event_id,nom_equipement,commune,nom_evenement,categorie_evenement,date_heure_evenement,capacite_stade,billets_vendus_grand_public,billets_vip_hospitalite_vendus,taux_remplissage_pct,recette_billetterie_brute_eur
EVT-STADE-2025-0777,Complexe Bréquigny,Rennes,Tournoi National Jeunes - Rennes,Tournoi Jeunes,2025-03-08 15:00:00,15000,9185,1420,70.7,630550.0
EVT-STADE-2025-0778,Complexe Sportif Hautepierre,Strasbourg,Concert Star Arena Tour - Strasbourg,Concert / Spectacle,2025-12-02 21:00:00,42000,25907,4375,72.1,3295845.0
EVT-STADE-2025-0779,Arena du Pays d'Aix,Marseille,Concert Star Arena Tour - Marseille,Concert / Spectacle,2025-05-13 18:00:00,42000,23055,3741,63.8,2894925.0
EVT-STADE-2025-0780,Le Liberté,Rennes,Finale Coupe de France - Rennes,Rencontre Internationale,2025-05-06 21:00:00,15000,8349,831,61.2,458220.0
EVT-STADE-2025-0781,Stade Ernest-Wallon,Toulouse,Rencontre Top 14 Rugby - Toulouse,Match Championnat,2025-07-16 20:00:00,60000,38463,4137,71.0,2765085.0
EVT-STADE-2025-0782,Roazhon Park,Rennes,Tournoi National Jeunes - Rennes,Tournoi Jeunes,2025-01-23 15:00:00,80000,57545,8535,82.6,3860100.0
EVT-STADE-2025-0783,Complexe Sportif Hautepierre,Strasbourg,Rencontre Top 14 Rugby - Strasbourg,Match Championnat,2025-05-08 18:00:00,42000,24158,2302,63.0,1662610.0
EVT-STADE-2025-0784,LDLC Arena,Lyon,Concert Star Arena Tour - Lyon,Concert / Spectacle,2025-07-18 15:00:00,15000,12150,1800,93.0,1482750.0
EVT-STADE-2025-0785,Stadium de Toulouse,Toulouse,Concert Star Arena Tour - Toulouse,Concert / Spectacle,2025-08-05 18:00:00,15000,8306,889,61.3,928260.0
EVT-STADE-2025-0786,Groupama Stadium,Lyon,Rencontre Top 14 Rugby - Lyon,Match Championnat,2025-03-09 20:00:00,35000,18724,3221,62.7,1647830.0
EVT-STADE-2025-0787,LDLC Arena,Lyon,Tournoi National Jeunes - Lyon,Tournoi Jeunes,2025-12-21 15:00:00,15000,9485,940,69.5,519550.0
EVT-STADE-2025-0788,LDLC Arena,Lyon,Concert Star Arena Tour - Lyon,Concert / Spectacle,2025-11-01 21:00:00,15000,12660,1590,95.0,1473600.0
EVT-STADE-2025-0789,LDLC Arena,Lyon,Rencontre Top 14 Rugby - Lyon,Match Championnat,2025-05-05 15:00:00,15000,12415,1130,90.3,841175.0
EVT-STADE-2025-0790,Palais des Sports Saint-Sauveur,Lille,Finale Coupe de France - Lille,Rencontre Internationale,2025-11-24 21:00:00,15000,10594,1466,80.4,684320.0
EVT-STADE-2025-0791,Matmut Atlantique,Bordeaux,Finale Coupe de France - Bordeaux,Rencontre Internationale,2025-04-24 21:00:00,35000,28029,4836,93.9,2049870.0
EVT-STADE-2025-0792,Stade de la Beaujoire,Nantes,Tournoi National Jeunes - Nantes,Tournoi Jeunes,2025-12-10 21:00:00,25000,15295,2280,70.3,1028850.0
EVT-STADE-2025-0793,Matmut Atlantique,Bordeaux,Rencontre Top 14 Rugby - Bordeaux,Match Championnat,2025-11-25 21:00:00,35000,29469,4376,96.7,2420105.0
EVT-STADE-2025-0794,Accor Arena,Paris,Match Championnat Ligue 1 - Paris,Match Championnat,2025-07-19 21:00:00,25000,14248,1327,62.3,972910.0
EVT-STADE-2025-0795,Stade des Alpes,Grenoble,Rencontre Top 14 Rugby - Grenoble,Match Championnat,2025-07-15 20:00:00,15000,12433,1217,91.0,863735.0
EVT-STADE-2025-0796,Stade Chaban-Delmas,Bordeaux,Match Championnat Ligue 1 - Bordeaux,Match Championnat,2025-10-18 21:00:00,60000,41643,4616,77.1,3027935.0
EVT-STADE-2025-0797,Rhenus Sport,Strasbourg,Finale Coupe de France - Strasbourg,Rencontre Internationale,2025-06-18 18:00:00,60000,44237,6523,84.6,2957860.0
EVT-STADE-2025-0798,Arena du Pays d'Aix,Marseille,Rencontre Top 14 Rugby - Marseille,Match Championnat,2025-11-06 15:00:00,42000,33786,4854,92.0,2733870.0
EVT-STADE-2025-0799,Stade de la Beaujoire,Nantes,Match Championnat Ligue 1 - Nantes,Match Championnat,2025-03-18 15:00:00,25000,19533,2616,88.6,1532985.0
EVT-STADE-2025-0800,Complexe Sportif Hautepierre,Strasbourg,Match Championnat Ligue 1 - Strasbourg,Match Championnat,2025-12-22 21:00:00,42000,32818,3932,87.5,2459810.0
EVT-STADE-2025-0801,Palais des Sports André-Brouat,Toulouse,Match Championnat Ligue 1 - Toulouse,Match Championnat,2025-09-17 15:00:00,25000,16766,2008,75.1,1256470.0
EVT-STADE-2025-0802,Rhenus Sport,Strasbourg,Finale Coupe de France - Strasbourg,Rencontre Internationale,2025-02-04 20:00:00,60000,37043,5077,70.2,2380540.0
EVT-STADE-2025-0803,Stade de la Meinau,Strasbourg,Rencontre Top 14 Rugby - Strasbourg,Match Championnat,2025-08-12 18:00:00,35000,24413,4252,81.9,2161585.0
EVT-STADE-2025-0804,Stade Pierre-Mauroy,Lille,Match Championnat Ligue 1 - Lille,Match Championnat,2025-09-09 20:00:00,35000,25178,3312,81.4,1961010.0
EVT-STADE-2025-0805,Halle Clémenceau,Grenoble,Finale Coupe de France - Grenoble,Rencontre Internationale,2025-04-08 20:00:00,25000,19626,1899,86.1,1063530.0
EVT-STADE-2025-0806,Complexe Mangin-Beaulieu,Nantes,Finale Coupe de France - Nantes,Rencontre Internationale,2025-11-17 21:00:00,80000,44369,5791,62.7,2778820.0
EVT-STADE-2025-0807,Stade de France,Paris,Tournoi National Jeunes - Paris,Tournoi Jeunes,2025-07-28 20:00:00,80000,51398,6682,72.6,3212440.0
EVT-STADE-2025-0808,Patinoire Pôle Sud,Grenoble,Finale Coupe de France - Grenoble,Rencontre Internationale,2025-04-06 18:00:00,15000,11465,1060,83.5,608950.0
EVT-STADE-2025-0809,Stade Ernest-Wallon,Toulouse,Rencontre Top 14 Rugby - Toulouse,Match Championnat,2025-02-21 21:00:00,60000,44211,7329,85.9,3821745.0
EVT-STADE-2025-0810,Matmut Atlantique,Bordeaux,Match Championnat Ligue 1 - Bordeaux,Match Championnat,2025-05-04 21:00:00,35000,25354,2400,79.3,1740930.0
EVT-STADE-2025-0811,Accor Arena,Paris,Tournoi National Jeunes - Paris,Tournoi Jeunes,2025-06-22 18:00:00,25000,19531,3094,90.5,1359430.0
EVT-STADE-2025-0812,Complexe Mangin-Beaulieu,Nantes,Finale Coupe de France - Nantes,Rencontre Internationale,2025-06-09 20:00:00,80000,66635,10965,97.0,4740300.0
EVT-STADE-2025-0813,Arkéa Arena,Bordeaux,Concert Star Arena Tour - Bordeaux,Concert / Spectacle,2025-06-15 21:00:00,25000,16787,1738,74.1,1861395.0
EVT-STADE-2025-0814,Rhenus Sport,Strasbourg,Concert Star Arena Tour - Strasbourg,Concert / Spectacle,2025-10-11 18:00:00,60000,52821,5379,97.0,5834535.0
EVT-STADE-2025-0815,Rhenus Sport,Strasbourg,Rencontre Top 14 Rugby - Strasbourg,Match Championnat,2025-02-13 20:00:00,60000,39190,5330,74.2,3096050.0
EVT-STADE-2025-0816,Stade des Alpes,Grenoble,Concert Star Arena Tour - Grenoble,Concert / Spectacle,2025-03-04 15:00:00,15000,12441,1809,95.0,1509735.0
EVT-STADE-2025-0817,Le Liberté,Rennes,Tournoi National Jeunes - Rennes,Tournoi Jeunes,2025-07-18 20:00:00,15000,12785,1825,97.4,839800.0
EVT-STADE-2025-0818,Le Liberté,Rennes,Tournoi National Jeunes - Rennes,Tournoi Jeunes,2025-03-13 20:00:00,15000,8388,927,62.1,483390.0
EVT-STADE-2025-0819,Complexe Sportif Hautepierre,Strasbourg,Match Championnat Ligue 1 - Strasbourg,Match Championnat,2025-09-28 18:00:00,42000,33092,4456,89.4,2603140.0
EVT-STADE-2025-0820,Stade Chaban-Delmas,Bordeaux,Tournoi National Jeunes - Bordeaux,Tournoi Jeunes,2025-05-15 15:00:00,60000,39508,6751,77.1,2872990.0
EVT-STADE-2025-0821,Complexe Sportif Hautepierre,Strasbourg,Match Championnat Ligue 1 - Strasbourg,Match Championnat,2025-01-24 18:00:00,42000,31620,4290,85.5,2495400.0
EVT-STADE-2025-0822,Stade de France,Paris,Tournoi National Jeunes - Paris,Tournoi Jeunes,2025-08-20 15:00:00,80000,50685,4594,69.1,2669050.0
EVT-STADE-2025-0823,Parc des Princes,Paris,Finale Coupe de France - Paris,Rencontre Internationale,2025-04-28 15:00:00,25000,16144,2581,74.9,1129570.0
EVT-STADE-2025-0824,Roazhon Park,Rennes,Concert Star Arena Tour - Rennes,Concert / Spectacle,2025-07-06 21:00:00,80000,65780,9900,94.6,8066300.0
EVT-STADE-2025-0825,Groupama Stadium,Lyon,Match Championnat Ligue 1 - Lyon,Match Championnat,2025-11-06 15:00:00,35000,27737,2783,87.2,1943915.0
EVT-STADE-2025-0826,Palais des Sports de Marseille,Marseille,Concert Star Arena Tour - Marseille,Concert / Spectacle,2025-01-18 20:00:00,35000,23646,2219,73.9,2564660.0
EVT-STADE-2025-0827,Stade de la Meinau,Strasbourg,Tournoi National Jeunes - Strasbourg,Tournoi Jeunes,2025-12-17 15:00:00,35000,20436,3118,67.3,1392580.0
EVT-STADE-2025-0828,Rhenus Sport,Strasbourg,Match Championnat Ligue 1 - Strasbourg,Match Championnat,2025-04-06 21:00:00,60000,33234,4146,62.3,2532030.0
EVT-STADE-2025-0829,Groupama Stadium,Lyon,Match Championnat Ligue 1 - Lyon,Match Championnat,2025-09-12 20:00:00,35000,20836,2579,66.9,1582370.0
EVT-STADE-2025-0830,Halle de la Trocardière,Nantes,Concert Star Arena Tour - Nantes,Concert / Spectacle,2025-02-27 20:00:00,42000,23557,2315,61.6,2581095.0
EVT-STADE-2025-0831,Palais des Sports Saint-Sauveur,Lille,Rencontre Top 14 Rugby - Lille,Match Championnat,2025-09-03 21:00:00,15000,7812,1278,60.6,671040.0
EVT-STADE-2025-0832,Halle Clémenceau,Grenoble,Match Championnat Ligue 1 - Grenoble,Match Championnat,2025-03-12 21:00:00,25000,18423,2677,84.4,1498285.0
EVT-STADE-2025-0833,Stade Chaban-Delmas,Bordeaux,Tournoi National Jeunes - Bordeaux,Tournoi Jeunes,2025-12-04 15:00:00,60000,49887,7053,94.9,3259860.0
EVT-STADE-2025-0834,Rhenus Sport,Strasbourg,Concert Star Arena Tour - Strasbourg,Concert / Spectacle,2025-01-01 21:00:00,60000,34976,4503,65.8,4098710.0
EVT-STADE-2025-0835,Complexe Sportif de Marcq,Lille,Match Championnat Ligue 1 - Lille,Match Championnat,2025-08-03 15:00:00,80000,64678,7322,90.0,4741010.0
EVT-STADE-2025-0836,Le Liberté,Rennes,Tournoi National Jeunes - Rennes,Tournoi Jeunes,2025-02-13 21:00:00,15000,8797,1478,68.5,633410.0
EVT-STADE-2025-0837,Palais des Sports Saint-Sauveur,Lille,Rencontre Top 14 Rugby - Lille,Match Championnat,2025-03-09 18:00:00,15000,11775,1919,91.3,1009625.0
EVT-STADE-2025-0838,Le Liberté,Rennes,Finale Coupe de France - Rennes,Rencontre Internationale,2025-01-15 15:00:00,15000,11585,1030,84.1,605050.0
EVT-STADE-2025-0839,Stade de France,Paris,Match Championnat Ligue 1 - Paris,Match Championnat,2025-09-12 20:00:00,80000,54499,9180,79.6,4747455.0
EVT-STADE-2025-0840,Patinoire Pôle Sud,Grenoble,Rencontre Top 14 Rugby - Grenoble,Match Championnat,2025-02-05 21:00:00,15000,8264,931,61.3,604630.0
EVT-STADE-2025-0841,Stade Ernest-Wallon,Toulouse,Finale Coupe de France - Toulouse,Rencontre Internationale,2025-04-19 18:00:00,60000,34444,4376,64.7,2127320.0
EVT-STADE-2025-0842,Rhenus Sport,Strasbourg,Match Championnat Ligue 1 - Strasbourg,Match Championnat,2025-06-18 15:00:00,60000,43132,5588,81.2,3337940.0
EVT-STADE-2025-0843,Complexe Sportif de Marcq,Lille,Rencontre Top 14 Rugby - Lille,Match Championnat,2025-08-18 20:00:00,80000,61538,9741,89.1,5204460.0
EVT-STADE-2025-0844,Stade de France,Paris,Finale Coupe de France - Paris,Rencontre Internationale,2025-06-15 18:00:00,80000,68315,10805,98.9,4750700.0
EVT-STADE-2025-0845,Arkéa Arena,Bordeaux,Rencontre Top 14 Rugby - Bordeaux,Match Championnat,2025-02-02 15:00:00,25000,13765,1335,60.4,953175.0
EVT-STADE-2025-0846,Halle de la Trocardière,Nantes,Rencontre Top 14 Rugby - Nantes,Match Championnat,2025-09-09 20:00:00,42000,29760,2790,77.5,2036700.0
EVT-STADE-2025-0847,Stade de France,Paris,Finale Coupe de France - Paris,Rencontre Internationale,2025-06-06 15:00:00,80000,51344,6976,72.9,3284320.0
EVT-STADE-2025-0848,Parc des Princes,Paris,Rencontre Top 14 Rugby - Paris,Match Championnat,2025-02-27 18:00:00,25000,20966,2934,95.6,1676970.0
EVT-STADE-2025-0849,Orange Vélodrome,Marseille,Tournoi National Jeunes - Marseille,Tournoi Jeunes,2025-12-11 21:00:00,35000,28459,2725,89.1,1535020.0
EVT-STADE-2025-0850,Stade de la Beaujoire,Nantes,Tournoi National Jeunes - Nantes,Tournoi Jeunes,2025-12-07 21:00:00,25000,14502,2498,68.0,1059560.0
EVT-STADE-2025-0851,Stade de la Beaujoire,Nantes,Finale Coupe de France - Nantes,Rencontre Internationale,2025-10-16 15:00:00,25000,21019,3356,97.5,1469570.0
EVT-STADE-2025-0852,Le Liberté,Rennes,Tournoi National Jeunes - Rennes,Tournoi Jeunes,2025-11-15 21:00:00,15000,12679,1436,94.1,739370.0
EVT-STADE-2025-0853,Le Liberté,Rennes,Finale Coupe de France - Rennes,Rencontre Internationale,2025-03-18 21:00:00,15000,9940,1385,75.5,644450.0
EVT-STADE-2025-0854,LDLC Arena,Lyon,Match Championnat Ligue 1 - Lyon,Match Championnat,2025-05-26 18:00:00,15000,13375,1520,99.3,981875.0
EVT-STADE-2025-0855,Palais des Sports Saint-Sauveur,Lille,Finale Coupe de France - Lille,Rencontre Internationale,2025-12-22 18:00:00,15000,10939,1436,82.5,687170.0
EVT-STADE-2025-0856,Stade de France,Paris,Match Championnat Ligue 1 - Paris,Match Championnat,2025-12-07 18:00:00,80000,50972,8548,74.4,4430740.0
EVT-STADE-2025-0857,Stade de la Meinau,Strasbourg,Match Championnat Ligue 1 - Strasbourg,Match Championnat,2025-01-21 18:00:00,35000,18317,3033,61.0,1582515.0
EVT-STADE-2025-0858,Palais des Sports Saint-Sauveur,Lille,Finale Coupe de France - Lille,Rencontre Internationale,2025-08-12 18:00:00,15000,10180,1084,75.1,576400.0
EVT-STADE-2025-0859,Arena du Pays d'Aix,Marseille,Concert Star Arena Tour - Marseille,Concert / Spectacle,2025-10-22 21:00:00,42000,32718,3738,86.8,3715530.0
EVT-STADE-2025-0860,Roazhon Park,Rennes,Finale Coupe de France - Rennes,Rencontre Internationale,2025-03-03 21:00:00,80000,67782,6778,93.2,3727960.0
EVT-STADE-2025-0861,Groupama Stadium,Lyon,Tournoi National Jeunes - Lyon,Tournoi Jeunes,2025-04-04 15:00:00,35000,20072,2957,65.8,1341410.0
EVT-STADE-2025-0862,LDLC Arena,Lyon,Match Championnat Ligue 1 - Lyon,Match Championnat,2025-03-12 15:00:00,15000,12705,1155,92.4,860475.0
EVT-STADE-2025-0863,Stade de la Meinau,Strasbourg,Concert Star Arena Tour - Strasbourg,Concert / Spectacle,2025-06-06 20:00:00,35000,19502,2373,62.5,2250920.0
EVT-STADE-2025-0864,Complexe Bréquigny,Rennes,Rencontre Top 14 Rugby - Rennes,Match Championnat,2025-06-27 18:00:00,15000,12644,1651,95.3,981730.0
EVT-STADE-2025-0865,Stade de la Meinau,Strasbourg,Tournoi National Jeunes - Strasbourg,Tournoi Jeunes,2025-06-21 18:00:00,35000,29098,4082,94.8,1893440.0
EVT-STADE-2025-0866,Arkéa Arena,Bordeaux,Rencontre Top 14 Rugby - Bordeaux,Match Championnat,2025-08-19 15:00:00,25000,21331,3194,98.1,1758395.0
EVT-STADE-2025-0867,Stade Pierre-Mauroy,Lille,Finale Coupe de France - Lille,Rencontre Internationale,2025-04-19 15:00:00,35000,22246,3724,74.2,1598380.0
EVT-STADE-2025-0868,Complexe Mangin-Beaulieu,Nantes,Concert Star Arena Tour - Nantes,Concert / Spectacle,2025-06-19 21:00:00,80000,58057,6182,80.3,6480345.0
EVT-STADE-2025-0869,Complexe Sportif Hautepierre,Strasbourg,Tournoi National Jeunes - Strasbourg,Tournoi Jeunes,2025-02-07 18:00:00,42000,34062,2982,88.2,1767360.0
EVT-STADE-2025-0870,Stade de la Beaujoire,Nantes,Tournoi National Jeunes - Nantes,Tournoi Jeunes,2025-11-20 21:00:00,25000,19339,2861,88.8,1295420.0
EVT-STADE-2025-0871,Palais des Sports André-Brouat,Toulouse,Concert Star Arena Tour - Toulouse,Concert / Spectacle,2025-10-14 15:00:00,25000,18164,1986,80.6,2040440.0
EVT-STADE-2025-0872,Orange Vélodrome,Marseille,Match Championnat Ligue 1 - Marseille,Match Championnat,2025-11-20 18:00:00,35000,28860,3305,91.9,2124950.0
EVT-STADE-2025-0873,Arena du Pays d'Aix,Marseille,Finale Coupe de France - Marseille,Rencontre Internationale,2025-09-13 21:00:00,42000,36976,4814,99.5,2312780.0
EVT-STADE-2025-0874,Complexe Bréquigny,Rennes,Finale Coupe de France - Rennes,Rencontre Internationale,2025-09-18 15:00:00,15000,10612,1688,82.0,740360.0
EVT-STADE-2025-0875,Stade de la Meinau,Strasbourg,Finale Coupe de France - Strasbourg,Rencontre Internationale,2025-07-26 15:00:00,35000,28307,3752,91.6,1787210.0
EVT-STADE-2025-0876,Rhenus Sport,Strasbourg,Tournoi National Jeunes - Strasbourg,Tournoi Jeunes,2025-08-27 18:00:00,60000,44977,5903,84.8,2825060.0
EVT-STADE-2025-0877,Groupama Stadium,Lyon,Concert Star Arena Tour - Lyon,Concert / Spectacle,2025-11-03 20:00:00,35000,18176,2929,60.3,2277210.0
EVT-STADE-2025-0878,Stade de la Beaujoire,Nantes,Rencontre Top 14 Rugby - Nantes,Match Championnat,2025-09-19 20:00:00,25000,18339,2536,83.5,1459255.0
EVT-STADE-2025-0879,Arena du Pays d'Aix,Marseille,Concert Star Arena Tour - Marseille,Concert / Spectacle,2025-05-17 21:00:00,42000,29628,4140,80.4,3553380.0
EVT-STADE-2025-0880,Stade Pierre-Mauroy,Lille,Rencontre Top 14 Rugby - Lille,Match Championnat,2025-06-28 20:00:00,35000,27659,2861,87.2,1959905.0
EVT-STADE-2025-0881,Complexe Sportif de Marcq,Lille,Finale Coupe de France - Lille,Rencontre Internationale,2025-07-18 18:00:00,80000,65672,9048,93.4,4232160.0
EVT-STADE-2025-0882,Complexe Bréquigny,Rennes,Match Championnat Ligue 1 - Rennes,Match Championnat,2025-12-18 20:00:00,15000,11939,2025,93.1,1043505.0
EVT-STADE-2025-0883,Stade Chaban-Delmas,Bordeaux,Concert Star Arena Tour - Bordeaux,Concert / Spectacle,2025-01-15 18:00:00,60000,40484,6736,78.7,5125140.0
EVT-STADE-2025-0884,Parc des Princes,Paris,Finale Coupe de France - Paris,Rencontre Internationale,2025-09-20 15:00:00,25000,16301,2749,76.2,1176280.0
EVT-STADE-2025-0885,Matmut Atlantique,Bordeaux,Match Championnat Ligue 1 - Bordeaux,Match Championnat,2025-09-22 18:00:00,35000,28363,3346,90.6,2112835.0
EVT-STADE-2025-0886,Stade Ernest-Wallon,Toulouse,Concert Star Arena Tour - Toulouse,Concert / Spectacle,2025-09-03 18:00:00,60000,33842,5217,65.1,4180820.0
EVT-STADE-2025-0887,Halle Clémenceau,Grenoble,Concert Star Arena Tour - Grenoble,Concert / Spectacle,2025-11-17 20:00:00,25000,20170,2680,91.4,2384450.0
EVT-STADE-2025-0888,Complexe Sportif de Marcq,Lille,Tournoi National Jeunes - Lille,Tournoi Jeunes,2025-06-17 21:00:00,80000,64296,8024,90.4,3934880.0
EVT-STADE-2025-0889,Matmut Atlantique,Bordeaux,Concert Star Arena Tour - Bordeaux,Concert / Spectacle,2025-05-17 20:00:00,35000,22964,2376,72.4,2545940.0
EVT-STADE-2025-0890,Stade des Alpes,Grenoble,Finale Coupe de France - Grenoble,Rencontre Internationale,2025-08-12 18:00:00,15000,9893,1057,73.0,561040.0
EVT-STADE-2025-0891,Complexe Mangin-Beaulieu,Nantes,Tournoi National Jeunes - Nantes,Tournoi Jeunes,2025-11-07 20:00:00,80000,65200,10560,94.7,4596000.0
EVT-STADE-2025-0892,Stade Chaban-Delmas,Bordeaux,Match Championnat Ligue 1 - Bordeaux,Match Championnat,2025-07-07 15:00:00,60000,39910,5570,75.8,3188450.0
EVT-STADE-2025-0893,Stade Ernest-Wallon,Toulouse,Match Championnat Ligue 1 - Toulouse,Match Championnat,2025-03-08 18:00:00,60000,34942,4238,65.3,2631890.0
EVT-STADE-2025-0894,Halle de la Trocardière,Nantes,Rencontre Top 14 Rugby - Nantes,Match Championnat,2025-03-04 18:00:00,42000,26325,4503,73.4,2310375.0
EVT-STADE-2025-0895,Palais des Sports de Marseille,Marseille,Tournoi National Jeunes - Marseille,Tournoi Jeunes,2025-05-14 15:00:00,35000,29643,3817,95.6,1843540.0
EVT-STADE-2025-0896,Stade de la Meinau,Strasbourg,Match Championnat Ligue 1 - Strasbourg,Match Championnat,2025-09-16 20:00:00,35000,26450,4350,88.0,2277750.0
EVT-STADE-2025-0897,Stadium de Toulouse,Toulouse,Finale Coupe de France - Toulouse,Rencontre Internationale,2025-03-27 21:00:00,15000,9994,1061,73.7,565070.0
EVT-STADE-2025-0898,LDLC Arena,Lyon,Concert Star Arena Tour - Lyon,Concert / Spectacle,2025-11-23 20:00:00,15000,13015,1175,94.6,1400025.0
EVT-STADE-2025-0899,Complexe Mangin-Beaulieu,Nantes,Rencontre Top 14 Rugby - Nantes,Match Championnat,2025-10-26 18:00:00,80000,46628,5451,65.1,3461010.0
EVT-STADE-2025-0900,Arena du Pays d'Aix,Marseille,Finale Coupe de France - Marseille,Rencontre Internationale,2025-03-08 20:00:00,42000,32493,3291,85.2,1797540.0
EVT-STADE-2025-0901,Stade Pierre-Mauroy,Lille,Match Championnat Ligue 1 - Lille,Match Championnat,2025-03-06 21:00:00,35000,23339,2701,74.4,1725505.0
EVT-STADE-2025-0902,Stadium de Toulouse,Toulouse,Rencontre Top 14 Rugby - Toulouse,Match Championnat,2025-05-27 21:00:00,15000,12847,1583,96.2,973865.0
EVT-STADE-2025-0903,Rhenus Sport,Strasbourg,Tournoi National Jeunes - Strasbourg,Tournoi Jeunes,2025-09-18 18:00:00,60000,32749,3851,61.0,1945220.0
EVT-STADE-2025-0904,Stade de la Beaujoire,Nantes,Finale Coupe de France - Nantes,Rencontre Internationale,2025-08-10 18:00:00,25000,21170,2780,95.8,1330100.0
EVT-STADE-2025-0905,Complexe Mangin-Beaulieu,Nantes,Tournoi National Jeunes - Nantes,Tournoi Jeunes,2025-11-27 15:00:00,80000,66806,6554,91.7,3642680.0
EVT-STADE-2025-0906,Stade de Gerland,Lyon,Concert Star Arena Tour - Lyon,Concert / Spectacle,2025-08-11 21:00:00,80000,58822,8378,84.0,7094370.0
EVT-STADE-2025-0907,Accor Arena,Paris,Concert Star Arena Tour - Paris,Concert / Spectacle,2025-12-12 18:00:00,25000,17291,2934,80.9,2203235.0
EVT-STADE-2025-0908,Palais des Sports Saint-Sauveur,Lille,Finale Coupe de France - Lille,Rencontre Internationale,2025-08-10 21:00:00,15000,9065,910,66.5,499450.0
EVT-STADE-2025-0909,Halle Clémenceau,Grenoble,Finale Coupe de France - Grenoble,Rencontre Internationale,2025-11-16 21:00:00,25000,13244,2306,62.2,973820.0
EVT-STADE-2025-0910,Orange Vélodrome,Marseille,Rencontre Top 14 Rugby - Marseille,Match Championnat,2025-06-02 18:00:00,35000,27499,2566,85.9,1878955.0
EVT-STADE-2025-0911,Halle de la Trocardière,Nantes,Rencontre Top 14 Rugby - Nantes,Match Championnat,2025-05-20 15:00:00,42000,31315,4973,86.4,2652425.0
EVT-STADE-2025-0912,Palais des Sports André-Brouat,Toulouse,Match Championnat Ligue 1 - Toulouse,Match Championnat,2025-11-13 18:00:00,25000,16961,1764,74.9,1204245.0
EVT-STADE-2025-0913,Stade Chaban-Delmas,Bordeaux,Concert Star Arena Tour - Bordeaux,Concert / Spectacle,2025-11-02 15:00:00,60000,34679,4021,64.5,3952965.0
EVT-STADE-2025-0914,Groupama Stadium,Lyon,Rencontre Top 14 Rugby - Lyon,Match Championnat,2025-07-24 20:00:00,35000,29899,4716,98.9,2524455.0
EVT-STADE-2025-0915,Stade Ernest-Wallon,Toulouse,Finale Coupe de France - Toulouse,Rencontre Internationale,2025-10-11 21:00:00,60000,47854,7886,92.9,3407120.0
EVT-STADE-2025-0916,Palais des Sports Saint-Sauveur,Lille,Match Championnat Ligue 1 - Lille,Match Championnat,2025-10-23 21:00:00,15000,10691,1264,79.7,797095.0
EVT-STADE-2025-0917,Accor Arena,Paris,Tournoi National Jeunes - Paris,Tournoi Jeunes,2025-12-04 18:00:00,25000,20060,2240,89.2,1161800.0
EVT-STADE-2025-0918,Roazhon Park,Rennes,Match Championnat Ligue 1 - Rennes,Match Championnat,2025-04-10 15:00:00,80000,52711,7449,75.2,4234245.0
EVT-STADE-2025-0919,Stade de Gerland,Lyon,Finale Coupe de France - Lyon,Rencontre Internationale,2025-09-04 18:00:00,80000,42035,6445,60.6,2872300.0
EVT-STADE-2025-0920,Stade des Alpes,Grenoble,Rencontre Top 14 Rugby - Grenoble,Match Championnat,2025-02-01 20:00:00,15000,8217,1278,63.3,689265.0
EVT-STADE-2025-0921,Stade des Alpes,Grenoble,Match Championnat Ligue 1 - Grenoble,Match Championnat,2025-03-15 15:00:00,15000,11708,1806,90.1,978360.0
EVT-STADE-2025-0922,Patinoire Pôle Sud,Grenoble,Rencontre Top 14 Rugby - Grenoble,Match Championnat,2025-03-23 18:00:00,15000,10603,1111,78.1,754885.0
EVT-STADE-2025-0923,Groupama Stadium,Lyon,Concert Star Arena Tour - Lyon,Concert / Spectacle,2025-09-04 21:00:00,35000,22509,3006,72.9,2664765.0
EVT-STADE-2025-0924,Patinoire Pôle Sud,Grenoble,Rencontre Top 14 Rugby - Grenoble,Match Championnat,2025-01-22 21:00:00,15000,11008,1862,85.8,960860.0
EVT-STADE-2025-0925,Accor Arena,Paris,Match Championnat Ligue 1 - Paris,Match Championnat,2025-11-23 18:00:00,25000,14034,2341,65.5,1216780.0
EVT-STADE-2025-0926,Stade Chaban-Delmas,Bordeaux,Match Championnat Ligue 1 - Bordeaux,Match Championnat,2025-09-03 21:00:00,60000,50382,8538,98.2,4401690.0
EVT-STADE-2025-0927,Complexe Bréquigny,Rennes,Match Championnat Ligue 1 - Rennes,Match Championnat,2025-09-17 20:00:00,15000,11045,1660,84.7,912025.0
EVT-STADE-2025-0928,Halle de la Trocardière,Nantes,Rencontre Top 14 Rugby - Nantes,Match Championnat,2025-11-08 21:00:00,42000,29865,3315,79.0,2172675.0
EVT-STADE-2025-0929,Stadium de Toulouse,Toulouse,Tournoi National Jeunes - Toulouse,Tournoi Jeunes,2025-01-07 15:00:00,15000,12364,2021,95.9,876170.0
EVT-STADE-2025-0930,Roazhon Park,Rennes,Rencontre Top 14 Rugby - Rennes,Match Championnat,2025-11-14 15:00:00,80000,53750,5930,74.6,3901250.0
EVT-STADE-2025-0931,Matmut Atlantique,Bordeaux,Tournoi National Jeunes - Bordeaux,Tournoi Jeunes,2025-02-28 20:00:00,35000,23962,4178,80.4,1763360.0
