code_barre_ean,nom_produit,marque_entreprise,rayon_categorie,nutri_score,nova_score,additifs_problematiques,alternatives_saines_recommandees,chiffre_affaires_annuel_eur,empreinte_carbone_100g,produit_image_url
3478820023757,Lentilles cuisinées aux petits légumes,Jardin Bio étic,Traiteur & Plats Cuisinés,B,3,Aucun additif à risque,Produit Conforme,15464239.1,0.11,gs://shelfoptimizer-product-images-data-agents/product_images/3478820023757.jpg
3302740030932,"Parmentier de saumon, sauce ricotta épinards",Fleury Michon,Traiteur & Plats Cuisinés,C,3,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),11674074.71,0.79,gs://shelfoptimizer-product-images-data-agents/product_images/3302740030932.jpg
3175681120556,"Orge, lentilles vertes, riz rouge au naturel",Céréal Bio,Traiteur & Plats Cuisinés,A,3,Aucun additif à risque,Produit Conforme,5920268.36,0.79,gs://shelfoptimizer-product-images-data-agents/product_images/3175681120556.jpg
3478820003193,Quinoa poulet et sésame,Jardin Bio étic,Traiteur & Plats Cuisinés,A,3,Aucun additif à risque,Produit Conforme,9888272.52,0.15,gs://shelfoptimizer-product-images-data-agents/product_images/3478820003193.jpg
3478820023726,Pâtes farcies aux légumes à la sauce tomate bio,Jardin bio,Traiteur & Plats Cuisinés,C,3,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),14474201.42,0.81,gs://shelfoptimizer-product-images-data-agents/product_images/3478820023726.jpg
3270160873555,4 Röstis de légumes et cheddar,Picard,Traiteur & Plats Cuisinés,B,3,Aucun additif à risque,Produit Conforme,14435932.86,0.26,gs://shelfoptimizer-product-images-data-agents/product_images/3270160873555.jpg
3036811460365,Velouté 6 légumes bio,Liebig,Traiteur & Plats Cuisinés,C,3,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),7124701.11,0.62,gs://shelfoptimizer-product-images-data-agents/product_images/3036811460365.jpg
3760020508883,Lentilles façon petit salé,Jardin Bio,Traiteur & Plats Cuisinés,B,4,Aucun additif à risque,Produit Conforme,2927971.55,0.15,gs://shelfoptimizer-product-images-data-agents/product_images/3175680012937.jpg
3175681104112,"Purée lentilles corail, potimarron",Céréal Bio,Traiteur & Plats Cuisinés,A,3,Aucun additif à risque,Produit Conforme,3513597.96,0.57,gs://shelfoptimizer-product-images-data-agents/product_images/3175681104112.jpg
5410188024647,Gazpacho l'original,Alvalle,Traiteur & Plats Cuisinés,A,3,Aucun additif à risque,Produit Conforme,15498280.53,0.16,gs://shelfoptimizer-product-images-data-agents/product_images/3175681026766.jpg
3242272346050,Dolce pizza prosciutto,Sodebo,Traiteur & Plats Cuisinés,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),17736382.22,0.8,gs://shelfoptimizer-product-images-data-agents/product_images/3242272346050.jpg
20023775,Taboulé à l’orientale,Saladinettes,Traiteur & Plats Cuisinés,C,3,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),15438194.69,0.55,gs://shelfoptimizer-product-images-data-agents/product_images/20023775.jpg
3281780889994,Salade de quinoa aux légumes,Pierre Martinet,Traiteur & Plats Cuisinés,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),4624311.44,0.43,gs://shelfoptimizer-product-images-data-agents/product_images/3281780889994.jpg
3270160695621,"Crevettes à l'indienne, lentilles corail et légumes",Picard,Traiteur & Plats Cuisinés,A,4,Aucun additif à risque,Produit Conforme,13409596.9,0.59,gs://shelfoptimizer-product-images-data-agents/product_images/3270160695621.jpg
3302740484100,Le Chili Con Carne et son riz blanc,Fleury Michon,Traiteur & Plats Cuisinés,B,3,Aucun additif à risque,Produit Conforme,5147432.37,0.72,gs://shelfoptimizer-product-images-data-agents/product_images/3302740484100.jpg
3175681259102,Teriyaki Riz façcon teriyaki légumes & gingembre,Céréal Bio,Traiteur & Plats Cuisinés,B,4,Aucun additif à risque,Produit Conforme,14695022.33,0.24,gs://shelfoptimizer-product-images-data-agents/product_images/3175681259102.jpg
3242272347552,Dolce Pizza Regina,Sodebo,Traiteur & Plats Cuisinés,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),11003398.62,0.21,gs://shelfoptimizer-product-images-data-agents/product_images/3242272347552.jpg
3270190207498,Taboulé oriental,Carrefour,Traiteur & Plats Cuisinés,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),13886279.68,0.31,gs://shelfoptimizer-product-images-data-agents/product_images/3270190207498.jpg
3261055930439,Le Cassoulet Mitonné,William Saurin,Traiteur & Plats Cuisinés,A,4,Aucun additif à risque,Produit Conforme,299159.29,0.31,gs://shelfoptimizer-product-images-data-agents/product_images/3261055930439.jpg
3083681081640,Coleslaw 320g,Bonduelle,Traiteur & Plats Cuisinés,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),9527985.85,0.36,gs://shelfoptimizer-product-images-data-agents/product_images/3083681081640.jpg
3242272270157,Sodebo pastabox 330g fusilli a la bolognaise,Sodebo,Traiteur & Plats Cuisinés,B,4,Aucun additif à risque,Produit Conforme,14445654.47,0.37,gs://shelfoptimizer-product-images-data-agents/product_images/3242272270157.jpg
3083681085891,Lentilles Vapeur,Bonduelle,Traiteur & Plats Cuisinés,B,4,Aucun additif à risque,Produit Conforme,3996430.46,0.33,gs://shelfoptimizer-product-images-data-agents/product_images/3083681085891.jpg
3175681281936,Curry thaï,Céréal Bio,Traiteur & Plats Cuisinés,A,3,Aucun additif à risque,Produit Conforme,8180483.0,0.57,gs://shelfoptimizer-product-images-data-agents/product_images/3175681281936.jpg
3302740606106,"Risotto poulet & cèpes, crème fraîche, petits oignons",Fleury Michon,Traiteur & Plats Cuisinés,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),11106999.02,0.79,gs://shelfoptimizer-product-images-data-agents/product_images/3302740606106.jpg
4001724039143,Ristorante Pizza Vegetale,Dr. Oetker Ristorante,Traiteur & Plats Cuisinés,C,3,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),3559165.95,0.76,gs://shelfoptimizer-product-images-data-agents/product_images/3175681134935.jpg
3422440006416,Purée de carottes,Créaline,Traiteur & Plats Cuisinés,A,3,Aucun additif à risque,Produit Conforme,16970292.51,0.89,gs://shelfoptimizer-product-images-data-agents/product_images/3422440006416.jpg
3478820013192,DUO DE QUINOA AUX LEGUMES,Jardin Bio étic,Traiteur & Plats Cuisinés,B,3,Aucun additif à risque,Produit Conforme,9558684.36,0.22,gs://shelfoptimizer-product-images-data-agents/product_images/3478820013192.jpg
3487400007001,Riz aromatisé au citron et romarin,Ben's Original,Traiteur & Plats Cuisinés,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),10806758.55,0.89,gs://shelfoptimizer-product-images-data-agents/product_images/3487400007001.jpg
3166352967037,Poisson à l'andalouse riz safrané aux petits légumes,Marie,Traiteur & Plats Cuisinés,A,3,Aucun additif à risque,Produit Conforme,13488052.96,0.8,gs://shelfoptimizer-product-images-data-agents/product_images/3166352967037.jpg
