id_releve_lineaire,id_magasin,code_barre_ean,rayon_categorie,nombre_facings_theorique,nombre_facings_constate,taux_conformite_planogramme_pct,taux_rupture_lineaire_pct,statut_stock_lineaire
LIN-00897,MAG-0087,340854588925,Traiteur & Plats Cuisinés,17,15,88.2,11.8,CONFORME
LIN-00898,MAG-0085,365988419676,Traiteur & Plats Cuisinés,8,4,50.0,50.0,CONFORME
LIN-00899,MAG-0021,383514012961,Boulangerie & Pâtisserie,17,11,64.7,35.3,CONFORME
LIN-00900,MAG-0099,346121870047,Boulangerie & Pâtisserie,10,8,80.0,20.0,CONFORME
LIN-00901,MAG-0055,335274840278,Épicerie Sucrée,19,15,78.9,21.1,CONFORME
LIN-00902,MAG-0115,346706433185,Boissons & Jus,23,20,87.0,13.0,CONFORME
LIN-00903,MAG-0003,383724007306,Traiteur & Plats Cuisinés,13,12,92.3,7.7,CONFORME
LIN-00904,MAG-0059,346220061456,Traiteur & Plats Cuisinés,21,15,71.4,28.6,CONFORME
LIN-00905,MAG-0065,320210280651,Épicerie Salée,9,9,100.0,0.0,CONFORME
LIN-00906,MAG-0015,317978290999,Produits Frais,13,4,30.8,69.2,STOCK_FAIBLE
LIN-00907,MAG-0092,393199708689,Boulangerie & Pâtisserie,20,18,90.0,10.0,CONFORME
LIN-00908,MAG-0119,351192213695,Traiteur & Plats Cuisinés,6,5,83.3,16.7,CONFORME
LIN-00909,MAG-0056,314449839163,Boulangerie & Pâtisserie,23,15,65.2,34.8,CONFORME
LIN-00910,MAG-0140,338336235745,Épicerie Sucrée,16,4,25.0,75.0,STOCK_FAIBLE
LIN-00911,MAG-0053,386640323884,Traiteur & Plats Cuisinés,7,4,57.1,42.9,CONFORME
LIN-00912,MAG-0145,352365190593,Produits Frais,17,6,35.3,64.7,STOCK_FAIBLE
LIN-00913,MAG-0089,381441950554,Traiteur & Plats Cuisinés,21,15,71.4,28.6,CONFORME
LIN-00914,MAG-0044,311940486452,Épicerie Salée,17,17,100.0,0.0,CONFORME
LIN-00915,MAG-0062,380461903267,Produits Frais,21,17,81.0,19.0,CONFORME
LIN-00916,MAG-0040,371912039104,Boissons & Jus,8,7,87.5,12.5,CONFORME
LIN-00917,MAG-0024,351755779895,Boulangerie & Pâtisserie,20,16,80.0,20.0,CONFORME
LIN-00918,MAG-0136,312423339506,Épicerie Sucrée,10,3,30.0,70.0,STOCK_FAIBLE
LIN-00919,MAG-0068,316960966635,Traiteur & Plats Cuisinés,17,6,35.3,64.7,STOCK_FAIBLE
LIN-00920,MAG-0029,353062120400,Épicerie Salée,22,7,31.8,68.2,STOCK_FAIBLE
LIN-00921,MAG-0136,368600881971,Traiteur & Plats Cuisinés,11,8,72.7,27.3,CONFORME
LIN-00922,MAG-0091,349570304068,Boissons & Jus,8,6,75.0,25.0,CONFORME
LIN-00923,MAG-0115,362011346358,Épicerie Salée,8,2,25.0,75.0,STOCK_FAIBLE
LIN-00924,MAG-0011,322461059307,Épicerie Sucrée,6,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-00925,MAG-0098,354937535361,Épicerie Sucrée,6,1,16.7,83.3,STOCK_FAIBLE
LIN-00926,MAG-0129,386473381332,Traiteur & Plats Cuisinés,10,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-00927,MAG-0110,383630564995,Boissons & Jus,6,3,50.0,50.0,CONFORME
LIN-00928,MAG-0113,311315817730,Épicerie Salée,22,12,54.5,45.5,CONFORME
LIN-00929,MAG-0072,398519388128,Boissons & Jus,21,1,4.8,95.2,STOCK_FAIBLE
LIN-00930,MAG-0084,356192837665,Boulangerie & Pâtisserie,18,4,22.2,77.8,STOCK_FAIBLE
LIN-00931,MAG-0125,311423836341,Produits Frais,12,3,25.0,75.0,STOCK_FAIBLE
LIN-00932,MAG-0130,347280667914,Boulangerie & Pâtisserie,7,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-00933,MAG-0094,365027512014,Épicerie Salée,23,13,56.5,43.5,CONFORME
LIN-00934,MAG-0079,342683570120,Traiteur & Plats Cuisinés,17,9,52.9,47.1,CONFORME
LIN-00935,MAG-0088,398531589023,Épicerie Salée,13,10,76.9,23.1,CONFORME
LIN-00936,MAG-0064,374317795411,Boissons & Jus,14,5,35.7,64.3,STOCK_FAIBLE
LIN-00937,MAG-0098,312259346070,Traiteur & Plats Cuisinés,24,12,50.0,50.0,CONFORME
LIN-00938,MAG-0119,326767827060,Produits Frais,8,1,12.5,87.5,STOCK_FAIBLE
LIN-00939,MAG-0066,316575849386,Boissons & Jus,6,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-00940,MAG-0078,336947617098,Produits Frais,10,6,60.0,40.0,CONFORME
LIN-00941,MAG-0012,381165163402,Boulangerie & Pâtisserie,8,5,62.5,37.5,CONFORME
LIN-00942,MAG-0114,315703912975,Épicerie Sucrée,10,1,10.0,90.0,STOCK_FAIBLE
LIN-00943,MAG-0032,331736938896,Boissons & Jus,6,1,16.7,83.3,STOCK_FAIBLE
LIN-00944,MAG-0114,382795041629,Épicerie Sucrée,9,9,100.0,0.0,CONFORME
LIN-00945,MAG-0065,377119682548,Boissons & Jus,7,1,14.3,85.7,STOCK_FAIBLE
LIN-00946,MAG-0002,322461059307,Épicerie Sucrée,12,11,91.7,8.3,CONFORME
LIN-00947,MAG-0053,398142411080,Boissons & Jus,18,14,77.8,22.2,CONFORME
LIN-00948,MAG-0052,343985918481,Produits Frais,7,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-00949,MAG-0051,318839785489,Épicerie Salée,16,10,62.5,37.5,CONFORME
LIN-00950,MAG-0030,343960855589,Épicerie Sucrée,24,16,66.7,33.3,CONFORME
LIN-00951,MAG-0133,398142411080,Boissons & Jus,18,4,22.2,77.8,STOCK_FAIBLE
LIN-00952,MAG-0042,348806488743,Épicerie Sucrée,20,6,30.0,70.0,STOCK_FAIBLE
LIN-00953,MAG-0069,368056021679,Épicerie Sucrée,12,5,41.7,58.3,STOCK_FAIBLE
LIN-00954,MAG-0065,322649799736,Produits Frais,13,11,84.6,15.4,CONFORME
LIN-00955,MAG-0136,346968250603,Épicerie Salée,18,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-00956,MAG-0012,390206313648,Épicerie Salée,23,8,34.8,65.2,STOCK_FAIBLE
LIN-00957,MAG-0150,327373442583,Boissons & Jus,24,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-00958,MAG-0122,354792092138,Épicerie Sucrée,10,4,40.0,60.0,STOCK_FAIBLE
LIN-00959,MAG-0008,338083244781,Boissons & Jus,19,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-00960,MAG-0147,355338824906,Boissons & Jus,13,13,100.0,0.0,CONFORME
LIN-00961,MAG-0068,387759258530,Boulangerie & Pâtisserie,8,7,87.5,12.5,CONFORME
LIN-00962,MAG-0037,352384478922,Produits Frais,7,5,71.4,28.6,CONFORME
LIN-00963,MAG-0076,396248863459,Boissons & Jus,17,2,11.8,88.2,STOCK_FAIBLE
LIN-00964,MAG-0134,395572861710,Boulangerie & Pâtisserie,22,17,77.3,22.7,CONFORME
LIN-00965,MAG-0100,385626043816,Traiteur & Plats Cuisinés,6,3,50.0,50.0,CONFORME
LIN-00966,MAG-0138,387757532835,Boissons & Jus,12,6,50.0,50.0,CONFORME
LIN-00967,MAG-0001,312459838179,Traiteur & Plats Cuisinés,8,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-00968,MAG-0125,333585855253,Boulangerie & Pâtisserie,8,4,50.0,50.0,CONFORME
LIN-00969,MAG-0139,320188092669,Boulangerie & Pâtisserie,9,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-00970,MAG-0033,369345137721,Boulangerie & Pâtisserie,8,5,62.5,37.5,CONFORME
LIN-00971,MAG-0099,342141630878,Boissons & Jus,23,11,47.8,52.2,STOCK_FAIBLE
LIN-00972,MAG-0144,331405156492,Traiteur & Plats Cuisinés,17,6,35.3,64.7,STOCK_FAIBLE
LIN-00973,MAG-0124,350291724694,Traiteur & Plats Cuisinés,17,6,35.3,64.7,STOCK_FAIBLE
LIN-00974,MAG-0040,383819831840,Boulangerie & Pâtisserie,21,5,23.8,76.2,STOCK_FAIBLE
LIN-00975,MAG-0005,328516569612,Épicerie Salée,22,4,18.2,81.8,STOCK_FAIBLE
LIN-00976,MAG-0094,334206566100,Boulangerie & Pâtisserie,23,22,95.7,4.3,CONFORME
LIN-00977,MAG-0004,395452647640,Épicerie Sucrée,24,12,50.0,50.0,CONFORME
LIN-00978,MAG-0066,359971356587,Traiteur & Plats Cuisinés,20,2,10.0,90.0,STOCK_FAIBLE
LIN-00979,MAG-0027,325602113350,Épicerie Sucrée,12,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-00980,MAG-0071,396573082688,Boulangerie & Pâtisserie,14,11,78.6,21.4,CONFORME
LIN-00981,MAG-0120,316499724647,Boulangerie & Pâtisserie,24,16,66.7,33.3,CONFORME
LIN-00982,MAG-0109,315072985295,Produits Frais,21,8,38.1,61.9,STOCK_FAIBLE
LIN-00983,MAG-0107,368616372606,Boulangerie & Pâtisserie,7,2,28.6,71.4,STOCK_FAIBLE
LIN-00984,MAG-0031,330820151722,Produits Frais,10,3,30.0,70.0,STOCK_FAIBLE
LIN-00985,MAG-0128,370167916057,Traiteur & Plats Cuisinés,21,13,61.9,38.1,CONFORME
LIN-00986,MAG-0080,347988218231,Boissons & Jus,14,14,100.0,0.0,CONFORME
LIN-00987,MAG-0099,335686784710,Boissons & Jus,21,5,23.8,76.2,STOCK_FAIBLE
LIN-00988,MAG-0007,366347380774,Traiteur & Plats Cuisinés,22,7,31.8,68.2,STOCK_FAIBLE
LIN-00989,MAG-0025,371363175315,Boissons & Jus,16,13,81.2,18.8,CONFORME
LIN-00990,MAG-0057,393994810735,Boissons & Jus,9,3,33.3,66.7,STOCK_FAIBLE
LIN-00991,MAG-0071,377246749198,Boissons & Jus,12,10,83.3,16.7,CONFORME
LIN-00992,MAG-0124,391896409878,Boulangerie & Pâtisserie,18,11,61.1,38.9,CONFORME
LIN-00993,MAG-0071,392365542509,Traiteur & Plats Cuisinés,6,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-00994,MAG-0058,316075971937,Boissons & Jus,6,3,50.0,50.0,CONFORME
LIN-00995,MAG-0141,311310417201,Épicerie Sucrée,13,10,76.9,23.1,CONFORME
LIN-00996,MAG-0137,398290287647,Épicerie Salée,12,2,16.7,83.3,STOCK_FAIBLE
LIN-00997,MAG-0133,369109808120,Boissons & Jus,12,3,25.0,75.0,STOCK_FAIBLE
LIN-00998,MAG-0097,328029587652,Épicerie Sucrée,7,7,100.0,0.0,CONFORME
LIN-00999,MAG-0134,316882648214,Boissons & Jus,23,12,52.2,47.8,CONFORME
LIN-01000,MAG-0148,382466756873,Boissons & Jus,15,4,26.7,73.3,STOCK_FAIBLE
LIN-01001,MAG-0029,351052662990,Épicerie Salée,22,18,81.8,18.2,CONFORME
LIN-01002,MAG-0080,381291888007,Boulangerie & Pâtisserie,6,4,66.7,33.3,CONFORME
LIN-01003,MAG-0147,379908417324,Boissons & Jus,23,22,95.7,4.3,CONFORME
LIN-01004,MAG-0005,385483821549,Épicerie Sucrée,21,16,76.2,23.8,CONFORME
LIN-01005,MAG-0010,322268936661,Produits Frais,14,8,57.1,42.9,CONFORME
LIN-01006,MAG-0126,367918561815,Traiteur & Plats Cuisinés,14,1,7.1,92.9,STOCK_FAIBLE
LIN-01007,MAG-0108,382915234290,Boissons & Jus,22,5,22.7,77.3,STOCK_FAIBLE
LIN-01008,MAG-0039,396377184518,Épicerie Salée,10,1,10.0,90.0,STOCK_FAIBLE
LIN-01009,MAG-0118,374111021056,Épicerie Salée,9,5,55.6,44.4,CONFORME
LIN-01010,MAG-0100,333000663632,Traiteur & Plats Cuisinés,23,23,100.0,0.0,CONFORME
LIN-01011,MAG-0021,332963592015,Épicerie Sucrée,21,9,42.9,57.1,STOCK_FAIBLE
LIN-01012,MAG-0017,389721436006,Produits Frais,21,15,71.4,28.6,CONFORME
LIN-01013,MAG-0011,393248126333,Épicerie Salée,7,4,57.1,42.9,CONFORME
LIN-01014,MAG-0149,360409740987,Boulangerie & Pâtisserie,10,9,90.0,10.0,CONFORME
LIN-01015,MAG-0130,327449571553,Épicerie Sucrée,13,6,46.2,53.8,STOCK_FAIBLE
LIN-01016,MAG-0002,321677626222,Épicerie Salée,19,18,94.7,5.3,CONFORME
LIN-01017,MAG-0005,317305968773,Traiteur & Plats Cuisinés,7,1,14.3,85.7,STOCK_FAIBLE
LIN-01018,MAG-0100,357028666649,Épicerie Salée,14,8,57.1,42.9,CONFORME
LIN-01019,MAG-0142,336671401252,Produits Frais,21,11,52.4,47.6,CONFORME
LIN-01020,MAG-0007,341640378067,Boulangerie & Pâtisserie,18,17,94.4,5.6,CONFORME
LIN-01021,MAG-0138,318394352076,Épicerie Salée,6,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-01022,MAG-0106,354155828533,Boissons & Jus,7,6,85.7,14.3,CONFORME
LIN-01023,MAG-0080,355412820534,Épicerie Sucrée,15,1,6.7,93.3,STOCK_FAIBLE
LIN-01024,MAG-0113,368133287757,Boissons & Jus,23,21,91.3,8.7,CONFORME
LIN-01025,MAG-0102,370050831103,Traiteur & Plats Cuisinés,20,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-01026,MAG-0143,318887305287,Épicerie Sucrée,22,9,40.9,59.1,STOCK_FAIBLE
LIN-01027,MAG-0084,391301676575,Boissons & Jus,13,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-01028,MAG-0068,329211979158,Boulangerie & Pâtisserie,11,11,100.0,0.0,CONFORME
LIN-01029,MAG-0077,322246636167,Épicerie Salée,12,12,100.0,0.0,CONFORME
LIN-01030,MAG-0058,382989311142,Épicerie Salée,19,3,15.8,84.2,STOCK_FAIBLE
LIN-01031,MAG-0134,394273787833,Traiteur & Plats Cuisinés,12,9,75.0,25.0,CONFORME
LIN-01032,MAG-0137,372197423358,Boulangerie & Pâtisserie,20,5,25.0,75.0,STOCK_FAIBLE
LIN-01033,MAG-0112,348375008826,Traiteur & Plats Cuisinés,11,2,18.2,81.8,STOCK_FAIBLE
LIN-01034,MAG-0039,361786404580,Boulangerie & Pâtisserie,17,1,5.9,94.1,STOCK_FAIBLE
LIN-01035,MAG-0092,351394333354,Traiteur & Plats Cuisinés,22,12,54.5,45.5,CONFORME
LIN-01036,MAG-0105,322796146279,Épicerie Sucrée,16,1,6.2,93.8,STOCK_FAIBLE
LIN-01037,MAG-0020,367490922021,Épicerie Salée,9,9,100.0,0.0,CONFORME
LIN-01038,MAG-0111,334362933570,Boulangerie & Pâtisserie,6,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-01039,MAG-0042,372898904292,Traiteur & Plats Cuisinés,17,9,52.9,47.1,CONFORME
LIN-01040,MAG-0128,348973106611,Épicerie Salée,12,1,8.3,91.7,STOCK_FAIBLE
LIN-01041,MAG-0001,345757977298,Épicerie Salée,14,10,71.4,28.6,CONFORME
LIN-01042,MAG-0025,386388829326,Épicerie Sucrée,24,18,75.0,25.0,CONFORME
LIN-01043,MAG-0095,365796409980,Boulangerie & Pâtisserie,16,10,62.5,37.5,CONFORME
LIN-01044,MAG-0032,377016292267,Produits Frais,13,13,100.0,0.0,CONFORME
LIN-01045,MAG-0008,311790342346,Boissons & Jus,15,9,60.0,40.0,CONFORME
LIN-01046,MAG-0109,310511242855,Épicerie Sucrée,24,7,29.2,70.8,STOCK_FAIBLE
LIN-01047,MAG-0078,379683031501,Épicerie Salée,16,16,100.0,0.0,CONFORME
LIN-01048,MAG-0136,399081551704,Boissons & Jus,7,5,71.4,28.6,CONFORME
LIN-01049,MAG-0035,332316512490,Boulangerie & Pâtisserie,6,1,16.7,83.3,STOCK_FAIBLE
LIN-01050,MAG-0146,324050358343,Traiteur & Plats Cuisinés,7,7,100.0,0.0,CONFORME
LIN-01051,MAG-0068,374612467971,Traiteur & Plats Cuisinés,24,23,95.8,4.2,CONFORME
LIN-01052,MAG-0040,387764188368,Traiteur & Plats Cuisinés,24,20,83.3,16.7,CONFORME
LIN-01053,MAG-0139,341240424667,Épicerie Sucrée,20,2,10.0,90.0,STOCK_FAIBLE
LIN-01054,MAG-0055,324666712201,Épicerie Salée,20,8,40.0,60.0,STOCK_FAIBLE
LIN-01055,MAG-0037,368651558580,Boulangerie & Pâtisserie,15,8,53.3,46.7,CONFORME
LIN-01056,MAG-0020,331001907758,Épicerie Sucrée,24,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-01057,MAG-0105,362086273959,Épicerie Sucrée,23,23,100.0,0.0,CONFORME
LIN-01058,MAG-0105,317184527507,Produits Frais,16,11,68.8,31.2,CONFORME
LIN-01059,MAG-0093,359232683721,Produits Frais,12,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-01060,MAG-0104,351720165580,Boulangerie & Pâtisserie,7,7,100.0,0.0,CONFORME
LIN-01061,MAG-0148,347847843589,Produits Frais,9,7,77.8,22.2,CONFORME
LIN-01062,MAG-0044,328603148811,Produits Frais,24,7,29.2,70.8,STOCK_FAIBLE
LIN-01063,MAG-0061,385163722964,Traiteur & Plats Cuisinés,7,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-01064,MAG-0056,331183696396,Épicerie Salée,6,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-01065,MAG-0059,325894268230,Traiteur & Plats Cuisinés,12,2,16.7,83.3,STOCK_FAIBLE
LIN-01066,MAG-0097,315117726829,Traiteur & Plats Cuisinés,13,12,92.3,7.7,CONFORME
LIN-01067,MAG-0065,367704210406,Traiteur & Plats Cuisinés,16,13,81.2,18.8,CONFORME
LIN-01068,MAG-0036,341551898389,Traiteur & Plats Cuisinés,11,3,27.3,72.7,STOCK_FAIBLE
LIN-01069,MAG-0026,374419485920,Produits Frais,7,6,85.7,14.3,CONFORME
LIN-01070,MAG-0131,345923291544,Boissons & Jus,14,11,78.6,21.4,CONFORME
LIN-01071,MAG-0027,312337780054,Épicerie Sucrée,9,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-01072,MAG-0017,387574535804,Épicerie Sucrée,13,13,100.0,0.0,CONFORME
LIN-01073,MAG-0032,352384478922,Produits Frais,16,9,56.2,43.8,CONFORME
LIN-01074,MAG-0113,373759277758,Épicerie Sucrée,10,4,40.0,60.0,STOCK_FAIBLE
LIN-01075,MAG-0017,365387014937,Épicerie Sucrée,8,6,75.0,25.0,CONFORME
LIN-01076,MAG-0020,392005201680,Épicerie Salée,16,14,87.5,12.5,CONFORME
LIN-01077,MAG-0107,386934967800,Épicerie Sucrée,13,10,76.9,23.1,CONFORME
LIN-01078,MAG-0098,354299675867,Épicerie Salée,8,5,62.5,37.5,CONFORME
LIN-01079,MAG-0142,332752947169,Épicerie Sucrée,14,8,57.1,42.9,CONFORME
LIN-01080,MAG-0022,394177634399,Boulangerie & Pâtisserie,11,7,63.6,36.4,CONFORME
LIN-01081,MAG-0017,365298071562,Boulangerie & Pâtisserie,19,19,100.0,0.0,CONFORME
LIN-01082,MAG-0012,324839753249,Boissons & Jus,22,10,45.5,54.5,STOCK_FAIBLE
LIN-01083,MAG-0092,339901748235,Traiteur & Plats Cuisinés,17,10,58.8,41.2,CONFORME
LIN-01084,MAG-0072,335400682521,Épicerie Sucrée,12,12,100.0,0.0,CONFORME
LIN-01085,MAG-0031,344002723748,Épicerie Sucrée,8,1,12.5,87.5,STOCK_FAIBLE
LIN-01086,MAG-0030,357410582745,Épicerie Sucrée,21,9,42.9,57.1,STOCK_FAIBLE
LIN-01087,MAG-0050,335736978813,Boissons & Jus,8,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-01088,MAG-0058,388683777612,Traiteur & Plats Cuisinés,23,8,34.8,65.2,STOCK_FAIBLE
LIN-01089,MAG-0046,368651558580,Boulangerie & Pâtisserie,23,23,100.0,0.0,CONFORME
LIN-01090,MAG-0127,331549978712,Épicerie Sucrée,9,5,55.6,44.4,CONFORME
LIN-01091,MAG-0134,315004782107,Boulangerie & Pâtisserie,22,18,81.8,18.2,CONFORME
LIN-01092,MAG-0120,380152056471,Produits Frais,6,4,66.7,33.3,CONFORME
LIN-01093,MAG-0083,332646745213,Boulangerie & Pâtisserie,20,11,55.0,45.0,CONFORME
LIN-01094,MAG-0092,377783275302,Épicerie Sucrée,14,4,28.6,71.4,STOCK_FAIBLE
LIN-01095,MAG-0067,391161192064,Produits Frais,10,10,100.0,0.0,CONFORME
LIN-01096,MAG-0146,335065118685,Épicerie Salée,9,9,100.0,0.0,CONFORME
LIN-01097,MAG-0122,363609636005,Produits Frais,12,12,100.0,0.0,CONFORME
LIN-01098,MAG-0025,335100412070,Boulangerie & Pâtisserie,19,3,15.8,84.2,STOCK_FAIBLE
LIN-01099,MAG-0011,312213305978,Épicerie Salée,9,6,66.7,33.3,CONFORME
LIN-01100,MAG-0112,395010271542,Traiteur & Plats Cuisinés,9,1,11.1,88.9,STOCK_FAIBLE
LIN-01101,MAG-0097,391567075562,Traiteur & Plats Cuisinés,7,7,100.0,0.0,CONFORME
LIN-01102,MAG-0069,364976958689,Boissons & Jus,23,5,21.7,78.3,STOCK_FAIBLE
LIN-01103,MAG-0136,384303305894,Boulangerie & Pâtisserie,21,17,81.0,19.0,CONFORME
LIN-01104,MAG-0094,395925687680,Produits Frais,22,3,13.6,86.4,STOCK_FAIBLE
LIN-01105,MAG-0108,383581949266,Boissons & Jus,20,4,20.0,80.0,STOCK_FAIBLE
LIN-01106,MAG-0025,347806457983,Produits Frais,13,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-01107,MAG-0045,337806365944,Épicerie Salée,15,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-01108,MAG-0130,335597499459,Épicerie Salée,24,21,87.5,12.5,CONFORME
LIN-01109,MAG-0035,335484381865,Épicerie Salée,15,15,100.0,0.0,CONFORME
LIN-01110,MAG-0080,353101431444,Épicerie Salée,14,4,28.6,71.4,STOCK_FAIBLE
LIN-01111,MAG-0098,383146117594,Produits Frais,17,14,82.4,17.6,CONFORME
LIN-01112,MAG-0102,337991841047,Épicerie Salée,18,12,66.7,33.3,CONFORME
LIN-01113,MAG-0103,312946945540,Produits Frais,8,2,25.0,75.0,STOCK_FAIBLE
LIN-01114,MAG-0059,355412820534,Épicerie Sucrée,15,3,20.0,80.0,STOCK_FAIBLE
LIN-01115,MAG-0140,392390741541,Boissons & Jus,24,15,62.5,37.5,CONFORME
LIN-01116,MAG-0073,392352185114,Épicerie Sucrée,24,9,37.5,62.5,STOCK_FAIBLE
LIN-01117,MAG-0104,376632764015,Boissons & Jus,12,7,58.3,41.7,CONFORME
LIN-01118,MAG-0025,319980956531,Boissons & Jus,20,13,65.0,35.0,CONFORME
LIN-01119,MAG-0127,322956717344,Boulangerie & Pâtisserie,7,5,71.4,28.6,CONFORME
LIN-01120,MAG-0119,325172938510,Épicerie Salée,22,6,27.3,72.7,STOCK_FAIBLE
LIN-01121,MAG-0034,377749813347,Boulangerie & Pâtisserie,23,14,60.9,39.1,CONFORME
LIN-01122,MAG-0045,376632764015,Boissons & Jus,23,19,82.6,17.4,CONFORME
LIN-01123,MAG-0032,376037699121,Épicerie Salée,11,9,81.8,18.2,CONFORME
LIN-01124,MAG-0117,383146117594,Produits Frais,16,8,50.0,50.0,CONFORME
LIN-01125,MAG-0027,359538663990,Produits Frais,12,2,16.7,83.3,STOCK_FAIBLE
LIN-01126,MAG-0038,346654036110,Boissons & Jus,20,10,50.0,50.0,CONFORME
LIN-01127,MAG-0084,398285428727,Boulangerie & Pâtisserie,24,7,29.2,70.8,STOCK_FAIBLE
LIN-01128,MAG-0059,395476590352,Traiteur & Plats Cuisinés,18,14,77.8,22.2,CONFORME
LIN-01129,MAG-0004,326274188055,Boissons & Jus,23,7,30.4,69.6,STOCK_FAIBLE
LIN-01130,MAG-0110,389160038892,Épicerie Sucrée,10,2,20.0,80.0,STOCK_FAIBLE
LIN-01131,MAG-0102,311940486452,Épicerie Salée,16,10,62.5,37.5,CONFORME
LIN-01132,MAG-0115,339750696781,Traiteur & Plats Cuisinés,18,10,55.6,44.4,CONFORME
LIN-01133,MAG-0056,328045738118,Épicerie Salée,10,1,10.0,90.0,STOCK_FAIBLE
LIN-01134,MAG-0061,398412049075,Boissons & Jus,11,5,45.5,54.5,STOCK_FAIBLE
LIN-01135,MAG-0095,334509819984,Épicerie Sucrée,8,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-01136,MAG-0127,336678352035,Traiteur & Plats Cuisinés,16,13,81.2,18.8,CONFORME
LIN-01137,MAG-0114,365321623564,Boissons & Jus,21,16,76.2,23.8,CONFORME
LIN-01138,MAG-0010,313024599586,Produits Frais,20,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-01139,MAG-0035,323732556916,Traiteur & Plats Cuisinés,12,3,25.0,75.0,STOCK_FAIBLE
LIN-01140,MAG-0146,372549723636,Traiteur & Plats Cuisinés,19,7,36.8,63.2,STOCK_FAIBLE
LIN-01141,MAG-0099,327746485901,Traiteur & Plats Cuisinés,11,9,81.8,18.2,CONFORME
LIN-01142,MAG-0106,373910038947,Épicerie Sucrée,16,16,100.0,0.0,CONFORME
LIN-01143,MAG-0065,350657322061,Épicerie Sucrée,22,21,95.5,4.5,CONFORME
LIN-01144,MAG-0029,398851524702,Épicerie Salée,20,16,80.0,20.0,CONFORME
LIN-01145,MAG-0035,321468317919,Boissons & Jus,12,6,50.0,50.0,CONFORME
LIN-01146,MAG-0002,345746892233,Traiteur & Plats Cuisinés,23,19,82.6,17.4,CONFORME
LIN-01147,MAG-0002,376445381285,Produits Frais,8,2,25.0,75.0,STOCK_FAIBLE
LIN-01148,MAG-0069,318563198308,Boulangerie & Pâtisserie,22,17,77.3,22.7,CONFORME
LIN-01149,MAG-0123,362196481695,Épicerie Salée,13,1,7.7,92.3,STOCK_FAIBLE
LIN-01150,MAG-0047,350141411194,Traiteur & Plats Cuisinés,7,2,28.6,71.4,STOCK_FAIBLE
LIN-01151,MAG-0141,336872917804,Boulangerie & Pâtisserie,18,18,100.0,0.0,CONFORME
LIN-01152,MAG-0096,315495563635,Épicerie Sucrée,16,10,62.5,37.5,CONFORME
LIN-01153,MAG-0122,331294613469,Produits Frais,6,4,66.7,33.3,CONFORME
LIN-01154,MAG-0037,362650148501,Traiteur & Plats Cuisinés,18,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-01155,MAG-0132,356971276526,Épicerie Salée,20,17,85.0,15.0,CONFORME
LIN-01156,MAG-0135,351875521401,Épicerie Sucrée,18,10,55.6,44.4,CONFORME
LIN-01157,MAG-0094,341671323420,Traiteur & Plats Cuisinés,19,9,47.4,52.6,STOCK_FAIBLE
LIN-01158,MAG-0090,341284821246,Traiteur & Plats Cuisinés,23,20,87.0,13.0,CONFORME
LIN-01159,MAG-0005,358653674783,Épicerie Sucrée,21,21,100.0,0.0,CONFORME
LIN-01160,MAG-0001,330024108469,Produits Frais,10,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-01161,MAG-0141,348806488743,Épicerie Sucrée,19,1,5.3,94.7,STOCK_FAIBLE
LIN-01162,MAG-0062,370563319151,Boissons & Jus,23,17,73.9,26.1,CONFORME
LIN-01163,MAG-0057,320157294403,Traiteur & Plats Cuisinés,17,1,5.9,94.1,STOCK_FAIBLE
LIN-01164,MAG-0025,331065705495,Traiteur & Plats Cuisinés,12,1,8.3,91.7,STOCK_FAIBLE
LIN-01165,MAG-0068,345428827589,Épicerie Sucrée,16,7,43.8,56.2,STOCK_FAIBLE
LIN-01166,MAG-0053,335372773786,Épicerie Sucrée,8,3,37.5,62.5,STOCK_FAIBLE
