id_releve_panier,commune,code_departement,nom_region,rayon_categorie,prix_moyen_panier_eur,marge_brute_pct,part_produits_bio_pct,part_marques_distributeur_pct
PAN-01248,Nantes,44 - Loire-Atlantique,Pays de la Loire,Boissons,77.18,44.4,19.0,51.9
PAN-01249,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Épicerie,52.74,27.6,20.9,44.6
PAN-01250,Paris,75 - Paris,Île-de-France,Boissons,30.95,44.8,29.1,27.3
PAN-01251,Strasbourg,67 - Bas-Rhin,Grand Est,Produits Laitiers,55.38,38.0,33.8,45.8
PAN-01252,Lille,59 - Nord,Hauts-de-France,Boulangerie,69.85,45.8,22.6,54.5
PAN-01253,Paris,75 - Paris,Île-de-France,Produits Laitiers,51.33,27.0,14.6,38.9
PAN-01254,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Boulangerie,65.09,32.5,16.2,30.9
PAN-01255,Lille,59 - Nord,Hauts-de-France,Produits Frais,54.04,33.9,18.5,53.4
PAN-01256,Rennes,35 - Ille-et-Vilaine,Bretagne,Produits Laitiers,66.46,32.0,12.2,41.8
PAN-01257,Rennes,35 - Ille-et-Vilaine,Bretagne,Produits Frais,59.58,38.9,17.8,50.7
PAN-01258,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Boissons,80.51,24.4,26.7,30.8
PAN-01259,Paris,75 - Paris,Île-de-France,Produits Frais,81.64,41.4,19.9,25.1
PAN-01260,Paris,75 - Paris,Île-de-France,Produits Laitiers,77.34,33.5,29.8,48.7
PAN-01261,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Surgelés,33.98,23.4,34.3,25.3
PAN-01262,Strasbourg,67 - Bas-Rhin,Grand Est,Surgelés,58.48,34.8,19.2,47.6
PAN-01263,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Produits Frais,54.36,26.9,32.3,30.4
PAN-01264,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Épicerie,53.09,23.7,27.5,31.2
PAN-01265,Nantes,44 - Loire-Atlantique,Pays de la Loire,Surgelés,52.52,42.5,37.0,49.7
PAN-01266,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Boissons,80.83,39.8,16.4,54.8
PAN-01267,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Produits Laitiers,89.39,33.9,14.7,48.5
PAN-01268,Lille,59 - Nord,Hauts-de-France,Boissons,58.7,37.4,22.3,48.0
PAN-01269,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Surgelés,60.28,28.2,35.1,43.8
PAN-01270,Nantes,44 - Loire-Atlantique,Pays de la Loire,Épicerie,76.93,27.2,22.3,31.3
PAN-01271,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Produits Frais,85.95,45.4,34.7,43.8
PAN-01272,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Surgelés,88.34,25.2,36.3,38.0
PAN-01273,Nantes,44 - Loire-Atlantique,Pays de la Loire,Produits Laitiers,65.26,31.9,37.3,31.6
PAN-01274,Toulouse,31 - Haute-Garonne,Occitanie,Surgelés,87.8,47.7,20.4,48.2
PAN-01275,Paris,75 - Paris,Île-de-France,Boulangerie,68.94,26.7,36.9,42.7
PAN-01276,Rennes,35 - Ille-et-Vilaine,Bretagne,Surgelés,29.4,44.2,12.2,52.7
PAN-01277,Toulouse,31 - Haute-Garonne,Occitanie,Boulangerie,45.74,36.5,22.7,43.8
PAN-01278,Paris,75 - Paris,Île-de-France,Produits Laitiers,78.96,38.4,23.5,52.4
PAN-01279,Nantes,44 - Loire-Atlantique,Pays de la Loire,Boissons,40.72,38.3,20.8,34.8
PAN-01280,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Surgelés,84.93,37.9,24.8,53.2
PAN-01281,Lille,59 - Nord,Hauts-de-France,Boulangerie,29.62,44.6,27.9,28.2
PAN-01282,Nantes,44 - Loire-Atlantique,Pays de la Loire,Boissons,48.45,36.3,27.1,50.9
PAN-01283,Toulouse,31 - Haute-Garonne,Occitanie,Surgelés,94.69,33.6,18.4,50.1
PAN-01284,Lille,59 - Nord,Hauts-de-France,Boulangerie,82.18,31.3,21.3,32.7
PAN-01285,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Épicerie,56.38,38.8,17.9,37.8
PAN-01286,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Épicerie,42.93,27.2,31.9,36.5
PAN-01287,Nantes,44 - Loire-Atlantique,Pays de la Loire,Épicerie,93.21,32.3,16.4,40.3
PAN-01288,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Boissons,93.43,45.3,15.8,42.2
PAN-01289,Lille,59 - Nord,Hauts-de-France,Produits Frais,54.64,24.9,28.2,27.8
PAN-01290,Nantes,44 - Loire-Atlantique,Pays de la Loire,Surgelés,46.77,41.7,37.3,44.7
PAN-01291,Paris,75 - Paris,Île-de-France,Produits Laitiers,30.19,35.5,19.3,25.8
PAN-01292,Paris,75 - Paris,Île-de-France,Boissons,47.28,24.1,25.0,26.9
PAN-01293,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Boissons,45.63,26.2,20.6,26.5
PAN-01294,Lille,59 - Nord,Hauts-de-France,Boulangerie,52.9,25.0,19.1,51.7
PAN-01295,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Produits Frais,93.33,32.2,19.3,33.0
PAN-01296,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Épicerie,66.97,41.1,24.1,25.3
PAN-01297,Rennes,35 - Ille-et-Vilaine,Bretagne,Produits Laitiers,78.53,44.3,26.1,40.0
PAN-01298,Lille,59 - Nord,Hauts-de-France,Surgelés,91.58,37.2,29.6,46.5
PAN-01299,Lille,59 - Nord,Hauts-de-France,Produits Laitiers,33.34,28.2,31.0,45.7
PAN-01300,Strasbourg,67 - Bas-Rhin,Grand Est,Surgelés,64.47,31.4,14.4,47.3
PAN-01301,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Boulangerie,55.34,39.7,14.9,54.7
PAN-01302,Nantes,44 - Loire-Atlantique,Pays de la Loire,Produits Frais,66.03,32.6,36.1,33.6
PAN-01303,Strasbourg,67 - Bas-Rhin,Grand Est,Boulangerie,58.0,46.0,31.3,33.9
PAN-01304,Nantes,44 - Loire-Atlantique,Pays de la Loire,Boissons,36.0,26.0,37.5,37.8
PAN-01305,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Produits Frais,70.11,39.5,14.5,47.4
PAN-01306,Nantes,44 - Loire-Atlantique,Pays de la Loire,Épicerie,61.98,30.6,15.0,32.3
PAN-01307,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Produits Laitiers,73.26,29.4,27.8,31.0
PAN-01308,Toulouse,31 - Haute-Garonne,Occitanie,Surgelés,70.22,25.5,22.1,36.3
PAN-01309,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Produits Laitiers,47.03,28.2,17.6,25.9
PAN-01310,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Boissons,87.43,29.5,12.6,54.9
PAN-01311,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Boulangerie,87.5,24.8,31.9,29.3
PAN-01312,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Épicerie,74.25,39.5,25.9,31.4
PAN-01313,Paris,75 - Paris,Île-de-France,Boissons,41.65,25.3,20.8,40.6
PAN-01314,Paris,75 - Paris,Île-de-France,Produits Frais,87.8,26.6,17.4,53.7
PAN-01315,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Boulangerie,80.51,38.7,25.0,31.0
PAN-01316,Paris,75 - Paris,Île-de-France,Boissons,43.26,34.9,30.1,43.5
PAN-01317,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Boissons,91.38,39.6,33.3,32.7
PAN-01318,Rennes,35 - Ille-et-Vilaine,Bretagne,Épicerie,87.69,27.5,30.5,53.5
PAN-01319,Strasbourg,67 - Bas-Rhin,Grand Est,Produits Laitiers,68.29,29.8,34.8,50.3
PAN-01320,Rennes,35 - Ille-et-Vilaine,Bretagne,Surgelés,45.77,37.4,27.6,36.0
PAN-01321,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Boulangerie,80.27,29.6,14.2,33.7
PAN-01322,Strasbourg,67 - Bas-Rhin,Grand Est,Boissons,65.34,44.0,37.5,39.9
PAN-01323,Paris,75 - Paris,Île-de-France,Boulangerie,59.45,31.2,14.7,44.3
PAN-01324,Nantes,44 - Loire-Atlantique,Pays de la Loire,Boissons,88.21,31.6,27.9,27.8
PAN-01325,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Produits Laitiers,37.77,43.8,26.2,49.4
PAN-01326,Paris,75 - Paris,Île-de-France,Produits Frais,46.15,33.4,23.0,40.9
PAN-01327,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Produits Laitiers,57.5,36.0,33.5,48.0
PAN-01328,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Épicerie,37.25,27.4,33.0,28.4
PAN-01329,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Boissons,70.54,22.8,34.8,30.0
PAN-01330,Toulouse,31 - Haute-Garonne,Occitanie,Produits Frais,37.26,31.4,17.0,51.8
PAN-01331,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Boissons,46.44,43.9,36.2,43.6
PAN-01332,Rennes,35 - Ille-et-Vilaine,Bretagne,Boissons,32.74,38.1,20.5,46.6
PAN-01333,Nantes,44 - Loire-Atlantique,Pays de la Loire,Produits Frais,77.11,47.9,19.8,25.2
PAN-01334,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Boulangerie,77.74,37.3,26.0,36.9
PAN-01335,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Surgelés,64.24,27.9,26.1,35.8
PAN-01336,Strasbourg,67 - Bas-Rhin,Grand Est,Produits Laitiers,57.82,45.9,30.4,44.3
PAN-01337,Rennes,35 - Ille-et-Vilaine,Bretagne,Surgelés,32.51,23.8,14.9,28.9
PAN-01338,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Surgelés,81.35,22.2,37.8,27.4
PAN-01339,Nantes,44 - Loire-Atlantique,Pays de la Loire,Surgelés,88.34,22.6,31.7,47.1
PAN-01340,Rennes,35 - Ille-et-Vilaine,Bretagne,Boulangerie,38.46,45.4,29.6,28.9
PAN-01341,Strasbourg,67 - Bas-Rhin,Grand Est,Produits Laitiers,69.13,46.0,34.0,54.4
PAN-01342,Nantes,44 - Loire-Atlantique,Pays de la Loire,Épicerie,34.48,42.9,26.0,40.6
PAN-01343,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Épicerie,57.23,32.8,27.9,41.4
PAN-01344,Lille,59 - Nord,Hauts-de-France,Épicerie,39.94,35.0,36.2,38.9
PAN-01345,Strasbourg,67 - Bas-Rhin,Grand Est,Produits Laitiers,60.19,37.2,29.9,51.7
PAN-01346,Lille,59 - Nord,Hauts-de-France,Épicerie,80.55,45.3,14.5,49.8
PAN-01347,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Produits Laitiers,68.15,34.7,25.4,51.3
PAN-01348,Rennes,35 - Ille-et-Vilaine,Bretagne,Produits Laitiers,85.25,38.6,31.5,39.1
PAN-01349,Rennes,35 - Ille-et-Vilaine,Bretagne,Boulangerie,68.05,25.7,12.9,47.0
PAN-01350,Nantes,44 - Loire-Atlantique,Pays de la Loire,Surgelés,61.16,33.7,22.4,41.5
PAN-01351,Paris,75 - Paris,Île-de-France,Épicerie,68.39,44.3,13.4,27.0
PAN-01352,Nantes,44 - Loire-Atlantique,Pays de la Loire,Boissons,63.31,27.7,22.1,33.3
PAN-01353,Paris,75 - Paris,Île-de-France,Produits Frais,51.7,33.5,12.8,43.2
PAN-01354,Rennes,35 - Ille-et-Vilaine,Bretagne,Produits Laitiers,68.07,27.5,34.9,49.2
PAN-01355,Lille,59 - Nord,Hauts-de-France,Produits Frais,34.74,31.7,26.7,42.6
PAN-01356,Rennes,35 - Ille-et-Vilaine,Bretagne,Boulangerie,74.5,29.5,25.4,40.0
PAN-01357,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Boulangerie,46.05,34.1,23.1,34.1
PAN-01358,Toulouse,31 - Haute-Garonne,Occitanie,Épicerie,76.98,32.4,17.3,29.3
PAN-01359,Strasbourg,67 - Bas-Rhin,Grand Est,Boissons,93.09,27.4,23.2,38.1
PAN-01360,Nantes,44 - Loire-Atlantique,Pays de la Loire,Boulangerie,76.06,22.8,37.8,52.2
PAN-01361,Lille,59 - Nord,Hauts-de-France,Boulangerie,71.28,37.9,18.6,30.6
PAN-01362,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Boissons,74.89,24.6,31.9,37.6
PAN-01363,Nantes,44 - Loire-Atlantique,Pays de la Loire,Boissons,76.01,36.0,35.5,43.0
PAN-01364,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Épicerie,45.68,40.0,23.3,53.3
PAN-01365,Rennes,35 - Ille-et-Vilaine,Bretagne,Surgelés,53.83,45.8,37.8,45.3
PAN-01366,Rennes,35 - Ille-et-Vilaine,Bretagne,Épicerie,55.6,33.5,23.9,51.0
PAN-01367,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Boulangerie,73.22,46.1,23.6,43.2
PAN-01368,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Surgelés,75.55,34.1,19.6,47.8
PAN-01369,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Produits Laitiers,44.76,36.3,12.1,41.1
PAN-01370,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Produits Laitiers,55.69,29.6,30.9,43.7
PAN-01371,Paris,75 - Paris,Île-de-France,Boissons,60.0,36.4,29.0,41.5
PAN-01372,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Produits Frais,90.98,22.2,33.9,27.4
PAN-01373,Strasbourg,67 - Bas-Rhin,Grand Est,Surgelés,29.64,40.9,13.2,25.9
PAN-01374,Paris,75 - Paris,Île-de-France,Boulangerie,80.48,23.1,25.4,50.9
PAN-01375,Lille,59 - Nord,Hauts-de-France,Produits Laitiers,41.35,33.7,12.2,45.6
PAN-01376,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Surgelés,54.01,39.4,33.1,25.5
PAN-01377,Strasbourg,67 - Bas-Rhin,Grand Est,Produits Laitiers,94.84,24.7,13.0,47.7
PAN-01378,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Surgelés,50.28,23.6,34.2,52.8
PAN-01379,Paris,75 - Paris,Île-de-France,Surgelés,82.05,23.2,13.1,46.6
PAN-01380,Strasbourg,67 - Bas-Rhin,Grand Est,Boulangerie,64.55,47.8,13.0,43.9
PAN-01381,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Épicerie,92.76,48.2,37.4,32.1
PAN-01382,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Épicerie,71.3,29.4,14.2,52.8
PAN-01383,Strasbourg,67 - Bas-Rhin,Grand Est,Épicerie,44.56,25.8,14.3,34.2
PAN-01384,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Produits Laitiers,70.71,45.2,13.8,28.9
PAN-01385,Toulouse,31 - Haute-Garonne,Occitanie,Surgelés,32.8,44.0,35.8,49.7
PAN-01386,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Boulangerie,36.5,22.5,34.6,38.0
PAN-01387,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Boissons,73.18,31.2,16.4,45.5
PAN-01388,Paris,75 - Paris,Île-de-France,Épicerie,63.07,25.7,13.6,36.8
PAN-01389,Lille,59 - Nord,Hauts-de-France,Surgelés,82.65,23.6,29.5,33.7
PAN-01390,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Boissons,72.46,24.3,25.5,35.4
PAN-01391,Nantes,44 - Loire-Atlantique,Pays de la Loire,Boissons,52.33,22.1,27.5,28.3
PAN-01392,Nantes,44 - Loire-Atlantique,Pays de la Loire,Surgelés,47.09,23.3,20.1,51.0
PAN-01393,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Produits Frais,53.35,33.8,31.3,28.2
PAN-01394,Rennes,35 - Ille-et-Vilaine,Bretagne,Produits Laitiers,53.13,25.9,13.6,35.6
PAN-01395,Paris,75 - Paris,Île-de-France,Produits Laitiers,59.51,44.8,35.8,35.9
PAN-01396,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Boulangerie,57.45,25.4,28.5,42.4
PAN-01397,Rennes,35 - Ille-et-Vilaine,Bretagne,Produits Laitiers,85.8,28.9,31.5,49.8
PAN-01398,Toulouse,31 - Haute-Garonne,Occitanie,Produits Laitiers,49.14,41.7,14.7,33.4
PAN-01399,Nantes,44 - Loire-Atlantique,Pays de la Loire,Boissons,70.96,43.7,27.4,54.3
PAN-01400,Lille,59 - Nord,Hauts-de-France,Boissons,61.14,26.4,14.2,32.6
PAN-01401,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Boulangerie,71.61,38.9,25.3,37.5
PAN-01402,Toulouse,31 - Haute-Garonne,Occitanie,Surgelés,60.21,41.6,26.7,49.3
PAN-01403,Paris,75 - Paris,Île-de-France,Produits Laitiers,30.22,37.1,31.0,47.8
PAN-01404,Nantes,44 - Loire-Atlantique,Pays de la Loire,Produits Laitiers,64.93,39.4,23.4,36.4
PAN-01405,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Produits Laitiers,60.81,46.9,33.3,46.5
PAN-01406,Nantes,44 - Loire-Atlantique,Pays de la Loire,Surgelés,68.3,25.9,23.5,48.4
PAN-01407,Paris,75 - Paris,Île-de-France,Surgelés,88.09,33.3,13.5,42.9
PAN-01408,Paris,75 - Paris,Île-de-France,Produits Laitiers,82.93,31.8,24.3,30.3
PAN-01409,Paris,75 - Paris,Île-de-France,Surgelés,84.13,29.6,27.1,50.2
PAN-01410,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Produits Laitiers,54.57,41.5,23.9,32.5
PAN-01411,Toulouse,31 - Haute-Garonne,Occitanie,Épicerie,45.21,29.7,28.8,48.3
PAN-01412,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Boulangerie,54.81,24.6,20.2,41.1
PAN-01413,Paris,75 - Paris,Île-de-France,Boissons,48.13,38.8,19.0,45.9
PAN-01414,Paris,75 - Paris,Île-de-France,Produits Laitiers,89.17,24.0,20.2,27.8
PAN-01415,Nantes,44 - Loire-Atlantique,Pays de la Loire,Surgelés,90.3,31.4,30.3,51.1
PAN-01416,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Produits Laitiers,59.77,38.0,30.5,29.8
PAN-01417,Paris,75 - Paris,Île-de-France,Produits Frais,51.19,22.5,23.3,45.8
PAN-01418,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Produits Laitiers,42.31,35.5,33.1,41.4
PAN-01419,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Épicerie,81.32,29.6,23.5,44.9
PAN-01420,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Produits Frais,60.65,23.9,20.7,40.3
PAN-01421,Rennes,35 - Ille-et-Vilaine,Bretagne,Boulangerie,48.29,40.9,25.9,51.3
PAN-01422,Toulouse,31 - Haute-Garonne,Occitanie,Surgelés,53.32,31.8,32.6,36.3
PAN-01423,Paris,75 - Paris,Île-de-France,Boulangerie,45.1,27.7,23.5,30.9
PAN-01424,Toulouse,31 - Haute-Garonne,Occitanie,Boulangerie,85.63,46.3,35.5,45.2
PAN-01425,Paris,75 - Paris,Île-de-France,Produits Laitiers,84.61,30.3,26.0,38.9
PAN-01426,Strasbourg,67 - Bas-Rhin,Grand Est,Boissons,56.71,40.1,16.5,28.1
PAN-01427,Toulouse,31 - Haute-Garonne,Occitanie,Boissons,35.81,27.7,34.2,44.9
PAN-01428,Nantes,44 - Loire-Atlantique,Pays de la Loire,Épicerie,81.61,31.5,16.7,39.0
PAN-01429,Toulouse,31 - Haute-Garonne,Occitanie,Produits Laitiers,89.91,37.5,25.5,53.1
PAN-01430,Nantes,44 - Loire-Atlantique,Pays de la Loire,Épicerie,67.8,26.6,19.9,34.0
PAN-01431,Lille,59 - Nord,Hauts-de-France,Épicerie,50.6,29.8,29.1,32.6
PAN-01432,Lille,59 - Nord,Hauts-de-France,Produits Frais,88.48,33.2,37.9,37.5
PAN-01433,Lille,59 - Nord,Hauts-de-France,Surgelés,92.02,37.8,25.5,50.4
PAN-01434,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Produits Frais,39.01,23.1,18.9,35.9
PAN-01435,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Boulangerie,67.04,27.6,16.8,44.5
PAN-01436,Lille,59 - Nord,Hauts-de-France,Boissons,63.57,42.3,30.5,45.7
PAN-01437,Paris,75 - Paris,Île-de-France,Surgelés,69.74,36.9,24.1,43.4
PAN-01438,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Boissons,60.39,41.2,26.3,48.3
PAN-01439,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Boissons,61.74,38.9,33.6,32.1
PAN-01440,Nantes,44 - Loire-Atlantique,Pays de la Loire,Boulangerie,71.96,23.3,24.0,32.6
PAN-01441,Lille,59 - Nord,Hauts-de-France,Produits Laitiers,39.43,38.2,24.0,31.4
PAN-01442,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Surgelés,48.4,25.0,14.2,25.5
PAN-01443,Rennes,35 - Ille-et-Vilaine,Bretagne,Boulangerie,79.12,47.3,29.9,50.1
PAN-01444,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Surgelés,81.45,40.1,25.2,46.0
PAN-01445,Paris,75 - Paris,Île-de-France,Boissons,57.05,31.1,33.5,34.9
PAN-01446,Lille,59 - Nord,Hauts-de-France,Produits Frais,82.78,44.0,16.4,47.3
PAN-01447,Nantes,44 - Loire-Atlantique,Pays de la Loire,Boulangerie,82.75,33.8,22.9,50.9
PAN-01448,Paris,75 - Paris,Île-de-France,Produits Laitiers,72.94,40.6,26.4,38.1
PAN-01449,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Produits Laitiers,28.65,34.3,24.9,45.8
PAN-01450,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Boissons,91.95,36.8,30.2,33.4
PAN-01451,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Épicerie,29.08,42.8,30.3,50.1
PAN-01452,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Produits Laitiers,68.21,29.8,24.5,45.3
PAN-01453,Toulouse,31 - Haute-Garonne,Occitanie,Produits Laitiers,52.48,47.1,33.3,29.5
PAN-01454,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Produits Frais,39.13,42.6,33.8,36.9
PAN-01455,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Produits Laitiers,81.56,35.6,14.2,32.1
PAN-01456,Strasbourg,67 - Bas-Rhin,Grand Est,Épicerie,72.56,24.7,36.2,47.6
PAN-01457,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Produits Frais,44.44,38.5,15.2,50.5
PAN-01458,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Produits Laitiers,52.93,47.9,22.6,27.6
PAN-01459,Nantes,44 - Loire-Atlantique,Pays de la Loire,Épicerie,33.82,32.7,23.1,50.3
PAN-01460,Lille,59 - Nord,Hauts-de-France,Produits Laitiers,89.56,47.5,29.5,48.7
PAN-01461,Lille,59 - Nord,Hauts-de-France,Boissons,71.43,36.9,33.7,48.3
PAN-01462,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Produits Frais,93.74,42.4,38.0,54.9
PAN-01463,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Produits Laitiers,46.01,33.0,33.9,33.6
PAN-01464,Lille,59 - Nord,Hauts-de-France,Boulangerie,64.29,24.7,30.5,40.2
PAN-01465,Rennes,35 - Ille-et-Vilaine,Bretagne,Produits Frais,87.03,32.6,25.4,43.4
PAN-01466,Strasbourg,67 - Bas-Rhin,Grand Est,Produits Frais,72.26,47.7,21.3,54.6
PAN-01467,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Produits Frais,63.93,27.3,13.5,32.4
PAN-01468,Nantes,44 - Loire-Atlantique,Pays de la Loire,Produits Frais,38.33,38.2,35.6,50.6
PAN-01469,Rennes,35 - Ille-et-Vilaine,Bretagne,Épicerie,68.39,26.5,34.7,51.0
PAN-01470,Lille,59 - Nord,Hauts-de-France,Produits Laitiers,35.17,41.4,15.9,29.0
PAN-01471,Nantes,44 - Loire-Atlantique,Pays de la Loire,Épicerie,77.74,45.3,22.6,29.4
PAN-01472,Lille,59 - Nord,Hauts-de-France,Produits Frais,61.49,37.1,16.8,43.5
PAN-01473,Paris,75 - Paris,Île-de-France,Boulangerie,56.42,48.3,25.3,31.1
PAN-01474,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Surgelés,35.18,26.2,22.2,35.5
PAN-01475,Lille,59 - Nord,Hauts-de-France,Boulangerie,61.7,45.6,31.1,30.2
PAN-01476,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Épicerie,93.94,28.0,37.9,29.0
PAN-01477,Nantes,44 - Loire-Atlantique,Pays de la Loire,Épicerie,37.15,36.5,30.0,47.5
PAN-01478,Rennes,35 - Ille-et-Vilaine,Bretagne,Produits Frais,43.05,47.0,14.8,35.2
PAN-01479,Paris,75 - Paris,Île-de-France,Boulangerie,37.07,39.2,30.7,39.6
PAN-01480,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Épicerie,69.82,24.0,36.2,28.1
PAN-01481,Lille,59 - Nord,Hauts-de-France,Boissons,32.69,34.1,30.2,44.2
PAN-01482,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Épicerie,55.64,25.8,16.5,27.5
PAN-01483,Nantes,44 - Loire-Atlantique,Pays de la Loire,Produits Laitiers,55.37,29.2,24.3,39.1
PAN-01484,Strasbourg,67 - Bas-Rhin,Grand Est,Boulangerie,55.99,28.4,22.9,53.5
PAN-01485,Strasbourg,67 - Bas-Rhin,Grand Est,Boissons,69.7,23.7,19.8,27.6
PAN-01486,Lille,59 - Nord,Hauts-de-France,Produits Frais,60.63,22.8,16.8,40.2
PAN-01487,Nantes,44 - Loire-Atlantique,Pays de la Loire,Produits Laitiers,73.48,41.8,14.6,37.1
PAN-01488,Rennes,35 - Ille-et-Vilaine,Bretagne,Boissons,72.34,47.6,33.6,51.4
PAN-01489,Paris,75 - Paris,Île-de-France,Épicerie,91.2,34.1,30.9,54.4
PAN-01490,Rennes,35 - Ille-et-Vilaine,Bretagne,Boulangerie,60.12,43.9,33.2,41.5
PAN-01491,Rennes,35 - Ille-et-Vilaine,Bretagne,Produits Frais,89.52,33.3,37.1,41.3
PAN-01492,Nantes,44 - Loire-Atlantique,Pays de la Loire,Produits Frais,83.49,31.0,15.2,37.9
PAN-01493,Toulouse,31 - Haute-Garonne,Occitanie,Surgelés,74.09,24.2,15.0,50.8
PAN-01494,Toulouse,31 - Haute-Garonne,Occitanie,Épicerie,41.2,47.1,34.5,46.9
PAN-01495,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Épicerie,79.31,25.2,34.9,33.2
