validation_id,passenger_id,code_uic_gare,station_name,transport_mode,line_code,department_code,region_name,timestamp,validation_status
VAL-000934,USG-02414,87391003,Paris Montparnasse,RER A,Axe RER A Charles de Gaulle - Étoile,75,Île-de-France,2026-08-19 18:56:00,VALIDE
VAL-000935,USG-01461,87722023,Lyon Part-Dieu,TER,Ligne Régionale TER,69,Auvergne-Rhône-Alpes,2026-08-01 17:13:00,VALIDE
VAL-000936,USG-00635,87481002,Nantes,Métro 1,Ligne 1 La Défense - Château de Vincennes,44,Pays de la Loire,2026-07-12 07:02:00,VALIDE
VAL-000937,USG-02205,87751006,Marseille Saint-Charles,TER,Ligne Régionale TER,13,Provence-Alpes-Côte d'Azur,2026-06-26 07:22:00,VALIDE
VAL-000938,USG-01449,87271007,Paris Gare du Nord,TER,Ligne Régionale TER,75,Île-de-France,2026-09-15 18:23:00,VALIDE
VAL-000939,USG-02411,87611004,Toulouse Matabiau,RER A,Axe RER A Charles de Gaulle - Étoile,31,Occitanie,2026-06-22 07:49:00,VALIDE
VAL-000940,USG-02229,87747004,Grenoble,Métro 1,Ligne 1 La Défense - Château de Vincennes,38,Auvergne-Rhône-Alpes,2026-09-27 07:08:00,VALIDE
VAL-000941,USG-02148,87391003,Paris Montparnasse,TGV InOui,Ligne Grande Vitesse East,75,Île-de-France,2026-06-12 08:42:00,VALIDE
VAL-000942,USG-00370,87223263,Lille Flandres,TGV InOui,Ligne Grande Vitesse East,59,Hauts-de-France,2026-05-19 18:14:00,VALIDE
VAL-000943,USG-02604,87481002,Nantes,TGV InOui,Ligne Grande Vitesse East,44,Pays de la Loire,2026-08-05 08:39:00,VALIDE
VAL-000944,USG-02739,87751006,Marseille Saint-Charles,RER A,Axe RER A Charles de Gaulle - Étoile,13,Provence-Alpes-Côte d'Azur,2026-10-22 08:40:00,VALIDE
VAL-000945,USG-02134,87271007,Paris Gare du Nord,RER A,Axe RER A Charles de Gaulle - Étoile,75,Île-de-France,2026-05-31 18:53:00,VALIDE
VAL-000946,USG-02846,87722023,Lyon Part-Dieu,TER,Ligne Régionale TER,69,Auvergne-Rhône-Alpes,2026-08-29 07:17:00,VALIDE
VAL-000947,USG-00396,87611004,Toulouse Matabiau,TGV InOui,Ligne Grande Vitesse East,31,Occitanie,2026-07-16 18:04:00,VALIDE
VAL-000948,USG-00914,87481002,Nantes,TGV InOui,Ligne Grande Vitesse East,44,Pays de la Loire,2026-09-15 07:02:00,VALIDE
VAL-000949,USG-01506,87471003,Rennes,TGV InOui,Ligne Grande Vitesse East,35,Bretagne,2026-09-10 07:30:00,VALIDE
VAL-000950,USG-00592,87481002,Nantes,RER A,Axe RER A Charles de Gaulle - Étoile,44,Pays de la Loire,2026-07-12 08:41:00,VALIDE
VAL-000951,USG-01001,87223263,Lille Flandres,TER,Ligne Régionale TER,59,Hauts-de-France,2026-05-17 17:00:00,VALIDE
VAL-000952,USG-01404,87686006,Paris Gare de Lyon,RER A,Axe RER A Charles de Gaulle - Étoile,75,Île-de-France,2026-08-17 07:28:00,VALIDE
VAL-000953,USG-02831,87751006,Marseille Saint-Charles,TER,Ligne Régionale TER,13,Provence-Alpes-Côte d'Azur,2026-07-31 08:17:00,VALIDE
VAL-000954,USG-00758,87611004,Toulouse Matabiau,Métro 1,Ligne 1 La Défense - Château de Vincennes,31,Occitanie,2026-07-04 18:28:00,VALIDE
VAL-000955,USG-00164,87581009,Bordeaux Saint-Jean,TGV InOui,Ligne Grande Vitesse East,33,Nouvelle-Aquitaine,2026-09-06 07:10:00,VALIDE
VAL-000956,USG-00076,87471003,Rennes,RER A,Axe RER A Charles de Gaulle - Étoile,35,Bretagne,2026-09-11 07:54:00,CORRESPONDANCE
VAL-000957,USG-02746,87212027,Strasbourg Ville,TGV InOui,Ligne Grande Vitesse East,67,Grand Est,2026-09-27 08:13:00,VALIDE
VAL-000958,USG-00214,87223263,Lille Flandres,TER,Ligne Régionale TER,59,Hauts-de-France,2026-05-01 08:49:00,VALIDE
VAL-000959,USG-00416,87686006,Paris Gare de Lyon,TER,Ligne Régionale TER,75,Île-de-France,2026-10-16 08:09:00,CORRESPONDANCE
VAL-000960,USG-01971,87747004,Grenoble,Métro 1,Ligne 1 La Défense - Château de Vincennes,38,Auvergne-Rhône-Alpes,2026-08-29 17:25:00,VALIDE
VAL-000961,USG-02496,87751006,Marseille Saint-Charles,TER,Ligne Régionale TER,13,Provence-Alpes-Côte d'Azur,2026-08-31 18:33:00,VALIDE
VAL-000962,USG-00521,87223263,Lille Flandres,TGV InOui,Ligne Grande Vitesse East,59,Hauts-de-France,2026-09-20 08:02:00,VALIDE
VAL-000963,USG-00846,87223263,Lille Flandres,TER,Ligne Régionale TER,59,Hauts-de-France,2026-07-14 17:41:00,VALIDE
VAL-000964,USG-01794,87747004,Grenoble,Métro 1,Ligne 1 La Défense - Château de Vincennes,38,Auvergne-Rhône-Alpes,2026-06-22 08:20:00,VALIDE
VAL-000965,USG-01885,87722023,Lyon Part-Dieu,TGV InOui,Ligne Grande Vitesse East,69,Auvergne-Rhône-Alpes,2026-07-15 17:58:00,VALIDE
VAL-000966,USG-00637,87722023,Lyon Part-Dieu,RER A,Axe RER A Charles de Gaulle - Étoile,69,Auvergne-Rhône-Alpes,2026-07-24 07:11:00,REFUSE_SOLDE
VAL-000967,USG-00811,87223263,Lille Flandres,TGV InOui,Ligne Grande Vitesse East,59,Hauts-de-France,2026-08-11 08:21:00,VALIDE
VAL-000968,USG-02559,87212027,Strasbourg Ville,TER,Ligne Régionale TER,67,Grand Est,2026-07-25 07:20:00,VALIDE
VAL-000969,USG-02577,87747004,Grenoble,TGV InOui,Ligne Grande Vitesse East,38,Auvergne-Rhône-Alpes,2026-08-18 08:08:00,VALIDE
VAL-000970,USG-01725,87391003,Paris Montparnasse,Métro 1,Ligne 1 La Défense - Château de Vincennes,75,Île-de-France,2026-08-04 18:36:00,VALIDE
VAL-000971,USG-01728,87212027,Strasbourg Ville,TER,Ligne Régionale TER,67,Grand Est,2026-06-22 18:58:00,VALIDE
VAL-000972,USG-00854,87756054,Nice Ville,Métro 1,Ligne 1 La Défense - Château de Vincennes,06,Provence-Alpes-Côte d'Azur,2026-05-02 07:16:00,VALIDE
VAL-000973,USG-02525,87481002,Nantes,Métro 1,Ligne 1 La Défense - Château de Vincennes,44,Pays de la Loire,2026-05-26 17:21:00,VALIDE
VAL-000974,USG-00013,87481002,Nantes,TER,Ligne Régionale TER,44,Pays de la Loire,2026-08-28 07:23:00,VALIDE
VAL-000975,USG-01893,87686006,Paris Gare de Lyon,Métro 1,Ligne 1 La Défense - Château de Vincennes,75,Île-de-France,2026-08-21 17:44:00,VALIDE
VAL-000976,USG-01549,87391003,Paris Montparnasse,TGV InOui,Ligne Grande Vitesse East,75,Île-de-France,2026-06-13 18:52:00,VALIDE
VAL-000977,USG-02203,87471003,Rennes,TER,Ligne Régionale TER,35,Bretagne,2026-08-22 07:34:00,VALIDE
VAL-000978,USG-01427,87686006,Paris Gare de Lyon,Métro 1,Ligne 1 La Défense - Château de Vincennes,75,Île-de-France,2026-05-23 07:58:00,VALIDE
VAL-000979,USG-01400,87581009,Bordeaux Saint-Jean,Métro 1,Ligne 1 La Défense - Château de Vincennes,33,Nouvelle-Aquitaine,2026-09-06 07:29:00,VALIDE
VAL-000980,USG-01564,87756054,Nice Ville,TER,Ligne Régionale TER,06,Provence-Alpes-Côte d'Azur,2026-10-15 18:18:00,VALIDE
VAL-000981,USG-01991,87212027,Strasbourg Ville,Métro 1,Ligne 1 La Défense - Château de Vincennes,67,Grand Est,2026-09-29 07:36:00,VALIDE
VAL-000982,USG-01258,87751006,Marseille Saint-Charles,TER,Ligne Régionale TER,13,Provence-Alpes-Côte d'Azur,2026-05-21 08:05:00,VALIDE
VAL-000983,USG-02126,87481002,Nantes,TER,Ligne Régionale TER,44,Pays de la Loire,2026-07-05 18:15:00,VALIDE
VAL-000984,USG-02599,87611004,Toulouse Matabiau,RER A,Axe RER A Charles de Gaulle - Étoile,31,Occitanie,2026-05-16 17:27:00,VALIDE
VAL-000985,USG-01334,87212027,Strasbourg Ville,Métro 1,Ligne 1 La Défense - Château de Vincennes,67,Grand Est,2026-05-13 08:06:00,VALIDE
VAL-000986,USG-02081,87271007,Paris Gare du Nord,TER,Ligne Régionale TER,75,Île-de-France,2026-06-16 07:27:00,VALIDE
VAL-000987,USG-02553,87223263,Lille Flandres,TGV InOui,Ligne Grande Vitesse East,59,Hauts-de-France,2026-09-07 07:04:00,VALIDE
VAL-000988,USG-00391,87756054,Nice Ville,Métro 1,Ligne 1 La Défense - Château de Vincennes,06,Provence-Alpes-Côte d'Azur,2026-07-25 07:56:00,CORRESPONDANCE
VAL-000989,USG-00447,87212027,Strasbourg Ville,RER A,Axe RER A Charles de Gaulle - Étoile,67,Grand Est,2026-05-05 07:25:00,VALIDE
VAL-000990,USG-01879,87751006,Marseille Saint-Charles,TGV InOui,Ligne Grande Vitesse East,13,Provence-Alpes-Côte d'Azur,2026-06-26 07:57:00,VALIDE
VAL-000991,USG-02592,87212027,Strasbourg Ville,Métro 1,Ligne 1 La Défense - Château de Vincennes,67,Grand Est,2026-07-20 17:21:00,VALIDE
VAL-000992,USG-01974,87481002,Nantes,TER,Ligne Régionale TER,44,Pays de la Loire,2026-10-27 08:50:00,CORRESPONDANCE
VAL-000993,USG-02012,87212027,Strasbourg Ville,TGV InOui,Ligne Grande Vitesse East,67,Grand Est,2026-09-28 08:29:00,VALIDE
VAL-000994,USG-01433,87686006,Paris Gare de Lyon,RER A,Axe RER A Charles de Gaulle - Étoile,75,Île-de-France,2026-08-12 18:59:00,CORRESPONDANCE
VAL-000995,USG-01633,87271007,Paris Gare du Nord,Métro 1,Ligne 1 La Défense - Château de Vincennes,75,Île-de-France,2026-05-30 08:47:00,VALIDE
VAL-000996,USG-02670,87686006,Paris Gare de Lyon,TER,Ligne Régionale TER,75,Île-de-France,2026-06-14 18:44:00,VALIDE
VAL-000997,USG-00116,87471003,Rennes,TGV InOui,Ligne Grande Vitesse East,35,Bretagne,2026-07-19 17:29:00,VALIDE
VAL-000998,USG-00991,87611004,Toulouse Matabiau,TGV InOui,Ligne Grande Vitesse East,31,Occitanie,2026-08-25 17:26:00,VALIDE
VAL-000999,USG-00552,87581009,Bordeaux Saint-Jean,TER,Ligne Régionale TER,33,Nouvelle-Aquitaine,2026-05-14 08:19:00,VALIDE
VAL-001000,USG-00345,87391003,Paris Montparnasse,Métro 1,Ligne 1 La Défense - Château de Vincennes,75,Île-de-France,2026-07-19 18:56:00,VALIDE
VAL-001001,USG-02535,87722023,Lyon Part-Dieu,TGV InOui,Ligne Grande Vitesse East,69,Auvergne-Rhône-Alpes,2026-09-16 08:44:00,REFUSE_SOLDE
VAL-001002,USG-01950,87751006,Marseille Saint-Charles,Métro 1,Ligne 1 La Défense - Château de Vincennes,13,Provence-Alpes-Côte d'Azur,2026-09-24 18:06:00,VALIDE
VAL-001003,USG-01878,87611004,Toulouse Matabiau,TGV InOui,Ligne Grande Vitesse East,31,Occitanie,2026-05-23 07:46:00,VALIDE
VAL-001004,USG-02281,87391003,Paris Montparnasse,RER A,Axe RER A Charles de Gaulle - Étoile,75,Île-de-France,2026-07-05 08:04:00,CORRESPONDANCE
VAL-001005,USG-02984,87751006,Marseille Saint-Charles,Métro 1,Ligne 1 La Défense - Château de Vincennes,13,Provence-Alpes-Côte d'Azur,2026-09-01 17:55:00,VALIDE
VAL-001006,USG-01476,87481002,Nantes,TGV InOui,Ligne Grande Vitesse East,44,Pays de la Loire,2026-07-01 08:41:00,VALIDE
VAL-001007,USG-00628,87751006,Marseille Saint-Charles,Métro 1,Ligne 1 La Défense - Château de Vincennes,13,Provence-Alpes-Côte d'Azur,2026-07-30 18:43:00,VALIDE
VAL-001008,USG-01228,87581009,Bordeaux Saint-Jean,TER,Ligne Régionale TER,33,Nouvelle-Aquitaine,2026-06-30 08:31:00,VALIDE
VAL-001009,USG-01978,87481002,Nantes,TGV InOui,Ligne Grande Vitesse East,44,Pays de la Loire,2026-06-20 18:35:00,VALIDE
VAL-001010,USG-02047,87271007,Paris Gare du Nord,TGV InOui,Ligne Grande Vitesse East,75,Île-de-France,2026-09-22 18:26:00,VALIDE
VAL-001011,USG-02814,87481002,Nantes,RER A,Axe RER A Charles de Gaulle - Étoile,44,Pays de la Loire,2026-09-12 18:44:00,VALIDE
VAL-001012,USG-02297,87686006,Paris Gare de Lyon,RER A,Axe RER A Charles de Gaulle - Étoile,75,Île-de-France,2026-07-18 18:38:00,VALIDE
VAL-001013,USG-02058,87747004,Grenoble,Métro 1,Ligne 1 La Défense - Château de Vincennes,38,Auvergne-Rhône-Alpes,2026-06-17 18:51:00,VALIDE
VAL-001014,USG-00955,87722023,Lyon Part-Dieu,Métro 1,Ligne 1 La Défense - Château de Vincennes,69,Auvergne-Rhône-Alpes,2026-05-28 17:57:00,VALIDE
VAL-001015,USG-01000,87756054,Nice Ville,TGV InOui,Ligne Grande Vitesse East,06,Provence-Alpes-Côte d'Azur,2026-08-22 07:59:00,VALIDE
VAL-001016,USG-00426,87223263,Lille Flandres,TER,Ligne Régionale TER,59,Hauts-de-France,2026-07-12 18:54:00,CORRESPONDANCE
VAL-001017,USG-00258,87722023,Lyon Part-Dieu,Métro 1,Ligne 1 La Défense - Château de Vincennes,69,Auvergne-Rhône-Alpes,2026-07-25 08:35:00,VALIDE
VAL-001018,USG-00717,87223263,Lille Flandres,TER,Ligne Régionale TER,59,Hauts-de-France,2026-09-04 07:50:00,VALIDE
VAL-001019,USG-01193,87212027,Strasbourg Ville,TER,Ligne Régionale TER,67,Grand Est,2026-06-23 07:59:00,VALIDE
VAL-001020,USG-01148,87747004,Grenoble,RER A,Axe RER A Charles de Gaulle - Étoile,38,Auvergne-Rhône-Alpes,2026-07-25 08:19:00,VALIDE
VAL-001021,USG-02548,87751006,Marseille Saint-Charles,RER A,Axe RER A Charles de Gaulle - Étoile,13,Provence-Alpes-Côte d'Azur,2026-05-04 07:04:00,VALIDE
VAL-001022,USG-00417,87611004,Toulouse Matabiau,Métro 1,Ligne 1 La Défense - Château de Vincennes,31,Occitanie,2026-05-22 17:31:00,VALIDE
VAL-001023,USG-01477,87471003,Rennes,Métro 1,Ligne 1 La Défense - Château de Vincennes,35,Bretagne,2026-06-01 08:14:00,VALIDE
VAL-001024,USG-00182,87391003,Paris Montparnasse,TER,Ligne Régionale TER,75,Île-de-France,2026-09-12 07:08:00,VALIDE
VAL-001025,USG-02760,87686006,Paris Gare de Lyon,Métro 1,Ligne 1 La Défense - Château de Vincennes,75,Île-de-France,2026-10-24 07:48:00,VALIDE
VAL-001026,USG-02161,87212027,Strasbourg Ville,Métro 1,Ligne 1 La Défense - Château de Vincennes,67,Grand Est,2026-05-18 08:51:00,VALIDE
VAL-001027,USG-02118,87747004,Grenoble,Métro 1,Ligne 1 La Défense - Château de Vincennes,38,Auvergne-Rhône-Alpes,2026-09-10 07:27:00,VALIDE
VAL-001028,USG-00183,87223263,Lille Flandres,RER A,Axe RER A Charles de Gaulle - Étoile,59,Hauts-de-France,2026-05-16 18:54:00,VALIDE
VAL-001029,USG-00172,87581009,Bordeaux Saint-Jean,RER A,Axe RER A Charles de Gaulle - Étoile,33,Nouvelle-Aquitaine,2026-07-01 08:55:00,VALIDE
VAL-001030,USG-00815,87751006,Marseille Saint-Charles,TGV InOui,Ligne Grande Vitesse East,13,Provence-Alpes-Côte d'Azur,2026-09-22 07:13:00,VALIDE
VAL-001031,USG-02744,87751006,Marseille Saint-Charles,RER A,Axe RER A Charles de Gaulle - Étoile,13,Provence-Alpes-Côte d'Azur,2026-06-17 17:08:00,VALIDE
VAL-001032,USG-00874,87686006,Paris Gare de Lyon,TER,Ligne Régionale TER,75,Île-de-France,2026-07-16 17:12:00,VALIDE
VAL-001033,USG-01926,87611004,Toulouse Matabiau,Métro 1,Ligne 1 La Défense - Château de Vincennes,31,Occitanie,2026-07-21 08:10:00,VALIDE
VAL-001034,USG-00993,87481002,Nantes,TGV InOui,Ligne Grande Vitesse East,44,Pays de la Loire,2026-10-21 08:49:00,VALIDE
VAL-001035,USG-00121,87756054,Nice Ville,RER A,Axe RER A Charles de Gaulle - Étoile,06,Provence-Alpes-Côte d'Azur,2026-06-19 08:56:00,CORRESPONDANCE
VAL-001036,USG-01983,87581009,Bordeaux Saint-Jean,Métro 1,Ligne 1 La Défense - Château de Vincennes,33,Nouvelle-Aquitaine,2026-09-02 07:50:00,VALIDE
VAL-001037,USG-02756,87471003,Rennes,Métro 1,Ligne 1 La Défense - Château de Vincennes,35,Bretagne,2026-09-04 07:28:00,VALIDE
VAL-001038,USG-00375,87481002,Nantes,TGV InOui,Ligne Grande Vitesse East,44,Pays de la Loire,2026-05-14 08:14:00,VALIDE
VAL-001039,USG-02131,87722023,Lyon Part-Dieu,Métro 1,Ligne 1 La Défense - Château de Vincennes,69,Auvergne-Rhône-Alpes,2026-05-02 08:23:00,CORRESPONDANCE
VAL-001040,USG-00100,87611004,Toulouse Matabiau,TGV InOui,Ligne Grande Vitesse East,31,Occitanie,2026-09-11 08:43:00,VALIDE
VAL-001041,USG-02963,87212027,Strasbourg Ville,TER,Ligne Régionale TER,67,Grand Est,2026-07-28 17:16:00,VALIDE
VAL-001042,USG-01588,87223263,Lille Flandres,Métro 1,Ligne 1 La Défense - Château de Vincennes,59,Hauts-de-France,2026-06-11 07:00:00,VALIDE
VAL-001043,USG-02651,87212027,Strasbourg Ville,TGV InOui,Ligne Grande Vitesse East,67,Grand Est,2026-07-21 07:34:00,VALIDE
VAL-001044,USG-01135,87686006,Paris Gare de Lyon,RER A,Axe RER A Charles de Gaulle - Étoile,75,Île-de-France,2026-08-23 17:20:00,VALIDE
VAL-001045,USG-00453,87722023,Lyon Part-Dieu,TER,Ligne Régionale TER,69,Auvergne-Rhône-Alpes,2026-06-09 17:42:00,VALIDE
VAL-001046,USG-02687,87391003,Paris Montparnasse,Métro 1,Ligne 1 La Défense - Château de Vincennes,75,Île-de-France,2026-09-08 07:58:00,VALIDE
VAL-001047,USG-01365,87686006,Paris Gare de Lyon,TER,Ligne Régionale TER,75,Île-de-France,2026-05-13 07:32:00,VALIDE
VAL-001048,USG-01931,87756054,Nice Ville,RER A,Axe RER A Charles de Gaulle - Étoile,06,Provence-Alpes-Côte d'Azur,2026-10-22 18:40:00,VALIDE
VAL-001049,USG-01829,87481002,Nantes,TER,Ligne Régionale TER,44,Pays de la Loire,2026-06-01 18:55:00,VALIDE
VAL-001050,USG-02290,87756054,Nice Ville,RER A,Axe RER A Charles de Gaulle - Étoile,06,Provence-Alpes-Côte d'Azur,2026-08-30 07:19:00,VALIDE
VAL-001051,USG-00693,87751006,Marseille Saint-Charles,TER,Ligne Régionale TER,13,Provence-Alpes-Côte d'Azur,2026-10-15 18:23:00,VALIDE
VAL-001052,USG-00348,87271007,Paris Gare du Nord,TER,Ligne Régionale TER,75,Île-de-France,2026-06-25 17:10:00,VALIDE
VAL-001053,USG-00734,87722023,Lyon Part-Dieu,TER,Ligne Régionale TER,69,Auvergne-Rhône-Alpes,2026-05-21 07:29:00,VALIDE
VAL-001054,USG-01152,87471003,Rennes,Métro 1,Ligne 1 La Défense - Château de Vincennes,35,Bretagne,2026-07-21 18:11:00,VALIDE
VAL-001055,USG-02719,87212027,Strasbourg Ville,Métro 1,Ligne 1 La Défense - Château de Vincennes,67,Grand Est,2026-06-10 18:52:00,CORRESPONDANCE
VAL-001056,USG-01394,87391003,Paris Montparnasse,Métro 1,Ligne 1 La Défense - Château de Vincennes,75,Île-de-France,2026-07-08 18:52:00,VALIDE
VAL-001057,USG-02572,87212027,Strasbourg Ville,TER,Ligne Régionale TER,67,Grand Est,2026-05-28 17:47:00,VALIDE
VAL-001058,USG-00175,87722023,Lyon Part-Dieu,Métro 1,Ligne 1 La Défense - Château de Vincennes,69,Auvergne-Rhône-Alpes,2026-05-06 08:16:00,VALIDE
VAL-001059,USG-00435,87751006,Marseille Saint-Charles,TER,Ligne Régionale TER,13,Provence-Alpes-Côte d'Azur,2026-07-29 07:00:00,VALIDE
VAL-001060,USG-00999,87722023,Lyon Part-Dieu,Métro 1,Ligne 1 La Défense - Château de Vincennes,69,Auvergne-Rhône-Alpes,2026-09-05 07:09:00,VALIDE
VAL-001061,USG-01094,87391003,Paris Montparnasse,TER,Ligne Régionale TER,75,Île-de-France,2026-08-20 07:41:00,VALIDE
VAL-001062,USG-00695,87212027,Strasbourg Ville,TER,Ligne Régionale TER,67,Grand Est,2026-07-03 07:37:00,VALIDE
VAL-001063,USG-01704,87212027,Strasbourg Ville,RER A,Axe RER A Charles de Gaulle - Étoile,67,Grand Est,2026-07-26 18:07:00,VALIDE
VAL-001064,USG-01148,87271007,Paris Gare du Nord,Métro 1,Ligne 1 La Défense - Château de Vincennes,75,Île-de-France,2026-05-13 08:10:00,VALIDE
VAL-001065,USG-01883,87756054,Nice Ville,Métro 1,Ligne 1 La Défense - Château de Vincennes,06,Provence-Alpes-Côte d'Azur,2026-05-04 17:08:00,VALIDE
VAL-001066,USG-02737,87722023,Lyon Part-Dieu,TER,Ligne Régionale TER,69,Auvergne-Rhône-Alpes,2026-09-29 08:25:00,HORS_ZONE
VAL-001067,USG-00727,87722023,Lyon Part-Dieu,TER,Ligne Régionale TER,69,Auvergne-Rhône-Alpes,2026-08-01 17:19:00,VALIDE
VAL-001068,USG-00656,87212027,Strasbourg Ville,TGV InOui,Ligne Grande Vitesse East,67,Grand Est,2026-08-03 18:01:00,CORRESPONDANCE
VAL-001069,USG-01809,87686006,Paris Gare de Lyon,Métro 1,Ligne 1 La Défense - Château de Vincennes,75,Île-de-France,2026-08-17 18:16:00,REFUSE_SOLDE
VAL-001070,USG-01742,87686006,Paris Gare de Lyon,Métro 1,Ligne 1 La Défense - Château de Vincennes,75,Île-de-France,2026-10-08 07:36:00,REFUSE_SOLDE
VAL-001071,USG-00360,87391003,Paris Montparnasse,TER,Ligne Régionale TER,75,Île-de-France,2026-06-18 17:26:00,VALIDE
VAL-001072,USG-01991,87747004,Grenoble,Métro 1,Ligne 1 La Défense - Château de Vincennes,38,Auvergne-Rhône-Alpes,2026-08-21 08:03:00,CORRESPONDANCE
VAL-001073,USG-01492,87611004,Toulouse Matabiau,TGV InOui,Ligne Grande Vitesse East,31,Occitanie,2026-06-24 07:43:00,VALIDE
VAL-001074,USG-02478,87747004,Grenoble,Métro 1,Ligne 1 La Défense - Château de Vincennes,38,Auvergne-Rhône-Alpes,2026-07-31 07:44:00,VALIDE
VAL-001075,USG-00411,87722023,Lyon Part-Dieu,TGV InOui,Ligne Grande Vitesse East,69,Auvergne-Rhône-Alpes,2026-08-23 07:39:00,VALIDE
VAL-001076,USG-00461,87271007,Paris Gare du Nord,TER,Ligne Régionale TER,75,Île-de-France,2026-09-27 17:42:00,VALIDE
VAL-001077,USG-00106,87611004,Toulouse Matabiau,TGV InOui,Ligne Grande Vitesse East,31,Occitanie,2026-09-27 18:30:00,VALIDE
VAL-001078,USG-02764,87223263,Lille Flandres,TER,Ligne Régionale TER,59,Hauts-de-France,2026-10-08 18:54:00,VALIDE
VAL-001079,USG-02202,87223263,Lille Flandres,Métro 1,Ligne 1 La Défense - Château de Vincennes,59,Hauts-de-France,2026-10-10 08:54:00,VALIDE
VAL-001080,USG-00611,87756054,Nice Ville,TER,Ligne Régionale TER,06,Provence-Alpes-Côte d'Azur,2026-08-13 08:14:00,VALIDE
VAL-001081,USG-00854,87756054,Nice Ville,Métro 1,Ligne 1 La Défense - Château de Vincennes,06,Provence-Alpes-Côte d'Azur,2026-05-20 18:35:00,VALIDE
VAL-001082,USG-01365,87686006,Paris Gare de Lyon,RER A,Axe RER A Charles de Gaulle - Étoile,75,Île-de-France,2026-06-16 18:34:00,VALIDE
VAL-001083,USG-00222,87212027,Strasbourg Ville,Métro 1,Ligne 1 La Défense - Château de Vincennes,67,Grand Est,2026-05-11 18:48:00,VALIDE
VAL-001084,USG-00140,87481002,Nantes,TER,Ligne Régionale TER,44,Pays de la Loire,2026-07-02 17:27:00,CORRESPONDANCE
VAL-001085,USG-02201,87747004,Grenoble,Métro 1,Ligne 1 La Défense - Château de Vincennes,38,Auvergne-Rhône-Alpes,2026-05-22 17:03:00,HORS_ZONE
VAL-001086,USG-01100,87391003,Paris Montparnasse,Métro 1,Ligne 1 La Défense - Château de Vincennes,75,Île-de-France,2026-10-22 08:41:00,VALIDE
VAL-001087,USG-00598,87756054,Nice Ville,TGV InOui,Ligne Grande Vitesse East,06,Provence-Alpes-Côte d'Azur,2026-06-30 08:50:00,VALIDE
VAL-001088,USG-02878,87481002,Nantes,TER,Ligne Régionale TER,44,Pays de la Loire,2026-05-17 08:40:00,VALIDE
VAL-001089,USG-00314,87481002,Nantes,TGV InOui,Ligne Grande Vitesse East,44,Pays de la Loire,2026-10-17 07:55:00,VALIDE
VAL-001090,USG-01513,87471003,Rennes,TGV InOui,Ligne Grande Vitesse East,35,Bretagne,2026-09-13 08:45:00,VALIDE
VAL-001091,USG-01657,87391003,Paris Montparnasse,TGV InOui,Ligne Grande Vitesse East,75,Île-de-France,2026-07-17 17:04:00,VALIDE
VAL-001092,USG-00166,87212027,Strasbourg Ville,TGV InOui,Ligne Grande Vitesse East,67,Grand Est,2026-09-09 17:32:00,VALIDE
VAL-001093,USG-01623,87751006,Marseille Saint-Charles,TER,Ligne Régionale TER,13,Provence-Alpes-Côte d'Azur,2026-06-01 18:40:00,VALIDE
VAL-001094,USG-01460,87722023,Lyon Part-Dieu,TER,Ligne Régionale TER,69,Auvergne-Rhône-Alpes,2026-09-10 17:13:00,VALIDE
VAL-001095,USG-00719,87686006,Paris Gare de Lyon,TER,Ligne Régionale TER,75,Île-de-France,2026-07-11 17:05:00,VALIDE
VAL-001096,USG-02205,87751006,Marseille Saint-Charles,Métro 1,Ligne 1 La Défense - Château de Vincennes,13,Provence-Alpes-Côte d'Azur,2026-10-23 07:19:00,VALIDE
VAL-001097,USG-01804,87581009,Bordeaux Saint-Jean,RER A,Axe RER A Charles de Gaulle - Étoile,33,Nouvelle-Aquitaine,2026-10-22 17:04:00,VALIDE
VAL-001098,USG-02540,87751006,Marseille Saint-Charles,RER A,Axe RER A Charles de Gaulle - Étoile,13,Provence-Alpes-Côte d'Azur,2026-06-11 18:37:00,VALIDE
VAL-001099,USG-02837,87747004,Grenoble,Métro 1,Ligne 1 La Défense - Château de Vincennes,38,Auvergne-Rhône-Alpes,2026-08-12 07:06:00,VALIDE
VAL-001100,USG-00751,87751006,Marseille Saint-Charles,TER,Ligne Régionale TER,13,Provence-Alpes-Côte d'Azur,2026-06-19 08:03:00,CORRESPONDANCE
