code_uic_gare,nom_gare,code_postal,departement_code,region_nom,direction_regionale_sncf,total_voyageurs_2024,total_voyageurs_2023,total_voyageurs_2022
87342139,Nœux-les-Mines,62390,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,83446,79176,81665
87118190,Nogent-sur-Seine,10400,10,DRG GRAND EST,DRG GRAND EST,277171,253163,200463
87481598,Nort-sur-Erdre,44390,44,DRG B-CVL-PDL,DRG B-CVL-PDL,415659,390785,337662
87574699,Notre-Dame-d'Oé,37390,37,DRG B-CVL-PDL,DRG B-CVL-PDL,6565,4406,1709
87271007,Paris Gare du Nord,75010,75,ETAB GARES PARIS,ETAB GARES PARIS,257024152,226768485,211698470
87734293,Paulhaguet,43230,43,DRG AURA BFC,DRG AURA BFC,2830,2717,2160
87595009,Périgueux,24000,24,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,1219545,1058844,968530
87393629,Plaisir - Les Clayes,78370,78,DEX GIF,DEX GIF,1308467,1186883,795995
87575076,Port-de-Piles,37160,37,DRG B-CVL-PDL,DRG B-CVL-PDL,54807,53551,48602
87611509,Porté-Puymorens,66760,66,DRG OCCITANIE SUD,DRG OCCITANIE SUD,7732,5415,4433
87276410,Précy-sur-Oise,60460,60,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,92803,83661,75302
87746206,Pringy,74370,74,DRG AURA BFC,DRG AURA BFC,67997,52748,44336
87594754,Puybrun,46130,46,DRG OCCITANIE SUD,DRG OCCITANIE SUD,2053,1813,1688
87474098,Quimper,29000,29,DRG B-CVL-PDL,DRG B-CVL-PDL,1753601,1619395,1483787
87317057,Rang-du-Fliers - Verton - Berck,62180,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,344909,311769,315635
87191734,Rombas - Clouange,57120,57,DRG GRAND EST,DRG GRAND EST,79295,66116,58928
87411017,Rouen Rive Droite,76000,76,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,7773267,8094665,6977129
87734038,Royat - Chamalières,63130,63,DRG AURA BFC,DRG AURA BFC,5871,4243,3741
87723494,Saint-André-le-Gaz,38490,38,DRG AURA BFC,DRG AURA BFC,213574,195125,185230
87773465,Saint-Aunès,34130,34,DRG OCCITANIE SUD,DRG OCCITANIE SUD,15540,10954,7074
87726901,Saint-Étienne Carnot,42000,42,DRG AURA BFC,DRG AURA BFC,146638,126275,120629
87576405,Saint-Germain-du-Puy,18390,18,DRG B-CVL-PDL,DRG B-CVL-PDL,8299,8305,7210
87756346,Saint-Laurent-du-Var,06700,06,DRG OCCITANIE SUD,DRG OCCITANIE SUD,1068051,1021813,827056
87715417,Saint-Laurent-en-Grandvaux,39150,39,DRG AURA BFC,DRG AURA BFC,25885,23100,24545
87545202,Saint-Michel-sur-Orge,91240,91,DEX GIF,DEX GIF,3360551,3047372,2863633
87595520,Saint-Pierre-de-Chignac,24330,24,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,8310,5204,3035
87613877,Salles-Courbatiès,12260,12,DRG OCCITANIE SUD,DRG OCCITANIE SUD,4451,4542,4282
87444695,Sées,61500,61,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,103413,91220,76533
87751800,Septèmes-les-Vallons,13240,13,DRG OCCITANIE SUD,DRG OCCITANIE SUD,32650,28052,28311
87590828,Sucé-sur-Erdre,44240,44,DRG B-CVL-PDL,DRG B-CVL-PDL,205804,190164,165475
87286625,Templeuve,59242,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,701555,662620,593652
87594408,Terrasson-Lavilledieu,24120,24,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,47218,39148,36251
87696161,Tracy - Sancerre,58150,58,DRG AURA BFC,DRG AURA BFC,20703,15175,15200
87701532,Trélazé,49800,49,DRG B-CVL-PDL,DRG B-CVL-PDL,72354,72714,60813
87381798,Val d'Argenteuil,95100,95,DEX GIF,DEX GIF,7015546,6361192,6287678
87611863,Valence d'Agen,82400,82,DRG OCCITANIE SUD,DRG OCCITANIE SUD,97814,100125,87101
87745414,Valleiry,74520,74,DRG AURA BFC,DRG AURA BFC,73922,70220,58030
87594739,Vayrac,46110,46,DRG OCCITANIE SUD,DRG OCCITANIE SUD,413,47,118
87592675,Verneuil-sur-Vienne,87430,87,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,0,0,0
87681312,Viry-Châtillon,91170,91,DEX GIF,DEX GIF,2752076,2193405,2061155
87297051,Viry-Noureuil,02300,02,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,1037,840,354
87478560,Voutré,53600,53,DRG B-CVL-PDL,DRG B-CVL-PDL,5689,4733,2437
87317123,Wimille - Wimereux,62126,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,37425,35330,37020
87473116,Yffiniac,22120,22,DRG B-CVL-PDL,DRG B-CVL-PDL,29992,29110,29106
87182816,Metzeral,68380,68,DRG GRAND EST,DRG GRAND EST,68257,59233,50970
87575704,Mignaloux - Nouaillé,86550,86,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,8019,5235,2275
87172155,Mohon,08000,08,DRG GRAND EST,DRG GRAND EST,13412,14606,12787
87491183,Montendre,17130,17,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,67826,57414,52560
87484170,Morannes,49640,49,DRG B-CVL-PDL,DRG B-CVL-PDL,38346,38275,34205
87386318,Nanterre Université,92000,92,DEX GIF,DEX GIF,7569899,6863809,8029557
87478545,Neau,53150,53,DRG B-CVL-PDL,DRG B-CVL-PDL,6837,5550,2919
87731448,Neuilly Porte Maillot RER E,75017,75,nan,nan,0,0,0
87213256,Niederbronn-les-Bains,67110,67,DRG GRAND EST,DRG GRAND EST,228854,213944,211326
87287151,Nieppe,59850,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,74570,67428,66872
87192427,Novéant-sur-Moselle,57680,57,DRG GRAND EST,DRG GRAND EST,144170,145849,133565
87672725,Oloron-Sainte-Marie,64400,64,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,144730,121893,110312
87485524,Pamproux,79800,79,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,13992,13045,11402
87581710,Parempuyre,33290,33,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,55602,87572,57109
87682526,Ponthierry - Pringy,77310,77,DEX GIF,DEX GIF,529417,435226,408987
87481283,Pornic,44210,44,DRG B-CVL-PDL,DRG B-CVL-PDL,230185,219264,207613
87387175,Romilly-la-Puthenaye,27170,27,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,9003,8618,8685
87214320,Rosheim,67560,67,DRG GRAND EST,DRG GRAND EST,228925,217360,206857
87214783,Saales,67420,67,DRG GRAND EST,DRG GRAND EST,71394,75095,54627
87394213,Saint-Aubin - Saint-Luperce,28300,28,DRG B-CVL-PDL,DRG B-CVL-PDL,25136,21617,23878
87775841,Saint-Laurent-d'Aigouze,30220,30,DRG OCCITANIE SUD,DRG OCCITANIE SUD,3549,1396,2259
87281444,Saint-Omer,62500,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,1064497,942826,886185
87723783,Saint-Paul-de-Varax,01240,01,DRG AURA BFC,DRG AURA BFC,83175,83955,82581
87723353,Saint-Priest,69800,69,DRG AURA BFC,DRG AURA BFC,251175,220601,204808
87592683,Saint-Victurnien,87420,87,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,4444,4958,7943
87386417,Sartrouville,78500,78,DEX GIF,DEX GIF,11419082,10355462,10048491
87487603,Saumur,49400,49,DRG B-CVL-PDL,DRG B-CVL-PDL,966833,904742,815965
87545236,Savigny-sur-Orge,91600,91,DEX GIF,DEX GIF,7966314,7223917,6788452
87725614,Sennecey-le-Grand,71240,71,DRG AURA BFC,DRG AURA BFC,39100,40725,44934
87411470,Serqueux,76440,76,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,80617,82527,79619
87684217,Souppes - Château-Landon,77460,77,DEX GIF,DEX GIF,792738,728892,563770
87746750,Taconnaz,74310,74,DRG AURA BFC,DRG AURA BFC,7605,5405,5492
87784751,Thuès Carença,66360,66,DRG OCCITANIE SUD,DRG OCCITANIE SUD,4266,3921,3743
87215699,Tieffenbach - Struth,67290,67,DRG GRAND EST,DRG GRAND EST,78977,73264,72219
87784884,Ur - Les Escaldes,66760,66,DRG OCCITANIE SUD,DRG OCCITANIE SUD,182,289,122
87576215,Valençay,36600,36,DRG B-CVL-PDL,DRG B-CVL-PDL,30214,29348,39051
87741108,Vions - Chanaz,73310,73,DRG AURA BFC,DRG AURA BFC,13352,16228,17568
87393215,Viroflay Rive Gauche,78220,78,DEX GIF,DEX GIF,5781949,5243758,4651553
87212175,Wilwisheim,67270,67,DRG GRAND EST,DRG GRAND EST,55475,52980,49664
87381657,Achères Ville,78260,78,DEX GIF,DEX GIF,4073480,3694037,3645213
87741421,Aiguebelette-le-Lac,73610,73,DRG AURA BFC,DRG AURA BFC,3540,4394,4046
87783654,Allenc,48190,48,DRG OCCITANIE SUD,DRG OCCITANIE SUD,773,692,409
87757674,Antibes,06600,06,DRG OCCITANIE SUD,DRG OCCITANIE SUD,3414872,3153616,2593610
87671479,Arengosse,40110,40,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,4633,4233,4371
87345421,Arleux,59151,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,15728,28195,29115
87286146,Armentières,59280,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,1072940,970659,850773
87783324,Banassac - La Canourgue,48500,48,DRG OCCITANIE SUD,DRG OCCITANIE SUD,13283,16222,8102
87718015,Besançon Mouillère,25000,25,DRG AURA BFC,DRG AURA BFC,34698,64478,63088
87343160,Beuvrages,59192,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,2669,1804,1989
87582478,Biganos Facture,33380,33,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,1250870,1189744,1100339
87734244,Brassac-les-Mines - Sainte-Florine,63570,63,DRG AURA BFC,DRG AURA BFC,122704,120753,111809
87345587,Cattenières,59217,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,27,17,397
87393173,Chaville - Vélizy,92370,92,DEX GIF,DEX GIF,1458468,1322775,1243912
87317495,Chépy - Valines,80210,80,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,343,107,207
87543041,Chevilly,45520,45,DRG B-CVL-PDL,DRG B-CVL-PDL,65988,60397,74171
87393272,Coignières,78310,78,DEX GIF,DEX GIF,639550,580684,386452
87611467,Colomiers,31770,31,DRG OCCITANIE SUD,DRG OCCITANIE SUD,254933,288670,245429
87144386,Colroy - Lubine,88490,88,DRG GRAND EST,DRG GRAND EST,0,0,0
87171710,Courcy - Brimont,51220,51,DRG GRAND EST,DRG GRAND EST,40603,43755,31723
87296152,Crépy - Couvron,02870,02,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,4175,3634,4207
87215665,Diemeringen,67430,67,DRG GRAND EST,DRG GRAND EST,144953,129082,130647
87478040,Dingé,35440,35,DRG B-CVL-PDL,DRG B-CVL-PDL,14285,12782,12371
87212357,Drusenheim,67410,67,DRG GRAND EST,DRG GRAND EST,142669,133896,127999
87171553,Épernay,51200,51,DRG GRAND EST,DRG GRAND EST,996871,973775,835958
87715136,Frasne,25560,25,DRG AURA BFC,DRG AURA BFC,266898,259678,256586
87732404,Gannat,03800,03,DRG AURA BFC,DRG AURA BFC,95694,93252,86791
87481432,Gorges,44190,44,DRG B-CVL-PDL,DRG B-CVL-PDL,96092,86385,75277
87184432,Grandvillars,90600,90,DRG AURA BFC,DRG AURA BFC,10741,10991,11796
87181024,Hasenrain,68100,68,DRG GRAND EST,DRG GRAND EST,0,0,0
87281899,Haussmann Saint-Lazare,75009,75,DEX GIF,DEX GIF,38268052,34704501,32617013
87172106,Haybes,08170,08,DRG GRAND EST,DRG GRAND EST,49152,46999,33619
87191163,Hettange-Grande,57330,57,DRG GRAND EST,DRG GRAND EST,557786,512538,497593
87212167,Hochfelden,67270,67,DRG GRAND EST,DRG GRAND EST,275247,257703,250777
87213413,Hoelschloch,67250,67,DRG GRAND EST,DRG GRAND EST,21270,21391,24275
87213447,Hoffen,67250,67,DRG GRAND EST,DRG GRAND EST,16148,14864,13869
87144089,Igney,88150,88,DRG GRAND EST,DRG GRAND EST,13450,18946,18840
87713859,Is-sur-Tille,21120,21,DRG AURA BFC,DRG AURA BFC,202783,163850,154522
87715391,La Chaumusse - Fort-du-Plasne,39150,39,DRG AURA BFC,DRG AURA BFC,993,1344,1843
87583617,La Couronne,16400,16,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,11236,364,0
87474221,La Forest-Landerneau,29800,29,DRG B-CVL-PDL,DRG B-CVL-PDL,71755,71398,72201
87396036,La Guierche,72380,72,DRG B-CVL-PDL,DRG B-CVL-PDL,29815,23550,17497
87613471,Laguépie,82250,82,DRG OCCITANIE SUD,DRG OCCITANIE SUD,11074,11211,10284
87571828,Langeais,37130,37,DRG B-CVL-PDL,DRG B-CVL-PDL,307322,290667,290764
87763755,Laragne-Montéglin,05300,05,DRG OCCITANIE SUD,DRG OCCITANIE SUD,23702,19873,18312
87594424,Larche,19600,19,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,1,1,3
87757757,Le Bosquet,06150,06,DRG OCCITANIE SUD,DRG OCCITANIE SUD,143671,131178,111383
87781583,Le Bousquet-d'Orb,34260,34,DRG OCCITANIE SUD,DRG OCCITANIE SUD,2870,3220,2364
87595744,Le Bugue,24260,24,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,15827,13311,10534
87345223,Leforest,62790,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,231080,225241,226347
87471516,Les Lacs,35500,35,DRG B-CVL-PDL,DRG B-CVL-PDL,25628,22496,19437
87576181,Les Quatre Roues,41200,41,DRG B-CVL-PDL,DRG B-CVL-PDL,5303,4110,2428
87486449,Les Sables-d'Olonne,85100,85,DRG B-CVL-PDL,DRG B-CVL-PDL,603120,553077,534771
87611111,Lestelle-de-Saint-Martory,31360,31,DRG OCCITANIE SUD,DRG OCCITANIE SUD,164,557,355
87287250,Lille Porte de Douai,59000,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,43198,36478,34090
87411447,Longuerue - Vieux-Manoir,76750,76,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,19440,17196,11774
87576157,Loreux,41200,41,DRG B-CVL-PDL,DRG B-CVL-PDL,10899,11957,11593
87576280,Lunery,18400,18,DRG B-CVL-PDL,DRG B-CVL-PDL,282,657,661
87988717,Lycée Henri Sellier,93190,93,DEX GIF,DEX GIF,1934000,1753776,1648127
87282624,Lyon Jean Macé,69007,69,DRG AURA BFC,DRG AURA BFC,1817787,1578497,1473871
87393579,Massy - Palaiseau,91300,91,DEX GIF,DEX GIF,3215149,7877252,3755971
87212142,Mommenheim,67670,67,DRG GRAND EST,DRG GRAND EST,316721,317382,258153
87726448,Montbrison,42600,42,DRG AURA BFC,DRG AURA BFC,153176,145354,143348
87481713,Montoir-de-Bretagne,44550,44,DRG B-CVL-PDL,DRG B-CVL-PDL,56237,48996,35114
87575035,Monts,37260,37,DRG B-CVL-PDL,DRG B-CVL-PDL,193782,183016,213404
87581231,Moulis - Listrac,33480,33,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,46905,45667,35916
87174409,Mourmelon-le-Petit,51400,51,DRG GRAND EST,DRG GRAND EST,111725,104083,87074
87334482,Neuville Université,95000,95,DEX GIF,DEX GIF,3657949,3317212,3268443
87271486,Parc des Expositions,93420,93,DEX GIF,DEX GIF,3480289,3156050,2304239
87381012,Péreire - Levallois,75017,75,DEX GIF,DEX GIF,4364923,3958143,3719484
87286500,Phalempin,59133,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,280231,257305,238185
87611830,Pibrac,31820,31,DRG OCCITANIE SUD,DRG OCCITANIE SUD,115815,118800,98791
87316679,Pihen-lès-Guînes,62340,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,957,577,212
87478123,Plerguer,35540,35,DRG B-CVL-PDL,DRG B-CVL-PDL,1182,1372,1728
87474320,Pleyber-Christ,29410,29,DRG B-CVL-PDL,DRG B-CVL-PDL,7866,6703,6326
87478263,Pontorson - Mont-Saint-Michel,50170,50,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,78308,50180,39834
87586107,Port-Sainte-Marie,47130,47,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,82324,75873,66274
87487314,Pouzauges,85700,85,DRG B-CVL-PDL,DRG B-CVL-PDL,2187,2133,1857
87141564,Pulligny - Autrey,54160,54,DRG GRAND EST,DRG GRAND EST,0,0,0
87171595,Rilly-la-Montagne,51500,51,DRG GRAND EST,DRG GRAND EST,126919,110502,92751
87396259,Rouessé-Vassé,72140,72,DRG B-CVL-PDL,DRG B-CVL-PDL,241,1613,2160
87317404,Rue,80120,80,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,228438,191427,164345
87718296,Saint-Amour,39160,39,DRG AURA BFC,DRG AURA BFC,87714,76149,72746
87732206,Saint-Germain-des-Fossés,03260,03,DRG AURA BFC,DRG AURA BFC,188743,193180,154050
87491324,Saint-Hilaire - Brizambourg,17770,17,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,2268,1154,1160
87144477,Saint-Léonard,88650,88,DRG GRAND EST,DRG GRAND EST,0,11,266
87723742,Saint-Marcel en Dombes,01390,01,DRG AURA BFC,DRG AURA BFC,86817,81632,70447
87571554,Saint-Paterne-Racan,37370,37,DRG B-CVL-PDL,DRG B-CVL-PDL,19548,20475,23542
87415646,Saint-Pierre-du-Vauvray,27430,27,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,29,0,0
87618710,Saléchan - Siradan,65370,65,DRG OCCITANIE SUD,DRG OCCITANIE SUD,195,265,504
87212225,Saverne,67700,67,DRG GRAND EST,DRG GRAND EST,1499240,1440295,1312771
87725671,Senozan,71260,71,DRG AURA BFC,DRG AURA BFC,11626,11522,10385
87773200,Sète,34200,34,DRG OCCITANIE SUD,DRG OCCITANIE SUD,1506642,1440454,1295199
87171637,Sillery,51500,51,DRG GRAND EST,DRG GRAND EST,0,0,0
87444562,Surdon,61570,61,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,92366,128908,118394
87276634,Taverny,95150,95,DEX GIF,DEX GIF,1621261,1470194,1535829
87713198,Tonnerre,89700,89,DRG AURA BFC,DRG AURA BFC,159783,155320,144629
87473819,Trégonneau - Squiffiec,22200,22,DRG B-CVL-PDL,DRG B-CVL-PDL,1068,1360,1667
87192476,Vandières,54121,54,DRG GRAND EST,DRG GRAND EST,9342,9321,11202
87393538,Vauboyen,78350,78,DEX GIF,DEX GIF,228278,207004,194880
87691469,Vauzelles,58640,58,DRG AURA BFC,DRG AURA BFC,854,696,366
87571216,Vendôme - Villiers-sur-Loir TGV,41100,41,DRG B-CVL-PDL,DRG B-CVL-PDL,519514,488009,465035
87734426,Vertaizon,63910,63,DRG AURA BFC,DRG AURA BFC,188066,164123,159478
87574327,Veuves - Monteaux,41150,41,DRG B-CVL-PDL,DRG B-CVL-PDL,1824,1713,4877
87763300,Veynes Dévoluy,05400,05,DRG OCCITANIE SUD,DRG OCCITANIE SUD,92146,80715,73563
87773531,Vic - Mireval,34110,34,DRG OCCITANIE SUD,DRG OCCITANIE SUD,66432,59742,50569
87681304,Vigneux-sur-Seine,91270,91,DEX GIF,DEX GIF,5792788,5676833,5334560
87272021,Villaines-sous-Bois,95570,95,DEX GIF,DEX GIF,103028,93418,97742
87775197,Villefort,48800,48,DRG OCCITANIE SUD,DRG OCCITANIE SUD,25015,26311,18520
87681825,Villeneuve-Saint-Georges,94190,94,DEX GIF,DEX GIF,16901268,15726701,14780961
87175208,Villiers-en-Lieu,52100,52,DRG GRAND EST,DRG GRAND EST,0,381,509
87213470,Wissembourg,67160,67,DRG GRAND EST,DRG GRAND EST,267687,253716,250964
87317511,Woincourt,80520,80,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,867,639,674
87413385,Yvetot,76190,76,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,1115168,1188814,1039150
87316745,Acheux - Franleu,80560,80,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,0,0,2
87271494,Aéroport Charles de Gaulle 2 TGV,93290,93,ETAB GARES PARIS,ETAB GARES PARIS,17166603,15394518,12949183
87615187,Alet-les-Bains,11580,11,DRG OCCITANIE SUD,DRG OCCITANIE SUD,90,76,266
87485102,Angoulins sur Mer,17690,17,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,20052,16334,14777
87672162,Assat,64510,64,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,2681,1503,475
87194357,Audun-le-Roman,54560,54,DRG GRAND EST,DRG GRAND EST,5167,7728,5238
87611764,Aubiet,32270,32,DRG OCCITANIE SUD,DRG OCCITANIE SUD,11965,14078,12763
87141408,Azerailles,54122,54,DRG GRAND EST,DRG GRAND EST,10004,11407,11158
87342592,Bailleul-Sir-Berthoult,62580,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,582,566,647
87214247,Barr,67140,67,DRG GRAND EST,DRG GRAND EST,370408,361280,341948
87481770,Batz-sur-Mer,44740,44,DRG B-CVL-PDL,DRG B-CVL-PDL,34742,32028,26382
87317610,Beau Marais,62100,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,5758,3364,5302
87171348,Bazoches,02220,02,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,2716,2959,2725
87775809,Beauvoisin,30640,30,DRG OCCITANIE SUD,DRG OCCITANIE SUD,54368,19600,15736
87486142,Belleville,85170,85,DRG B-CVL-PDL,DRG B-CVL-PDL,142286,134484,113138
87444299,Bernay,27300,27,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,655294,616334,544544
87694612,Blanzy,71450,71,DRG AURA BFC,DRG AURA BFC,14625,10820,21359
87574004,Blois - Chambord,41000,41,DRG B-CVL-PDL,DRG B-CVL-PDL,1996524,1927554,1749067
87743005,Bourg-en-Bresse,01000,01,DRG AURA BFC,DRG AURA BFC,2062701,1952521,1816923
87784876,Bourg-Madame,66760,66,DRG OCCITANIE SUD,DRG OCCITANIE SUD,4312,5312,5356
87684118,Bourron-Marlotte - Grez,77780,77,DEX GIF,DEX GIF,181674,164904,125252
87393603,Bourth,27580,27,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,1,0,0
87576223,Chabris,36210,36,DRG B-CVL-PDL,DRG B-CVL-PDL,32073,26213,30059
87276725,Chambly,60230,60,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,778703,738540,681255
87473066,Caulnes,22350,22,DRG B-CVL-PDL,DRG B-CVL-PDL,90645,84923,73308
87474064,Châteaulin,29150,29,DRG B-CVL-PDL,DRG B-CVL-PDL,74725,66176,55668
87571687,Chinon,37500,37,DRG B-CVL-PDL,DRG B-CVL-PDL,201445,164710,174059
87734004,Clermont-Ferrand,63000,63,DRG AURA BFC,DRG AURA BFC,4922516,4514900,4095262
87672139,Coarraze - Nay,64800,64,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,95852,75278,59827
87387159,Conches-en-Ouche,27190,27,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,57779,58545,47956
87381863,Cormeilles-en-Parisis,95240,95,DEX GIF,DEX GIF,3994327,3621836,3618254
87721449,Dardilly Le Jubin,69570,69,DRG AURA BFC,DRG AURA BFC,27296,19697,29672
87396200,Domfront-en-Champagne,72240,72,DRG B-CVL-PDL,DRG B-CVL-PDL,6489,6164,6928
87297143,Dercy - Froidmont,02270,02,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,7775,8927,8642
87212183,Dettwiller,67490,67,DRG GRAND EST,DRG GRAND EST,151473,144719,135299
87681361,Évry Val de Seine,91000,91,DEX GIF,DEX GIF,877639,803532,755215
87116277,Faremoutiers - Pommeuse,77515,77,DEX GIF,DEX GIF,278489,252513,222979
87592881,Exideuil,16150,16,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,0,0,0
87696633,Flez-Cuzy - Tannay,58190,58,DRG AURA BFC,DRG AURA BFC,2723,3467,2766
87444182,Frénouville - Cagny,14630,14,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,25986,19170,14144
87473801,Gourland,22200,22,DRG B-CVL-PDL,DRG B-CVL-PDL,3317,3068,2554
87313692,Herchies,60112,60,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,10051,10027,6915
87184507,Héricourt,70400,70,DRG AURA BFC,DRG AURA BFC,190325,173873,183846
87381574,Issou - Porcheville,78440,78,DEX GIF,DEX GIF,340639,308645,322803
87116673,La Ferté-Milon,02460,02,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,137068,127956,133587
87543124,La Ferté-Saint-Aubin,45240,45,DRG B-CVL-PDL,DRG B-CVL-PDL,241833,226786,216954
87584755,La Gorp,33380,33,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,153535,162524,148282
87755264,La Seyne - Six-Fours,83500,83,DRG OCCITANIE SUD,DRG OCCITANIE SUD,388962,355848,348603
87723395,La Verpillière,38290,38,DRG AURA BFC,DRG AURA BFC,1208654,1071453,1036063
87543140,Lamotte-Beuvron,41600,41,DRG B-CVL-PDL,DRG B-CVL-PDL,273566,256759,253528
87734350,Langogne,48300,48,DRG OCCITANIE SUD,DRG OCCITANIE SUD,45254,47247,35739
87594614,Le Burg,19240,19,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,3265,2180,806
87393561,Igny,91430,91,DEX GIF,DEX GIF,440344,399376,375513
87491472,Jarnac,16200,16,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,52635,43336,42501
87386003,La Garenne-Colombes,92250,92,DEX GIF,DEX GIF,4965571,4502515,4891934
87313676,Laboissière - Le Déluge,60570,60,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,73172,58907,47951
87584243,Lamonzie-Saint-Martin,24680,24,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,14865,7468,1899
87734319,Langeac,43300,43,DRG AURA BFC,DRG AURA BFC,37452,36297,26287
87271478,Le Blanc-Mesnil,93150,93,DEX GIF,DEX GIF,4984978,4520132,3347231
87393298,Le Perray-en-Yvelines,78610,78,DEX GIF,DEX GIF,796649,722412,591206
87734699,Le Puy-en-Velay,43000,43,DRG AURA BFC,DRG AURA BFC,324052,302604,288773
87764472,Le Teil,07400,07,DRG AURA BFC,DRG AURA BFC,4561,680,7355
87382366,Le Val d'Or,92210,92,DEX GIF,DEX GIF,1983495,1798685,1848826
87393280,Les Essarts-le-Roi,78690,78,DEX GIF,DEX GIF,896755,812866,652253
87734178,Les Martres-de-Veyre,63730,63,DRG AURA BFC,DRG AURA BFC,202952,177337,162477
87746826,Les Praz de Chamonix,74400,74,DRG AURA BFC,DRG AURA BFC,9739,6690,7797
87286849,Lesquin,59810,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,170937,160619,141025
87286005,Lille Flandres,59000,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,25331979,24118203,21992946
87595553,Limeyrat,24210,24,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,0,2,0
87765479,L'Isle-sur-la-Sorgue - Fontaine-de-Vaucluse,84800,84,DRG OCCITANIE SUD,DRG OCCITANIE SUD,180458,170575,171167
87682401,Livry-sur-Seine,77000,77,DEX GIF,DEX GIF,167000,151423,92740
87571471,Loches,37600,37,DRG B-CVL-PDL,DRG B-CVL-PDL,143612,149223,184591
87415141,Longueville-sur-Scie,76590,76,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,31231,37046,30580
87713735,Louhans,71500,71,DRG AURA BFC,DRG AURA BFC,34166,32413,33536
