id_installation,commune,code_departement,nom_region,filiere_energie,puissance_installee_kw,production_journaliere_mwh,taux_injection_reseau_pct
PROD-ENEDIS-00738,Paris,75 - Paris,Île-de-France,Éolien Terrestre,1932.7,15643.4,95.8
PROD-ENEDIS-00739,Paris,75 - Paris,Île-de-France,Hydraulique,2374.5,16798.0,89.5
PROD-ENEDIS-00740,Capinghem,75 - Paris,Île-de-France,Biomasse / Biogaz,4739.0,33759.5,89.2
PROD-ENEDIS-00741,Nice,75 - Paris,Île-de-France,Éolien Terrestre,6899.9,33549.1,92.7
PROD-ENEDIS-00742,Voiron,75 - Paris,Île-de-France,Solaire Photovoltaïque,7910.4,67060.1,87.2
PROD-ENEDIS-00743,Saint-Amand-Montrond,75 - Paris,Île-de-France,Hydraulique,641.3,5438.0,89.3
PROD-ENEDIS-00744,Séméac,75 - Paris,Île-de-France,Solaire Photovoltaïque,5125.2,39615.2,92.7
PROD-ENEDIS-00745,Montrevel-en-Bresse,75 - Paris,Île-de-France,Solaire Photovoltaïque,4011.4,29238.7,89.6
PROD-ENEDIS-00746,Paris,75 - Paris,Île-de-France,Éolien Terrestre,5470.2,41809.0,90.7
PROD-ENEDIS-00747,Sarlat-la-Canéda,75 - Paris,Île-de-France,Hydraulique,1313.3,8218.2,91.5
PROD-ENEDIS-00748,Créon,75 - Paris,Île-de-France,Hydraulique,6984.8,69005.0,93.2
PROD-ENEDIS-00749,Grenoble,75 - Paris,Île-de-France,Hydraulique,7864.3,42039.2,90.6
PROD-ENEDIS-00750,Vaulx-en-Velin,75 - Paris,Île-de-France,Biomasse / Biogaz,6216.4,31687.4,99.5
PROD-ENEDIS-00751,Paris,75 - Paris,Île-de-France,Hydraulique,4741.7,25094.5,91.9
PROD-ENEDIS-00752,Paris,75 - Paris,Île-de-France,Éolien Terrestre,1995.3,17591.8,86.7
PROD-ENEDIS-00753,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,5383.8,33006.5,98.6
PROD-ENEDIS-00754,Créteil,75 - Paris,Île-de-France,Biomasse / Biogaz,4190.7,22152.3,91.6
PROD-ENEDIS-00755,Cormeilles-en-Parisis,75 - Paris,Île-de-France,Solaire Photovoltaïque,3157.9,29411.8,94.6
PROD-ENEDIS-00756,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,5546.0,40079.5,86.7
PROD-ENEDIS-00757,Paris,75 - Paris,Île-de-France,Éolien Terrestre,399.3,2685.4,96.9
PROD-ENEDIS-00758,Rimsdorf,75 - Paris,Île-de-France,Éolien Terrestre,2903.2,19987.7,96.9
PROD-ENEDIS-00759,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,4093.4,39692.1,87.5
PROD-ENEDIS-00760,Gaillac,75 - Paris,Île-de-France,Solaire Photovoltaïque,5952.9,30283.3,98.4
PROD-ENEDIS-00761,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,7611.8,63914.9,95.3
PROD-ENEDIS-00762,Provins,75 - Paris,Île-de-France,Hydraulique,3096.2,17399.6,95.4
PROD-ENEDIS-00763,Cholet,75 - Paris,Île-de-France,Éolien Terrestre,4922.2,38163.7,86.4
PROD-ENEDIS-00764,Paris,75 - Paris,Île-de-France,Hydraulique,5324.7,46375.2,90.2
PROD-ENEDIS-00765,Avelin,75 - Paris,Île-de-France,Éolien Terrestre,3393.0,23744.0,87.5
PROD-ENEDIS-00766,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,2442.3,21198.7,91.1
PROD-ENEDIS-00767,Paris,75 - Paris,Île-de-France,Hydraulique,5464.9,54167.9,92.5
PROD-ENEDIS-00768,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,6916.7,55824.6,86.0
PROD-ENEDIS-00769,Courbevoie,75 - Paris,Île-de-France,Biomasse / Biogaz,1765.2,15077.1,91.2
PROD-ENEDIS-00770,Paris,75 - Paris,Île-de-France,Éolien Terrestre,2796.7,23927.9,92.4
PROD-ENEDIS-00771,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,5551.1,51199.8,94.0
PROD-ENEDIS-00772,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,3635.1,20864.9,95.1
PROD-ENEDIS-00773,Saint-Cyr-l'École,75 - Paris,Île-de-France,Biomasse / Biogaz,3650.1,23711.9,96.5
PROD-ENEDIS-00774,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,688.8,4601.5,88.6
PROD-ENEDIS-00775,Castelnau-Magnoac,75 - Paris,Île-de-France,Biomasse / Biogaz,7379.8,58807.2,86.9
PROD-ENEDIS-00776,Paris,75 - Paris,Île-de-France,Hydraulique,2972.3,17214.1,92.2
PROD-ENEDIS-00777,Lyon,75 - Paris,Île-de-France,Biomasse / Biogaz,1741.3,11926.2,85.1
PROD-ENEDIS-00778,Arzens,75 - Paris,Île-de-France,Biomasse / Biogaz,804.4,4610.4,90.0
PROD-ENEDIS-00779,Theix-Noyalo,75 - Paris,Île-de-France,Solaire Photovoltaïque,228.0,1718.8,88.4
PROD-ENEDIS-00780,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,6047.4,31299.3,99.2
PROD-ENEDIS-00781,Paris,75 - Paris,Île-de-France,Éolien Terrestre,4687.8,28031.6,94.9
PROD-ENEDIS-00782,Condren,75 - Paris,Île-de-France,Biomasse / Biogaz,6311.3,50086.4,100.0
PROD-ENEDIS-00783,Valence,75 - Paris,Île-de-France,Éolien Terrestre,4408.4,41994.0,94.1
PROD-ENEDIS-00784,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,4280.3,17065.5,99.9
PROD-ENEDIS-00785,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,5943.9,29369.9,92.6
PROD-ENEDIS-00786,Lannemezan,75 - Paris,Île-de-France,Biomasse / Biogaz,7393.2,47067.9,92.3
PROD-ENEDIS-00787,Paris,75 - Paris,Île-de-France,Éolien Terrestre,6079.0,36082.9,94.3
PROD-ENEDIS-00788,Paris,75 - Paris,Île-de-France,Éolien Terrestre,7654.2,53634.7,86.6
PROD-ENEDIS-00789,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,3888.8,27490.1,94.2
PROD-ENEDIS-00790,Croissy-Beaubourg,75 - Paris,Île-de-France,Hydraulique,969.8,7818.1,89.9
PROD-ENEDIS-00791,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,3230.5,25639.8,93.5
PROD-ENEDIS-00792,Hautmont,75 - Paris,Île-de-France,Biomasse / Biogaz,4427.5,17007.3,90.8
PROD-ENEDIS-00793,Paris,75 - Paris,Île-de-France,Éolien Terrestre,6902.7,36805.7,95.6
PROD-ENEDIS-00794,Villebon-sur-Yvette,75 - Paris,Île-de-France,Éolien Terrestre,1519.1,10263.8,97.3
PROD-ENEDIS-00795,Paris,75 - Paris,Île-de-France,Éolien Terrestre,4117.2,38698.6,87.6
PROD-ENEDIS-00796,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,5042.5,47621.5,87.7
PROD-ENEDIS-00797,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,5500.9,27019.6,89.4
PROD-ENEDIS-00798,Noyelles-Godault,75 - Paris,Île-de-France,Éolien Terrestre,1005.7,4904.5,85.1
PROD-ENEDIS-00799,Valenciennes,75 - Paris,Île-de-France,Biomasse / Biogaz,1186.6,11557.1,94.4
PROD-ENEDIS-00800,Paris,75 - Paris,Île-de-France,Éolien Terrestre,7626.6,72421.9,91.8
PROD-ENEDIS-00801,Antibes,75 - Paris,Île-de-France,Hydraulique,4101.8,25731.4,96.4
PROD-ENEDIS-00802,Chartres,75 - Paris,Île-de-France,Éolien Terrestre,5655.5,33582.8,87.0
PROD-ENEDIS-00803,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,640.6,4913.9,95.5
PROD-ENEDIS-00804,Rostrenen,75 - Paris,Île-de-France,Éolien Terrestre,5035.3,42776.0,97.0
PROD-ENEDIS-00805,Villeneuve-d'Ascq,75 - Paris,Île-de-France,Éolien Terrestre,3938.4,21349.6,89.2
PROD-ENEDIS-00806,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,1175.0,11766.1,97.0
PROD-ENEDIS-00807,Hérouville-Saint-Clair,75 - Paris,Île-de-France,Hydraulique,4673.9,37522.8,92.2
PROD-ENEDIS-00808,Paris,75 - Paris,Île-de-France,Hydraulique,189.5,690.5,94.4
PROD-ENEDIS-00809,Albaret-Sainte-Marie,75 - Paris,Île-de-France,Biomasse / Biogaz,1791.7,17621.0,96.3
PROD-ENEDIS-00810,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,1477.0,7506.1,93.1
PROD-ENEDIS-00811,Puteaux,75 - Paris,Île-de-France,Solaire Photovoltaïque,657.3,4430.6,96.9
PROD-ENEDIS-00812,Puteaux,75 - Paris,Île-de-France,Solaire Photovoltaïque,6117.5,28561.7,99.6
PROD-ENEDIS-00813,Montrabé,75 - Paris,Île-de-France,Solaire Photovoltaïque,6198.7,28044.9,96.4
PROD-ENEDIS-00814,Paris,75 - Paris,Île-de-France,Hydraulique,5902.0,36811.5,88.3
PROD-ENEDIS-00815,Chasseneuil-du-Poitou,75 - Paris,Île-de-France,Solaire Photovoltaïque,2774.9,25740.6,94.2
PROD-ENEDIS-00816,Paris,75 - Paris,Île-de-France,Éolien Terrestre,6986.4,53447.1,98.6
PROD-ENEDIS-00817,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,5278.8,25419.1,88.1
PROD-ENEDIS-00818,Nevers,75 - Paris,Île-de-France,Solaire Photovoltaïque,3439.5,23257.9,89.4
PROD-ENEDIS-00819,Paris,75 - Paris,Île-de-France,Hydraulique,3190.5,22650.0,86.2
PROD-ENEDIS-00820,Les Ulis,75 - Paris,Île-de-France,Éolien Terrestre,7215.5,40003.9,99.4
PROD-ENEDIS-00821,Paris,75 - Paris,Île-de-France,Éolien Terrestre,2377.9,20614.0,97.8
PROD-ENEDIS-00822,Lys-Haut-Layon,75 - Paris,Île-de-France,Solaire Photovoltaïque,2693.2,13574.3,96.5
PROD-ENEDIS-00823,Bohain-en-Vermandois,75 - Paris,Île-de-France,Hydraulique,8146.5,37566.9,94.7
PROD-ENEDIS-00824,Trappes,75 - Paris,Île-de-France,Hydraulique,3272.9,17832.0,99.6
PROD-ENEDIS-00825,Roissy-en-France,75 - Paris,Île-de-France,Biomasse / Biogaz,2857.5,16818.5,85.9
PROD-ENEDIS-00826,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,3983.9,36438.2,90.6
PROD-ENEDIS-00827,Courbevoie,75 - Paris,Île-de-France,Éolien Terrestre,2418.4,15384.0,91.9
PROD-ENEDIS-00828,Bruges,75 - Paris,Île-de-France,Solaire Photovoltaïque,6817.2,30652.1,94.3
PROD-ENEDIS-00829,Plabennec,75 - Paris,Île-de-France,Biomasse / Biogaz,5790.1,22889.7,91.3
PROD-ENEDIS-00830,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,1563.2,8714.6,99.9
PROD-ENEDIS-00831,Paris,75 - Paris,Île-de-France,Éolien Terrestre,3390.4,19006.9,98.4
PROD-ENEDIS-00832,Paris,75 - Paris,Île-de-France,Éolien Terrestre,3932.0,18255.0,87.6
PROD-ENEDIS-00833,Libourne,75 - Paris,Île-de-France,Solaire Photovoltaïque,7371.6,46511.3,85.2
PROD-ENEDIS-00834,Sevran,75 - Paris,Île-de-France,Biomasse / Biogaz,7314.0,43887.7,99.6
PROD-ENEDIS-00835,Paris,75 - Paris,Île-de-France,Éolien Terrestre,8214.3,40977.0,97.7
PROD-ENEDIS-00836,Lagord,75 - Paris,Île-de-France,Éolien Terrestre,7743.5,55299.8,96.6
PROD-ENEDIS-00837,Boussy-Saint-Antoine,75 - Paris,Île-de-France,Éolien Terrestre,8393.7,60291.7,95.7
PROD-ENEDIS-00838,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,3563.8,35871.5,94.2
PROD-ENEDIS-00839,Trans-en-Provence,75 - Paris,Île-de-France,Biomasse / Biogaz,8080.0,55861.1,88.3
PROD-ENEDIS-00840,Paris,75 - Paris,Île-de-France,Hydraulique,1149.3,7867.5,87.9
PROD-ENEDIS-00841,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,1684.4,10219.2,86.8
PROD-ENEDIS-00842,Sorgues,75 - Paris,Île-de-France,Biomasse / Biogaz,5678.2,47525.9,96.8
PROD-ENEDIS-00843,Paris,75 - Paris,Île-de-France,Hydraulique,6848.6,58528.8,87.8
PROD-ENEDIS-00844,Gennevilliers,75 - Paris,Île-de-France,Hydraulique,1138.3,9216.9,93.6
PROD-ENEDIS-00845,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,2899.2,12774.1,95.5
PROD-ENEDIS-00846,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,1859.0,10455.2,86.3
PROD-ENEDIS-00847,Paris,75 - Paris,Île-de-France,Hydraulique,4787.8,43990.3,85.5
PROD-ENEDIS-00848,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,2211.1,12579.1,85.3
PROD-ENEDIS-00849,Gavarnie-Gèdre,75 - Paris,Île-de-France,Biomasse / Biogaz,5574.4,27397.8,94.4
PROD-ENEDIS-00850,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,4910.1,29918.6,87.2
PROD-ENEDIS-00851,Fourmies,75 - Paris,Île-de-France,Hydraulique,5736.1,33243.2,85.7
PROD-ENEDIS-00852,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,922.2,7684.2,95.3
PROD-ENEDIS-00853,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,1686.6,14323.3,98.1
PROD-ENEDIS-00854,Chartres,75 - Paris,Île-de-France,Hydraulique,4632.5,32176.5,93.5
PROD-ENEDIS-00855,Paris,75 - Paris,Île-de-France,Éolien Terrestre,6252.1,53656.0,85.3
PROD-ENEDIS-00856,Paris,75 - Paris,Île-de-France,Éolien Terrestre,7805.8,44471.4,90.9
PROD-ENEDIS-00857,Paris,75 - Paris,Île-de-France,Éolien Terrestre,7229.5,65639.4,90.0
PROD-ENEDIS-00858,Villeurbanne,75 - Paris,Île-de-France,Hydraulique,4927.7,42410.6,91.9
PROD-ENEDIS-00859,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,2475.2,12411.5,87.0
PROD-ENEDIS-00860,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,6471.9,56138.8,93.5
PROD-ENEDIS-00861,Bretenoux,75 - Paris,Île-de-France,Biomasse / Biogaz,4748.4,43997.6,94.3
PROD-ENEDIS-00862,Nandy,75 - Paris,Île-de-France,Solaire Photovoltaïque,333.2,2605.6,87.2
PROD-ENEDIS-00863,Paris,75 - Paris,Île-de-France,Hydraulique,951.9,6134.8,87.0
PROD-ENEDIS-00864,Narbonne,75 - Paris,Île-de-France,Hydraulique,6543.7,56445.7,85.8
PROD-ENEDIS-00865,Lambres-lez-Douai,75 - Paris,Île-de-France,Hydraulique,3686.3,24979.5,93.6
PROD-ENEDIS-00866,Paris,75 - Paris,Île-de-France,Hydraulique,4323.4,34167.5,90.3
PROD-ENEDIS-00867,Paris,75 - Paris,Île-de-France,Hydraulique,798.1,7663.7,89.3
PROD-ENEDIS-00868,Joué-lès-Tours,75 - Paris,Île-de-France,Hydraulique,1047.5,5805.8,89.6
PROD-ENEDIS-00869,Paris,75 - Paris,Île-de-France,Éolien Terrestre,2934.0,25994.7,97.2
PROD-ENEDIS-00870,La Mulatière,75 - Paris,Île-de-France,Biomasse / Biogaz,3621.9,20270.7,91.1
PROD-ENEDIS-00871,Paris,75 - Paris,Île-de-France,Éolien Terrestre,1272.7,9075.0,94.0
PROD-ENEDIS-00872,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,1107.7,9313.4,99.2
PROD-ENEDIS-00873,Paris,75 - Paris,Île-de-France,Éolien Terrestre,4813.1,21823.2,95.5
PROD-ENEDIS-00874,Tourcoing,75 - Paris,Île-de-France,Éolien Terrestre,301.6,2923.1,96.7
PROD-ENEDIS-00875,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,3423.6,13314.6,94.7
PROD-ENEDIS-00876,Paris,75 - Paris,Île-de-France,Éolien Terrestre,2167.3,20412.1,86.8
PROD-ENEDIS-00877,Clermont-Ferrand,75 - Paris,Île-de-France,Solaire Photovoltaïque,5634.9,40903.1,97.7
PROD-ENEDIS-00878,Lesquin,75 - Paris,Île-de-France,Hydraulique,4118.6,25305.1,86.7
PROD-ENEDIS-00879,Paris,75 - Paris,Île-de-France,Hydraulique,5195.2,50506.3,95.5
PROD-ENEDIS-00880,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,2455.8,24740.8,91.9
PROD-ENEDIS-00881,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,7154.5,26556.7,88.0
PROD-ENEDIS-00882,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,7563.9,38094.4,97.3
PROD-ENEDIS-00883,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,4058.8,23313.6,96.3
PROD-ENEDIS-00884,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,1226.5,8421.2,95.0
PROD-ENEDIS-00885,Thionville,75 - Paris,Île-de-France,Éolien Terrestre,1560.6,11774.1,91.6
PROD-ENEDIS-00886,Paris,75 - Paris,Île-de-France,Hydraulique,5982.0,50538.4,99.1
PROD-ENEDIS-00887,Yerres,75 - Paris,Île-de-France,Éolien Terrestre,6454.4,31935.2,94.5
PROD-ENEDIS-00888,Montech,75 - Paris,Île-de-France,Solaire Photovoltaïque,8465.4,55039.4,88.2
PROD-ENEDIS-00889,Saint-Julien-en-Genevois,75 - Paris,Île-de-France,Hydraulique,5637.7,56263.8,85.5
PROD-ENEDIS-00890,Val-de-Reuil,75 - Paris,Île-de-France,Biomasse / Biogaz,6795.8,25379.5,99.5
PROD-ENEDIS-00891,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,2484.3,16719.2,95.5
PROD-ENEDIS-00892,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,205.6,1275.0,86.4
PROD-ENEDIS-00893,Poitiers,75 - Paris,Île-de-France,Biomasse / Biogaz,582.4,5425.3,94.0
PROD-ENEDIS-00894,Paris,75 - Paris,Île-de-France,Hydraulique,617.1,5680.2,90.3
PROD-ENEDIS-00895,Corbeil-Essonnes,75 - Paris,Île-de-France,Biomasse / Biogaz,2796.2,19730.1,97.4
PROD-ENEDIS-00896,Leers,75 - Paris,Île-de-France,Biomasse / Biogaz,6003.0,29467.2,92.2
PROD-ENEDIS-00897,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,926.7,7588.6,92.1
PROD-ENEDIS-00898,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,2852.4,26227.2,94.5
PROD-ENEDIS-00899,Cherbourg-en-Cotentin,75 - Paris,Île-de-France,Solaire Photovoltaïque,6725.0,62102.1,93.8
PROD-ENEDIS-00900,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,6394.9,61861.9,87.2
PROD-ENEDIS-00901,Paris,75 - Paris,Île-de-France,Éolien Terrestre,1354.5,8624.3,94.5
PROD-ENEDIS-00902,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,6365.3,51663.4,91.0
PROD-ENEDIS-00903,Paris,75 - Paris,Île-de-France,Éolien Terrestre,8480.2,58784.9,89.8
PROD-ENEDIS-00904,Boussy-Saint-Antoine,75 - Paris,Île-de-France,Biomasse / Biogaz,2487.0,12277.1,89.3
PROD-ENEDIS-00905,Évry-Courcouronnes,75 - Paris,Île-de-France,Biomasse / Biogaz,8488.9,65944.7,92.3
PROD-ENEDIS-00906,Paris,75 - Paris,Île-de-France,Éolien Terrestre,7517.5,50634.2,86.4
PROD-ENEDIS-00907,Paris,75 - Paris,Île-de-France,Hydraulique,6239.7,49521.6,94.1
PROD-ENEDIS-00908,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,8320.2,30704.0,89.6
PROD-ENEDIS-00909,Saint-Berthevin,75 - Paris,Île-de-France,Éolien Terrestre,2727.3,24778.8,96.6
PROD-ENEDIS-00910,Morcenx-la-Nouvelle,75 - Paris,Île-de-France,Solaire Photovoltaïque,412.8,2386.1,97.1
PROD-ENEDIS-00911,Arcueil,75 - Paris,Île-de-France,Solaire Photovoltaïque,1046.7,8577.9,89.0
PROD-ENEDIS-00912,Sélestat,75 - Paris,Île-de-France,Éolien Terrestre,2393.6,10853.6,86.8
PROD-ENEDIS-00913,Pîtres,75 - Paris,Île-de-France,Solaire Photovoltaïque,5871.2,27321.9,95.0
PROD-ENEDIS-00914,Bondy,75 - Paris,Île-de-France,Biomasse / Biogaz,2364.5,19967.3,94.5
PROD-ENEDIS-00915,Saint-Lary-Soulan,75 - Paris,Île-de-France,Biomasse / Biogaz,4097.6,34951.5,94.8
PROD-ENEDIS-00916,Paris,75 - Paris,Île-de-France,Hydraulique,4448.6,22393.4,87.9
PROD-ENEDIS-00917,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,2207.2,17567.5,85.0
PROD-ENEDIS-00918,Paris,75 - Paris,Île-de-France,Hydraulique,1442.8,13560.3,85.2
PROD-ENEDIS-00919,Paris,75 - Paris,Île-de-France,Éolien Terrestre,8237.8,62329.0,86.1
PROD-ENEDIS-00920,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,5708.6,47600.7,95.7
PROD-ENEDIS-00921,Villeneuve-sur-Lot,75 - Paris,Île-de-France,Hydraulique,5023.0,38809.6,90.0
PROD-ENEDIS-00922,Fontaines-sur-Saône,75 - Paris,Île-de-France,Biomasse / Biogaz,2630.0,12208.1,88.8
PROD-ENEDIS-00923,Courbevoie,75 - Paris,Île-de-France,Solaire Photovoltaïque,2543.9,19195.2,86.8
PROD-ENEDIS-00924,Ploërmel,75 - Paris,Île-de-France,Biomasse / Biogaz,4300.8,22524.9,99.7
PROD-ENEDIS-00925,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,117.8,730.3,88.2
PROD-ENEDIS-00926,Paris,75 - Paris,Île-de-France,Éolien Terrestre,4729.6,20608.6,94.6
PROD-ENEDIS-00927,Saint-Jean-de-Soudain,75 - Paris,Île-de-France,Éolien Terrestre,8392.8,73307.6,87.8
PROD-ENEDIS-00928,La Chapelle-sur-Erdre,75 - Paris,Île-de-France,Solaire Photovoltaïque,5381.0,24763.1,88.7
PROD-ENEDIS-00929,Carcassonne,75 - Paris,Île-de-France,Solaire Photovoltaïque,3151.3,26264.2,87.5
PROD-ENEDIS-00930,Baie-Mahault,75 - Paris,Île-de-France,Éolien Terrestre,2033.3,8498.6,98.9
PROD-ENEDIS-00931,Paris,75 - Paris,Île-de-France,Hydraulique,3525.9,16468.3,96.6
PROD-ENEDIS-00932,Paris,75 - Paris,Île-de-France,Éolien Terrestre,8066.7,72223.4,96.6
PROD-ENEDIS-00933,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,7862.6,63575.4,87.5
PROD-ENEDIS-00934,Saint-Jean-de-Monts,75 - Paris,Île-de-France,Éolien Terrestre,732.0,5298.3,93.9
PROD-ENEDIS-00935,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,3160.7,31284.3,95.9
PROD-ENEDIS-00936,Luzenac,75 - Paris,Île-de-France,Hydraulique,2304.0,12160.6,91.4
PROD-ENEDIS-00937,Paris,75 - Paris,Île-de-France,Éolien Terrestre,2108.7,18214.6,92.5
PROD-ENEDIS-00938,Hénin-Beaumont,75 - Paris,Île-de-France,Éolien Terrestre,1153.0,6476.1,93.3
PROD-ENEDIS-00939,Vénissieux,75 - Paris,Île-de-France,Solaire Photovoltaïque,3968.4,15523.2,91.3
PROD-ENEDIS-00940,Montalieu-Vercieu,75 - Paris,Île-de-France,Hydraulique,7553.5,61260.9,93.2
PROD-ENEDIS-00941,Givet,75 - Paris,Île-de-France,Hydraulique,2161.4,15818.2,90.2
PROD-ENEDIS-00942,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,2425.2,14428.5,95.2
PROD-ENEDIS-00943,Paris,75 - Paris,Île-de-France,Éolien Terrestre,7028.8,67547.8,94.5
PROD-ENEDIS-00944,Fonsorbes,75 - Paris,Île-de-France,Solaire Photovoltaïque,544.6,4981.9,96.2
PROD-ENEDIS-00945,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,1020.3,9632.2,88.0
PROD-ENEDIS-00946,Sancé,75 - Paris,Île-de-France,Biomasse / Biogaz,3190.2,31184.4,98.4
PROD-ENEDIS-00947,Lapeyrouse,75 - Paris,Île-de-France,Hydraulique,5948.3,54781.2,95.3
PROD-ENEDIS-00948,Annecy,75 - Paris,Île-de-France,Éolien Terrestre,526.4,4996.6,86.4
PROD-ENEDIS-00949,Montpellier,75 - Paris,Île-de-France,Hydraulique,6692.0,49876.9,99.2
PROD-ENEDIS-00950,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,2394.1,9803.8,97.0
PROD-ENEDIS-00951,Sin-le-Noble,75 - Paris,Île-de-France,Hydraulique,4312.7,38914.4,87.3
PROD-ENEDIS-00952,Auxerre,75 - Paris,Île-de-France,Biomasse / Biogaz,5631.4,30913.5,90.0
PROD-ENEDIS-00953,Chartres,75 - Paris,Île-de-France,Solaire Photovoltaïque,3812.7,18342.4,88.6
PROD-ENEDIS-00954,Valbonne,75 - Paris,Île-de-France,Éolien Terrestre,3264.1,14577.9,88.0
PROD-ENEDIS-00955,Les Pennes-Mirabeau,75 - Paris,Île-de-France,Solaire Photovoltaïque,7235.0,32861.2,96.4
PROD-ENEDIS-00956,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,7507.2,68593.2,87.4
PROD-ENEDIS-00957,Thoiry,75 - Paris,Île-de-France,Solaire Photovoltaïque,2628.7,11626.3,86.6
PROD-ENEDIS-00958,Bourisp,75 - Paris,Île-de-France,Biomasse / Biogaz,7119.5,33747.0,98.8
PROD-ENEDIS-00959,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,7250.4,44109.5,94.8
PROD-ENEDIS-00960,Chalon-sur-Saône,75 - Paris,Île-de-France,Solaire Photovoltaïque,3999.6,27667.6,85.2
PROD-ENEDIS-00961,Paris,75 - Paris,Île-de-France,Éolien Terrestre,4188.8,18712.7,86.9
PROD-ENEDIS-00962,Montpellier,75 - Paris,Île-de-France,Biomasse / Biogaz,2631.8,19616.0,97.5
PROD-ENEDIS-00963,Nice,75 - Paris,Île-de-France,Éolien Terrestre,1395.9,11139.4,91.5
PROD-ENEDIS-00964,Paris,75 - Paris,Île-de-France,Hydraulique,5272.5,38680.1,86.4
PROD-ENEDIS-00965,Paris,75 - Paris,Île-de-France,Éolien Terrestre,1175.0,6618.0,99.2
PROD-ENEDIS-00966,Paris,75 - Paris,Île-de-France,Éolien Terrestre,1641.5,8029.0,90.3
PROD-ENEDIS-00967,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,8445.5,84576.7,91.2
PROD-ENEDIS-00968,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,8105.3,30011.9,95.8
PROD-ENEDIS-00969,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,7739.1,36534.2,93.0
PROD-ENEDIS-00970,Boulogne-Billancourt,75 - Paris,Île-de-France,Éolien Terrestre,1324.0,12259.0,93.9
PROD-ENEDIS-00971,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,4378.7,22029.0,99.4
PROD-ENEDIS-00972,Paris,75 - Paris,Île-de-France,Hydraulique,277.5,1213.1,98.3
PROD-ENEDIS-00973,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,8487.4,73452.7,92.5
PROD-ENEDIS-00974,Paris,75 - Paris,Île-de-France,Éolien Terrestre,5144.9,40040.2,87.0
