id_releve,id_station_itinerance,commune,code_departement,nom_region,nom_transformateur_quartier,horodate_pas30min,consommation_totale_mwh,pic_consommation_kw,capacite_max_transformateur_kw,taux_charge_transformateur_pct,risque_tension_reseau
REL-01159,FREBNP3644716331149789512,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1159,2026-08-17 18:30:00 UTC,30.12,1003.9,1200.0,83.7,Sous Surveillance Forte
REL-01160,FRELCP12954102,Jeuxey,75 - Paris,Île-de-France,TR-ENEDIS-JEUX-1160,2026-08-17 18:30:00 UTC,33.27,1108.9,1200.0,92.4,Saturation / Disjonction Imminente 48h
REL-01161,FRQWCEPWHG4,Maffliers,75 - Paris,Île-de-France,TR-ENEDIS-MAFF-1161,2026-08-17 18:30:00 UTC,19.01,633.7,1000.0,63.4,Normal
REL-01162,FREFLP9158319884924559807,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1162,2026-08-17 18:30:00 UTC,18.04,601.3,1500.0,40.1,Normal
REL-01163,FRLDLPLFR3970EVCP,Lille,75 - Paris,Île-de-France,TR-ENEDIS-LILL-1163,2026-08-17 18:30:00 UTC,31.97,1065.7,1500.0,71.0,Normal
REL-01164,Non concerné,Bessé-sur-Braye,75 - Paris,Île-de-France,TR-ENEDIS-BESS-1164,2026-08-17 18:30:00 UTC,33.65,1121.8,1500.0,74.8,Normal
REL-01165,FRQOVP1400007,Lisieux,75 - Paris,Île-de-France,TR-ENEDIS-LISI-1165,2026-08-17 18:30:00 UTC,32.38,1079.3,1500.0,72.0,Normal
REL-01166,FRROSE268,Prouvy,75 - Paris,Île-de-France,TR-ENEDIS-PROU-1166,2026-08-17 18:30:00 UTC,9.29,309.8,500.0,62.0,Normal
REL-01167,FRLDLPLFR3901EVCP,Bonneuil-sur-Marne,75 - Paris,Île-de-France,TR-ENEDIS-BONN-1167,2026-08-17 18:30:00 UTC,14.58,485.9,500.0,97.2,Saturation / Disjonction Imminente 48h
REL-01168,FRRVEPCUSDE65TAR3650001,Tarbes,75 - Paris,Île-de-France,TR-ENEDIS-TARB-1168,2026-08-17 18:30:00 UTC,14.41,480.5,1000.0,48.0,Normal
REL-01169,FRQOVP1200001,Rodez,75 - Paris,Île-de-France,TR-ENEDIS-RODE-1169,2026-08-17 18:30:00 UTC,13.07,435.6,1000.0,43.6,Normal
REL-01170,FRELCPBIAGF,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1170,2026-08-17 18:30:00 UTC,22.36,745.4,800.0,93.2,Saturation / Disjonction Imminente 48h
REL-01171,FRELCEQDSP,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1171,2026-08-17 18:30:00 UTC,23.14,771.5,1500.0,51.4,Normal
REL-01172,FRQOVP1400006,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1172,2026-08-17 18:30:00 UTC,21.35,711.6,1000.0,71.2,Normal
REL-01173,FRPKGP54395005,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1173,2026-08-17 18:30:00 UTC,22.71,756.9,800.0,94.6,Saturation / Disjonction Imminente 48h
REL-01174,FRQWCE7V34G,Le Creusot,75 - Paris,Île-de-France,TR-ENEDIS-LE C-1174,2026-08-17 18:30:00 UTC,10.28,342.7,800.0,42.8,Normal
REL-01175,FRELCE33ZJ,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1175,2026-08-17 18:30:00 UTC,14.26,475.2,500.0,95.0,Saturation / Disjonction Imminente 48h
REL-01176,FRFR1P8960309820287901043,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1176,2026-08-17 18:30:00 UTC,11.39,379.6,500.0,75.9,Sous Surveillance Forte
REL-01177,FRGSPP1000085952,Tresses,75 - Paris,Île-de-France,TR-ENEDIS-TRES-1177,2026-08-17 18:30:00 UTC,8.61,287.1,500.0,57.4,Normal
REL-01178,FRR3MP1030057,Reims,75 - Paris,Île-de-France,TR-ENEDIS-REIM-1178,2026-08-17 18:30:00 UTC,16.79,559.8,800.0,70.0,Normal
REL-01179,FRPKGP73296001,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1179,2026-08-17 18:30:00 UTC,30.85,1028.4,1200.0,85.7,Sous Surveillance Forte
REL-01180,FRELCP12953953,Viry-Châtillon,75 - Paris,Île-de-France,TR-ENEDIS-VIRY-1180,2026-08-17 18:30:00 UTC,43.56,1451.9,2000.0,72.6,Normal
REL-01181,FRPKGP75109002,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1181,2026-08-17 18:30:00 UTC,58.76,1958.6,2000.0,97.9,Saturation / Disjonction Imminente 48h
REL-01182,FREVZP8E164D1B5C364799B13367C8028D5,Balaruc-le-Vieux,75 - Paris,Île-de-France,TR-ENEDIS-BALA-1182,2026-08-17 18:30:00 UTC,55.09,1836.3,2000.0,91.8,Saturation / Disjonction Imminente 48h
REL-01183,FRELCPVSYAU,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1183,2026-08-17 18:30:00 UTC,8.34,278.0,500.0,55.6,Normal
REL-01184,FRBMPP746051P500440627635610,Lentilly,75 - Paris,Île-de-France,TR-ENEDIS-LENT-1184,2026-08-17 18:30:00 UTC,25.52,850.5,1000.0,85.0,Sous Surveillance Forte
REL-01185,FRPKGP92062004,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1185,2026-08-17 18:30:00 UTC,19.16,638.7,1000.0,63.9,Normal
REL-01186,FRFR1P6212873530261339221,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1186,2026-08-17 18:30:00 UTC,19.12,637.3,1000.0,63.7,Normal
REL-01187,FRELCEQFE3,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1187,2026-08-17 18:30:00 UTC,41.05,1368.2,1500.0,91.2,Saturation / Disjonction Imminente 48h
REL-01188,FRPKGP59350009,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1188,2026-08-17 18:30:00 UTC,39.76,1325.3,2000.0,66.3,Normal
REL-01189,FRR3MP894891,Hénin-Beaumont,75 - Paris,Île-de-France,TR-ENEDIS-HÉNI-1189,2026-08-17 18:30:00 UTC,22.09,736.5,1200.0,61.4,Normal
REL-01190,FREBNPBJQAF,Monistrol-sur-Loire,75 - Paris,Île-de-France,TR-ENEDIS-MONI-1190,2026-08-17 18:30:00 UTC,14.55,485.0,500.0,97.0,Saturation / Disjonction Imminente 48h
REL-01191,FRELCP12954028,Toulouse,75 - Paris,Île-de-France,TR-ENEDIS-TOUL-1191,2026-08-17 18:30:00 UTC,41.08,1369.4,2000.0,68.5,Normal
REL-01192,FRPKGP75101052,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1192,2026-08-17 18:30:00 UTC,19.16,638.6,800.0,79.8,Sous Surveillance Forte
REL-01193,FRFR1P2690245394480187251,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1193,2026-08-17 18:30:00 UTC,10.81,360.4,500.0,72.1,Normal
REL-01194,FRPKGP57463018,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1194,2026-08-17 18:30:00 UTC,25.62,854.0,1000.0,85.4,Sous Surveillance Forte
REL-01195,FRLDLPLFR3354EVCP,Saint-Martin-de-Ré,75 - Paris,Île-de-France,TR-ENEDIS-SAIN-1195,2026-08-17 18:30:00 UTC,18.07,602.5,1500.0,40.2,Normal
REL-01196,FRDRVPCRFMKT343701,Cazouls-lès-Béziers,75 - Paris,Île-de-France,TR-ENEDIS-CAZO-1196,2026-08-17 18:30:00 UTC,11.15,371.7,500.0,74.3,Normal
REL-01197,FREVZP4562816092001798788,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1197,2026-08-17 18:30:00 UTC,44.35,1478.4,2000.0,73.9,Normal
REL-01198,FRQWCP1247433665607998805,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1198,2026-08-17 18:30:00 UTC,29.62,987.5,1500.0,65.8,Normal
REL-01199,FRG10P69381BB,Lyon,75 - Paris,Île-de-France,TR-ENEDIS-LYON-1199,2026-08-17 18:30:00 UTC,15.39,512.9,1200.0,42.7,Normal
REL-01200,FRG10P69382FA,Lyon,75 - Paris,Île-de-France,TR-ENEDIS-LYON-1200,2026-08-17 18:30:00 UTC,25.02,833.9,2000.0,41.7,Normal
REL-01201,FRIZFPFAST92,Béziers,75 - Paris,Île-de-France,TR-ENEDIS-BÉZI-1201,2026-08-17 18:30:00 UTC,39.2,1306.8,1500.0,87.1,Sous Surveillance Forte
REL-01202,FRFZDP42390001,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1202,2026-08-17 18:30:00 UTC,23.24,774.6,800.0,96.8,Saturation / Disjonction Imminente 48h
REL-01203,FRQVI3300044,Le Porge,75 - Paris,Île-de-France,TR-ENEDIS-LE P-1203,2026-08-17 18:30:00 UTC,18.05,601.8,1200.0,50.1,Normal
REL-01204,FRELCPWOIHI,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1204,2026-08-17 18:30:00 UTC,21.16,705.5,1000.0,70.5,Normal
REL-01205,FRELCE4G87,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1205,2026-08-17 18:30:00 UTC,12.92,430.6,500.0,86.1,Sous Surveillance Forte
REL-01206,FRELCE3WUF,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1206,2026-08-17 18:30:00 UTC,27.81,927.0,1000.0,92.7,Saturation / Disjonction Imminente 48h
REL-01207,FRELCP12954150,Lieusaint,75 - Paris,Île-de-France,TR-ENEDIS-LIEU-1207,2026-08-17 18:30:00 UTC,23.08,769.3,1200.0,64.1,Normal
REL-01208,FRGSPP91371820,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1208,2026-08-17 18:30:00 UTC,27.8,926.6,1200.0,77.2,Sous Surveillance Forte
REL-01209,FREFLP7698026148413355366,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1209,2026-08-17 18:30:00 UTC,9.67,322.2,800.0,40.3,Normal
REL-01210,FRQWCEFRMF7,Mâcon,75 - Paris,Île-de-France,TR-ENEDIS-MÂCO-1210,2026-08-17 18:30:00 UTC,39.78,1326.1,1500.0,88.4,Saturation / Disjonction Imminente 48h
REL-01211,FRELCESU7J,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1211,2026-08-17 18:30:00 UTC,32.23,1074.5,2000.0,53.7,Normal
REL-01212,FRQVI5300003,Laval,75 - Paris,Île-de-France,TR-ENEDIS-LAVA-1212,2026-08-17 18:30:00 UTC,9.08,302.8,500.0,60.6,Normal
REL-01213,FRFR1P2078322033304617513,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1213,2026-08-17 18:30:00 UTC,42.86,1428.8,2000.0,71.4,Normal
REL-01214,FRQVI1500002,Coren,75 - Paris,Île-de-France,TR-ENEDIS-CORE-1214,2026-08-17 18:30:00 UTC,53.12,1770.7,2000.0,88.5,Saturation / Disjonction Imminente 48h
REL-01215,FRELCP12954305,Saint-Saturnin,75 - Paris,Île-de-France,TR-ENEDIS-SAIN-1215,2026-08-17 18:30:00 UTC,36.05,1201.6,2000.0,60.1,Normal
REL-01216,FRLDLPLFR4008EVCP,Saint-Bonnet-de-Mure,75 - Paris,Île-de-France,TR-ENEDIS-SAIN-1216,2026-08-17 18:30:00 UTC,15.35,511.7,1200.0,42.6,Normal
REL-01217,FRLDLPLFR4130EVCP,Saint-Jean-de-Monts,75 - Paris,Île-de-France,TR-ENEDIS-SAIN-1217,2026-08-17 18:30:00 UTC,11.8,393.4,500.0,78.7,Sous Surveillance Forte
REL-01218,FRELCPTRCAC,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1218,2026-08-17 18:30:00 UTC,14.61,487.1,500.0,97.4,Saturation / Disjonction Imminente 48h
REL-01219,FRLDLPLFR3343EVCP,Joué-lès-Tours,75 - Paris,Île-de-France,TR-ENEDIS-JOUÉ-1219,2026-08-17 18:30:00 UTC,19.15,638.5,800.0,79.8,Sous Surveillance Forte
REL-01220,FRQPKPQPRK79,Toulon,75 - Paris,Île-de-France,TR-ENEDIS-TOUL-1220,2026-08-17 18:30:00 UTC,29.87,995.7,2000.0,49.8,Normal
REL-01221,FRR3MP1096490,Schweighouse-sur-Moder,75 - Paris,Île-de-France,TR-ENEDIS-SCHW-1221,2026-08-17 18:30:00 UTC,6.76,225.2,500.0,45.0,Normal
REL-01222,FRLDLPLFR4110EVCP,La Côte-Saint-André,75 - Paris,Île-de-France,TR-ENEDIS-LA C-1222,2026-08-17 18:30:00 UTC,13.72,457.5,800.0,57.2,Normal
REL-01223,FRFR1P653085383655891751,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1223,2026-08-17 18:30:00 UTC,41.36,1378.6,1500.0,91.9,Saturation / Disjonction Imminente 48h
REL-01224,FRR3MP1072746,Condé-sur-l'Escaut,75 - Paris,Île-de-France,TR-ENEDIS-COND-1224,2026-08-17 18:30:00 UTC,10.66,355.3,800.0,44.4,Normal
REL-01225,FRQPKPQPRK1222,Puteaux,75 - Paris,Île-de-France,TR-ENEDIS-PUTE-1225,2026-08-17 18:30:00 UTC,32.42,1080.6,2000.0,54.0,Normal
REL-01226,FRGLYPLYON146,Bron,75 - Paris,Île-de-France,TR-ENEDIS-BRON-1226,2026-08-17 18:30:00 UTC,29.69,989.8,1500.0,66.0,Normal
REL-01227,FRELCEEME6,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1227,2026-08-17 18:30:00 UTC,7.44,247.9,500.0,49.6,Normal
REL-01228,FRR3MP1090403,Villeneuve-d'Ascq,75 - Paris,Île-de-France,TR-ENEDIS-VILL-1228,2026-08-17 18:30:00 UTC,39.68,1322.8,1500.0,88.2,Saturation / Disjonction Imminente 48h
REL-01229,FRPKGP59350009,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1229,2026-08-17 18:30:00 UTC,13.48,449.4,1000.0,44.9,Normal
REL-01230,FRQWCP9104697833447109999,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1230,2026-08-17 18:30:00 UTC,25.73,857.8,1000.0,85.8,Sous Surveillance Forte
REL-01231,FREVZPCCDB6E726BC74D3984A85AC50729D,Épinal,75 - Paris,Île-de-France,TR-ENEDIS-ÉPIN-1231,2026-08-17 18:30:00 UTC,23.48,782.8,1500.0,52.2,Normal
REL-01232,FRLDLPLFR2582EVCP,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1232,2026-08-17 18:30:00 UTC,28.23,940.9,1500.0,62.7,Normal
REL-01233,FRLDLPLFR4255EVCP,La Chapelle-sur-Erdre,75 - Paris,Île-de-France,TR-ENEDIS-LA C-1233,2026-08-17 18:30:00 UTC,25.27,842.4,1000.0,84.2,Sous Surveillance Forte
REL-01234,FRFR1P8443155346369987324,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1234,2026-08-17 18:30:00 UTC,18.79,626.3,800.0,78.3,Sous Surveillance Forte
REL-01235,FRGLYPLYON204,Villeurbanne,75 - Paris,Île-de-France,TR-ENEDIS-VILL-1235,2026-08-17 18:30:00 UTC,14.7,490.0,800.0,61.3,Normal
REL-01236,FRELCP12954586,Saint-Thibault-des-Vignes,75 - Paris,Île-de-France,TR-ENEDIS-SAIN-1236,2026-08-17 18:30:00 UTC,13.84,461.5,500.0,92.3,Saturation / Disjonction Imminente 48h
REL-01237,FRPKGP75108005,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1237,2026-08-17 18:30:00 UTC,22.91,763.6,800.0,95.5,Saturation / Disjonction Imminente 48h
REL-01238,FRELCP12954110,Trappes,75 - Paris,Île-de-France,TR-ENEDIS-TRAP-1238,2026-08-17 18:30:00 UTC,14.05,468.4,500.0,93.7,Saturation / Disjonction Imminente 48h
REL-01239,FRPKGP67482007,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1239,2026-08-17 18:30:00 UTC,11.14,371.2,800.0,46.4,Normal
REL-01240,FRELCP12953872,Passy,75 - Paris,Île-de-France,TR-ENEDIS-PASS-1240,2026-08-17 18:30:00 UTC,12.07,402.3,500.0,80.5,Sous Surveillance Forte
REL-01241,FREBNPBLDDE,Manosque,75 - Paris,Île-de-France,TR-ENEDIS-MANO-1241,2026-08-17 18:30:00 UTC,31.93,1064.5,1500.0,71.0,Normal
REL-01242,FRLDLPLFR3774EVCP,Cenon,75 - Paris,Île-de-France,TR-ENEDIS-CENO-1242,2026-08-17 18:30:00 UTC,34.46,1148.6,2000.0,57.4,Normal
REL-01243,FRGLYPLYON70,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1243,2026-08-17 18:30:00 UTC,12.26,408.7,800.0,51.1,Normal
REL-01244,FRPKGP75117003,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1244,2026-08-17 18:30:00 UTC,23.19,772.9,1500.0,51.5,Normal
REL-01245,FRELCP12953892,Aulnay-sous-Bois,75 - Paris,Île-de-France,TR-ENEDIS-AULN-1245,2026-08-17 18:30:00 UTC,20.55,685.0,1500.0,45.7,Normal
REL-01246,FREBNP7966143189054283168,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1246,2026-08-17 18:30:00 UTC,41.86,1395.3,2000.0,69.8,Normal
REL-01247,FRELCPTRCAC,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1247,2026-08-17 18:30:00 UTC,17.77,592.4,1200.0,49.4,Normal
REL-01248,FRPKGP77111001,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1248,2026-08-17 18:30:00 UTC,14.54,484.5,500.0,96.9,Saturation / Disjonction Imminente 48h
REL-01249,FRFZDP530000001,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1249,2026-08-17 18:30:00 UTC,12.72,423.9,500.0,84.8,Sous Surveillance Forte
REL-01250,FRPKGP92063009,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1250,2026-08-17 18:30:00 UTC,17.7,589.9,800.0,73.7,Normal
REL-01251,FRQPKEQPRK4851,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1251,2026-08-17 18:30:00 UTC,31.81,1060.4,1200.0,88.4,Saturation / Disjonction Imminente 48h
REL-01252,FRQPKEQPRK33171,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1252,2026-08-17 18:30:00 UTC,10.8,360.1,500.0,72.0,Normal
REL-01253,FREFLP4879391314094628737,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1253,2026-08-17 18:30:00 UTC,6.6,219.9,500.0,44.0,Normal
REL-01254,FRFR1P320030767697306197,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1254,2026-08-17 18:30:00 UTC,34.78,1159.5,1200.0,96.6,Saturation / Disjonction Imminente 48h
REL-01255,FRELCP12954045,Artigues-près-Bordeaux,75 - Paris,Île-de-France,TR-ENEDIS-ARTI-1255,2026-08-17 18:30:00 UTC,7.97,265.6,500.0,53.1,Normal
REL-01256,FRQWCP9050805218053320684,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1256,2026-08-17 18:30:00 UTC,23.27,775.7,1000.0,77.6,Sous Surveillance Forte
REL-01257,FRELCP12953968,Échirolles,75 - Paris,Île-de-France,TR-ENEDIS-ÉCHI-1257,2026-08-17 18:30:00 UTC,24.0,800.0,1200.0,66.7,Normal
REL-01258,FRPKGP37261001,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1258,2026-08-17 18:30:00 UTC,30.86,1028.7,1200.0,85.7,Sous Surveillance Forte
REL-01259,FRFR1P200333696079063026,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1259,2026-08-17 18:30:00 UTC,27.73,924.5,1200.0,77.0,Sous Surveillance Forte
REL-01260,FRPKGP67482005,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1260,2026-08-17 18:30:00 UTC,9.96,332.1,500.0,66.4,Normal
REL-01261,FRGSPP91371945,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1261,2026-08-17 18:30:00 UTC,20.54,684.8,800.0,85.6,Sous Surveillance Forte
REL-01262,FRELCPARLCC,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1262,2026-08-17 18:30:00 UTC,25.83,861.0,1200.0,71.8,Normal
REL-01263,FRELCP12954361,Thoiry,75 - Paris,Île-de-France,TR-ENEDIS-THOI-1263,2026-08-17 18:30:00 UTC,38.43,1281.0,1500.0,85.4,Sous Surveillance Forte
REL-01264,FRIZFPFAST378,Le Pradet,75 - Paris,Île-de-France,TR-ENEDIS-LE P-1264,2026-08-17 18:30:00 UTC,43.08,1436.1,1500.0,95.7,Saturation / Disjonction Imminente 48h
REL-01265,FRELCEKKZP,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1265,2026-08-17 18:30:00 UTC,39.31,1310.5,2000.0,65.5,Normal
REL-01266,FRQPKPQPRK911,Nîmes,75 - Paris,Île-de-France,TR-ENEDIS-NÎME-1266,2026-08-17 18:30:00 UTC,19.45,648.4,800.0,81.0,Sous Surveillance Forte
REL-01267,FRRVEP8092894178965808534,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1267,2026-08-17 18:30:00 UTC,23.49,783.0,1000.0,78.3,Sous Surveillance Forte
REL-01268,FRELCPNICST,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1268,2026-08-17 18:30:00 UTC,36.55,1218.3,2000.0,60.9,Normal
REL-01269,FREFLP2016463714401904619,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1269,2026-08-17 18:30:00 UTC,23.72,790.7,1000.0,79.1,Sous Surveillance Forte
REL-01270,FRELCP12954422,Saint-Nazaire,75 - Paris,Île-de-France,TR-ENEDIS-SAIN-1270,2026-08-17 18:30:00 UTC,14.59,486.4,1000.0,48.6,Normal
REL-01271,FRLDLPLFR3149EVCP,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1271,2026-08-17 18:30:00 UTC,21.76,725.3,1000.0,72.5,Normal
REL-01272,FRECHP5877288794846857957,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1272,2026-08-17 18:30:00 UTC,34.06,1135.3,1500.0,75.7,Sous Surveillance Forte
REL-01273,FRPKGP57463018,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1273,2026-08-17 18:30:00 UTC,17.76,591.9,1200.0,49.3,Normal
REL-01274,FRQPKPQPRK492,Saint-Malo,75 - Paris,Île-de-France,TR-ENEDIS-SAIN-1274,2026-08-17 18:30:00 UTC,22.12,737.4,1200.0,61.4,Normal
REL-01275,FRRVEPFRS65E652820013,Loudenvielle,75 - Paris,Île-de-France,TR-ENEDIS-LOUD-1275,2026-08-17 18:30:00 UTC,29.38,979.3,1500.0,65.3,Normal
REL-01276,FRFR1P5499269054623525563,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1276,2026-08-17 18:30:00 UTC,20.11,670.5,1000.0,67.0,Normal
REL-01277,FRCG0E000010,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1277,2026-08-17 18:30:00 UTC,22.21,740.5,1500.0,49.4,Normal
REL-01278,FRLDLPLFR3343EVCP,Joué-lès-Tours,75 - Paris,Île-de-France,TR-ENEDIS-JOUÉ-1278,2026-08-17 18:30:00 UTC,53.35,1778.5,2000.0,88.9,Saturation / Disjonction Imminente 48h
REL-01279,FRRVEP3235566736048224897,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1279,2026-08-17 18:30:00 UTC,21.9,729.9,1000.0,73.0,Normal
REL-01280,FREVZPB298EEED8AEC43EC8869F8476222E,Aire-sur-l'Adour,75 - Paris,Île-de-France,TR-ENEDIS-AIRE-1280,2026-08-17 18:30:00 UTC,8.57,285.6,500.0,57.1,Normal
REL-01281,FRELCPAAGART,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1281,2026-08-17 18:30:00 UTC,10.54,351.2,500.0,70.2,Normal
REL-01282,FRFR1P1973032691036632925,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1282,2026-08-17 18:30:00 UTC,33.19,1106.3,1200.0,92.2,Saturation / Disjonction Imminente 48h
REL-01283,FREBNPBAADJ,Nyons,75 - Paris,Île-de-France,TR-ENEDIS-NYON-1283,2026-08-17 18:30:00 UTC,18.97,632.4,1000.0,63.2,Normal
REL-01284,FRPKGP92075001,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1284,2026-08-17 18:30:00 UTC,17.69,589.6,1200.0,49.1,Normal
REL-01285,FRPKGP92051005,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1285,2026-08-17 18:30:00 UTC,26.24,874.8,1000.0,87.5,Sous Surveillance Forte
REL-01286,FRGSPP89208166,La Rochelle,75 - Paris,Île-de-France,TR-ENEDIS-LA R-1286,2026-08-17 18:30:00 UTC,33.02,1100.5,1500.0,73.4,Normal
REL-01287,FRROSE532,Joué-lès-Tours,75 - Paris,Île-de-France,TR-ENEDIS-JOUÉ-1287,2026-08-17 18:30:00 UTC,28.28,942.6,2000.0,47.1,Normal
REL-01288,FREFLP8514973193354446139,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1288,2026-08-17 18:30:00 UTC,35.01,1167.1,2000.0,58.4,Normal
REL-01289,FRLDLPLFR2882EVCP,La Gorgue,75 - Paris,Île-de-France,TR-ENEDIS-LA G-1289,2026-08-17 18:30:00 UTC,12.48,415.9,1000.0,41.6,Normal
REL-01290,FRFR1P85922168303641572,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1290,2026-08-17 18:30:00 UTC,22.01,733.6,1500.0,48.9,Normal
REL-01291,FREBNPBADKB,Le Lavandou,75 - Paris,Île-de-France,TR-ENEDIS-LE L-1291,2026-08-17 18:30:00 UTC,27.57,918.9,1200.0,76.6,Sous Surveillance Forte
REL-01292,FRPKGP37261007,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1292,2026-08-17 18:30:00 UTC,53.67,1788.9,2000.0,89.4,Saturation / Disjonction Imminente 48h
REL-01293,FRR3MP894936,Halluin,75 - Paris,Île-de-France,TR-ENEDIS-HALL-1293,2026-08-17 18:30:00 UTC,15.01,500.3,1000.0,50.0,Normal
REL-01294,FREVZP781912440448239167,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1294,2026-08-17 18:30:00 UTC,8.57,285.6,500.0,57.1,Normal
REL-01295,FRGOBEIES2025021783190006,Baie-Mahault,75 - Paris,Île-de-France,TR-ENEDIS-BAIE-1295,2026-08-17 18:30:00 UTC,23.64,787.9,1500.0,52.5,Normal
REL-01296,FRQPKPQPRK421,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1296,2026-08-17 18:30:00 UTC,11.52,384.0,500.0,76.8,Sous Surveillance Forte
REL-01297,FRECHPCFYEN,Ancenis-Saint-Géréon,75 - Paris,Île-de-France,TR-ENEDIS-ANCE-1297,2026-08-17 18:30:00 UTC,7.3,243.5,500.0,48.7,Normal
REL-01298,FRPKGP57463015,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1298,2026-08-17 18:30:00 UTC,23.01,766.9,1200.0,63.9,Normal
REL-01299,FRLDLPLFR3237EVCP,Allonne,75 - Paris,Île-de-France,TR-ENEDIS-ALLO-1299,2026-08-17 18:30:00 UTC,32.5,1083.4,1200.0,90.3,Saturation / Disjonction Imminente 48h
REL-01300,FRPKGP91477001,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-1300,2026-08-17 18:30:00 UTC,11.41,380.3,800.0,47.5,Normal
