aide_id,demandeur_id,siret,nom_aide_dispositif,montant_aide_accordee_eur,date_debut_aide,date_expiration_aide,statut_aide,organisme_financeur
AIDE-00680,DEM-0068,47123465183967,POEI (Préparation Opérationnelle à l'Emploi Individuelle),12483.1,2025-03-17,2025-08-15,En cours de versement,Région
AIDE-00681,DEM-0233,42943795086735,AFPR (Action de Formation Préalable à l'Emploi),13507.86,2025-02-24,2026-02-08,En cours de versement,Agefiph
AIDE-00682,DEM-0275,43194768263131,PMSMP (Immersion en Entreprise 15j),4985.0,2025-05-05,2026-03-30,En cours de versement,Région
AIDE-00683,DEM-0262,47178960360502,PMSMP (Immersion en Entreprise 15j),13417.32,2025-03-31,2025-10-04,Clôturée,Agefiph
AIDE-00684,DEM-0195,49448469523876,Prime Reprise d'Activité AGEFIPH (Handicap),1827.64,2025-05-06,2026-03-06,En cours de versement,Région
AIDE-00685,DEM-0023,47487695307700,Prime Reprise d'Activité AGEFIPH (Handicap),6152.39,2025-04-06,2025-09-06,Accordée,France Travail
AIDE-00686,DEM-0149,48841299142765,PMSMP (Immersion en Entreprise 15j),2797.89,2025-02-06,2025-07-28,Clôturée,Opco Atlas
AIDE-00687,DEM-0021,46524155881709,POEI (Préparation Opérationnelle à l'Emploi Individuelle),10866.71,2025-03-30,2026-03-11,Clôturée,Région
AIDE-00688,DEM-0392,42296966209398,AFPR (Action de Formation Préalable à l'Emploi),2690.62,2025-01-28,2025-12-05,Accordée,France Travail
AIDE-00689,DEM-0354,41916403337026,Compte Personnel de Formation (CPF Co-financé),8081.73,2025-04-11,2025-08-08,Clôturée,Opco Atlas
AIDE-00690,DEM-0327,42554244711170,POEI (Préparation Opérationnelle à l'Emploi Individuelle),2546.6,2025-02-05,2025-07-22,Clôturée,Opco Atlas
AIDE-00691,DEM-0011,41470917887752,Aid'Emploi ZFU / QPV Recrutement,3016.5,2025-02-10,2025-05-30,Accordée,Opco Atlas
AIDE-00692,DEM-0042,41012441357578,Prime Reprise d'Activité AGEFIPH (Handicap),2801.99,2025-02-17,2025-07-04,En cours de versement,Région
AIDE-00693,DEM-0036,46257749178729,AFPR (Action de Formation Préalable à l'Emploi),11316.29,2025-02-18,2025-05-14,Clôturée,Région
AIDE-00694,DEM-0127,41575309999223,PMSMP (Immersion en Entreprise 15j),8309.41,2025-03-11,2025-07-23,Clôturée,Agefiph
AIDE-00695,DEM-0281,41697339795187,POEI (Préparation Opérationnelle à l'Emploi Individuelle),11768.31,2025-02-06,2026-01-16,En cours de versement,Opco AKTO
AIDE-00696,DEM-0318,45876749697675,POEI (Préparation Opérationnelle à l'Emploi Individuelle),3166.71,2025-03-29,2025-06-19,En cours de versement,Opco AKTO
AIDE-00697,DEM-0044,42380006986034,PMSMP (Immersion en Entreprise 15j),2378.55,2025-04-02,2025-09-08,En cours de versement,Agefiph
AIDE-00698,DEM-0258,48352702867270,Prime Reprise d'Activité AGEFIPH (Handicap),8039.04,2025-04-07,2026-03-20,Accordée,Opco Atlas
AIDE-00699,DEM-0101,48444994200270,POEI (Préparation Opérationnelle à l'Emploi Individuelle),5284.13,2025-03-23,2026-02-19,Accordée,France Travail
AIDE-00700,DEM-0438,43208537870743,Aid'Emploi ZFU / QPV Recrutement,8751.25,2025-03-06,2025-07-10,En cours de versement,Région
AIDE-00701,DEM-0135,46543439849492,POEI (Préparation Opérationnelle à l'Emploi Individuelle),7169.27,2025-03-30,2025-09-10,En cours de versement,France Travail
AIDE-00702,DEM-0295,44290008295962,Prime Reprise d'Activité AGEFIPH (Handicap),11071.35,2025-03-31,2025-07-11,Accordée,Opco Atlas
AIDE-00703,DEM-0167,44786663784741,Compte Personnel de Formation (CPF Co-financé),9994.2,2025-02-22,2025-11-04,En cours de versement,France Travail
AIDE-00704,DEM-0284,44303711439155,PMSMP (Immersion en Entreprise 15j),12175.9,2025-04-15,2026-01-24,Accordée,Opco AKTO
AIDE-00705,DEM-0385,47953629961016,Aid'Emploi ZFU / QPV Recrutement,6704.89,2025-01-22,2025-06-29,En cours de versement,Opco Atlas
AIDE-00706,DEM-0387,46027673959775,PMSMP (Immersion en Entreprise 15j),14237.62,2025-01-20,2025-05-06,Accordée,Opco Atlas
AIDE-00707,DEM-0450,41611447008977,PMSMP (Immersion en Entreprise 15j),10926.68,2025-04-05,2025-10-22,Accordée,Région
AIDE-00708,DEM-0131,47420640245397,PMSMP (Immersion en Entreprise 15j),8041.73,2025-02-09,2025-10-04,Accordée,Opco Atlas
AIDE-00709,DEM-0352,44983522757358,PMSMP (Immersion en Entreprise 15j),12774.57,2025-02-06,2025-04-07,Clôturée,France Travail
AIDE-00710,DEM-0008,43105195701034,Compte Personnel de Formation (CPF Co-financé),7404.58,2025-03-18,2026-03-05,Clôturée,Opco AKTO
AIDE-00711,DEM-0034,45127281107309,PMSMP (Immersion en Entreprise 15j),1519.78,2025-04-20,2026-03-09,Accordée,Région
AIDE-00712,DEM-0471,47831223532717,Aid'Emploi ZFU / QPV Recrutement,11396.66,2025-03-30,2026-01-03,Clôturée,Opco AKTO
AIDE-00713,DEM-0026,49773689355975,PMSMP (Immersion en Entreprise 15j),9600.15,2025-03-26,2025-06-21,Clôturée,Opco AKTO
AIDE-00714,DEM-0124,48329160181082,PMSMP (Immersion en Entreprise 15j),10603.6,2025-04-04,2026-01-21,En cours de versement,Région
AIDE-00715,DEM-0499,47061052264881,POEI (Préparation Opérationnelle à l'Emploi Individuelle),3094.39,2025-01-26,2025-05-05,En cours de versement,France Travail
AIDE-00716,DEM-0334,42931550860513,Aid'Emploi ZFU / QPV Recrutement,14393.17,2025-04-28,2025-07-31,Clôturée,Opco AKTO
AIDE-00717,DEM-0241,49197795118486,Prime Reprise d'Activité AGEFIPH (Handicap),12328.74,2025-02-11,2025-10-04,Clôturée,Agefiph
AIDE-00718,DEM-0226,43153257159376,Compte Personnel de Formation (CPF Co-financé),2548.62,2025-01-15,2025-05-07,Accordée,France Travail
AIDE-00719,DEM-0345,45043178909267,Compte Personnel de Formation (CPF Co-financé),7410.06,2025-01-16,2025-09-11,En cours de versement,Opco Atlas
AIDE-00720,DEM-0026,47190915991719,AFPR (Action de Formation Préalable à l'Emploi),9375.09,2025-01-21,2026-01-16,En cours de versement,Opco AKTO
AIDE-00721,DEM-0231,41177252247364,Compte Personnel de Formation (CPF Co-financé),6191.65,2025-03-06,2025-07-08,Accordée,Agefiph
AIDE-00722,DEM-0371,46067169310623,Compte Personnel de Formation (CPF Co-financé),2117.81,2025-04-02,2026-03-09,Clôturée,Région
AIDE-00723,DEM-0022,45338202726912,Aid'Emploi ZFU / QPV Recrutement,11947.37,2025-02-23,2025-12-07,Accordée,France Travail
AIDE-00724,DEM-0082,45024782835862,Aid'Emploi ZFU / QPV Recrutement,3593.3,2025-03-02,2025-12-06,Clôturée,France Travail
AIDE-00725,DEM-0135,45648658239795,PMSMP (Immersion en Entreprise 15j),4863.07,2025-03-19,2025-10-16,Accordée,Agefiph
AIDE-00726,DEM-0366,44430798188357,Aid'Emploi ZFU / QPV Recrutement,8528.37,2025-03-05,2025-07-21,Accordée,France Travail
AIDE-00727,DEM-0009,42693322533036,AFPR (Action de Formation Préalable à l'Emploi),12787.71,2025-04-21,2025-10-21,Accordée,Agefiph
AIDE-00728,DEM-0357,48102085424084,Aid'Emploi ZFU / QPV Recrutement,7699.2,2025-02-13,2025-09-04,Accordée,Région
AIDE-00729,DEM-0301,45838164651828,Prime Reprise d'Activité AGEFIPH (Handicap),12898.02,2025-02-14,2025-06-13,Accordée,Région
AIDE-00730,DEM-0263,49536225035062,PMSMP (Immersion en Entreprise 15j),8093.06,2025-02-13,2025-10-13,Accordée,France Travail
AIDE-00731,DEM-0340,48747262802093,POEI (Préparation Opérationnelle à l'Emploi Individuelle),3005.59,2025-04-05,2026-04-03,Accordée,France Travail
AIDE-00732,DEM-0278,41943366549327,Aid'Emploi ZFU / QPV Recrutement,9846.5,2025-03-28,2025-12-02,Accordée,Opco AKTO
AIDE-00733,DEM-0438,43049189644956,Prime Reprise d'Activité AGEFIPH (Handicap),4215.97,2025-04-14,2026-03-27,En cours de versement,Opco Atlas
AIDE-00734,DEM-0157,45676817397142,Compte Personnel de Formation (CPF Co-financé),3789.94,2025-04-22,2025-06-30,Clôturée,France Travail
AIDE-00735,DEM-0169,46675127113215,Compte Personnel de Formation (CPF Co-financé),13660.49,2025-05-05,2025-12-29,Accordée,Opco AKTO
AIDE-00736,DEM-0043,43169278022649,Compte Personnel de Formation (CPF Co-financé),2622.82,2025-04-26,2026-03-15,Clôturée,Opco AKTO
AIDE-00737,DEM-0058,49279593183723,PMSMP (Immersion en Entreprise 15j),9055.05,2025-02-21,2026-01-13,Clôturée,Agefiph
AIDE-00738,DEM-0117,46497436989343,Prime Reprise d'Activité AGEFIPH (Handicap),2119.38,2025-03-10,2026-01-16,Accordée,France Travail
AIDE-00739,DEM-0404,42801333733286,Prime Reprise d'Activité AGEFIPH (Handicap),8384.81,2025-01-24,2025-04-19,Accordée,Opco Atlas
AIDE-00740,DEM-0282,49555282669172,AFPR (Action de Formation Préalable à l'Emploi),8623.6,2025-05-11,2025-11-25,Accordée,Opco AKTO
AIDE-00741,DEM-0369,45238668339939,PMSMP (Immersion en Entreprise 15j),4004.63,2025-02-03,2026-01-02,Accordée,Opco AKTO
AIDE-00742,DEM-0463,44812585949194,Prime Reprise d'Activité AGEFIPH (Handicap),7626.15,2025-05-02,2025-11-09,Accordée,Agefiph
AIDE-00743,DEM-0229,41299418537342,Aid'Emploi ZFU / QPV Recrutement,9638.93,2025-03-11,2025-08-12,Accordée,Agefiph
AIDE-00744,DEM-0231,45444165510248,Aid'Emploi ZFU / QPV Recrutement,1905.46,2025-03-12,2026-01-26,En cours de versement,Agefiph
AIDE-00745,DEM-0054,45174526080380,PMSMP (Immersion en Entreprise 15j),4403.23,2025-04-24,2026-01-12,Clôturée,France Travail
AIDE-00746,DEM-0145,47085799527471,Compte Personnel de Formation (CPF Co-financé),10709.52,2025-05-08,2026-01-21,En cours de versement,Agefiph
AIDE-00747,DEM-0087,46816172539462,PMSMP (Immersion en Entreprise 15j),6947.28,2025-03-26,2025-10-06,Accordée,Opco AKTO
AIDE-00748,DEM-0007,49541962395867,AFPR (Action de Formation Préalable à l'Emploi),4336.18,2025-04-20,2025-11-12,En cours de versement,Agefiph
AIDE-00749,DEM-0292,44128373990173,Prime Reprise d'Activité AGEFIPH (Handicap),3771.58,2025-02-04,2025-08-01,En cours de versement,Opco Atlas
AIDE-00750,DEM-0402,48646838711386,PMSMP (Immersion en Entreprise 15j),11316.81,2025-04-01,2026-02-02,En cours de versement,Agefiph
AIDE-00751,DEM-0012,46920688755237,AFPR (Action de Formation Préalable à l'Emploi),5378.78,2025-04-03,2025-10-12,En cours de versement,France Travail
AIDE-00752,DEM-0140,46128581912238,Prime Reprise d'Activité AGEFIPH (Handicap),1680.51,2025-04-05,2025-06-19,Accordée,Agefiph
AIDE-00753,DEM-0348,48796690734108,AFPR (Action de Formation Préalable à l'Emploi),8763.2,2025-02-27,2025-06-06,Accordée,Région
AIDE-00754,DEM-0387,49914449771959,PMSMP (Immersion en Entreprise 15j),11315.26,2025-03-16,2025-12-12,Clôturée,Région
AIDE-00755,DEM-0145,42563346791984,PMSMP (Immersion en Entreprise 15j),12834.91,2025-02-21,2025-10-01,Accordée,Agefiph
AIDE-00756,DEM-0336,42779435508749,Aid'Emploi ZFU / QPV Recrutement,13518.63,2025-03-09,2025-12-22,Clôturée,Région
AIDE-00757,DEM-0462,41800899405785,Prime Reprise d'Activité AGEFIPH (Handicap),2086.66,2025-05-05,2026-01-09,Accordée,Agefiph
AIDE-00758,DEM-0429,48008757584160,POEI (Préparation Opérationnelle à l'Emploi Individuelle),7950.25,2025-02-05,2025-11-15,En cours de versement,Région
AIDE-00759,DEM-0266,45289325322331,Aid'Emploi ZFU / QPV Recrutement,4394.93,2025-02-16,2025-09-08,En cours de versement,Région
AIDE-00760,DEM-0033,48277957509097,Aid'Emploi ZFU / QPV Recrutement,5321.51,2025-03-01,2025-07-17,Accordée,Région
AIDE-00761,DEM-0011,44898262095742,AFPR (Action de Formation Préalable à l'Emploi),5012.92,2025-03-07,2025-09-08,Accordée,Opco Atlas
AIDE-00762,DEM-0229,48633960330567,Prime Reprise d'Activité AGEFIPH (Handicap),8483.89,2025-04-08,2026-01-05,Accordée,Opco AKTO
AIDE-00763,DEM-0156,49693538273952,AFPR (Action de Formation Préalable à l'Emploi),3885.58,2025-01-16,2025-04-10,Clôturée,Région
AIDE-00764,DEM-0198,46151687785611,Prime Reprise d'Activité AGEFIPH (Handicap),4272.9,2025-02-10,2025-10-13,En cours de versement,France Travail
AIDE-00765,DEM-0475,44391004992092,POEI (Préparation Opérationnelle à l'Emploi Individuelle),5310.16,2025-02-05,2025-05-13,En cours de versement,France Travail
AIDE-00766,DEM-0227,47371205206048,Aid'Emploi ZFU / QPV Recrutement,6138.09,2025-02-11,2025-09-15,Accordée,Agefiph
AIDE-00767,DEM-0016,44430798188357,Prime Reprise d'Activité AGEFIPH (Handicap),2433.62,2025-05-08,2026-01-10,Clôturée,France Travail
AIDE-00768,DEM-0289,43419244389072,PMSMP (Immersion en Entreprise 15j),9500.58,2025-02-15,2025-06-14,En cours de versement,France Travail
AIDE-00769,DEM-0213,43579967880820,PMSMP (Immersion en Entreprise 15j),11863.95,2025-05-13,2025-12-19,Accordée,Opco AKTO
AIDE-00770,DEM-0182,43526332296892,PMSMP (Immersion en Entreprise 15j),5341.49,2025-03-20,2026-02-27,Accordée,Opco Atlas
AIDE-00771,DEM-0123,47125684901879,Aid'Emploi ZFU / QPV Recrutement,10397.87,2025-03-12,2025-12-26,Clôturée,Opco Atlas
AIDE-00772,DEM-0152,47600995134873,Compte Personnel de Formation (CPF Co-financé),3535.45,2025-02-22,2025-05-10,Accordée,Opco Atlas
AIDE-00773,DEM-0330,42367093483314,POEI (Préparation Opérationnelle à l'Emploi Individuelle),1670.22,2025-02-16,2025-07-19,Clôturée,Opco AKTO
AIDE-00774,DEM-0245,48779214241477,PMSMP (Immersion en Entreprise 15j),9255.15,2025-04-30,2025-10-07,Accordée,Agefiph
AIDE-00775,DEM-0157,43927280751124,Aid'Emploi ZFU / QPV Recrutement,10188.42,2025-04-23,2025-09-25,En cours de versement,Agefiph
AIDE-00776,DEM-0011,42372415179483,POEI (Préparation Opérationnelle à l'Emploi Individuelle),11120.9,2025-03-03,2025-09-09,Accordée,Région
AIDE-00777,DEM-0395,45171607958962,AFPR (Action de Formation Préalable à l'Emploi),6438.49,2025-03-29,2025-07-24,Clôturée,Opco AKTO
AIDE-00778,DEM-0136,46440429485512,Prime Reprise d'Activité AGEFIPH (Handicap),9174.03,2025-04-08,2025-09-06,Clôturée,Opco Atlas
AIDE-00779,DEM-0206,43116150079799,Aid'Emploi ZFU / QPV Recrutement,8037.05,2025-04-19,2025-06-26,Accordée,Opco Atlas
AIDE-00780,DEM-0273,45409963768495,Prime Reprise d'Activité AGEFIPH (Handicap),6297.91,2025-04-13,2026-03-12,Clôturée,Agefiph
AIDE-00781,DEM-0073,41372835872587,Aid'Emploi ZFU / QPV Recrutement,8048.74,2025-01-29,2025-11-13,En cours de versement,Agefiph
AIDE-00782,DEM-0403,48157793072457,Aid'Emploi ZFU / QPV Recrutement,1570.0,2025-04-16,2025-09-03,En cours de versement,Région
AIDE-00783,DEM-0322,46067169310623,POEI (Préparation Opérationnelle à l'Emploi Individuelle),9428.16,2025-05-07,2025-10-30,Clôturée,France Travail
AIDE-00784,DEM-0253,46259797805784,Aid'Emploi ZFU / QPV Recrutement,9175.79,2025-04-27,2025-07-13,En cours de versement,Opco AKTO
AIDE-00785,DEM-0462,47879369134116,AFPR (Action de Formation Préalable à l'Emploi),7535.93,2025-02-25,2025-08-11,Clôturée,Région
AIDE-00786,DEM-0068,43175034967970,POEI (Préparation Opérationnelle à l'Emploi Individuelle),12130.24,2025-01-26,2025-10-06,Clôturée,Opco Atlas
AIDE-00787,DEM-0107,49494959213976,PMSMP (Immersion en Entreprise 15j),11206.4,2025-01-30,2025-12-12,En cours de versement,Opco AKTO
AIDE-00788,DEM-0122,42650617047952,Compte Personnel de Formation (CPF Co-financé),8431.18,2025-02-04,2025-09-13,Accordée,Région
AIDE-00789,DEM-0379,41850914732462,Prime Reprise d'Activité AGEFIPH (Handicap),10615.68,2025-04-02,2025-11-20,Clôturée,Opco Atlas
AIDE-00790,DEM-0223,49008433713249,Compte Personnel de Formation (CPF Co-financé),8744.87,2025-02-02,2025-05-16,Accordée,Agefiph
AIDE-00791,DEM-0222,49010618150481,PMSMP (Immersion en Entreprise 15j),5679.87,2025-03-24,2025-11-08,En cours de versement,Opco Atlas
AIDE-00792,DEM-0415,44124610386773,PMSMP (Immersion en Entreprise 15j),4674.4,2025-05-08,2025-12-02,Clôturée,Opco Atlas
AIDE-00793,DEM-0059,49811055538558,PMSMP (Immersion en Entreprise 15j),4629.59,2025-05-07,2025-10-28,Clôturée,France Travail
AIDE-00794,DEM-0137,47202299890849,Aid'Emploi ZFU / QPV Recrutement,13781.36,2025-03-18,2025-10-15,Clôturée,France Travail
AIDE-00795,DEM-0386,43445291955304,PMSMP (Immersion en Entreprise 15j),12202.56,2025-04-19,2025-06-23,Accordée,Agefiph
AIDE-00796,DEM-0331,42365684104238,Aid'Emploi ZFU / QPV Recrutement,9250.21,2025-02-09,2025-05-11,Accordée,Opco Atlas
AIDE-00797,DEM-0371,42644116280729,PMSMP (Immersion en Entreprise 15j),13253.51,2025-04-03,2025-11-10,En cours de versement,Opco Atlas
AIDE-00798,DEM-0388,49969337535346,Prime Reprise d'Activité AGEFIPH (Handicap),14357.28,2025-05-11,2025-11-26,Accordée,Région
AIDE-00799,DEM-0094,43747717051166,AFPR (Action de Formation Préalable à l'Emploi),4579.83,2025-02-10,2025-05-29,Clôturée,Opco AKTO
AIDE-00800,DEM-0073,41498935620646,Aid'Emploi ZFU / QPV Recrutement,14394.44,2025-02-09,2025-06-21,Accordée,Opco Atlas
AIDE-00801,DEM-0055,41790284013962,Compte Personnel de Formation (CPF Co-financé),10024.49,2025-05-13,2025-08-25,Accordée,Agefiph
AIDE-00802,DEM-0488,43506571636627,AFPR (Action de Formation Préalable à l'Emploi),13444.47,2025-05-06,2026-01-30,Clôturée,France Travail
AIDE-00803,DEM-0489,42545805993883,POEI (Préparation Opérationnelle à l'Emploi Individuelle),11003.09,2025-02-08,2025-11-19,Accordée,Agefiph
AIDE-00804,DEM-0015,47401474136844,AFPR (Action de Formation Préalable à l'Emploi),1979.22,2025-01-25,2025-11-12,En cours de versement,Opco AKTO
AIDE-00805,DEM-0461,48953631896394,Compte Personnel de Formation (CPF Co-financé),9447.11,2025-01-18,2025-07-14,Accordée,Opco Atlas
AIDE-00806,DEM-0367,45907926211354,Prime Reprise d'Activité AGEFIPH (Handicap),5567.89,2025-03-08,2025-05-24,Clôturée,Opco Atlas
AIDE-00807,DEM-0148,49540383538450,AFPR (Action de Formation Préalable à l'Emploi),12553.58,2025-03-28,2025-10-20,En cours de versement,France Travail
AIDE-00808,DEM-0187,48648319641774,AFPR (Action de Formation Préalable à l'Emploi),6884.19,2025-04-16,2026-01-03,En cours de versement,France Travail
AIDE-00809,DEM-0012,48336958273409,Compte Personnel de Formation (CPF Co-financé),4039.55,2025-05-04,2025-08-10,En cours de versement,Opco Atlas
AIDE-00810,DEM-0176,41306053425930,Aid'Emploi ZFU / QPV Recrutement,12663.63,2025-04-27,2025-09-02,Clôturée,Région
AIDE-00811,DEM-0275,44553363143697,AFPR (Action de Formation Préalable à l'Emploi),5072.95,2025-01-31,2025-09-11,Accordée,Agefiph
AIDE-00812,DEM-0153,46110872729323,PMSMP (Immersion en Entreprise 15j),14474.91,2025-04-30,2026-04-06,Accordée,Agefiph
AIDE-00813,DEM-0250,41728038716831,PMSMP (Immersion en Entreprise 15j),10646.38,2025-03-27,2026-03-02,Clôturée,Agefiph
AIDE-00814,DEM-0487,42086597957023,AFPR (Action de Formation Préalable à l'Emploi),13496.55,2025-02-19,2025-04-26,Accordée,Opco Atlas
AIDE-00815,DEM-0481,43109713950403,Compte Personnel de Formation (CPF Co-financé),1814.57,2025-02-01,2025-08-15,Clôturée,Opco Atlas
AIDE-00816,DEM-0252,47308874392455,AFPR (Action de Formation Préalable à l'Emploi),2597.45,2025-02-05,2025-07-06,En cours de versement,Agefiph
AIDE-00817,DEM-0035,43904056989805,AFPR (Action de Formation Préalable à l'Emploi),10299.78,2025-02-02,2025-06-18,Accordée,France Travail
AIDE-00818,DEM-0071,49403597866188,PMSMP (Immersion en Entreprise 15j),13171.89,2025-03-21,2025-11-03,Accordée,Agefiph
AIDE-00819,DEM-0231,46284591671670,Aid'Emploi ZFU / QPV Recrutement,12034.43,2025-02-06,2025-05-21,En cours de versement,Opco Atlas
AIDE-00820,DEM-0026,48430142835916,Compte Personnel de Formation (CPF Co-financé),7758.9,2025-03-05,2025-10-24,Accordée,Opco AKTO
AIDE-00821,DEM-0396,48791627285760,AFPR (Action de Formation Préalable à l'Emploi),7900.66,2025-02-28,2025-08-14,En cours de versement,Région
AIDE-00822,DEM-0136,47679258501043,Aid'Emploi ZFU / QPV Recrutement,8613.79,2025-03-29,2025-11-28,En cours de versement,Opco AKTO
AIDE-00823,DEM-0333,46893062776845,Prime Reprise d'Activité AGEFIPH (Handicap),4086.51,2025-03-29,2026-01-20,Clôturée,Opco AKTO
AIDE-00824,DEM-0177,48290957012804,POEI (Préparation Opérationnelle à l'Emploi Individuelle),3500.4,2025-05-02,2025-07-02,Clôturée,Région
AIDE-00825,DEM-0392,46794449200488,AFPR (Action de Formation Préalable à l'Emploi),3650.24,2025-02-08,2026-01-10,En cours de versement,Opco Atlas
AIDE-00826,DEM-0304,47324437826444,AFPR (Action de Formation Préalable à l'Emploi),3846.55,2025-01-15,2025-07-19,Clôturée,Agefiph
AIDE-00827,DEM-0355,45014380659034,PMSMP (Immersion en Entreprise 15j),8844.42,2025-05-14,2025-09-06,En cours de versement,Opco Atlas
AIDE-00828,DEM-0455,43172475165946,POEI (Préparation Opérationnelle à l'Emploi Individuelle),5675.46,2025-01-25,2025-07-04,Clôturée,Agefiph
