code_rome,intitule_rome_appellation,grand_domaine_code,grand_domaine_libelle,domaine_prof_code,domaine_prof_libelle,code_ogr
D1510,Chef / Cheffe de secteur commercial,D,"Commerce, Vente et Grande distribution",D15,Domaine D15,403669
D1510,Chef / Cheffe de secteur distribution,D,"Commerce, Vente et Grande distribution",D15,Domaine D15,12320
D1510,Chef / Cheffe de secteur en hypermarché,D,"Commerce, Vente et Grande distribution",D15,Domaine D15,12322
D1510,Chef / Cheffe de secteur magasin,D,"Commerce, Vente et Grande distribution",D15,Domaine D15,12324
D1510,Chef / Cheffe de secteur non alimentaire,D,"Commerce, Vente et Grande distribution",D15,Domaine D15,12325
D1510,Chef / Cheffe de secteur produits alimentaires,D,"Commerce, Vente et Grande distribution",D15,Domaine D15,12326
D1510,Directeur / Directrice / responsable de secteur commercial,D,"Commerce, Vente et Grande distribution",D15,Domaine D15,403667
D1510,Responsable univers dans la distribution,D,"Commerce, Vente et Grande distribution",D15,Domaine D15,403668
D1510,Segment manager,D,"Commerce, Vente et Grande distribution",D15,Domaine D15,403670
D1510,Edition et communication,E,"Communication, Média et Multimédia",E11,Domaine E11,
E1101,Community manager,E,"Communication, Média et Multimédia",E11,Domaine E11,119
E1101,Animateur / Animatrice de communauté virtuelle,E,"Communication, Média et Multimédia",E11,Domaine E11,11008
E1101,Animateur / Animatrice de forum sur internet,E,"Communication, Média et Multimédia",E11,Domaine E11,11016
E1101,Animateur / Animatrice web,E,"Communication, Média et Multimédia",E11,Domaine E11,11070
E1101,Chargé / Chargée des relations avec les internautes,E,"Communication, Média et Multimédia",E11,Domaine E11,11884
E1101,Community manager,E,"Communication, Média et Multimédia",E11,Domaine E11,38383
E1101,E-commercial / E-commerciale,E,"Communication, Média et Multimédia",E11,Domaine E11,14563
E1101,Game master jeux online,E,"Communication, Média et Multimédia",E11,Domaine E11,126547
E1101,Modérateur / Modératrice web,E,"Communication, Média et Multimédia",E11,Domaine E11,16718
E1101,Web commercial / commerciale,E,"Communication, Média et Multimédia",E11,Domaine E11,20725
E1101,Webmaster animateur / animatrice,E,"Communication, Média et Multimédia",E11,Domaine E11,20733
E1101,Web vendeur / vendeuse,E,"Communication, Média et Multimédia",E11,Domaine E11,20731
E1102,Écrivain / Écrivaine,E,"Communication, Média et Multimédia",E11,Domaine E11,120
E1102,Adaptateur-traducteur / Adaptatrice-traductrice,E,"Communication, Média et Multimédia",E11,Domaine E11,10267
E1102,Auteur / Auteure carnettiste,E,"Communication, Média et Multimédia",E11,Domaine E11,11425
E1102,Auteur / Auteure de bande dessinée,E,"Communication, Média et Multimédia",E11,Domaine E11,11426
E1102,Auteur / Auteure dramatique,E,"Communication, Média et Multimédia",E11,Domaine E11,11427
E1102,Auteur / Auteure humoriste,E,"Communication, Média et Multimédia",E11,Domaine E11,11430
E1102,Auteur / Auteure littéraire,E,"Communication, Média et Multimédia",E11,Domaine E11,11431
E1102,Auteur-adaptateur / Auteure-adaptatrice,E,"Communication, Média et Multimédia",E11,Domaine E11,11432
E1102,Auteur écrivain / Auteure écrivaine,E,"Communication, Média et Multimédia",E11,Domaine E11,11428
E1102,Auteur écrivain / Auteure écrivaine multimédia,E,"Communication, Média et Multimédia",E11,Domaine E11,11429
E1102,Biographe,E,"Communication, Média et Multimédia",E11,Domaine E11,11519
E1102,Biographe littéraire,E,"Communication, Média et Multimédia",E11,Domaine E11,11520
E1102,Dialoguiste,E,"Communication, Média et Multimédia",E11,Domaine E11,14164
E1102,Directeur / Directrice d'écriture de scénario,E,"Communication, Média et Multimédia",E11,Domaine E11,14348
E1102,Écrivain / Écrivaine,E,"Communication, Média et Multimédia",E11,Domaine E11,14576
E1102,Écrivain public / Écrivaine publique,E,"Communication, Média et Multimédia",E11,Domaine E11,14577
E1102,Essayiste,E,"Communication, Média et Multimédia",E11,Domaine E11,14886
E1102,Librettiste,E,"Communication, Média et Multimédia",E11,Domaine E11,16182
E1102,Parolier / Parolière,E,"Communication, Média et Multimédia",E11,Domaine E11,17563
E1102,Poète / Poétesse,E,"Communication, Média et Multimédia",E11,Domaine E11,17856
E1102,Romancier / Romancière,E,"Communication, Média et Multimédia",E11,Domaine E11,19273
E1102,Scénariste,E,"Communication, Média et Multimédia",E11,Domaine E11,19319
E1102,Writer designer,E,"Communication, Média et Multimédia",E11,Domaine E11,20736
E1103,Chargé / Chargée de communication,E,"Communication, Média et Multimédia",E11,Domaine E11,121
E1103,Assistant / Assistante de communication,E,"Communication, Média et Multimédia",E11,Domaine E11,11222
E1103,Assistant / Assistante parlementaire,E,"Communication, Média et Multimédia",E11,Domaine E11,11318
E1103,Assistant / Assistante relations presse,E,"Communication, Média et Multimédia",E11,Domaine E11,11324
E1103,Assistant / Assistante relations publiques,E,"Communication, Média et Multimédia",E11,Domaine E11,11325
E1103,Attaché / Attachée de presse,E,"Communication, Média et Multimédia",E11,Domaine E11,11397
E1103,Chargé / Chargée de communication,E,"Communication, Média et Multimédia",E11,Domaine E11,11780
E1103,Chargé / Chargée de communication externe,E,"Communication, Média et Multimédia",E11,Domaine E11,11781
E1103,Chargé / Chargée de communication interne,E,"Communication, Média et Multimédia",E11,Domaine E11,11782
E1103,Chargé / Chargée de communication on line,E,"Communication, Média et Multimédia",E11,Domaine E11,38962
E1103,Chargé / Chargée de communication scientifique,E,"Communication, Média et Multimédia",E11,Domaine E11,11783
E1103,Chargé / Chargée de communication sociale,E,"Communication, Média et Multimédia",E11,Domaine E11,11784
E1103,Chargé / Chargée de communication web,E,"Communication, Média et Multimédia",E11,Domaine E11,38963
E1103,Chargé / Chargée de presse,E,"Communication, Média et Multimédia",E11,Domaine E11,11835
E1103,Chargé / Chargée des relations extérieures,E,"Communication, Média et Multimédia",E11,Domaine E11,11886
E1103,Chargé / Chargée des relations presse,E,"Communication, Média et Multimédia",E11,Domaine E11,11887
E1103,Chargé / Chargée des relations publiques,E,"Communication, Média et Multimédia",E11,Domaine E11,11888
E1103,Chargé / Chargée des relations publiques digitales,E,"Communication, Média et Multimédia",E11,Domaine E11,38778
E1103,Conseiller / Conseillère en communication,E,"Communication, Média et Multimédia",E11,Domaine E11,13411
E1103,Conseiller / Conseillère technique en communication,E,"Communication, Média et Multimédia",E11,Domaine E11,13485
E1103,Consultant / Consultante en communication,E,"Communication, Média et Multimédia",E11,Domaine E11,13525
E1103,Consultant / Consultante en e-réputation,E,"Communication, Média et Multimédia",E11,Domaine E11,38817
E1103,Coordonnateur / Coordonnatrice des relations internationales,E,"Communication, Média et Multimédia",E11,Domaine E11,13713
E1103,Lobbyiste,E,"Communication, Média et Multimédia",E11,Domaine E11,16210
E1103,Rédacteur / Rédactrice des débats,E,"Communication, Média et Multimédia",E11,Domaine E11,18349
E1103,Responsable des relations extérieures,E,"Communication, Média et Multimédia",E11,Domaine E11,18936
E1103,Responsable des relations internes,E,"Communication, Média et Multimédia",E11,Domaine E11,18937
E1103,Responsable des relations presse,E,"Communication, Média et Multimédia",E11,Domaine E11,18938
E1103,Responsable des relations publiques digitales,E,"Communication, Média et Multimédia",E11,Domaine E11,38779
E1103,Responsable du service de presse,E,"Communication, Média et Multimédia",E11,Domaine E11,19023
E1103,Social media manager - Responsable des médias sociaux,E,"Communication, Média et Multimédia",E11,Domaine E11,38818
E1103,Sténographe des débats,E,"Communication, Média et Multimédia",E11,Domaine E11,19523
E1103,Webmaster chargé / chargée de communication,E,"Communication, Média et Multimédia",E11,Domaine E11,20732
E1104,Concepteur / Conceptrice de contenus multimedia,E,"Communication, Média et Multimédia",E11,Domaine E11,122
E1104,Chef de création artistique communication multimédia,E,"Communication, Média et Multimédia",E11,Domaine E11,12109
E1104,Chef de groupe de création multimédia,E,"Communication, Média et Multimédia",E11,Domaine E11,12157
E1104,Concepteur / Conceptrice artistique communication multimédia,E,"Communication, Média et Multimédia",E11,Domaine E11,12811
E1104,Concepteur / Conceptrice de contenus multimedia,E,"Communication, Média et Multimédia",E11,Domaine E11,404425
E1104,Concepteur / Conceptrice de jeux vidéo,E,"Communication, Média et Multimédia",E11,Domaine E11,12816
E1104,Concepteur / Conceptrice de jeux web online,E,"Communication, Média et Multimédia",E11,Domaine E11,38797
E1104,Concepteur / Conceptrice en publicité,E,"Communication, Média et Multimédia",E11,Domaine E11,12826
E1104,Concepteur / Conceptrice multimédia,E,"Communication, Média et Multimédia",E11,Domaine E11,12833
E1104,Concepteur réalisateur / Conceptrice réalisatrice communication,E,"Communication, Média et Multimédia",E11,Domaine E11,12835
E1104,Concepteur rédacteur / Conceptrice rédactrice communication,E,"Communication, Média et Multimédia",E11,Domaine E11,12837
E1104,Concepteur rédacteur / Conceptrice rédactrice publicitaire,E,"Communication, Média et Multimédia",E11,Domaine E11,12838
E1104,Directeur / Directrice artistique communication multimédia,E,"Communication, Média et Multimédia",E11,Domaine E11,14188
E1104,Directeur / Directrice artistique - jeux vidéo,E,"Communication, Média et Multimédia",E11,Domaine E11,38704
E1104,Directeur / Directrice artistique web,E,"Communication, Média et Multimédia",E11,Domaine E11,38781
E1104,Directeur / Directrice de création communication multimédia,E,"Communication, Média et Multimédia",E11,Domaine E11,14247
E1104,Directeur / Directrice de création - jeux vidéo,E,"Communication, Média et Multimédia",E11,Domaine E11,38705
E1104,Game designer - jeux vidéo,E,"Communication, Média et Multimédia",E11,Domaine E11,15184
E1104,Game designer - jeux web online,E,"Communication, Média et Multimédia",E11,Domaine E11,38780
E1104,Lead game designer - jeux vidéo,E,"Communication, Média et Multimédia",E11,Domaine E11,38707
E1104,Level designer - jeux vidéo,E,"Communication, Média et Multimédia",E11,Domaine E11,38706
E1104,Level designer - jeux web online,E,"Communication, Média et Multimédia",E11,Domaine E11,38798
E1104,Producer chef de projet jeux vidéo,E,"Communication, Média et Multimédia",E11,Domaine E11,126548
E1104,Rédacteur / Rédactrice web,E,"Communication, Média et Multimédia",E11,Domaine E11,38964
E1104,Responsable de conception communication multimédia,E,"Communication, Média et Multimédia",E11,Domaine E11,18695
E1104,Webmaster concepteur / conceptrice de site web,E,"Communication, Média et Multimédia",E11,Domaine E11,20727
E1105,Éditeur / Éditrice,E,"Communication, Média et Multimédia",E11,Domaine E11,123
E1105,Assistant / Assistante d'édition,E,"Communication, Média et Multimédia",E11,Domaine E11,11262
E1105,Conseiller / Conseillère littéraire,E,"Communication, Média et Multimédia",E11,Domaine E11,13466
E1105,Directeur / Directrice d'édition électronique et multimédia,E,"Communication, Média et Multimédia",E11,Domaine E11,14349
E1105,Directeur / Directrice d'édition en ligne,E,"Communication, Média et Multimédia",E11,Domaine E11,14350
E1105,Directeur / Directrice de collection en édition,E,"Communication, Média et Multimédia",E11,Domaine E11,14241
E1105,Directeur / Directrice des publications,E,"Communication, Média et Multimédia",E11,Domaine E11,14372
E1105,Directeur / Directrice éditorial,E,"Communication, Média et Multimédia",E11,Domaine E11,14440
E1105,Directeur / Directrice littéraire,E,"Communication, Média et Multimédia",E11,Domaine E11,14457
E1105,Éditeur / Éditrice,E,"Communication, Média et Multimédia",E11,Domaine E11,14579
E1105,Éditeur / Éditrice junior,E,"Communication, Média et Multimédia",E11,Domaine E11,14580
E1105,Éditeur / Éditrice multimédia,E,"Communication, Média et Multimédia",E11,Domaine E11,14581
E1105,Lecteur / Lectrice,E,"Communication, Média et Multimédia",E11,Domaine E11,16173
E1105,Responsable d'édition,E,"Communication, Média et Multimédia",E11,Domaine E11,18897
E1105,Responsable de produits d'édition,E,"Communication, Média et Multimédia",E11,Domaine E11,18819
E1105,Responsable service édition,E,"Communication, Média et Multimédia",E11,Domaine E11,19186
E1105,Secrétaire d'édition,E,"Communication, Média et Multimédia",E11,Domaine E11,19383
E1106,Journaliste,E,"Communication, Média et Multimédia",E11,Domaine E11,124
E1106,Assistant / Assistante de rédaction,E,"Communication, Média et Multimédia",E11,Domaine E11,38996
E1106,Chargé / Chargée de rédaction,E,"Communication, Média et Multimédia",E11,Domaine E11,11865
E1106,Chef de rubrique,E,"Communication, Média et Multimédia",E11,Domaine E11,12311
E1106,Correspondant / Correspondante de Presse à l'étranger,E,"Communication, Média et Multimédia",E11,Domaine E11,13749
E1106,Correspondant local / Correspondante locale de la Presse,E,"Communication, Média et Multimédia",E11,Domaine E11,13752
E1106,"Critique d'art, cinéma, théâtre, littérature, musique",E,"Communication, Média et Multimédia",E11,Domaine E11,13847
E1106,Cyber-journaliste,E,"Communication, Média et Multimédia",E11,Domaine E11,13879
E1106,Directeur / Directrice d'information,E,"Communication, Média et Multimédia",E11,Domaine E11,14421
E1106,Directeur / Directrice de la rédaction,E,"Communication, Média et Multimédia",E11,Domaine E11,14275
E1106,Éditorialiste,E,"Communication, Média et Multimédia",E11,Domaine E11,14582
E1106,Envoyé spécial / Envoyée spéciale de Presse,E,"Communication, Média et Multimédia",E11,Domaine E11,14862
E1106,Grand reporter / Grande reportrice,E,"Communication, Média et Multimédia",E11,Domaine E11,15394
E1106,Journaliste,E,"Communication, Média et Multimédia",E11,Domaine E11,16084
E1106,Journaliste agencier / agencière,E,"Communication, Média et Multimédia",E11,Domaine E11,16085
E1106,Journaliste chargé / chargée de publication,E,"Communication, Média et Multimédia",E11,Domaine E11,16086
E1106,Journaliste d'entreprise,E,"Communication, Média et Multimédia",E11,Domaine E11,16091
E1106,Journaliste de « communication de ville »,E,"Communication, Média et Multimédia",E11,Domaine E11,16087
E1106,Journaliste de presse audiovisuelle,E,"Communication, Média et Multimédia",E11,Domaine E11,16088
E1106,Journaliste de presse écrite,E,"Communication, Média et Multimédia",E11,Domaine E11,16089
E1106,Journaliste de presse radiophonique,E,"Communication, Média et Multimédia",E11,Domaine E11,16090
E1106,Journaliste localier / localière,E,"Communication, Média et Multimédia",E11,Domaine E11,16093
E1106,Journaliste on line,E,"Communication, Média et Multimédia",E11,Domaine E11,16092
E1106,Journaliste présentateur / présentatrice radio,E,"Communication, Média et Multimédia",E11,Domaine E11,16094
