id_incident,nom_operateur,commune,code_departement,nom_region,type_equipement,severite_incident,nombre_abonnes_impactes,statut_resolution
INC-00942,Bouygues Telecom,Lille,59 - Nord,Hauts-de-France,Antenne 5G 3.5GHz,Moyen - Dégradation débit,639,INTERVENTION_EQUIPE
INC-00943,Orange,Montpellier,34 - Hérault,Occitanie,PBO Fibre Optique,Moyen - Dégradation débit,825,RESOLU
INC-00944,Free Mobile,Nantes,44 - Loire-Atlantique,Pays de la Loire,PBO Fibre Optique,Majeur - Rupture 48h,7046,EN_COURS
INC-00945,SFR,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,PBO Fibre Optique,Mineur,519,EN_COURS
INC-00946,Orange,Montpellier,34 - Hérault,Occitanie,Antenne 5G 3.5GHz,Moyen - Dégradation débit,39,RESOLU
INC-00947,SFR,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Antenne 5G 3.5GHz,Moyen - Dégradation débit,177,RESOLU
INC-00948,SFR,Strasbourg,67 - Bas-Rhin,Grand Est,NRO Central Enedis/SFR,Mineur,308,INTERVENTION_EQUIPE
INC-00949,Orange,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,Routeur Cœur IP,Majeur - Rupture 48h,6036,INTERVENTION_EQUIPE
INC-00950,SFR,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Antenne 4G LTE,Mineur,682,EN_COURS
INC-00951,Free Mobile,Paris,75 - Paris,Île-de-France,Routeur Cœur IP,Mineur,194,RESOLU
INC-00952,Free Mobile,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,Antenne 5G 3.5GHz,Mineur,369,EN_COURS
INC-00953,Free Mobile,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,Routeur Cœur IP,Majeur - Rupture 48h,3651,EN_COURS
INC-00954,SFR,Paris,75 - Paris,Île-de-France,Antenne 5G 3.5GHz,Moyen - Dégradation débit,339,RESOLU
INC-00955,SFR,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Routeur Cœur IP,Moyen - Dégradation débit,272,EN_COURS
INC-00956,Bouygues Telecom,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,Routeur Cœur IP,Moyen - Dégradation débit,480,INTERVENTION_EQUIPE
INC-00957,Bouygues Telecom,Toulouse,31 - Haute-Garonne,Occitanie,NRO Central Enedis/SFR,Moyen - Dégradation débit,518,INTERVENTION_EQUIPE
INC-00958,Bouygues Telecom,Nantes,44 - Loire-Atlantique,Pays de la Loire,Antenne 5G 3.5GHz,Mineur,396,INTERVENTION_EQUIPE
INC-00959,Bouygues Telecom,Toulouse,31 - Haute-Garonne,Occitanie,Antenne 5G 3.5GHz,Moyen - Dégradation débit,80,RESOLU
INC-00960,SFR,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,Routeur Cœur IP,Mineur,713,INTERVENTION_EQUIPE
INC-00961,Bouygues Telecom,Lille,59 - Nord,Hauts-de-France,Antenne 5G 3.5GHz,Majeur - Rupture 48h,10701,INTERVENTION_EQUIPE
INC-00962,SFR,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,PBO Fibre Optique,Mineur,351,RESOLU
INC-00963,Orange,Lille,59 - Nord,Hauts-de-France,PBO Fibre Optique,Mineur,558,INTERVENTION_EQUIPE
INC-00964,Orange,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,NRO Central Enedis/SFR,Majeur - Rupture 48h,1034,INTERVENTION_EQUIPE
INC-00965,Bouygues Telecom,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,NRO Central Enedis/SFR,Mineur,635,EN_COURS
INC-00966,SFR,Lille,59 - Nord,Hauts-de-France,Routeur Cœur IP,Mineur,58,RESOLU
INC-00967,Orange,Nantes,44 - Loire-Atlantique,Pays de la Loire,Antenne 4G LTE,Moyen - Dégradation débit,718,INTERVENTION_EQUIPE
INC-00968,Bouygues Telecom,Montpellier,34 - Hérault,Occitanie,PBO Fibre Optique,Moyen - Dégradation débit,410,EN_COURS
INC-00969,Orange,Toulouse,31 - Haute-Garonne,Occitanie,PBO Fibre Optique,Mineur,48,EN_COURS
INC-00970,Bouygues Telecom,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,Antenne 4G LTE,Majeur - Rupture 48h,14221,INTERVENTION_EQUIPE
INC-00971,Free Mobile,Toulouse,31 - Haute-Garonne,Occitanie,NRO Central Enedis/SFR,Moyen - Dégradation débit,431,RESOLU
INC-00972,Free Mobile,Toulouse,31 - Haute-Garonne,Occitanie,Antenne 4G LTE,Moyen - Dégradation débit,312,INTERVENTION_EQUIPE
INC-00973,Bouygues Telecom,Paris,75 - Paris,Île-de-France,NRO Central Enedis/SFR,Mineur,612,INTERVENTION_EQUIPE
INC-00974,Orange,Rennes,35 - Ille-et-Vilaine,Bretagne,Antenne 5G 3.5GHz,Mineur,396,RESOLU
INC-00975,Bouygues Telecom,Paris,75 - Paris,Île-de-France,NRO Central Enedis/SFR,Mineur,294,RESOLU
INC-00976,Free Mobile,Nantes,44 - Loire-Atlantique,Pays de la Loire,Routeur Cœur IP,Mineur,629,EN_COURS
INC-00977,Bouygues Telecom,Strasbourg,67 - Bas-Rhin,Grand Est,NRO Central Enedis/SFR,Majeur - Rupture 48h,796,INTERVENTION_EQUIPE
INC-00978,SFR,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,Antenne 5G 3.5GHz,Majeur - Rupture 48h,13511,RESOLU
INC-00979,Bouygues Telecom,Montpellier,34 - Hérault,Occitanie,NRO Central Enedis/SFR,Moyen - Dégradation débit,398,INTERVENTION_EQUIPE
INC-00980,Free Mobile,Montpellier,34 - Hérault,Occitanie,Antenne 4G LTE,Mineur,806,EN_COURS
INC-00981,SFR,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,NRO Central Enedis/SFR,Majeur - Rupture 48h,860,EN_COURS
INC-00982,SFR,Rennes,35 - Ille-et-Vilaine,Bretagne,PBO Fibre Optique,Majeur - Rupture 48h,10644,INTERVENTION_EQUIPE
INC-00983,Orange,Toulouse,31 - Haute-Garonne,Occitanie,Antenne 4G LTE,Moyen - Dégradation débit,61,RESOLU
INC-00984,SFR,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,PBO Fibre Optique,Mineur,824,RESOLU
INC-00985,SFR,Strasbourg,67 - Bas-Rhin,Grand Est,Antenne 5G 3.5GHz,Mineur,342,INTERVENTION_EQUIPE
INC-00986,SFR,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,PBO Fibre Optique,Moyen - Dégradation débit,437,INTERVENTION_EQUIPE
INC-00987,SFR,Nantes,44 - Loire-Atlantique,Pays de la Loire,PBO Fibre Optique,Mineur,577,INTERVENTION_EQUIPE
INC-00988,Orange,Rennes,35 - Ille-et-Vilaine,Bretagne,NRO Central Enedis/SFR,Mineur,23,RESOLU
INC-00989,Free Mobile,Strasbourg,67 - Bas-Rhin,Grand Est,Antenne 5G 3.5GHz,Moyen - Dégradation débit,387,EN_COURS
INC-00990,Orange,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Antenne 5G 3.5GHz,Majeur - Rupture 48h,3853,RESOLU
INC-00991,SFR,Paris,75 - Paris,Île-de-France,PBO Fibre Optique,Moyen - Dégradation débit,373,RESOLU
INC-00992,Orange,Paris,75 - Paris,Île-de-France,NRO Central Enedis/SFR,Mineur,46,INTERVENTION_EQUIPE
INC-00993,Free Mobile,Paris,75 - Paris,Île-de-France,NRO Central Enedis/SFR,Mineur,823,INTERVENTION_EQUIPE
INC-00994,SFR,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Antenne 4G LTE,Mineur,39,RESOLU
INC-00995,Free Mobile,Toulouse,31 - Haute-Garonne,Occitanie,Routeur Cœur IP,Moyen - Dégradation débit,213,RESOLU
INC-00996,Free Mobile,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,NRO Central Enedis/SFR,Moyen - Dégradation débit,413,EN_COURS
INC-00997,Free Mobile,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Antenne 5G 3.5GHz,Moyen - Dégradation débit,574,EN_COURS
INC-00998,Orange,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,PBO Fibre Optique,Moyen - Dégradation débit,113,INTERVENTION_EQUIPE
INC-00999,SFR,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,Antenne 4G LTE,Moyen - Dégradation débit,71,EN_COURS
INC-01000,SFR,Rennes,35 - Ille-et-Vilaine,Bretagne,Antenne 4G LTE,Mineur,90,INTERVENTION_EQUIPE
INC-01001,Bouygues Telecom,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Routeur Cœur IP,Moyen - Dégradation débit,816,INTERVENTION_EQUIPE
INC-01002,SFR,Strasbourg,67 - Bas-Rhin,Grand Est,Antenne 4G LTE,Mineur,204,RESOLU
INC-01003,Bouygues Telecom,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,Antenne 4G LTE,Majeur - Rupture 48h,13524,RESOLU
INC-01004,Free Mobile,Lille,59 - Nord,Hauts-de-France,Routeur Cœur IP,Moyen - Dégradation débit,654,RESOLU
INC-01005,SFR,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Antenne 4G LTE,Moyen - Dégradation débit,807,EN_COURS
INC-01006,Free Mobile,Strasbourg,67 - Bas-Rhin,Grand Est,Antenne 5G 3.5GHz,Moyen - Dégradation débit,100,INTERVENTION_EQUIPE
INC-01007,Orange,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,PBO Fibre Optique,Majeur - Rupture 48h,9882,RESOLU
INC-01008,SFR,Lille,59 - Nord,Hauts-de-France,Routeur Cœur IP,Majeur - Rupture 48h,9606,EN_COURS
INC-01009,Orange,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Antenne 4G LTE,Mineur,724,EN_COURS
INC-01010,SFR,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,PBO Fibre Optique,Moyen - Dégradation débit,850,EN_COURS
INC-01011,SFR,Rennes,35 - Ille-et-Vilaine,Bretagne,Antenne 5G 3.5GHz,Majeur - Rupture 48h,12144,RESOLU
INC-01012,Bouygues Telecom,Nantes,44 - Loire-Atlantique,Pays de la Loire,PBO Fibre Optique,Mineur,112,RESOLU
INC-01013,Bouygues Telecom,Paris,75 - Paris,Île-de-France,PBO Fibre Optique,Majeur - Rupture 48h,14350,INTERVENTION_EQUIPE
INC-01014,SFR,Toulouse,31 - Haute-Garonne,Occitanie,NRO Central Enedis/SFR,Majeur - Rupture 48h,5737,EN_COURS
INC-01015,Orange,Toulouse,31 - Haute-Garonne,Occitanie,Antenne 4G LTE,Majeur - Rupture 48h,1499,RESOLU
INC-01016,Bouygues Telecom,Paris,75 - Paris,Île-de-France,Antenne 4G LTE,Moyen - Dégradation débit,712,INTERVENTION_EQUIPE
INC-01017,Bouygues Telecom,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Antenne 5G 3.5GHz,Majeur - Rupture 48h,6904,RESOLU
INC-01018,Orange,Paris,75 - Paris,Île-de-France,Antenne 4G LTE,Majeur - Rupture 48h,7032,INTERVENTION_EQUIPE
INC-01019,Bouygues Telecom,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,Routeur Cœur IP,Moyen - Dégradation débit,89,RESOLU
INC-01020,Orange,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,NRO Central Enedis/SFR,Mineur,126,RESOLU
INC-01021,SFR,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,NRO Central Enedis/SFR,Moyen - Dégradation débit,680,RESOLU
INC-01022,SFR,Rennes,35 - Ille-et-Vilaine,Bretagne,Antenne 4G LTE,Mineur,38,EN_COURS
INC-01023,SFR,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Antenne 5G 3.5GHz,Mineur,343,INTERVENTION_EQUIPE
INC-01024,Orange,Strasbourg,67 - Bas-Rhin,Grand Est,NRO Central Enedis/SFR,Moyen - Dégradation débit,298,EN_COURS
INC-01025,SFR,Toulouse,31 - Haute-Garonne,Occitanie,Antenne 5G 3.5GHz,Mineur,362,EN_COURS
INC-01026,SFR,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,PBO Fibre Optique,Majeur - Rupture 48h,2857,RESOLU
INC-01027,Bouygues Telecom,Toulouse,31 - Haute-Garonne,Occitanie,Antenne 5G 3.5GHz,Mineur,431,INTERVENTION_EQUIPE
INC-01028,Bouygues Telecom,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Routeur Cœur IP,Moyen - Dégradation débit,417,RESOLU
INC-01029,Bouygues Telecom,Toulouse,31 - Haute-Garonne,Occitanie,Antenne 4G LTE,Mineur,409,EN_COURS
INC-01030,Bouygues Telecom,Montpellier,34 - Hérault,Occitanie,Antenne 5G 3.5GHz,Majeur - Rupture 48h,8564,RESOLU
INC-01031,Orange,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,Antenne 5G 3.5GHz,Mineur,134,RESOLU
INC-01032,Bouygues Telecom,Lille,59 - Nord,Hauts-de-France,Antenne 5G 3.5GHz,Moyen - Dégradation débit,734,RESOLU
INC-01033,Bouygues Telecom,Montpellier,34 - Hérault,Occitanie,Antenne 4G LTE,Majeur - Rupture 48h,13015,INTERVENTION_EQUIPE
INC-01034,SFR,Strasbourg,67 - Bas-Rhin,Grand Est,Antenne 5G 3.5GHz,Moyen - Dégradation débit,168,INTERVENTION_EQUIPE
INC-01035,Orange,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,NRO Central Enedis/SFR,Moyen - Dégradation débit,765,RESOLU
INC-01036,Orange,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Antenne 4G LTE,Moyen - Dégradation débit,606,INTERVENTION_EQUIPE
INC-01037,Orange,Strasbourg,67 - Bas-Rhin,Grand Est,PBO Fibre Optique,Mineur,261,INTERVENTION_EQUIPE
INC-01038,Bouygues Telecom,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,Antenne 5G 3.5GHz,Moyen - Dégradation débit,320,INTERVENTION_EQUIPE
INC-01039,Bouygues Telecom,Paris,75 - Paris,Île-de-France,NRO Central Enedis/SFR,Majeur - Rupture 48h,13534,EN_COURS
INC-01040,Bouygues Telecom,Nantes,44 - Loire-Atlantique,Pays de la Loire,Routeur Cœur IP,Mineur,401,RESOLU
INC-01041,SFR,Strasbourg,67 - Bas-Rhin,Grand Est,Antenne 4G LTE,Mineur,391,EN_COURS
INC-01042,Orange,Strasbourg,67 - Bas-Rhin,Grand Est,Antenne 4G LTE,Moyen - Dégradation débit,354,INTERVENTION_EQUIPE
INC-01043,Orange,Nantes,44 - Loire-Atlantique,Pays de la Loire,PBO Fibre Optique,Majeur - Rupture 48h,221,RESOLU
INC-01044,SFR,Paris,75 - Paris,Île-de-France,Antenne 4G LTE,Moyen - Dégradation débit,125,EN_COURS
INC-01045,Orange,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Antenne 4G LTE,Mineur,449,EN_COURS
INC-01046,Free Mobile,Montpellier,34 - Hérault,Occitanie,Antenne 4G LTE,Moyen - Dégradation débit,295,EN_COURS
INC-01047,Bouygues Telecom,Lille,59 - Nord,Hauts-de-France,Routeur Cœur IP,Majeur - Rupture 48h,7962,INTERVENTION_EQUIPE
INC-01048,Bouygues Telecom,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,NRO Central Enedis/SFR,Moyen - Dégradation débit,393,RESOLU
INC-01049,Bouygues Telecom,Strasbourg,67 - Bas-Rhin,Grand Est,NRO Central Enedis/SFR,Majeur - Rupture 48h,14407,RESOLU
INC-01050,Bouygues Telecom,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,PBO Fibre Optique,Majeur - Rupture 48h,6820,RESOLU
INC-01051,Bouygues Telecom,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,Antenne 4G LTE,Majeur - Rupture 48h,1449,EN_COURS
INC-01052,Free Mobile,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Routeur Cœur IP,Mineur,482,EN_COURS
INC-01053,Orange,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,PBO Fibre Optique,Moyen - Dégradation débit,466,RESOLU
INC-01054,SFR,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,PBO Fibre Optique,Moyen - Dégradation débit,655,RESOLU
INC-01055,Free Mobile,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Antenne 5G 3.5GHz,Moyen - Dégradation débit,721,INTERVENTION_EQUIPE
INC-01056,Bouygues Telecom,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,PBO Fibre Optique,Moyen - Dégradation débit,470,EN_COURS
INC-01057,Orange,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,NRO Central Enedis/SFR,Moyen - Dégradation débit,520,EN_COURS
INC-01058,Bouygues Telecom,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,NRO Central Enedis/SFR,Majeur - Rupture 48h,10208,RESOLU
INC-01059,Bouygues Telecom,Rennes,35 - Ille-et-Vilaine,Bretagne,NRO Central Enedis/SFR,Moyen - Dégradation débit,832,RESOLU
INC-01060,SFR,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,NRO Central Enedis/SFR,Moyen - Dégradation débit,135,EN_COURS
INC-01061,Bouygues Telecom,Lille,59 - Nord,Hauts-de-France,NRO Central Enedis/SFR,Moyen - Dégradation débit,764,EN_COURS
INC-01062,Orange,Rennes,35 - Ille-et-Vilaine,Bretagne,Antenne 5G 3.5GHz,Majeur - Rupture 48h,2290,INTERVENTION_EQUIPE
INC-01063,Orange,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Antenne 5G 3.5GHz,Moyen - Dégradation débit,193,RESOLU
INC-01064,Orange,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Routeur Cœur IP,Moyen - Dégradation débit,832,INTERVENTION_EQUIPE
INC-01065,SFR,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Antenne 4G LTE,Mineur,714,INTERVENTION_EQUIPE
INC-01066,SFR,Rennes,35 - Ille-et-Vilaine,Bretagne,Antenne 4G LTE,Majeur - Rupture 48h,12694,EN_COURS
INC-01067,Bouygues Telecom,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,NRO Central Enedis/SFR,Moyen - Dégradation débit,736,EN_COURS
INC-01068,SFR,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Antenne 5G 3.5GHz,Mineur,351,RESOLU
INC-01069,Orange,Lille,59 - Nord,Hauts-de-France,Antenne 4G LTE,Mineur,424,INTERVENTION_EQUIPE
INC-01070,Bouygues Telecom,Toulouse,31 - Haute-Garonne,Occitanie,Antenne 5G 3.5GHz,Majeur - Rupture 48h,3421,EN_COURS
INC-01071,SFR,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,NRO Central Enedis/SFR,Moyen - Dégradation débit,577,EN_COURS
INC-01072,Orange,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,Antenne 5G 3.5GHz,Moyen - Dégradation débit,764,RESOLU
INC-01073,Bouygues Telecom,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,PBO Fibre Optique,Majeur - Rupture 48h,4458,RESOLU
INC-01074,Orange,Rennes,35 - Ille-et-Vilaine,Bretagne,PBO Fibre Optique,Majeur - Rupture 48h,5581,RESOLU
INC-01075,Free Mobile,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,NRO Central Enedis/SFR,Moyen - Dégradation débit,378,RESOLU
INC-01076,SFR,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Antenne 5G 3.5GHz,Majeur - Rupture 48h,11431,INTERVENTION_EQUIPE
INC-01077,Orange,Nantes,44 - Loire-Atlantique,Pays de la Loire,NRO Central Enedis/SFR,Mineur,682,EN_COURS
INC-01078,Free Mobile,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,NRO Central Enedis/SFR,Majeur - Rupture 48h,11567,EN_COURS
INC-01079,Bouygues Telecom,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Routeur Cœur IP,Moyen - Dégradation débit,372,INTERVENTION_EQUIPE
INC-01080,Free Mobile,Paris,75 - Paris,Île-de-France,PBO Fibre Optique,Moyen - Dégradation débit,606,EN_COURS
INC-01081,Free Mobile,Rennes,35 - Ille-et-Vilaine,Bretagne,Antenne 5G 3.5GHz,Moyen - Dégradation débit,70,INTERVENTION_EQUIPE
INC-01082,Free Mobile,Strasbourg,67 - Bas-Rhin,Grand Est,Routeur Cœur IP,Moyen - Dégradation débit,233,EN_COURS
INC-01083,SFR,Lille,59 - Nord,Hauts-de-France,NRO Central Enedis/SFR,Majeur - Rupture 48h,7858,RESOLU
INC-01084,SFR,Montpellier,34 - Hérault,Occitanie,NRO Central Enedis/SFR,Moyen - Dégradation débit,448,RESOLU
INC-01085,SFR,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Antenne 5G 3.5GHz,Majeur - Rupture 48h,3824,INTERVENTION_EQUIPE
INC-01086,Orange,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,Antenne 4G LTE,Majeur - Rupture 48h,10172,INTERVENTION_EQUIPE
INC-01087,Free Mobile,Rennes,35 - Ille-et-Vilaine,Bretagne,Antenne 4G LTE,Majeur - Rupture 48h,13141,EN_COURS
INC-01088,Free Mobile,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,PBO Fibre Optique,Moyen - Dégradation débit,425,INTERVENTION_EQUIPE
INC-01089,Orange,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,NRO Central Enedis/SFR,Majeur - Rupture 48h,9430,RESOLU
INC-01090,SFR,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,PBO Fibre Optique,Mineur,492,EN_COURS
INC-01091,Bouygues Telecom,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,PBO Fibre Optique,Majeur - Rupture 48h,12656,INTERVENTION_EQUIPE
INC-01092,Free Mobile,Paris,75 - Paris,Île-de-France,Antenne 4G LTE,Moyen - Dégradation débit,328,INTERVENTION_EQUIPE
INC-01093,SFR,Toulouse,31 - Haute-Garonne,Occitanie,Antenne 5G 3.5GHz,Majeur - Rupture 48h,1125,RESOLU
INC-01094,Free Mobile,Paris,75 - Paris,Île-de-France,PBO Fibre Optique,Moyen - Dégradation débit,719,EN_COURS
INC-01095,Bouygues Telecom,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,PBO Fibre Optique,Mineur,671,INTERVENTION_EQUIPE
INC-01096,Orange,Paris,75 - Paris,Île-de-France,Routeur Cœur IP,Majeur - Rupture 48h,3716,INTERVENTION_EQUIPE
INC-01097,Orange,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Routeur Cœur IP,Moyen - Dégradation débit,88,EN_COURS
INC-01098,SFR,Strasbourg,67 - Bas-Rhin,Grand Est,Antenne 4G LTE,Moyen - Dégradation débit,179,EN_COURS
INC-01099,Bouygues Telecom,Paris,75 - Paris,Île-de-France,PBO Fibre Optique,Moyen - Dégradation débit,548,EN_COURS
INC-01100,Free Mobile,Strasbourg,67 - Bas-Rhin,Grand Est,NRO Central Enedis/SFR,Majeur - Rupture 48h,10612,INTERVENTION_EQUIPE
INC-01101,Free Mobile,Toulouse,31 - Haute-Garonne,Occitanie,Antenne 5G 3.5GHz,Majeur - Rupture 48h,6306,RESOLU
INC-01102,Bouygues Telecom,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,PBO Fibre Optique,Majeur - Rupture 48h,3250,RESOLU
INC-01103,Free Mobile,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Antenne 4G LTE,Majeur - Rupture 48h,13089,EN_COURS
INC-01104,Free Mobile,Lille,59 - Nord,Hauts-de-France,Routeur Cœur IP,Majeur - Rupture 48h,2320,RESOLU
INC-01105,Bouygues Telecom,Strasbourg,67 - Bas-Rhin,Grand Est,NRO Central Enedis/SFR,Moyen - Dégradation débit,610,RESOLU
INC-01106,Free Mobile,Lille,59 - Nord,Hauts-de-France,Antenne 5G 3.5GHz,Mineur,133,EN_COURS
INC-01107,Bouygues Telecom,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Antenne 5G 3.5GHz,Moyen - Dégradation débit,479,EN_COURS
INC-01108,Free Mobile,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,Antenne 5G 3.5GHz,Majeur - Rupture 48h,8018,RESOLU
INC-01109,SFR,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Antenne 5G 3.5GHz,Mineur,826,INTERVENTION_EQUIPE
INC-01110,Bouygues Telecom,Strasbourg,67 - Bas-Rhin,Grand Est,Routeur Cœur IP,Moyen - Dégradation débit,408,RESOLU
INC-01111,Orange,Toulouse,31 - Haute-Garonne,Occitanie,NRO Central Enedis/SFR,Moyen - Dégradation débit,262,EN_COURS
INC-01112,Orange,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,PBO Fibre Optique,Mineur,487,INTERVENTION_EQUIPE
INC-01113,SFR,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,Antenne 5G 3.5GHz,Mineur,167,INTERVENTION_EQUIPE
INC-01114,Orange,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Antenne 4G LTE,Mineur,32,EN_COURS
INC-01115,SFR,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Antenne 5G 3.5GHz,Moyen - Dégradation débit,566,EN_COURS
INC-01116,Free Mobile,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Routeur Cœur IP,Mineur,201,INTERVENTION_EQUIPE
INC-01117,SFR,Nantes,44 - Loire-Atlantique,Pays de la Loire,Routeur Cœur IP,Mineur,378,INTERVENTION_EQUIPE
INC-01118,Orange,Strasbourg,67 - Bas-Rhin,Grand Est,PBO Fibre Optique,Majeur - Rupture 48h,6961,RESOLU
INC-01119,Free Mobile,Lille,59 - Nord,Hauts-de-France,PBO Fibre Optique,Moyen - Dégradation débit,54,EN_COURS
INC-01120,Free Mobile,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,NRO Central Enedis/SFR,Moyen - Dégradation débit,29,INTERVENTION_EQUIPE
INC-01121,Orange,Toulouse,31 - Haute-Garonne,Occitanie,PBO Fibre Optique,Majeur - Rupture 48h,8521,RESOLU
INC-01122,SFR,Strasbourg,67 - Bas-Rhin,Grand Est,PBO Fibre Optique,Moyen - Dégradation débit,37,EN_COURS
INC-01123,SFR,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Antenne 4G LTE,Moyen - Dégradation débit,128,INTERVENTION_EQUIPE
INC-01124,SFR,Montpellier,34 - Hérault,Occitanie,PBO Fibre Optique,Moyen - Dégradation débit,719,EN_COURS
INC-01125,Orange,Rennes,35 - Ille-et-Vilaine,Bretagne,Antenne 4G LTE,Mineur,605,INTERVENTION_EQUIPE
INC-01126,Free Mobile,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Antenne 4G LTE,Moyen - Dégradation débit,450,RESOLU
INC-01127,Bouygues Telecom,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Antenne 5G 3.5GHz,Majeur - Rupture 48h,6190,EN_COURS
INC-01128,Orange,Rennes,35 - Ille-et-Vilaine,Bretagne,NRO Central Enedis/SFR,Mineur,34,EN_COURS
