flow_id,imei,antenna_id,timestamp,application_name,traffic_type,volume_mb_uplink,volume_mb_downlink,user_location,latency_ms,postal_code
FLOW-00403-1,355647493453073,0402290044,2025-03-13 16:01:00,TikTok,Réseaux Sociaux,119.86,1752.88,POINT(1.4575 43.6075),51,31000
FLOW-00403-2,355647493453073,0622290029,2025-03-10 11:15:00,Google Cloud Drive,Cloud Storage,116.85,344.21,POINT(1.4283 43.5947),56,31000
FLOW-00404-1,351615422486064,0142290044,2025-03-27 14:56:00,Fortnite Mobile,Gaming en Ligne,140.03,1234.5,POINT(3.0678 50.6435),30,59000
FLOW-00404-2,351615422486064,0042290017,2025-03-08 22:10:00,Microsoft Teams,Visio Pro,140.57,74.0,POINT(3.0621 50.6438),61,59000
FLOW-00405-1,356939931032822,0342290101,2025-03-17 12:23:00,Fortnite Mobile,Gaming en Ligne,146.88,565.13,POINT(4.8354 45.7691),64,69001
FLOW-00405-2,356939931032822,0752292395,2025-03-22 19:53:00,YouTube 4K,Streaming 4K Video,28.64,1756.94,POINT(4.8195 45.7556),26,69001
FLOW-00406-1,358930061225046,0242290010,2025-03-26 11:33:00,Google Cloud Drive,Cloud Storage,147.67,1777.1,POINT(6.1445 45.9035),40,74000
FLOW-00406-2,358930061225046,0662290244,2025-03-12 11:31:00,YouTube 4K,Streaming 4K Video,97.47,937.52,POINT(6.1206 45.9065),16,74000
FLOW-00407-1,351329565103973,0592290157,2025-03-05 15:32:00,Google Cloud Drive,Cloud Storage,84.89,1601.13,POINT(-1.6740 48.1094),24,35000
FLOW-00407-2,351329565103973,0542290080,2025-03-27 20:15:00,TikTok,Réseaux Sociaux,116.71,1640.94,POINT(-1.6928 48.1227),53,35000
FLOW-00408-1,359813854253602,0692290022,2025-03-09 17:28:00,Fortnite Mobile,Gaming en Ligne,10.53,1220.74,POINT(2.3449 48.8670),61,75001
FLOW-00408-2,359813854253602,0422290085,2025-03-15 08:20:00,Fortnite Mobile,Gaming en Ligne,80.08,927.94,POINT(2.3389 48.8548),14,75001
FLOW-00409-1,358060798014814,0752292515,2025-03-08 09:50:00,Google Meet,Visio Pro,17.01,1749.86,POINT(6.1460 45.8901),30,74000
FLOW-00409-2,358060798014814,0622290094,2025-03-03 21:07:00,TikTok,Réseaux Sociaux,54.75,334.5,POINT(6.1337 45.8887),28,74000
FLOW-00410-1,352144312911075,0512290095,2025-03-16 19:23:00,TikTok,Réseaux Sociaux,112.69,136.96,POINT(1.4599 43.6186),31,31000
FLOW-00410-2,352144312911075,0872290125,2025-03-23 17:15:00,Google Cloud Drive,Cloud Storage,85.02,366.29,POINT(1.4595 43.6042),47,31000
FLOW-00411-1,351099350348427,0252290002,2025-03-21 18:11:00,TikTok,Réseaux Sociaux,71.1,359.98,POINT(5.7222 45.1722),39,38000
FLOW-00411-2,351099350348427,0792290040,2025-03-24 16:54:00,Google Cloud Drive,Cloud Storage,88.38,1783.92,POINT(5.7348 45.1904),40,38000
FLOW-00412-1,355675957570182,02B2290048,2025-03-02 15:19:00,Microsoft Teams,Visio Pro,70.23,604.86,POINT(1.4491 43.6138),36,31000
FLOW-00412-2,355675957570182,0312290476,2025-03-14 14:36:00,Fortnite Mobile,Gaming en Ligne,107.45,1824.96,POINT(1.4291 43.6192),52,31000
FLOW-00413-1,352189839761732,0762290078,2025-03-12 13:46:00,Microsoft Teams,Visio Pro,35.07,466.94,POINT(-1.6850 48.1085),12,35000
FLOW-00413-2,352189839761732,0682290077,2025-03-08 15:59:00,Microsoft Teams,Visio Pro,129.66,1806.44,POINT(-1.6696 48.1082),39,35000
FLOW-00414-1,355893739121021,0762290219,2025-03-14 14:09:00,Microsoft Teams,Visio Pro,148.05,682.26,POINT(2.3536 48.8467),65,75001
FLOW-00414-2,355893739121021,0082290040,2025-03-03 17:24:00,TikTok,Réseaux Sociaux,2.84,719.82,POINT(2.3607 48.8647),31,75001
FLOW-00415-1,353488481443731,0062290085,2025-03-09 16:41:00,Fortnite Mobile,Gaming en Ligne,41.37,548.56,POINT(-1.6807 48.1145),16,35000
FLOW-00415-2,353488481443731,0312290245,2025-03-23 13:53:00,YouTube 4K,Streaming 4K Video,32.55,686.01,POINT(-1.6850 48.1004),65,35000
FLOW-00416-1,359268161692790,0352290082,2025-03-20 10:55:00,Fortnite Mobile,Gaming en Ligne,124.32,1271.49,POINT(-1.5581 47.2091),47,44000
FLOW-00416-2,359268161692790,0302290056,2025-03-15 12:00:00,Fortnite Mobile,Gaming en Ligne,145.03,1053.22,POINT(-1.5685 47.2034),23,44000
FLOW-00417-1,352411154118680,0032290039,2025-03-21 14:16:00,Microsoft Teams,Visio Pro,15.56,1083.38,POINT(-1.6704 48.1358),30,35000
FLOW-00417-2,352411154118680,0952290065,2025-03-22 22:45:00,Microsoft Teams,Visio Pro,38.35,1061.84,POINT(-1.6664 48.1252),29,35000
FLOW-00418-1,356450689905987,0352290054,2025-03-20 19:43:00,Fortnite Mobile,Gaming en Ligne,29.21,1715.99,POINT(2.3329 48.8436),48,75001
FLOW-00418-2,356450689905987,0832290128,2025-03-27 14:17:00,TikTok,Réseaux Sociaux,62.11,1011.19,POINT(2.3669 48.8404),32,75001
FLOW-00419-1,359839048296821,0912290147,2025-03-03 15:22:00,Netflix,Streaming 4K Video,124.03,1746.95,POINT(2.3412 48.8521),29,75001
FLOW-00419-2,359839048296821,0932290340,2025-03-07 09:30:00,Netflix,Streaming 4K Video,36.28,1080.29,POINT(2.3529 48.8589),46,75001
FLOW-00420-1,353061883608737,0872290055,2025-03-04 12:26:00,YouTube 4K,Streaming 4K Video,92.25,1423.59,POINT(5.7189 45.1823),34,38000
FLOW-00420-2,353061883608737,0582290027,2025-03-20 19:51:00,TikTok,Réseaux Sociaux,13.19,1754.19,POINT(5.7223 45.1771),39,38000
FLOW-00421-1,354243437116667,0282290035,2025-03-11 15:38:00,Netflix,Streaming 4K Video,112.99,41.86,POINT(3.0621 50.6276),35,59000
FLOW-00421-2,354243437116667,0602290144,2025-03-24 12:10:00,Google Meet,Visio Pro,118.28,377.1,POINT(3.0546 50.6145),64,59000
FLOW-00422-1,359377061078786,0852290048,2025-03-17 11:01:00,Netflix,Streaming 4K Video,97.64,1006.09,POINT(3.8621 43.6196),46,34000
FLOW-00422-2,359377061078786,02B2290144,2025-03-18 22:44:00,Google Meet,Visio Pro,124.44,266.22,POINT(3.8671 43.6047),29,34000
FLOW-00423-1,355563056500342,0422290132,2025-03-05 15:18:00,Netflix,Streaming 4K Video,59.37,1788.31,POINT(-0.5962 44.8237),13,33000
FLOW-00423-2,355563056500342,0622290167,2025-03-03 16:14:00,Netflix,Streaming 4K Video,53.13,1548.09,POINT(-0.5919 44.8443),32,33000
FLOW-00424-1,358604374042104,02A2290080,2025-03-09 17:07:00,Google Meet,Visio Pro,138.48,1352.57,POINT(4.8440 45.7506),43,69001
FLOW-00424-2,358604374042104,0652290031,2025-03-19 12:46:00,YouTube 4K,Streaming 4K Video,49.85,1076.82,POINT(4.8313 45.7709),34,69001
FLOW-00425-1,359919087956250,0062290153,2025-03-24 21:55:00,Google Meet,Visio Pro,2.2,1753.6,POINT(3.0448 50.6108),33,59000
FLOW-00425-2,359919087956250,0692290097,2025-03-05 10:05:00,Netflix,Streaming 4K Video,113.03,1034.65,POINT(3.0456 50.6283),42,59000
FLOW-00426-1,353355139645464,0562290118,2025-03-06 15:48:00,Google Meet,Visio Pro,58.24,498.01,POINT(-1.5465 47.2311),14,44000
FLOW-00426-2,353355139645464,0532290025,2025-03-27 20:08:00,Microsoft Teams,Visio Pro,136.8,1833.61,POINT(-1.5643 47.2059),56,44000
FLOW-00427-1,352916969702248,0842290035,2025-03-19 14:22:00,Google Meet,Visio Pro,91.73,138.44,POINT(5.7207 45.2046),54,38000
FLOW-00427-2,352916969702248,0362290040,2025-03-02 20:35:00,Fortnite Mobile,Gaming en Ligne,100.8,66.81,POINT(5.7319 45.2046),15,38000
FLOW-00428-1,357486274624649,0922290222,2025-03-25 08:32:00,TikTok,Réseaux Sociaux,57.0,98.81,POINT(3.0753 50.6128),42,59000
FLOW-00428-2,357486274624649,0292290237,2025-03-10 15:45:00,Netflix,Streaming 4K Video,92.83,874.3,POINT(3.0728 50.6238),24,59000
FLOW-00429-1,355033728591449,0842290159,2025-03-03 16:34:00,Netflix,Streaming 4K Video,149.07,1822.07,POINT(7.2592 43.7125),24,06000
FLOW-00429-2,355033728591449,02A2290054,2025-03-08 20:04:00,Instagram,Réseaux Sociaux,43.9,1178.57,POINT(7.2446 43.6924),29,06000
FLOW-00430-1,351219054818976,0602290074,2025-03-25 19:47:00,Netflix,Streaming 4K Video,93.51,465.85,POINT(5.7159 45.1929),23,38000
FLOW-00430-2,351219054818976,0232290037,2025-03-18 14:40:00,Fortnite Mobile,Gaming en Ligne,127.42,1629.45,POINT(5.7206 45.1706),33,38000
FLOW-00431-1,359268323984964,0292290080,2025-03-27 16:05:00,Netflix,Streaming 4K Video,13.07,1403.4,POINT(3.8668 43.6145),13,34000
FLOW-00431-2,359268323984964,0412290047,2025-03-16 11:40:00,TikTok,Réseaux Sociaux,67.21,641.47,POINT(3.8844 43.6111),33,34000
FLOW-00432-1,355872550610731,0832290241,2025-03-22 18:16:00,Netflix,Streaming 4K Video,133.15,681.1,POINT(6.1161 45.9042),49,74000
FLOW-00432-2,355872550610731,0872290004,2025-03-26 20:57:00,Instagram,Réseaux Sociaux,137.42,349.59,POINT(6.1337 45.9134),20,74000
FLOW-00433-1,357614520124468,0422290194,2025-03-11 14:00:00,Instagram,Réseaux Sociaux,96.75,177.1,POINT(1.4485 43.6038),45,31000
FLOW-00433-2,357614520124468,0452290051,2025-03-11 16:06:00,Microsoft Teams,Visio Pro,78.43,480.39,POINT(1.4444 43.6246),32,31000
FLOW-00434-1,354493493884703,0472290025,2025-03-02 17:21:00,Google Meet,Visio Pro,139.19,1699.42,POINT(-0.5932 44.8229),16,33000
FLOW-00434-2,354493493884703,0592290042,2025-03-24 21:25:00,Netflix,Streaming 4K Video,74.4,1522.13,POINT(-0.5893 44.8544),64,33000
FLOW-00435-1,357012778145826,0212290126,2025-03-28 14:55:00,Microsoft Teams,Visio Pro,121.4,450.61,POINT(-1.6963 48.1185),12,35000
FLOW-00435-2,357012778145826,0842290095,2025-03-26 18:04:00,Instagram,Réseaux Sociaux,143.31,1488.46,POINT(-1.6946 48.1148),16,35000
FLOW-00436-1,352242894230198,0562290246,2025-03-03 09:10:00,Fortnite Mobile,Gaming en Ligne,90.85,1807.72,POINT(7.2615 43.7071),64,06000
FLOW-00436-2,352242894230198,0062290026,2025-03-14 22:45:00,Microsoft Teams,Visio Pro,132.46,1257.01,POINT(7.2704 43.7122),34,06000
FLOW-00437-1,357060179297128,0262290150,2025-03-08 14:19:00,YouTube 4K,Streaming 4K Video,91.04,1212.7,POINT(4.8536 45.7819),14,69001
FLOW-00437-2,357060179297128,0772290290,2025-03-22 13:37:00,Fortnite Mobile,Gaming en Ligne,59.68,938.56,POINT(4.8358 45.7631),22,69001
FLOW-00438-1,354006390311599,0942290017,2025-03-03 18:50:00,Microsoft Teams,Visio Pro,116.96,1219.53,POINT(7.2688 43.7114),43,06000
FLOW-00438-2,354006390311599,0092290020,2025-03-25 21:02:00,YouTube 4K,Streaming 4K Video,73.2,208.77,POINT(7.2772 43.6924),17,06000
FLOW-00439-1,354487348602094,0172290068,2025-03-23 10:35:00,Google Cloud Drive,Cloud Storage,104.71,250.19,POINT(5.7199 45.1822),33,38000
FLOW-00439-2,354487348602094,0542290110,2025-03-28 15:48:00,YouTube 4K,Streaming 4K Video,87.14,475.47,POINT(5.7099 45.1792),56,38000
FLOW-00440-1,353718537618216,0462290005,2025-03-28 17:18:00,Fortnite Mobile,Gaming en Ligne,56.89,1095.44,POINT(-0.5970 44.8489),61,33000
FLOW-00440-2,353718537618216,0892290102,2025-03-02 14:53:00,Netflix,Streaming 4K Video,6.03,1437.1,POINT(-0.5719 44.8564),48,33000
FLOW-00441-1,356691079120011,0212290076,2025-03-19 19:53:00,Instagram,Réseaux Sociaux,63.25,1710.39,POINT(5.7202 45.1702),41,38000
FLOW-00441-2,356691079120011,0692290348,2025-03-18 09:50:00,Google Cloud Drive,Cloud Storage,86.44,1736.83,POINT(5.7093 45.1992),28,38000
FLOW-00442-1,359942323124332,0092290011,2025-03-06 09:23:00,YouTube 4K,Streaming 4K Video,132.66,829.55,POINT(-1.6834 48.1088),57,35000
FLOW-00442-2,359942323124332,0082290024,2025-03-28 20:57:00,Instagram,Réseaux Sociaux,96.13,494.82,POINT(-1.6779 48.1065),45,35000
FLOW-00443-1,359265769559661,0732290182,2025-03-07 22:02:00,TikTok,Réseaux Sociaux,7.71,647.81,POINT(-1.5482 47.2188),38,44000
FLOW-00443-2,359265769559661,0782290395,2025-03-15 15:51:00,YouTube 4K,Streaming 4K Video,26.61,579.88,POINT(-1.5644 47.2088),19,44000
FLOW-00444-1,359833762456249,02A2290124,2025-03-13 10:37:00,Microsoft Teams,Visio Pro,99.0,1793.15,POINT(-1.5494 47.2224),51,44000
FLOW-00444-2,359833762456249,0522290037,2025-03-07 18:49:00,Fortnite Mobile,Gaming en Ligne,143.18,708.28,POINT(-1.5517 47.2330),36,44000
FLOW-00445-1,352226113571626,0942290141,2025-03-02 17:38:00,Fortnite Mobile,Gaming en Ligne,108.31,326.99,POINT(5.7370 45.1782),16,38000
FLOW-00445-2,352226113571626,02A2290059,2025-03-20 16:39:00,Instagram,Réseaux Sociaux,27.56,1473.22,POINT(5.7390 45.1762),27,38000
FLOW-00446-1,352564975881714,0342290084,2025-03-28 18:19:00,Google Meet,Visio Pro,24.48,935.15,POINT(1.4554 43.6105),37,31000
FLOW-00446-2,352564975881714,0172290083,2025-03-10 20:41:00,Google Cloud Drive,Cloud Storage,102.54,373.89,POINT(1.4629 43.5851),21,31000
FLOW-00447-1,356389152570922,0642290248,2025-03-17 22:41:00,Google Meet,Visio Pro,99.16,939.6,POINT(6.1307 45.8841),35,74000
FLOW-00447-2,356389152570922,0442290074,2025-03-07 14:26:00,TikTok,Réseaux Sociaux,37.85,708.5,POINT(6.1203 45.9178),20,74000
FLOW-00448-1,351598306853574,0752292224,2025-03-24 17:50:00,Microsoft Teams,Visio Pro,49.86,477.3,POINT(6.1248 45.9016),51,74000
FLOW-00448-2,351598306853574,0442290492,2025-03-22 16:42:00,TikTok,Réseaux Sociaux,24.17,1208.35,POINT(6.1422 45.9021),64,74000
FLOW-00449-1,358121153142037,0332290170,2025-03-23 14:37:00,Netflix,Streaming 4K Video,17.5,1212.03,POINT(4.8219 45.7821),45,69001
FLOW-00449-2,358121153142037,0502290065,2025-03-10 15:46:00,Google Meet,Visio Pro,91.56,888.66,POINT(4.8477 45.7471),25,69001
FLOW-00450-1,353438125447305,0842290071,2025-03-07 11:44:00,Instagram,Réseaux Sociaux,50.93,439.39,POINT(3.0426 50.6093),26,59000
FLOW-00450-2,353438125447305,0522290028,2025-03-06 19:51:00,Google Meet,Visio Pro,122.14,454.84,POINT(3.0431 50.6098),20,59000
FLOW-00451-1,353809544438024,0572290282,2025-03-11 11:58:00,YouTube 4K,Streaming 4K Video,82.06,971.69,POINT(7.2817 43.7103),45,06000
FLOW-00451-2,353809544438024,0332290215,2025-03-28 14:36:00,YouTube 4K,Streaming 4K Video,31.64,550.84,POINT(7.2818 43.7291),35,06000
FLOW-00452-1,352359396068369,0452290128,2025-03-12 11:53:00,YouTube 4K,Streaming 4K Video,59.15,803.12,POINT(7.2784 43.7031),44,06000
FLOW-00452-2,352359396068369,0322290046,2025-03-19 21:37:00,TikTok,Réseaux Sociaux,41.04,1444.11,POINT(7.2465 43.6913),53,06000
FLOW-00453-1,354157638624151,0622290179,2025-03-23 10:15:00,TikTok,Réseaux Sociaux,132.5,801.81,POINT(2.3398 48.8711),58,75001
FLOW-00453-2,354157638624151,0722290016,2025-03-20 21:02:00,Netflix,Streaming 4K Video,26.97,483.59,POINT(2.3380 48.8537),55,75001
FLOW-00454-1,354319172565474,0542290033,2025-03-19 13:47:00,Google Cloud Drive,Cloud Storage,49.85,1290.11,POINT(-1.5721 47.2367),29,44000
FLOW-00454-2,354319172565474,0592290119,2025-03-11 14:43:00,Google Cloud Drive,Cloud Storage,42.24,1244.91,POINT(-1.5554 47.2235),33,44000
FLOW-00455-1,354649995979178,0902290003,2025-03-03 22:18:00,TikTok,Réseaux Sociaux,25.34,1651.12,POINT(4.8296 45.7575),24,69001
FLOW-00455-2,354649995979178,0712290037,2025-03-27 13:12:00,Google Cloud Drive,Cloud Storage,106.64,1050.4,POINT(4.8286 45.7556),49,69001
FLOW-00456-1,353313418328534,0332290398,2025-03-07 08:31:00,Instagram,Réseaux Sociaux,92.31,739.02,POINT(6.1196 45.9105),50,74000
FLOW-00456-2,353313418328534,0012290129,2025-03-10 09:11:00,Google Meet,Visio Pro,53.15,1423.05,POINT(6.1442 45.9131),64,74000
FLOW-00457-1,359222353775344,0692290168,2025-03-03 12:51:00,YouTube 4K,Streaming 4K Video,41.29,1313.62,POINT(5.7199 45.1705),38,38000
FLOW-00457-2,359222353775344,0692290034,2025-03-08 14:04:00,Microsoft Teams,Visio Pro,6.34,1546.21,POINT(5.7159 45.1813),17,38000
FLOW-00458-1,355375828189824,0242290053,2025-03-24 18:19:00,Google Cloud Drive,Cloud Storage,69.77,995.03,POINT(-0.5685 44.8509),50,33000
FLOW-00458-2,355375828189824,0732290137,2025-03-18 11:17:00,Google Cloud Drive,Cloud Storage,27.45,282.45,POINT(-0.5975 44.8431),47,33000
FLOW-00459-1,354957572575932,0562290134,2025-03-12 11:05:00,Fortnite Mobile,Gaming en Ligne,13.87,331.42,POINT(5.7218 45.1806),47,38000
FLOW-00459-2,354957572575932,0562290264,2025-03-24 16:23:00,Google Cloud Drive,Cloud Storage,104.86,1635.87,POINT(5.7367 45.1961),55,38000
FLOW-00460-1,354656393025117,0642290083,2025-03-03 22:53:00,YouTube 4K,Streaming 4K Video,33.43,1078.83,POINT(3.0699 50.6206),17,59000
FLOW-00460-2,354656393025117,0932290066,2025-03-14 12:19:00,Microsoft Teams,Visio Pro,44.05,1198.81,POINT(3.0721 50.6153),41,59000
FLOW-00461-1,358121849547487,0452290148,2025-03-03 15:16:00,YouTube 4K,Streaming 4K Video,28.11,391.27,POINT(5.7377 45.1925),48,38000
FLOW-00461-2,358121849547487,0892290081,2025-03-18 15:44:00,Microsoft Teams,Visio Pro,61.25,115.41,POINT(5.7225 45.1873),21,38000
FLOW-00462-1,355884020701275,0292290053,2025-03-07 22:48:00,Fortnite Mobile,Gaming en Ligne,138.92,1458.74,POINT(7.2500 43.7255),58,06000
FLOW-00462-2,355884020701275,0332290363,2025-03-22 12:17:00,Netflix,Streaming 4K Video,34.87,451.22,POINT(7.2564 43.7005),36,06000
FLOW-00463-1,357247987126944,0922290161,2025-03-20 10:53:00,Instagram,Réseaux Sociaux,132.0,289.55,POINT(5.7262 45.1855),25,38000
FLOW-00463-2,357247987126944,0662290118,2025-03-18 08:36:00,YouTube 4K,Streaming 4K Video,149.8,843.88,POINT(5.7348 45.1689),61,38000
FLOW-00464-1,355460058734908,0122290018,2025-03-21 19:03:00,Microsoft Teams,Visio Pro,132.46,1341.76,POINT(2.3603 48.8399),23,75001
FLOW-00464-2,355460058734908,0692290400,2025-03-19 17:03:00,Netflix,Streaming 4K Video,66.22,1548.73,POINT(2.3384 48.8527),25,75001
FLOW-00465-1,354404336690738,0782290196,2025-03-20 22:29:00,Google Meet,Visio Pro,43.84,875.2,POINT(7.2526 43.7015),16,06000
FLOW-00465-2,354404336690738,0752290258,2025-03-18 10:49:00,Google Meet,Visio Pro,40.87,1172.37,POINT(7.2523 43.7247),62,06000
FLOW-00466-1,358910315764030,0082290007,2025-03-10 08:19:00,Microsoft Teams,Visio Pro,94.81,195.69,POINT(4.8232 45.7599),59,69001
FLOW-00466-2,358910315764030,0422290153,2025-03-28 19:54:00,Netflix,Streaming 4K Video,105.35,1829.26,POINT(4.8187 45.7821),16,69001
FLOW-00467-1,358990999187643,0312290029,2025-03-05 16:05:00,Fortnite Mobile,Gaming en Ligne,23.18,1040.6,POINT(2.3550 48.8481),32,75001
FLOW-00467-2,358990999187643,0742290338,2025-03-08 21:17:00,Google Cloud Drive,Cloud Storage,122.82,1200.22,POINT(2.3528 48.8415),32,75001
FLOW-00468-1,354086733892880,0762290306,2025-03-24 21:44:00,Instagram,Réseaux Sociaux,119.21,1601.1,POINT(6.1178 45.9011),30,74000
FLOW-00468-2,354086733892880,0662290170,2025-03-17 14:07:00,Google Cloud Drive,Cloud Storage,46.95,187.49,POINT(6.1143 45.8995),36,74000
FLOW-00469-1,351531701312571,0122290074,2025-03-27 17:16:00,Netflix,Streaming 4K Video,135.89,1258.84,POINT(-1.5455 47.2123),18,44000
FLOW-00469-2,351531701312571,0582290121,2025-03-21 16:57:00,Fortnite Mobile,Gaming en Ligne,51.57,1670.66,POINT(-1.5375 47.2260),17,44000
FLOW-00470-1,358880502180424,0242290013,2025-03-12 12:57:00,Google Meet,Visio Pro,83.33,904.93,POINT(6.1337 45.8831),58,74000
FLOW-00470-2,358880502180424,0382290180,2025-03-02 22:18:00,Google Cloud Drive,Cloud Storage,126.63,1820.12,POINT(6.1345 45.9116),43,74000
FLOW-00471-1,353400424118757,0672290316,2025-03-27 20:54:00,Google Meet,Visio Pro,144.82,907.78,POINT(5.3725 43.2837),62,13001
FLOW-00471-2,353400424118757,0332290035,2025-03-01 09:12:00,Google Cloud Drive,Cloud Storage,146.51,1209.11,POINT(5.3767 43.2972),64,13001
FLOW-00472-1,357233714318067,0832290166,2025-03-28 22:50:00,YouTube 4K,Streaming 4K Video,21.15,700.96,POINT(-0.5981 44.8548),35,33000
FLOW-00472-2,357233714318067,0012290176,2025-03-25 09:30:00,Google Meet,Visio Pro,12.67,1789.61,POINT(-0.5755 44.8530),41,33000
FLOW-00473-1,351646448786384,0072290022,2025-03-24 12:13:00,YouTube 4K,Streaming 4K Video,114.45,946.9,POINT(3.0610 50.6104),64,59000
FLOW-00473-2,351646448786384,0802290040,2025-03-24 20:02:00,Microsoft Teams,Visio Pro,11.8,1211.56,POINT(3.0468 50.6409),42,59000
FLOW-00474-1,359594098239416,0852290044,2025-03-10 21:55:00,Google Cloud Drive,Cloud Storage,50.43,976.16,POINT(3.0589 50.6452),60,59000
FLOW-00474-2,359594098239416,0432290096,2025-03-08 21:53:00,Netflix,Streaming 4K Video,111.75,501.18,POINT(3.0447 50.6116),48,59000
FLOW-00475-1,352884572460290,0452290061,2025-03-03 15:57:00,Netflix,Streaming 4K Video,85.89,863.9,POINT(1.4258 43.5893),42,31000
FLOW-00475-2,352884572460290,0132290273,2025-03-06 15:40:00,Netflix,Streaming 4K Video,131.7,1794.09,POINT(1.4484 43.5956),33,31000
FLOW-00476-1,353934352983628,0722290039,2025-03-13 13:39:00,Netflix,Streaming 4K Video,125.78,1681.47,POINT(3.0704 50.6438),56,59000
FLOW-00476-2,353934352983628,0782290239,2025-03-11 10:59:00,Google Cloud Drive,Cloud Storage,125.77,683.23,POINT(3.0769 50.6171),29,59000
FLOW-00477-1,351797941602864,0562290243,2025-03-07 08:12:00,YouTube 4K,Streaming 4K Video,9.76,307.92,POINT(-1.5665 47.2100),46,44000
FLOW-00477-2,351797941602864,0062290250,2025-03-27 08:16:00,Fortnite Mobile,Gaming en Ligne,4.69,1307.03,POINT(-1.5490 47.2107),56,44000
FLOW-00478-1,358295905959013,0332290209,2025-03-07 22:01:00,Microsoft Teams,Visio Pro,137.62,1204.37,POINT(6.1417 45.8819),12,74000
FLOW-00478-2,358295905959013,0772290199,2025-03-02 11:59:00,Microsoft Teams,Visio Pro,89.91,1641.85,POINT(6.1385 45.8815),29,74000
FLOW-00479-1,354727287910722,0752291275,2025-03-15 21:19:00,Google Cloud Drive,Cloud Storage,145.61,601.02,POINT(4.8177 45.7794),16,69001
FLOW-00479-2,354727287910722,0752290300,2025-03-04 13:08:00,Netflix,Streaming 4K Video,23.46,1459.19,POINT(4.8324 45.7632),21,69001
FLOW-00480-1,356025424729387,0782290102,2025-03-17 11:06:00,Google Cloud Drive,Cloud Storage,109.07,1671.5,POINT(1.4378 43.6216),12,31000
FLOW-00480-2,356025424729387,0882290018,2025-03-06 15:49:00,Instagram,Réseaux Sociaux,146.77,252.45,POINT(1.4381 43.5920),30,31000
FLOW-00481-1,354479792153368,0592290484,2025-03-02 08:43:00,Instagram,Réseaux Sociaux,95.43,1699.31,POINT(-1.6961 48.1335),30,35000
FLOW-00481-2,354479792153368,0552290041,2025-03-10 19:03:00,TikTok,Réseaux Sociaux,109.16,661.31,POINT(-1.6960 48.0975),49,35000
FLOW-00482-1,353325239939801,0572290065,2025-03-05 22:27:00,Google Meet,Visio Pro,78.56,1007.41,POINT(5.3556 43.2823),52,13001
FLOW-00482-2,353325239939801,0382290058,2025-03-19 15:09:00,Microsoft Teams,Visio Pro,94.89,858.04,POINT(5.3504 43.2902),22,13001
FLOW-00483-1,359012275329674,0832290395,2025-03-08 11:50:00,Microsoft Teams,Visio Pro,11.0,1428.84,POINT(4.8248 45.7529),15,69001
FLOW-00483-2,359012275329674,0282290042,2025-03-16 19:10:00,Fortnite Mobile,Gaming en Ligne,28.86,619.92,POINT(4.8224 45.7723),23,69001
FLOW-00484-1,351644891643374,0232290048,2025-03-23 16:54:00,Google Cloud Drive,Cloud Storage,116.54,832.29,POINT(-0.5758 44.8183),39,33000
