id_mesure,nom_operateur,commune,code_departement,nom_region,technologie_reseau,debit_descendant_mbps,debit_montant_mbps,latence_ms,taux_couverture_4g_pct
QOS-01214,Bouygues Telecom,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,5G 700MHz,175.8,44.6,20.5,98.4
QOS-01215,Bouygues Telecom,Rennes,35 - Ille-et-Vilaine,Bretagne,5G 3.5GHz,422.3,59.7,15.5,98.2
QOS-01216,Bouygues Telecom,Strasbourg,67 - Bas-Rhin,Grand Est,5G 3.5GHz,317.3,50.5,16.0,99.1
QOS-01217,Orange,Rennes,35 - Ille-et-Vilaine,Bretagne,4G+ LTE,122.5,28.1,22.2,96.5
QOS-01218,Free Mobile,Rennes,35 - Ille-et-Vilaine,Bretagne,4G+ LTE,78.5,22.7,28.0,99.7
QOS-01219,Free Mobile,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,4G+ LTE,86.4,24.4,29.6,98.4
QOS-01220,Bouygues Telecom,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,5G 3.5GHz,406.8,61.2,13.5,99.7
QOS-01221,Bouygues Telecom,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,4G,54.6,8.6,47.0,97.8
QOS-01222,Bouygues Telecom,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,4G,39.6,15.2,37.5,94.5
QOS-01223,Bouygues Telecom,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,4G,30.3,11.3,37.9,99.5
QOS-01224,SFR,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5G 700MHz,135.1,44.0,17.1,99.6
QOS-01225,Bouygues Telecom,Strasbourg,67 - Bas-Rhin,Grand Est,5G 3.5GHz,504.7,63.1,10.8,95.6
QOS-01226,Free Mobile,Lille,59 - Nord,Hauts-de-France,4G,42.8,13.7,41.6,94.8
QOS-01227,Orange,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,4G,33.2,10.3,28.9,96.5
QOS-01228,SFR,Paris,75 - Paris,Île-de-France,5G 700MHz,230.7,33.8,17.4,97.4
QOS-01229,Orange,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,4G+ LTE,95.2,26.3,30.9,95.6
QOS-01230,Orange,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,4G+ LTE,116.2,20.5,24.1,96.0
QOS-01231,Bouygues Telecom,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,4G,49.8,9.3,46.4,98.6
QOS-01232,Free Mobile,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,4G+ LTE,83.2,16.3,31.5,95.6
QOS-01233,Orange,Strasbourg,67 - Bas-Rhin,Grand Est,5G 700MHz,238.2,29.3,14.6,97.5
QOS-01234,Bouygues Telecom,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5G 700MHz,200.7,26.2,22.0,99.3
QOS-01235,SFR,Nantes,44 - Loire-Atlantique,Pays de la Loire,5G 3.5GHz,500.1,63.8,10.8,95.0
QOS-01236,Bouygues Telecom,Lille,59 - Nord,Hauts-de-France,5G 700MHz,193.1,31.2,15.4,97.7
QOS-01237,SFR,Paris,75 - Paris,Île-de-France,5G 700MHz,190.5,44.0,21.7,97.2
QOS-01238,Orange,Rennes,35 - Ille-et-Vilaine,Bretagne,4G+ LTE,119.6,18.7,21.4,95.7
QOS-01239,Free Mobile,Strasbourg,67 - Bas-Rhin,Grand Est,5G 700MHz,179.8,37.0,24.6,97.5
QOS-01240,Orange,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,4G,43.8,11.6,32.9,96.3
QOS-01241,Bouygues Telecom,Lille,59 - Nord,Hauts-de-France,5G 3.5GHz,515.5,81.8,12.2,98.3
QOS-01242,Bouygues Telecom,Strasbourg,67 - Bas-Rhin,Grand Est,4G,52.1,11.6,41.5,99.4
QOS-01243,SFR,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,5G 3.5GHz,347.7,80.5,15.2,95.5
QOS-01244,Free Mobile,Nantes,44 - Loire-Atlantique,Pays de la Loire,4G+ LTE,82.5,20.5,25.4,98.5
QOS-01245,SFR,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,5G 700MHz,166.5,29.5,19.1,96.8
QOS-01246,SFR,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,4G,40.7,8.6,48.1,97.9
QOS-01247,SFR,Rennes,35 - Ille-et-Vilaine,Bretagne,5G 700MHz,146.5,38.7,21.6,95.9
QOS-01248,Free Mobile,Nantes,44 - Loire-Atlantique,Pays de la Loire,5G 700MHz,208.0,26.2,25.2,98.2
QOS-01249,Orange,Montpellier,34 - Hérault,Occitanie,5G 3.5GHz,428.6,49.0,15.3,95.6
QOS-01250,Free Mobile,Rennes,35 - Ille-et-Vilaine,Bretagne,5G 700MHz,153.2,39.0,22.8,98.9
QOS-01251,Orange,Toulouse,31 - Haute-Garonne,Occitanie,5G 3.5GHz,347.2,67.7,15.0,98.2
QOS-01252,Free Mobile,Lille,59 - Nord,Hauts-de-France,4G+ LTE,104.8,15.9,24.7,97.8
QOS-01253,SFR,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,5G 700MHz,234.9,45.2,24.7,98.2
QOS-01254,Orange,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,5G 3.5GHz,402.5,76.9,14.9,95.4
QOS-01255,Orange,Lille,59 - Nord,Hauts-de-France,5G 3.5GHz,463.1,78.6,13.7,99.3
QOS-01256,Free Mobile,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,4G+ LTE,99.6,27.1,34.5,97.9
QOS-01257,SFR,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,5G 3.5GHz,587.1,72.1,15.5,98.0
QOS-01258,SFR,Paris,75 - Paris,Île-de-France,4G,47.1,11.7,31.8,98.8
QOS-01259,Orange,Nantes,44 - Loire-Atlantique,Pays de la Loire,5G 700MHz,155.5,29.5,19.1,95.3
QOS-01260,SFR,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,4G+ LTE,120.4,17.9,25.2,98.1
QOS-01261,Free Mobile,Toulouse,31 - Haute-Garonne,Occitanie,4G,45.6,11.1,35.5,95.0
QOS-01262,Orange,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,4G+ LTE,122.2,24.0,26.0,96.8
QOS-01263,SFR,Lille,59 - Nord,Hauts-de-France,5G 3.5GHz,469.5,78.4,12.6,97.3
QOS-01264,Bouygues Telecom,Nantes,44 - Loire-Atlantique,Pays de la Loire,4G+ LTE,103.7,16.9,21.7,99.2
QOS-01265,Orange,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,5G 3.5GHz,359.0,65.1,16.0,97.8
QOS-01266,Orange,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,5G 3.5GHz,526.1,69.9,15.9,99.7
QOS-01267,Free Mobile,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,4G,30.3,12.9,47.7,97.2
QOS-01268,Free Mobile,Toulouse,31 - Haute-Garonne,Occitanie,4G+ LTE,81.5,27.0,24.1,96.9
QOS-01269,SFR,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5G 700MHz,128.9,26.0,24.8,96.6
QOS-01270,Bouygues Telecom,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,5G 700MHz,206.5,36.9,23.8,97.0
QOS-01271,SFR,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,5G 700MHz,174.7,25.3,21.3,95.9
QOS-01272,Orange,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,5G 700MHz,188.9,25.5,23.6,96.7
QOS-01273,SFR,Lille,59 - Nord,Hauts-de-France,4G,31.0,12.1,33.8,95.2
QOS-01274,SFR,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,4G,52.9,12.9,47.0,99.5
QOS-01275,SFR,Strasbourg,67 - Bas-Rhin,Grand Est,4G,29.6,10.8,34.5,99.1
QOS-01276,Orange,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,4G+ LTE,100.7,22.5,31.5,94.6
QOS-01277,SFR,Toulouse,31 - Haute-Garonne,Occitanie,5G 3.5GHz,336.4,49.3,13.4,96.6
QOS-01278,Bouygues Telecom,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,4G+ LTE,82.3,21.9,25.6,99.4
QOS-01279,Free Mobile,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,5G 3.5GHz,518.3,48.0,14.5,95.6
QOS-01280,Orange,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,5G 3.5GHz,331.2,81.3,11.5,98.0
QOS-01281,SFR,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5G 700MHz,228.7,33.6,15.7,98.6
QOS-01282,SFR,Paris,75 - Paris,Île-de-France,4G,46.5,9.4,44.5,97.8
QOS-01283,Free Mobile,Strasbourg,67 - Bas-Rhin,Grand Est,5G 3.5GHz,593.8,81.1,10.3,99.7
QOS-01284,SFR,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,5G 700MHz,225.3,25.6,16.2,99.5
QOS-01285,Bouygues Telecom,Toulouse,31 - Haute-Garonne,Occitanie,5G 700MHz,194.6,25.4,20.2,98.8
QOS-01286,Free Mobile,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,5G 3.5GHz,512.1,62.3,11.5,99.8
QOS-01287,Bouygues Telecom,Nantes,44 - Loire-Atlantique,Pays de la Loire,5G 700MHz,173.8,27.2,16.7,98.2
QOS-01288,SFR,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,4G+ LTE,89.7,26.5,21.4,98.1
QOS-01289,Free Mobile,Strasbourg,67 - Bas-Rhin,Grand Est,5G 3.5GHz,523.7,50.4,12.9,96.1
QOS-01290,SFR,Nantes,44 - Loire-Atlantique,Pays de la Loire,5G 700MHz,131.5,28.3,17.5,98.0
QOS-01291,Orange,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,4G,56.1,12.3,43.6,95.2
QOS-01292,SFR,Lille,59 - Nord,Hauts-de-France,4G+ LTE,71.1,18.4,26.4,97.7
QOS-01293,Bouygues Telecom,Montpellier,34 - Hérault,Occitanie,5G 700MHz,219.1,33.7,21.1,98.5
QOS-01294,Bouygues Telecom,Paris,75 - Paris,Île-de-France,5G 3.5GHz,496.0,45.6,12.9,96.6
QOS-01295,Bouygues Telecom,Toulouse,31 - Haute-Garonne,Occitanie,4G+ LTE,115.9,21.7,26.2,99.6
QOS-01296,SFR,Lille,59 - Nord,Hauts-de-France,5G 700MHz,134.2,30.5,15.4,96.5
QOS-01297,Orange,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,5G 700MHz,189.1,28.8,15.8,96.0
QOS-01298,SFR,Paris,75 - Paris,Île-de-France,4G+ LTE,97.5,23.8,31.8,96.3
QOS-01299,Free Mobile,Strasbourg,67 - Bas-Rhin,Grand Est,4G,47.3,11.3,37.6,99.8
QOS-01300,Orange,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,4G+ LTE,74.0,28.2,26.5,98.6
QOS-01301,Bouygues Telecom,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,4G+ LTE,120.7,18.5,34.4,98.5
QOS-01302,SFR,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,4G,33.5,11.7,41.1,96.8
QOS-01303,SFR,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,4G+ LTE,91.5,27.4,28.5,99.6
QOS-01304,Orange,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,5G 3.5GHz,584.6,69.3,14.7,95.3
QOS-01305,Orange,Nantes,44 - Loire-Atlantique,Pays de la Loire,5G 700MHz,207.2,41.3,14.5,99.9
QOS-01306,Bouygues Telecom,Montpellier,34 - Hérault,Occitanie,4G+ LTE,127.9,26.2,31.0,98.8
QOS-01307,SFR,Montpellier,34 - Hérault,Occitanie,5G 3.5GHz,535.0,72.1,15.0,94.9
QOS-01308,Bouygues Telecom,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5G 700MHz,139.4,44.4,15.4,99.5
QOS-01309,Orange,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,4G,33.3,8.9,36.0,98.9
QOS-01310,Bouygues Telecom,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,4G+ LTE,115.8,23.3,24.6,96.9
QOS-01311,Orange,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5G 3.5GHz,457.8,70.0,16.4,96.8
QOS-01312,SFR,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,5G 700MHz,234.2,27.1,22.5,98.2
QOS-01313,Free Mobile,Montpellier,34 - Hérault,Occitanie,4G+ LTE,93.1,20.8,20.5,96.5
QOS-01314,SFR,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,4G,31.6,12.6,36.7,97.8
QOS-01315,SFR,Nantes,44 - Loire-Atlantique,Pays de la Loire,5G 3.5GHz,469.6,67.9,9.8,98.0
QOS-01316,Orange,Nantes,44 - Loire-Atlantique,Pays de la Loire,4G+ LTE,99.0,15.8,31.0,98.6
QOS-01317,SFR,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,5G 3.5GHz,594.2,60.8,16.6,98.5
QOS-01318,SFR,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,4G,37.2,12.0,36.4,96.8
QOS-01319,SFR,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,4G,33.6,15.0,44.6,97.8
QOS-01320,Orange,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,4G+ LTE,97.4,16.7,21.9,96.7
QOS-01321,SFR,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,5G 3.5GHz,492.2,75.5,11.7,99.0
QOS-01322,Orange,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,5G 700MHz,220.1,41.8,22.6,95.3
QOS-01323,Free Mobile,Lille,59 - Nord,Hauts-de-France,5G 700MHz,193.4,25.8,24.1,99.1
QOS-01324,Orange,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,5G 700MHz,139.1,27.8,17.7,97.6
QOS-01325,Free Mobile,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,4G,34.6,14.2,30.8,99.0
QOS-01326,Bouygues Telecom,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,4G,43.2,10.5,44.5,95.4
QOS-01327,Bouygues Telecom,Rennes,35 - Ille-et-Vilaine,Bretagne,4G+ LTE,80.6,19.4,26.3,97.8
QOS-01328,Bouygues Telecom,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,4G+ LTE,97.1,25.2,29.9,98.1
QOS-01329,Bouygues Telecom,Toulouse,31 - Haute-Garonne,Occitanie,5G 3.5GHz,439.2,69.2,16.5,94.7
QOS-01330,SFR,Toulouse,31 - Haute-Garonne,Occitanie,4G,39.3,10.9,29.9,97.9
QOS-01331,Orange,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,4G+ LTE,110.8,18.9,29.2,96.0
QOS-01332,Free Mobile,Montpellier,34 - Hérault,Occitanie,5G 700MHz,207.4,29.4,14.7,95.7
QOS-01333,Free Mobile,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,5G 3.5GHz,552.1,80.0,14.9,94.9
QOS-01334,Free Mobile,Rennes,35 - Ille-et-Vilaine,Bretagne,4G,41.2,14.3,42.9,98.7
QOS-01335,SFR,Rennes,35 - Ille-et-Vilaine,Bretagne,4G,51.2,15.4,32.0,98.4
QOS-01336,Bouygues Telecom,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,4G+ LTE,125.2,22.4,30.4,96.0
QOS-01337,SFR,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,5G 3.5GHz,498.1,71.8,11.2,98.2
QOS-01338,Bouygues Telecom,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,5G 700MHz,140.9,43.6,21.6,96.5
QOS-01339,SFR,Lille,59 - Nord,Hauts-de-France,4G,39.5,11.5,48.6,97.4
QOS-01340,Free Mobile,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,5G 700MHz,126.3,32.3,17.3,99.0
QOS-01341,SFR,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,5G 3.5GHz,454.7,72.5,12.6,97.9
QOS-01342,SFR,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,5G 700MHz,237.7,44.7,16.8,96.6
QOS-01343,SFR,Paris,75 - Paris,Île-de-France,4G+ LTE,107.5,26.5,28.2,98.8
QOS-01344,Free Mobile,Nantes,44 - Loire-Atlantique,Pays de la Loire,4G,48.1,11.0,36.9,98.5
QOS-01345,Free Mobile,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,4G,47.8,12.9,28.0,97.0
QOS-01346,Bouygues Telecom,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,4G,47.9,12.6,33.8,96.3
QOS-01347,SFR,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,4G,41.2,14.7,45.2,99.1
QOS-01348,Orange,Nantes,44 - Loire-Atlantique,Pays de la Loire,5G 3.5GHz,477.6,60.1,11.9,96.4
QOS-01349,Free Mobile,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,4G+ LTE,93.0,19.3,33.9,99.5
QOS-01350,Orange,Montpellier,34 - Hérault,Occitanie,5G 3.5GHz,576.7,60.3,14.1,95.1
QOS-01351,Orange,Rennes,35 - Ille-et-Vilaine,Bretagne,5G 700MHz,186.9,25.2,17.6,94.6
QOS-01352,SFR,Paris,75 - Paris,Île-de-France,5G 3.5GHz,488.4,72.0,12.4,97.2
QOS-01353,SFR,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5G 700MHz,231.0,38.0,20.9,97.0
QOS-01354,Bouygues Telecom,Rennes,35 - Ille-et-Vilaine,Bretagne,5G 700MHz,232.9,32.6,16.0,95.7
QOS-01355,SFR,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,4G,52.0,10.5,30.4,99.0
QOS-01356,SFR,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,4G+ LTE,95.9,20.2,27.8,99.0
QOS-01357,Bouygues Telecom,Lille,59 - Nord,Hauts-de-France,5G 700MHz,227.9,39.2,16.4,99.8
QOS-01358,Free Mobile,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,5G 700MHz,177.5,38.9,16.8,94.5
QOS-01359,SFR,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5G 700MHz,174.4,42.1,20.6,98.4
QOS-01360,Bouygues Telecom,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,5G 700MHz,215.6,33.9,24.9,96.5
QOS-01361,Free Mobile,Montpellier,34 - Hérault,Occitanie,5G 700MHz,235.2,41.2,19.6,98.8
QOS-01362,SFR,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,5G 3.5GHz,542.4,70.5,15.5,99.4
QOS-01363,Orange,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5G 3.5GHz,566.2,61.2,14.7,96.7
QOS-01364,Orange,Lille,59 - Nord,Hauts-de-France,5G 3.5GHz,470.7,58.0,14.2,97.0
QOS-01365,Orange,Lille,59 - Nord,Hauts-de-France,5G 700MHz,229.2,41.2,16.6,94.9
QOS-01366,Bouygues Telecom,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,5G 3.5GHz,345.6,75.2,15.2,98.9
QOS-01367,SFR,Montpellier,34 - Hérault,Occitanie,5G 3.5GHz,318.9,74.4,16.1,97.2
QOS-01368,Bouygues Telecom,Toulouse,31 - Haute-Garonne,Occitanie,4G+ LTE,93.3,23.1,24.5,94.6
QOS-01369,Free Mobile,Rennes,35 - Ille-et-Vilaine,Bretagne,4G+ LTE,103.6,26.4,20.7,98.6
QOS-01370,Bouygues Telecom,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,4G+ LTE,110.0,18.8,22.7,94.9
QOS-01371,Free Mobile,Nantes,44 - Loire-Atlantique,Pays de la Loire,4G+ LTE,89.0,23.4,25.6,97.9
QOS-01372,Bouygues Telecom,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,4G,35.6,8.8,39.8,95.0
QOS-01373,Orange,Nantes,44 - Loire-Atlantique,Pays de la Loire,4G+ LTE,70.2,18.8,23.9,96.3
QOS-01374,Free Mobile,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,4G+ LTE,110.2,16.5,24.1,96.2
QOS-01375,Bouygues Telecom,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,5G 700MHz,201.3,35.8,14.7,99.9
QOS-01376,Bouygues Telecom,Montpellier,34 - Hérault,Occitanie,5G 3.5GHz,526.4,50.2,16.6,98.5
QOS-01377,SFR,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5G 700MHz,184.0,34.0,14.6,95.0
QOS-01378,Bouygues Telecom,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,5G 700MHz,219.6,41.7,22.4,97.2
QOS-01379,Bouygues Telecom,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,4G+ LTE,115.2,22.1,31.4,95.9
QOS-01380,Bouygues Telecom,Lille,59 - Nord,Hauts-de-France,5G 700MHz,191.3,28.9,22.3,96.9
QOS-01381,Bouygues Telecom,Paris,75 - Paris,Île-de-France,5G 700MHz,162.7,38.5,25.1,99.8
QOS-01382,SFR,Toulouse,31 - Haute-Garonne,Occitanie,5G 700MHz,195.1,28.2,20.3,96.3
QOS-01383,Orange,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,5G 700MHz,157.0,43.7,24.1,98.5
QOS-01384,Orange,Rennes,35 - Ille-et-Vilaine,Bretagne,4G+ LTE,120.9,25.3,34.0,99.7
QOS-01385,Free Mobile,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,5G 3.5GHz,341.3,46.1,10.1,96.0
QOS-01386,Free Mobile,Paris,75 - Paris,Île-de-France,4G+ LTE,89.9,16.7,24.1,99.4
QOS-01387,Orange,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,5G 700MHz,205.2,35.7,16.8,95.0
QOS-01388,Free Mobile,Nantes,44 - Loire-Atlantique,Pays de la Loire,4G+ LTE,85.0,20.2,27.7,95.4
QOS-01389,Free Mobile,Nantes,44 - Loire-Atlantique,Pays de la Loire,5G 3.5GHz,339.4,46.6,13.4,99.5
QOS-01390,SFR,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,4G+ LTE,109.4,18.9,26.4,97.6
QOS-01391,SFR,Montpellier,34 - Hérault,Occitanie,4G,43.6,10.9,33.5,99.7
QOS-01392,Orange,Paris,75 - Paris,Île-de-France,4G+ LTE,86.2,25.6,29.6,94.9
QOS-01393,Bouygues Telecom,Montpellier,34 - Hérault,Occitanie,5G 3.5GHz,456.0,53.0,16.5,98.4
QOS-01394,Bouygues Telecom,Rennes,35 - Ille-et-Vilaine,Bretagne,4G+ LTE,67.3,16.9,25.1,98.0
QOS-01395,Free Mobile,Paris,75 - Paris,Île-de-France,5G 3.5GHz,565.8,65.0,15.8,95.0
QOS-01396,Bouygues Telecom,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5G 3.5GHz,428.9,80.6,11.5,98.5
QOS-01397,Free Mobile,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,5G 3.5GHz,606.1,59.4,15.6,96.6
QOS-01398,Free Mobile,Lille,59 - Nord,Hauts-de-France,5G 3.5GHz,584.8,59.9,10.5,99.7
QOS-01399,Free Mobile,Rennes,35 - Ille-et-Vilaine,Bretagne,4G,34.1,14.1,36.4,96.5
QOS-01400,Bouygues Telecom,Strasbourg,67 - Bas-Rhin,Grand Est,4G+ LTE,119.6,27.3,26.0,99.8
QOS-01401,Free Mobile,Rennes,35 - Ille-et-Vilaine,Bretagne,4G+ LTE,67.2,22.5,28.8,98.7
QOS-01402,Orange,Toulouse,31 - Haute-Garonne,Occitanie,4G+ LTE,82.6,22.7,24.9,94.9
QOS-01403,Orange,Toulouse,31 - Haute-Garonne,Occitanie,5G 700MHz,151.0,26.1,16.2,95.9
QOS-01404,Orange,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,4G+ LTE,96.2,16.1,29.7,96.4
QOS-01405,SFR,Lille,59 - Nord,Hauts-de-France,4G,36.1,10.1,35.5,96.3
QOS-01406,Free Mobile,Lille,59 - Nord,Hauts-de-France,5G 700MHz,163.8,37.0,17.0,98.3
QOS-01407,Orange,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,5G 700MHz,206.7,28.1,15.7,95.7
QOS-01408,Free Mobile,Paris,75 - Paris,Île-de-France,5G 3.5GHz,381.5,53.3,14.8,95.9
QOS-01409,SFR,Strasbourg,67 - Bas-Rhin,Grand Est,4G+ LTE,70.2,25.8,34.9,96.5
QOS-01410,SFR,Montpellier,34 - Hérault,Occitanie,4G+ LTE,117.8,19.3,21.6,96.7
QOS-01411,SFR,Toulouse,31 - Haute-Garonne,Occitanie,4G+ LTE,83.2,18.5,29.4,96.3
QOS-01412,Free Mobile,Toulouse,31 - Haute-Garonne,Occitanie,4G,53.6,13.1,44.5,95.7
QOS-01413,Free Mobile,Rennes,35 - Ille-et-Vilaine,Bretagne,5G 700MHz,139.1,27.6,24.1,99.8
QOS-01414,SFR,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,4G,35.9,10.1,31.5,95.7
QOS-01415,Orange,Toulouse,31 - Haute-Garonne,Occitanie,5G 3.5GHz,344.2,80.4,13.2,97.0
QOS-01416,Free Mobile,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,4G,47.2,9.0,36.2,95.0
QOS-01417,Free Mobile,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,4G+ LTE,104.0,21.5,29.6,98.0
QOS-01418,SFR,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,4G,45.3,10.1,33.9,95.2
QOS-01419,Orange,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,4G+ LTE,115.3,25.7,33.5,96.8
QOS-01420,Bouygues Telecom,Rennes,35 - Ille-et-Vilaine,Bretagne,4G,52.9,13.3,31.1,96.5
QOS-01421,Bouygues Telecom,Paris,75 - Paris,Île-de-France,4G+ LTE,121.0,16.5,26.6,97.7
QOS-01422,Orange,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,4G+ LTE,97.3,23.5,23.1,98.8
QOS-01423,Orange,Paris,75 - Paris,Île-de-France,4G,50.4,15.0,39.0,95.8
QOS-01424,Bouygues Telecom,Rennes,35 - Ille-et-Vilaine,Bretagne,5G 3.5GHz,534.7,69.1,14.9,95.8
QOS-01425,Orange,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,5G 3.5GHz,466.6,66.1,15.1,97.7
QOS-01426,Bouygues Telecom,Strasbourg,67 - Bas-Rhin,Grand Est,5G 3.5GHz,410.9,71.0,13.9,95.6
QOS-01427,Free Mobile,Montpellier,34 - Hérault,Occitanie,4G,33.3,9.4,37.3,95.9
QOS-01428,Bouygues Telecom,Paris,75 - Paris,Île-de-France,4G,56.3,10.9,45.4,99.3
QOS-01429,SFR,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,4G+ LTE,92.7,18.6,20.5,98.8
