annee_mois,secteur_activite,nom_region,taux_defaillance_annuel_pct,variation_trimestrielle_pct
2021-01,Agroalimentaire,Île-de-France,2.64,0.32
2021-01,Agroalimentaire,Provence-Alpes-Côte d'Azur,3.08,0.54
2021-01,Agroalimentaire,Auvergne-Rhône-Alpes,2.35,1.66
2021-01,Agroalimentaire,Nouvelle-Aquitaine,2.97,1.51
2021-01,Transport,Occitanie,3.42,2.05
2021-01,Transport,Île-de-France,3.03,1.79
2021-01,Transport,Provence-Alpes-Côte d'Azur,2.41,2.86
2021-01,Transport,Auvergne-Rhône-Alpes,2.45,2.2
2021-01,Transport,Nouvelle-Aquitaine,2.69,-1.09
2021-01,Immobilier,Occitanie,3.59,0.56
2021-01,Immobilier,Île-de-France,2.8,1.61
2021-01,Immobilier,Provence-Alpes-Côte d'Azur,2.89,1.01
2021-01,Immobilier,Auvergne-Rhône-Alpes,2.49,0.34
2021-01,Immobilier,Nouvelle-Aquitaine,3.28,1.06
2021-01,Aéronautique,Occitanie,3.83,-0.82
2021-01,Aéronautique,Île-de-France,3.14,2.8
2021-01,Aéronautique,Provence-Alpes-Côte d'Azur,3.28,1.93
2021-01,Aéronautique,Auvergne-Rhône-Alpes,2.77,2.96
2021-01,Aéronautique,Nouvelle-Aquitaine,2.99,1.11
2021-01,Automobile,Occitanie,5.01,-1.48
2021-01,Automobile,Île-de-France,4.99,1.02
2021-01,Automobile,Provence-Alpes-Côte d'Azur,5.41,-0.07
2021-01,Automobile,Auvergne-Rhône-Alpes,5.17,2.75
2021-01,Automobile,Nouvelle-Aquitaine,4.69,0.44
2021-02,Commerce,Occitanie,5.64,0.91
2021-02,Commerce,Île-de-France,4.47,-0.46
2021-02,Commerce,Provence-Alpes-Côte d'Azur,5.28,-0.59
2021-02,Commerce,Auvergne-Rhône-Alpes,4.49,2.26
2021-02,Commerce,Nouvelle-Aquitaine,5.3,2.5
2021-02,Industrie,Occitanie,3.79,3.17
2021-02,Industrie,Île-de-France,2.88,1.08
2021-02,Industrie,Provence-Alpes-Côte d'Azur,2.67,-1.18
2021-02,Industrie,Auvergne-Rhône-Alpes,2.44,1.91
2021-02,Industrie,Nouvelle-Aquitaine,2.91,0.05
2021-02,BTP,Occitanie,6.25,1.58
2021-02,BTP,Île-de-France,5.5,1.41
2021-02,BTP,Provence-Alpes-Côte d'Azur,6.46,-0.01
2021-02,BTP,Auvergne-Rhône-Alpes,5.92,1.4
2021-02,BTP,Nouvelle-Aquitaine,5.75,1.25
2021-02,Technologies,Occitanie,3.35,0.21
2021-02,Technologies,Île-de-France,2.7,0.51
2021-02,Technologies,Provence-Alpes-Côte d'Azur,2.33,-0.34
2021-02,Technologies,Auvergne-Rhône-Alpes,2.59,1.98
2021-02,Technologies,Nouvelle-Aquitaine,2.85,2.45
2021-02,Agroalimentaire,Occitanie,2.84,1.94
2021-02,Agroalimentaire,Île-de-France,3.38,0.68
2021-02,Agroalimentaire,Provence-Alpes-Côte d'Azur,2.76,-0.06
2021-02,Agroalimentaire,Auvergne-Rhône-Alpes,2.99,-0.67
2021-02,Agroalimentaire,Nouvelle-Aquitaine,3.05,2.46
2021-02,Transport,Occitanie,3.71,-0.84
2021-02,Transport,Île-de-France,2.97,-0.26
2021-02,Transport,Provence-Alpes-Côte d'Azur,3.39,-1.14
2021-02,Transport,Auvergne-Rhône-Alpes,2.42,-1.41
2021-02,Transport,Nouvelle-Aquitaine,2.93,-1.35
2021-02,Immobilier,Occitanie,3.37,0.4
2021-02,Immobilier,Île-de-France,3.03,2.76
2021-02,Immobilier,Provence-Alpes-Côte d'Azur,2.99,1.05
2021-02,Immobilier,Auvergne-Rhône-Alpes,3.52,0.72
2021-02,Immobilier,Nouvelle-Aquitaine,3.26,0.22
2021-02,Aéronautique,Occitanie,2.94,2.13
2021-02,Aéronautique,Île-de-France,3.2,-0.13
2021-02,Aéronautique,Provence-Alpes-Côte d'Azur,2.88,0.9
2021-02,Aéronautique,Auvergne-Rhône-Alpes,2.8,0.86
2021-02,Aéronautique,Nouvelle-Aquitaine,3.12,2.49
2021-02,Automobile,Occitanie,5.83,1.39
2021-02,Automobile,Île-de-France,4.47,0.92
2021-02,Automobile,Provence-Alpes-Côte d'Azur,4.81,-0.66
2021-02,Automobile,Auvergne-Rhône-Alpes,5.41,1.6
2021-02,Automobile,Nouvelle-Aquitaine,5.44,1.96
2021-03,Commerce,Occitanie,5.44,0.19
2021-03,Commerce,Île-de-France,4.54,0.79
2021-03,Commerce,Provence-Alpes-Côte d'Azur,4.35,0.24
2021-03,Commerce,Auvergne-Rhône-Alpes,4.33,-0.53
2021-03,Commerce,Nouvelle-Aquitaine,5.36,0.2
2021-03,Industrie,Occitanie,3.24,0.64
2021-03,Industrie,Île-de-France,2.38,3.11
2021-03,Industrie,Provence-Alpes-Côte d'Azur,2.71,1.81
2021-03,Industrie,Auvergne-Rhône-Alpes,2.95,2.4
2021-03,Industrie,Nouvelle-Aquitaine,3.33,-0.26
2021-03,BTP,Occitanie,6.75,-0.68
2021-03,BTP,Île-de-France,6.16,0.22
2021-03,BTP,Provence-Alpes-Côte d'Azur,6.16,2.43
2021-03,BTP,Auvergne-Rhône-Alpes,6,0.27
2021-03,BTP,Nouvelle-Aquitaine,6.47,0.93
2021-03,Technologies,Occitanie,3.1,2.58
2021-03,Technologies,Île-de-France,2.91,0.77
2021-03,Technologies,Provence-Alpes-Côte d'Azur,3.05,0.86
2021-03,Technologies,Auvergne-Rhône-Alpes,2.49,-0.72
2021-03,Technologies,Nouvelle-Aquitaine,2.42,1.52
2021-03,Agroalimentaire,Occitanie,2.93,-0.62
2021-03,Agroalimentaire,Île-de-France,2.76,1.87
2021-03,Agroalimentaire,Provence-Alpes-Côte d'Azur,2.47,-0.42
2021-03,Agroalimentaire,Auvergne-Rhône-Alpes,3.3,1.89
2021-03,Agroalimentaire,Nouvelle-Aquitaine,2.9,0.75
2021-03,Transport,Occitanie,2.93,-0.74
2021-03,Transport,Île-de-France,3.33,-1.39
2021-03,Transport,Provence-Alpes-Côte d'Azur,2.38,1.2
2021-03,Transport,Auvergne-Rhône-Alpes,2.52,1.46
2021-03,Transport,Nouvelle-Aquitaine,2.37,1.19
2021-03,Immobilier,Occitanie,2.74,-0.29
2021-03,Immobilier,Île-de-France,2.54,3
2021-03,Immobilier,Provence-Alpes-Côte d'Azur,3.04,1.15
2021-03,Immobilier,Auvergne-Rhône-Alpes,2.35,1.88
2021-03,Immobilier,Nouvelle-Aquitaine,3.12,-0.17
2021-03,Aéronautique,Occitanie,2.78,0.61
2021-03,Aéronautique,Île-de-France,3.52,2.58
2021-03,Aéronautique,Provence-Alpes-Côte d'Azur,2.53,2.4
2021-03,Aéronautique,Auvergne-Rhône-Alpes,3.05,2.23
2021-03,Aéronautique,Nouvelle-Aquitaine,3.31,-0.65
2021-03,Automobile,Occitanie,5.65,-0.26
2021-03,Automobile,Île-de-France,5.14,0.11
2021-03,Automobile,Provence-Alpes-Côte d'Azur,4.82,1.28
2021-03,Automobile,Auvergne-Rhône-Alpes,4.55,0.31
2021-03,Automobile,Nouvelle-Aquitaine,4.41,-0.55
2021-04,Commerce,Occitanie,5.89,0.87
2021-04,Commerce,Île-de-France,4.78,-0.8
2021-04,Commerce,Provence-Alpes-Côte d'Azur,4.39,0.74
2021-04,Commerce,Auvergne-Rhône-Alpes,5.01,-1.32
2021-04,Commerce,Nouvelle-Aquitaine,5.22,0.87
2021-04,Industrie,Occitanie,2.82,0.77
2021-04,Industrie,Île-de-France,2.48,1.34
2021-04,Industrie,Provence-Alpes-Côte d'Azur,3.32,2.72
2021-04,Industrie,Auvergne-Rhône-Alpes,3.25,1.55
2021-04,Industrie,Nouvelle-Aquitaine,2.95,0.24
2021-04,BTP,Occitanie,6.15,0.99
2021-04,BTP,Île-de-France,5.66,2.27
2021-04,BTP,Provence-Alpes-Côte d'Azur,6.33,0.29
2021-04,BTP,Auvergne-Rhône-Alpes,6.09,1.98
2021-04,BTP,Nouvelle-Aquitaine,6.29,1.77
2021-04,Technologies,Occitanie,2.79,-0.87
2021-04,Technologies,Île-de-France,2.9,-0.41
2021-04,Technologies,Provence-Alpes-Côte d'Azur,3.36,-0.17
2021-04,Technologies,Auvergne-Rhône-Alpes,3.38,0.42
2021-04,Technologies,Nouvelle-Aquitaine,2.55,1.83
2021-04,Agroalimentaire,Occitanie,3.62,1.22
2021-04,Agroalimentaire,Île-de-France,2.47,-1.47
2021-04,Agroalimentaire,Provence-Alpes-Côte d'Azur,3.11,1.73
2021-04,Agroalimentaire,Auvergne-Rhône-Alpes,2.7,0.2
2021-04,Agroalimentaire,Nouvelle-Aquitaine,2.51,1.56
2021-04,Transport,Occitanie,2.98,2.52
2021-04,Transport,Île-de-France,2.83,0.22
2021-04,Transport,Provence-Alpes-Côte d'Azur,2.66,1.7
2021-04,Transport,Auvergne-Rhône-Alpes,3.23,0.44
2021-04,Transport,Nouvelle-Aquitaine,3.27,0.77
2021-04,Immobilier,Occitanie,3.12,1.11
2021-04,Immobilier,Île-de-France,2.63,-0.06
2021-04,Immobilier,Provence-Alpes-Côte d'Azur,2.74,1.82
2021-04,Immobilier,Auvergne-Rhône-Alpes,3.21,2.52
2021-04,Immobilier,Nouvelle-Aquitaine,3.12,2.01
2021-04,Aéronautique,Occitanie,3.21,1.79
2021-04,Aéronautique,Île-de-France,2.52,-0.49
2021-04,Aéronautique,Provence-Alpes-Côte d'Azur,2.81,0.09
2021-04,Aéronautique,Auvergne-Rhône-Alpes,2.99,1.78
2021-04,Aéronautique,Nouvelle-Aquitaine,3.17,-0.74
2021-04,Automobile,Occitanie,6.02,-1.48
2021-04,Automobile,Île-de-France,4.38,-0.82
2021-04,Automobile,Provence-Alpes-Côte d'Azur,5.39,0.55
2021-04,Automobile,Auvergne-Rhône-Alpes,4.35,-0.46
2021-04,Automobile,Nouvelle-Aquitaine,4.37,-1.32
2021-05,Commerce,Occitanie,5.32,3.13
2021-05,Commerce,Île-de-France,5.01,0.95
2021-05,Commerce,Provence-Alpes-Côte d'Azur,5.13,1.31
2021-05,Commerce,Auvergne-Rhône-Alpes,5.41,2.36
2021-05,Commerce,Nouvelle-Aquitaine,5.04,0.56
2021-05,Industrie,Occitanie,2.92,1.59
2021-05,Industrie,Île-de-France,3.29,-0.16
2021-05,Industrie,Provence-Alpes-Côte d'Azur,2.37,1.32
2021-05,Industrie,Auvergne-Rhône-Alpes,2.94,-0.41
2021-05,Industrie,Nouvelle-Aquitaine,2.53,-1.33
2021-05,BTP,Occitanie,6.38,-1.5
2021-05,BTP,Île-de-France,5.57,3.19
2021-05,BTP,Provence-Alpes-Côte d'Azur,6.32,0.16
2021-05,BTP,Auvergne-Rhône-Alpes,5.85,1.25
2021-05,BTP,Nouvelle-Aquitaine,6,1.96
2021-05,Technologies,Occitanie,2.76,-1.08
2021-05,Technologies,Île-de-France,2.67,2.4
2021-05,Technologies,Provence-Alpes-Côte d'Azur,3.42,0.14
2021-05,Technologies,Auvergne-Rhône-Alpes,3.48,-0.2
2021-05,Technologies,Nouvelle-Aquitaine,3.05,-0.59
2021-05,Agroalimentaire,Occitanie,3.79,1.2
2021-05,Agroalimentaire,Île-de-France,2.64,0.41
2021-05,Agroalimentaire,Provence-Alpes-Côte d'Azur,2.45,-1.16
2021-05,Agroalimentaire,Auvergne-Rhône-Alpes,2.68,2.95
2021-05,Agroalimentaire,Nouvelle-Aquitaine,3.29,3
2021-05,Transport,Occitanie,3.73,2.32
2021-05,Transport,Île-de-France,3.01,1.76
2021-05,Transport,Provence-Alpes-Côte d'Azur,3.48,1.15
2021-05,Transport,Auvergne-Rhône-Alpes,3.25,2.06
2021-05,Transport,Nouvelle-Aquitaine,3.48,0.66
2021-05,Immobilier,Occitanie,3.23,1.26
2021-05,Immobilier,Île-de-France,2.36,-0.95
2021-05,Immobilier,Provence-Alpes-Côte d'Azur,2.41,1.48
2021-05,Immobilier,Auvergne-Rhône-Alpes,3.52,1.68
2021-05,Immobilier,Nouvelle-Aquitaine,2.6,-0.02
2021-05,Aéronautique,Occitanie,3.82,0.93
2021-05,Aéronautique,Île-de-France,2.34,2.41
2021-05,Aéronautique,Provence-Alpes-Côte d'Azur,2.62,-1.06
2021-05,Aéronautique,Auvergne-Rhône-Alpes,3.13,2.36
2021-05,Aéronautique,Nouvelle-Aquitaine,2.42,2.88
2021-05,Automobile,Occitanie,5.43,0.16
2021-05,Automobile,Île-de-France,5.35,-0.24
2021-05,Automobile,Provence-Alpes-Côte d'Azur,5.41,1.71
2021-05,Automobile,Auvergne-Rhône-Alpes,5.37,0.85
2021-05,Automobile,Nouvelle-Aquitaine,4.51,1.96
2021-06,Commerce,Occitanie,5.91,-0.53
2021-06,Commerce,Île-de-France,4.52,-0.33
2021-06,Commerce,Provence-Alpes-Côte d'Azur,5.02,-0.77
2021-06,Commerce,Auvergne-Rhône-Alpes,4.4,2.82
2021-06,Commerce,Nouvelle-Aquitaine,5.09,1.62
2021-06,Industrie,Occitanie,3.41,2.09
2021-06,Industrie,Île-de-France,2.97,-1.3
2021-06,Industrie,Provence-Alpes-Côte d'Azur,2.9,1.42
2021-06,Industrie,Auvergne-Rhône-Alpes,2.92,3.13
2021-06,Industrie,Nouvelle-Aquitaine,3.4,2.58
2021-06,BTP,Occitanie,6.69,3.13
2021-06,BTP,Île-de-France,6.48,-0.18
2021-06,BTP,Provence-Alpes-Côte d'Azur,5.65,1.21
2021-06,BTP,Auvergne-Rhône-Alpes,5.44,2.26
2021-06,BTP,Nouvelle-Aquitaine,5.95,1.04
2021-06,Technologies,Occitanie,3.28,0.35
2021-06,Technologies,Île-de-France,3.15,-0.68
2021-06,Technologies,Provence-Alpes-Côte d'Azur,3.5,1.78
2021-06,Technologies,Auvergne-Rhône-Alpes,2.88,1.74
2021-06,Technologies,Nouvelle-Aquitaine,2.34,-0.51
2021-06,Agroalimentaire,Occitanie,3.37,0.03
2021-06,Agroalimentaire,Île-de-France,3.06,-0.28
2021-06,Agroalimentaire,Provence-Alpes-Côte d'Azur,2.98,-0.39
2021-06,Agroalimentaire,Auvergne-Rhône-Alpes,2.89,1.38
2021-06,Agroalimentaire,Nouvelle-Aquitaine,2.76,0.84
2021-06,Transport,Occitanie,2.93,1.79
2021-06,Transport,Île-de-France,2.77,2.52
2021-06,Transport,Provence-Alpes-Côte d'Azur,2.66,-0.65
2021-06,Transport,Auvergne-Rhône-Alpes,2.48,1.21
2021-06,Transport,Nouvelle-Aquitaine,2.6,-1.03
2021-06,Immobilier,Occitanie,3,-0.39
2021-06,Immobilier,Île-de-France,2.84,0.29
2021-06,Immobilier,Provence-Alpes-Côte d'Azur,2.5,3.01
2021-06,Immobilier,Auvergne-Rhône-Alpes,2.5,2.29
2021-06,Immobilier,Nouvelle-Aquitaine,2.54,0.85
2021-06,Aéronautique,Occitanie,3.87,2.49
2021-06,Aéronautique,Île-de-France,2.95,1.89
2021-06,Aéronautique,Provence-Alpes-Côte d'Azur,3.27,-0.09
2021-06,Aéronautique,Auvergne-Rhône-Alpes,3,1.17
2021-06,Aéronautique,Nouvelle-Aquitaine,2.8,1.75
2021-06,Automobile,Occitanie,4.93,2.32
2021-06,Automobile,Île-de-France,4.85,1.46
2021-06,Automobile,Provence-Alpes-Côte d'Azur,4.81,0.07
2021-06,Automobile,Auvergne-Rhône-Alpes,4.71,1.13
2021-06,Automobile,Nouvelle-Aquitaine,5.39,-0.29
2021-07,Commerce,Occitanie,4.88,-0.93
2021-07,Commerce,Île-de-France,5.32,3.03
2021-07,Commerce,Provence-Alpes-Côte d'Azur,4.51,1.21
2021-07,Commerce,Auvergne-Rhône-Alpes,5.05,-0.68
2021-07,Commerce,Nouvelle-Aquitaine,5.21,0.17
2021-07,Industrie,Occitanie,3.48,0.79
2021-07,Industrie,Île-de-France,3.21,2.68
2021-07,Industrie,Provence-Alpes-Côte d'Azur,2.78,-0.15
2021-07,Industrie,Auvergne-Rhône-Alpes,3.08,-0.82
2021-07,Industrie,Nouvelle-Aquitaine,2.53,2.3
2021-07,BTP,Occitanie,6.5,1.47
2021-07,BTP,Île-de-France,6.07,2.49
2021-07,BTP,Provence-Alpes-Côte d'Azur,5.47,-0.74
2021-07,BTP,Auvergne-Rhône-Alpes,5.65,-0.01
2021-07,BTP,Nouvelle-Aquitaine,5.73,-0.24
2021-07,Technologies,Occitanie,3.45,-0.23
2021-07,Technologies,Île-de-France,2.86,2.56
2021-07,Technologies,Provence-Alpes-Côte d'Azur,2.76,1.26
2021-07,Technologies,Auvergne-Rhône-Alpes,3.48,0.45
2021-07,Technologies,Nouvelle-Aquitaine,2.55,-1.39
2021-07,Agroalimentaire,Occitanie,3.55,1.61
2021-07,Agroalimentaire,Île-de-France,3.45,1.79
2021-07,Agroalimentaire,Provence-Alpes-Côte d'Azur,2.42,-0.72
2021-07,Agroalimentaire,Auvergne-Rhône-Alpes,2.45,-1.2
2021-07,Agroalimentaire,Nouvelle-Aquitaine,3.38,1.08
2021-07,Transport,Occitanie,2.71,0.37
2021-07,Transport,Île-de-France,3.24,-1.11
2021-07,Transport,Provence-Alpes-Côte d'Azur,2.64,-0.77
2021-07,Transport,Auvergne-Rhône-Alpes,3.11,2.66
2021-07,Transport,Nouvelle-Aquitaine,2.7,-0.34
2021-07,Immobilier,Occitanie,3.02,1.44
2021-07,Immobilier,Île-de-France,2.48,2.44
2021-07,Immobilier,Provence-Alpes-Côte d'Azur,2.36,1.62
2021-07,Immobilier,Auvergne-Rhône-Alpes,3.36,0.03
2021-07,Immobilier,Nouvelle-Aquitaine,2.9,3.08
2021-07,Aéronautique,Occitanie,3.32,-0.22
2021-07,Aéronautique,Île-de-France,2.86,3.06
2021-07,Aéronautique,Provence-Alpes-Côte d'Azur,3.16,-0.67
2021-07,Aéronautique,Auvergne-Rhône-Alpes,3.04,1.47
2021-07,Aéronautique,Nouvelle-Aquitaine,3.09,1.15
2021-07,Automobile,Occitanie,5.49,1.51
2021-07,Automobile,Île-de-France,4.65,0.13
2021-07,Automobile,Provence-Alpes-Côte d'Azur,4.92,2.28
2021-07,Automobile,Auvergne-Rhône-Alpes,4.81,0.22
2021-07,Automobile,Nouvelle-Aquitaine,4.59,-0.07
2021-08,Commerce,Occitanie,4.86,2.33
2021-08,Commerce,Île-de-France,5.29,0.12
2021-08,Commerce,Provence-Alpes-Côte d'Azur,4.84,-1.46
2021-08,Commerce,Auvergne-Rhône-Alpes,5.38,2.95
2021-08,Commerce,Nouvelle-Aquitaine,4.85,-1.46
2021-08,Industrie,Occitanie,3.19,-0.12
2021-08,Industrie,Île-de-France,2.6,-1.47
2021-08,Industrie,Provence-Alpes-Côte d'Azur,2.77,0.44
2021-08,Industrie,Auvergne-Rhône-Alpes,3,0.36
2021-08,Industrie,Nouvelle-Aquitaine,2.52,1.96
2021-08,BTP,Occitanie,6.57,0.28
2021-08,BTP,Île-de-France,5.7,0.48
2021-08,BTP,Provence-Alpes-Côte d'Azur,5.67,2.09
2021-08,BTP,Auvergne-Rhône-Alpes,6.47,2.3
2021-08,BTP,Nouvelle-Aquitaine,6.2,-0.16
2021-08,Technologies,Occitanie,3.57,2.3
2021-08,Technologies,Île-de-France,2.82,2.51
2021-08,Technologies,Provence-Alpes-Côte d'Azur,2.54,-0.14
2021-08,Technologies,Auvergne-Rhône-Alpes,3.09,1.4
2021-08,Technologies,Nouvelle-Aquitaine,2.65,1.43
2021-08,Agroalimentaire,Occitanie,2.9,-1.41
2021-08,Agroalimentaire,Île-de-France,2.38,1.01
2021-08,Agroalimentaire,Provence-Alpes-Côte d'Azur,2.55,-1.02
2021-08,Agroalimentaire,Auvergne-Rhône-Alpes,2.65,1.86
2021-08,Agroalimentaire,Nouvelle-Aquitaine,3.2,-0.41
2021-08,Transport,Occitanie,2.86,0.82
2021-08,Transport,Île-de-France,2.74,-0.04
2021-08,Transport,Provence-Alpes-Côte d'Azur,3.28,3.19
2021-08,Transport,Auvergne-Rhône-Alpes,2.88,2.22
2021-08,Transport,Nouvelle-Aquitaine,2.72,2.46
2021-08,Immobilier,Occitanie,3.82,-1.24
2021-08,Immobilier,Île-de-France,3.26,-1.16
2021-08,Immobilier,Provence-Alpes-Côte d'Azur,2.89,-0.6
2021-08,Immobilier,Auvergne-Rhône-Alpes,3.33,2.34
2021-08,Immobilier,Nouvelle-Aquitaine,3.32,-0.93
2021-08,Aéronautique,Occitanie,3.6,-0.33
2021-08,Aéronautique,Île-de-France,3.25,0.58
2021-08,Aéronautique,Provence-Alpes-Côte d'Azur,3.21,-1.34
2021-08,Aéronautique,Auvergne-Rhône-Alpes,2.88,2.12
2021-08,Aéronautique,Nouvelle-Aquitaine,2.95,3.12
2021-08,Automobile,Occitanie,5.43,1.7
2021-08,Automobile,Île-de-France,4.65,0.02
2021-08,Automobile,Provence-Alpes-Côte d'Azur,5.03,-1.3
2021-08,Automobile,Auvergne-Rhône-Alpes,5.4,0.95
2021-08,Automobile,Nouvelle-Aquitaine,4.58,1.5
2021-09,Commerce,Occitanie,5.1,2.67
2021-09,Commerce,Île-de-France,5.31,-0.48
2021-09,Commerce,Provence-Alpes-Côte d'Azur,4.41,1.47
2021-09,Commerce,Auvergne-Rhône-Alpes,4.66,-0.71
2021-09,Commerce,Nouvelle-Aquitaine,4.61,-0.94
2021-09,Industrie,Occitanie,3.62,-1.46
2021-09,Industrie,Île-de-France,2.38,2.18
2021-09,Industrie,Provence-Alpes-Côte d'Azur,2.9,1.3
2021-09,Industrie,Auvergne-Rhône-Alpes,2.77,-1.08
2021-09,Industrie,Nouvelle-Aquitaine,2.51,-1.07
2021-09,BTP,Occitanie,6.84,2.87
2021-09,BTP,Île-de-France,6.58,1.44
2021-09,BTP,Provence-Alpes-Côte d'Azur,5.45,1.53
2021-09,BTP,Auvergne-Rhône-Alpes,6.22,2.22
2021-09,BTP,Nouvelle-Aquitaine,5.53,-0.41
2021-09,Technologies,Occitanie,3.85,2.21
2021-09,Technologies,Île-de-France,3.23,2.29
2021-09,Technologies,Provence-Alpes-Côte d'Azur,2.85,-0.59
2021-09,Technologies,Auvergne-Rhône-Alpes,3.15,0.18
2021-09,Technologies,Nouvelle-Aquitaine,2.49,2.72
2021-09,Agroalimentaire,Occitanie,3.26,0.56
2021-09,Agroalimentaire,Île-de-France,2.68,1.78
2021-09,Agroalimentaire,Provence-Alpes-Côte d'Azur,2.55,-0.62
2021-09,Agroalimentaire,Auvergne-Rhône-Alpes,2.74,1.94
2021-09,Agroalimentaire,Nouvelle-Aquitaine,2.66,2.41
2021-09,Transport,Occitanie,3.77,1.11
2021-09,Transport,Île-de-France,2.41,-0.77
2021-09,Transport,Provence-Alpes-Côte d'Azur,2.68,-0.26
2021-09,Transport,Auvergne-Rhône-Alpes,2.77,-1.5
2021-09,Transport,Nouvelle-Aquitaine,3.09,0.28
2021-09,Immobilier,Occitanie,2.9,-1.41
2021-09,Immobilier,Île-de-France,3.35,2.15
2021-09,Immobilier,Provence-Alpes-Côte d'Azur,2.61,1.89
2021-09,Immobilier,Auvergne-Rhône-Alpes,3.11,1.03
2021-09,Immobilier,Nouvelle-Aquitaine,2.79,0.96
2021-09,Aéronautique,Occitanie,3.27,1.09
2021-09,Aéronautique,Île-de-France,3.06,0.02
2021-09,Aéronautique,Provence-Alpes-Côte d'Azur,3.09,-0.98
2021-09,Aéronautique,Auvergne-Rhône-Alpes,2.95,-1.19
2021-09,Aéronautique,Nouvelle-Aquitaine,3.33,-0.89
2021-09,Automobile,Occitanie,5.91,-0.55
2021-09,Automobile,Île-de-France,4.86,-1.04
2021-09,Automobile,Provence-Alpes-Côte d'Azur,4.96,2.43
2021-09,Automobile,Auvergne-Rhône-Alpes,5.06,0.97
2021-09,Automobile,Nouvelle-Aquitaine,5.12,-0.3
2021-10,Commerce,Occitanie,5.3,1.35
2021-10,Commerce,Île-de-France,4.36,2.87
2021-10,Commerce,Provence-Alpes-Côte d'Azur,4.53,0.81
2021-10,Commerce,Auvergne-Rhône-Alpes,5.34,-1.12
2021-10,Commerce,Nouvelle-Aquitaine,5.24,-1.21
2021-10,Industrie,Occitanie,3.35,2.91
2021-10,Industrie,Île-de-France,2.82,0.23
2021-10,Industrie,Provence-Alpes-Côte d'Azur,3.18,2.37
2021-10,Industrie,Auvergne-Rhône-Alpes,2.64,-1.31
2021-10,Industrie,Nouvelle-Aquitaine,2.41,-0.07
2021-10,BTP,Occitanie,7.23,3.01
2021-10,BTP,Île-de-France,5.5,1.91
2021-10,BTP,Provence-Alpes-Côte d'Azur,6.02,-0.61
2021-10,BTP,Auvergne-Rhône-Alpes,6.01,-0.33
2021-10,BTP,Nouvelle-Aquitaine,6.13,-0.66
2021-10,Technologies,Occitanie,3.58,0.45
2021-10,Technologies,Île-de-France,2.45,1.5
2021-10,Technologies,Provence-Alpes-Côte d'Azur,2.75,0.66
2021-10,Technologies,Auvergne-Rhône-Alpes,3.12,2.65
2021-10,Technologies,Nouvelle-Aquitaine,2.53,-0.65
2021-10,Agroalimentaire,Occitanie,3.16,0.09
2021-10,Agroalimentaire,Île-de-France,2.51,3.19
2021-10,Agroalimentaire,Provence-Alpes-Côte d'Azur,2.86,0.16
2021-10,Agroalimentaire,Auvergne-Rhône-Alpes,2.7,3.16
2021-10,Agroalimentaire,Nouvelle-Aquitaine,2.71,0.25
2021-10,Transport,Occitanie,3.59,0.52
2021-10,Transport,Île-de-France,3.2,1.36
2021-10,Transport,Provence-Alpes-Côte d'Azur,3,-0.49
2021-10,Transport,Auvergne-Rhône-Alpes,3.24,2.85
2021-10,Transport,Nouvelle-Aquitaine,2.63,3.02
2021-10,Immobilier,Occitanie,3.21,0.37
2021-10,Immobilier,Île-de-France,3.2,3.12
2021-10,Immobilier,Provence-Alpes-Côte d'Azur,3.04,0.93
2021-10,Immobilier,Auvergne-Rhône-Alpes,3.52,-0.08
2021-10,Immobilier,Nouvelle-Aquitaine,2.69,-0.46
2021-10,Aéronautique,Occitanie,3.7,-1.4
2021-10,Aéronautique,Île-de-France,3.31,1.74
2021-10,Aéronautique,Provence-Alpes-Côte d'Azur,2.66,1.1
2021-10,Aéronautique,Auvergne-Rhône-Alpes,2.99,2.85
2021-10,Aéronautique,Nouvelle-Aquitaine,2.51,-1.32
2021-10,Automobile,Occitanie,5.29,-0.85
2021-10,Automobile,Île-de-France,4.72,1.24
2021-10,Automobile,Provence-Alpes-Côte d'Azur,4.55,2.31
2021-10,Automobile,Auvergne-Rhône-Alpes,4.39,0.38
2021-10,Automobile,Nouvelle-Aquitaine,5.38,1.95
2021-11,Commerce,Occitanie,5.73,2.23
2021-11,Commerce,Île-de-France,4.48,2.38
2021-11,Commerce,Provence-Alpes-Côte d'Azur,5.1,1.21
2021-11,Commerce,Auvergne-Rhône-Alpes,5.36,1.3
2021-11,Commerce,Nouvelle-Aquitaine,4.64,1.93
2021-11,Industrie,Occitanie,3.37,-1.13
2021-11,Industrie,Île-de-France,2.39,2.12
2021-11,Industrie,Provence-Alpes-Côte d'Azur,2.74,2.34
2021-11,Industrie,Auvergne-Rhône-Alpes,2.82,2.58
2021-11,Industrie,Nouvelle-Aquitaine,3.37,-0.43
2021-11,BTP,Occitanie,6.88,1.33
2021-11,BTP,Île-de-France,5.39,2.15
2021-11,BTP,Provence-Alpes-Côte d'Azur,5.84,-0.07
2021-11,BTP,Auvergne-Rhône-Alpes,5.43,1.04
2021-11,BTP,Nouvelle-Aquitaine,5.56,0.86
2021-11,Technologies,Occitanie,2.94,-1.26
2021-11,Technologies,Île-de-France,3.2,0.35
2021-11,Technologies,Provence-Alpes-Côte d'Azur,2.86,1.3
2021-11,Technologies,Auvergne-Rhône-Alpes,2.93,-0.46
2021-11,Technologies,Nouvelle-Aquitaine,2.67,0.35
