id_parcelle,id_exploitation,nom_parcelle,surface_ha,culture_actuelle,code_ciqual,type_sol,irrigation_active,score_sante_sol,annee_plantation
PAR_EXP_310346_3,EXP_310346,Champ boulevard #3,84.7,"Raisin de cuve blanc, cru",13013,Limoneux,False,51,2018
PAR_EXP_310347_1,EXP_310347,Champ rue #1,59.8,"Pomme de terre, crue",20038,Limoneux,True,85,2016
PAR_EXP_310347_2,EXP_310347,Champ chemin #2,59.8,"Carotte, crue",20008,Limoneux,True,76,2018
PAR_EXP_310347_3,EXP_310347,Champ chemin #3,59.8,"Carotte, crue",20008,Alluvial,True,69,2023
PAR_EXP_310348_1,EXP_310348,Champ rue #1,23.4,"Pois chiche, sec",20042,Sableux,True,85,2023
PAR_EXP_310348_2,EXP_310348,Champ avenue #2,23.4,"Pois chiche, sec",20042,Granitique,True,87,2023
PAR_EXP_310348_3,EXP_310348,Champ rue #3,23.4,Graines de colza,15003,Argilo-calcaire,False,54,2019
PAR_EXP_310349_1,EXP_310349,Champ rue #1,61.5,"Pomme de terre, crue",20038,Sableux,True,94,2021
PAR_EXP_310349_2,EXP_310349,Champ avenue #2,61.5,"Carotte, crue",20008,Argilo-calcaire,True,91,2016
PAR_EXP_310349_3,EXP_310349,Champ rue #3,61.5,"Carotte, crue",20008,Alluvial,True,82,2023
PAR_EXP_310350_1,EXP_310350,Champ boulevard #1,55.8,"Raisin de cuve blanc, cru",13013,Granitique,False,55,2019
PAR_EXP_310350_2,EXP_310350,Champ rue #2,55.8,"Raisin de cuve rouge, cru",13012,Argilo-calcaire,True,34,2017
PAR_EXP_310350_3,EXP_310350,Champ rue #3,55.8,"Raisin de cuve blanc, cru",13013,Limoneux,False,35,2015
PAR_EXP_310351_1,EXP_310351,Champ rue #1,49.7,"Pomme, crue",13034,Limoneux,True,82,2023
PAR_EXP_310351_2,EXP_310351,Champ rue #2,49.7,"Pêche, crue",13030,Sableux,True,59,2023
PAR_EXP_310351_3,EXP_310351,Champ rue #3,49.7,"Poire, crue",13032,Granitique,True,91,2019
PAR_EXP_310352_1,EXP_310352,Champ rue #1,34.2,"Raisin de cuve blanc, cru",13013,Granitique,True,59,2023
PAR_EXP_310352_2,EXP_310352,Champ boulevard #2,34.2,"Raisin de cuve rouge, cru",13012,Sableux,False,53,2015
PAR_EXP_310352_3,EXP_310352,Champ avenue #3,34.2,"Raisin de cuve blanc, cru",13013,Sableux,True,59,2024
PAR_EXP_310353_1,EXP_310353,Champ chemin #1,23.7,"Carotte, crue",20008,Limoneux,True,68,2019
PAR_EXP_310353_2,EXP_310353,Champ rue #2,23.7,"Tomate, crue",20047,Limoneux,True,94,2021
PAR_EXP_310353_3,EXP_310353,Champ rue #3,23.7,"Tomate, crue",20047,Alluvial,True,62,2021
PAR_EXP_310354_1,EXP_310354,Champ chemin #1,82.9,"Raisin de cuve rouge, cru",13012,Argilo-calcaire,False,38,2024
PAR_EXP_310354_2,EXP_310354,Champ avenue #2,82.9,"Raisin de cuve blanc, cru",13013,Sableux,True,73,2016
PAR_EXP_310354_3,EXP_310354,Champ avenue #3,82.9,"Raisin de cuve rouge, cru",13012,Argilo-calcaire,True,50,2024
PAR_EXP_310355_1,EXP_310355,Champ rue #1,87.8,"Poire, crue",13032,Argilo-calcaire,True,64,2020
PAR_EXP_310355_2,EXP_310355,Champ rue #2,87.8,"Pêche, crue",13030,Sableux,True,37,2017
PAR_EXP_310355_3,EXP_310355,Champ rue #3,87.8,"Poire, crue",13032,Limoneux,True,46,2020
PAR_EXP_310356_1,EXP_310356,Champ rue #1,70.3,"Maïs grain, cru",11015,Granitique,True,74,2016
PAR_EXP_310356_2,EXP_310356,Champ chemin #2,70.3,"Blé tendre, cru",11084,Granitique,True,59,2024
PAR_EXP_310356_3,EXP_310356,Champ avenue #3,70.3,Graines de colza,15003,Limoneux,False,72,2015
PAR_EXP_310357_1,EXP_310357,Champ avenue #1,28.2,"Maïs grain, cru",11015,Alluvial,True,86,2020
PAR_EXP_310357_2,EXP_310357,Champ rue #2,28.2,Graines de colza,15003,Argilo-calcaire,True,82,2023
PAR_EXP_310357_3,EXP_310357,Champ boulevard #3,28.2,Graines de tournesol,15011,Argilo-calcaire,False,45,2019
PAR_EXP_310358_1,EXP_310358,Champ rue #1,51.3,"Pêche, crue",13030,Alluvial,True,44,2020
PAR_EXP_310358_2,EXP_310358,Champ rue #2,51.3,"Pêche, crue",13030,Sableux,True,53,2024
PAR_EXP_310358_3,EXP_310358,Champ rue #3,51.3,"Poire, crue",13032,Alluvial,True,27,2023
PAR_EXP_310359_1,EXP_310359,Champ rue #1,30.9,"Pois chiche, sec",20042,Alluvial,False,71,2017
PAR_EXP_310359_2,EXP_310359,Champ rue #2,30.9,"Pois chiche, sec",20042,Limoneux,False,35,2015
PAR_EXP_310359_3,EXP_310359,Champ boulevard #3,30.9,"Blé tendre, cru",11084,Granitique,False,45,2020
PAR_EXP_310360_1,EXP_310360,Champ rue #1,56.8,"Pomme, crue",13034,Granitique,True,41,2024
PAR_EXP_310360_2,EXP_310360,Champ chemin #2,56.8,"Poire, crue",13032,Sableux,True,37,2021
PAR_EXP_310360_3,EXP_310360,Champ boulevard #3,56.8,"Pomme, crue",13034,Sableux,True,75,2015
PAR_EXP_310361_1,EXP_310361,Champ chemin #1,13.2,"Poire, crue",13032,Sableux,True,53,2024
PAR_EXP_310361_2,EXP_310361,Champ boulevard #2,13.2,"Pêche, crue",13030,Limoneux,True,95,2015
PAR_EXP_310361_3,EXP_310361,Champ chemin #3,13.2,"Poire, crue",13032,Granitique,True,53,2018
PAR_EXP_310362_1,EXP_310362,Champ rue #1,19.6,"Poire, crue",13032,Sableux,True,71,2019
PAR_EXP_310362_2,EXP_310362,Champ chemin #2,19.6,"Pomme, crue",13034,Argilo-calcaire,True,74,2016
PAR_EXP_310362_3,EXP_310362,Champ rue #3,19.6,"Poire, crue",13032,Sableux,True,56,2016
PAR_EXP_310363_1,EXP_310363,Champ rue #1,48.1,"Pêche, crue",13030,Alluvial,True,74,2015
PAR_EXP_310363_2,EXP_310363,Champ avenue #2,48.1,"Poire, crue",13032,Argilo-calcaire,True,73,2018
PAR_EXP_310363_3,EXP_310363,Champ boulevard #3,48.1,"Pêche, crue",13030,Granitique,True,61,2016
PAR_EXP_310364_1,EXP_310364,Champ boulevard #1,101.1,"Raisin de cuve rouge, cru",13012,Alluvial,True,86,2024
PAR_EXP_310364_2,EXP_310364,Champ rue #2,101.1,"Raisin de cuve blanc, cru",13013,Granitique,True,74,2021
PAR_EXP_310364_3,EXP_310364,Champ rue #3,101.1,"Raisin de cuve rouge, cru",13012,Limoneux,True,87,2021
PAR_EXP_310365_1,EXP_310365,Champ avenue #1,19.3,"Raisin de cuve blanc, cru",13013,Granitique,False,53,2019
PAR_EXP_310365_2,EXP_310365,Champ rue #2,19.3,"Raisin de cuve blanc, cru",13013,Alluvial,True,75,2015
PAR_EXP_310365_3,EXP_310365,Champ chemin #3,19.3,"Raisin de cuve rouge, cru",13012,Granitique,True,28,2021
PAR_EXP_310366_1,EXP_310366,Champ avenue #1,31.5,"Maïs grain, cru",11015,Sableux,False,67,2020
PAR_EXP_310366_2,EXP_310366,Champ boulevard #2,31.5,Graines de colza,15003,Argilo-calcaire,False,77,2019
PAR_EXP_310366_3,EXP_310366,Champ boulevard #3,31.5,"Pois chiche, sec",20042,Granitique,True,78,2018
PAR_EXP_310367_1,EXP_310367,Champ boulevard #1,52.4,"Raisin de cuve blanc, cru",13013,Argilo-calcaire,False,66,2016
PAR_EXP_310367_2,EXP_310367,Champ avenue #2,52.4,"Raisin de cuve rouge, cru",13012,Sableux,True,73,2016
PAR_EXP_310367_3,EXP_310367,Champ rue #3,52.4,"Raisin de cuve blanc, cru",13013,Alluvial,True,76,2021
PAR_EXP_310368_1,EXP_310368,Champ avenue #1,75.4,"Poire, crue",13032,Argilo-calcaire,True,55,2023
PAR_EXP_310368_2,EXP_310368,Champ rue #2,75.4,"Poire, crue",13032,Sableux,True,25,2024
PAR_EXP_310368_3,EXP_310368,Champ rue #3,75.4,"Poire, crue",13032,Argilo-calcaire,True,51,2017
PAR_EXP_310369_1,EXP_310369,Champ avenue #1,89.8,"Raisin de cuve blanc, cru",13013,Alluvial,True,70,2024
PAR_EXP_310369_2,EXP_310369,Champ chemin #2,89.8,"Raisin de cuve rouge, cru",13012,Limoneux,False,53,2020
PAR_EXP_310369_3,EXP_310369,Champ avenue #3,89.8,"Raisin de cuve rouge, cru",13012,Sableux,False,69,2021
PAR_EXP_310370_1,EXP_310370,Champ rue #1,82.2,"Pomme de terre, crue",20038,Alluvial,True,48,2022
PAR_EXP_310370_2,EXP_310370,Champ rue #2,82.2,"Tomate, crue",20047,Sableux,True,53,2016
PAR_EXP_310370_3,EXP_310370,Champ boulevard #3,82.2,"Tomate, crue",20047,Granitique,True,63,2023
PAR_EXP_310371_1,EXP_310371,Champ avenue #1,48.4,"Carotte, crue",20008,Alluvial,True,66,2017
PAR_EXP_310371_2,EXP_310371,Champ chemin #2,48.4,"Pomme de terre, crue",20038,Limoneux,True,40,2016
PAR_EXP_310371_3,EXP_310371,Champ rue #3,48.4,"Carotte, crue",20008,Limoneux,True,30,2023
PAR_EXP_310372_1,EXP_310372,Champ boulevard #1,99.2,"Pomme de terre, crue",20038,Granitique,True,87,2024
PAR_EXP_310372_2,EXP_310372,Champ avenue #2,99.2,"Pomme de terre, crue",20038,Limoneux,True,56,2022
PAR_EXP_310372_3,EXP_310372,Champ boulevard #3,99.2,"Carotte, crue",20008,Argilo-calcaire,True,46,2023
PAR_EXP_310373_1,EXP_310373,Champ chemin #1,40.7,"Tomate, crue",20047,Granitique,True,35,2023
PAR_EXP_310373_2,EXP_310373,Champ avenue #2,40.7,"Tomate, crue",20047,Sableux,True,38,2021
PAR_EXP_310373_3,EXP_310373,Champ rue #3,40.7,"Pomme de terre, crue",20038,Sableux,True,27,2016
PAR_EXP_310374_1,EXP_310374,Champ boulevard #1,77.4,"Maïs grain, cru",11015,Limoneux,True,62,2016
PAR_EXP_310374_2,EXP_310374,Champ boulevard #2,77.4,Graines de tournesol,15011,Limoneux,False,66,2017
PAR_EXP_310374_3,EXP_310374,Champ rue #3,77.4,"Pois chiche, sec",20042,Sableux,False,54,2020
PAR_EXP_310375_1,EXP_310375,Champ rue #1,15.8,"Pêche, crue",13030,Sableux,True,86,2024
PAR_EXP_310375_2,EXP_310375,Champ chemin #2,15.8,"Pêche, crue",13030,Argilo-calcaire,True,84,2021
PAR_EXP_310375_3,EXP_310375,Champ rue #3,15.8,"Pomme, crue",13034,Sableux,True,52,2022
PAR_EXP_310376_1,EXP_310376,Champ avenue #1,72.3,"Poire, crue",13032,Granitique,True,65,2022
PAR_EXP_310376_2,EXP_310376,Champ rue #2,72.3,"Pêche, crue",13030,Granitique,True,85,2022
PAR_EXP_310376_3,EXP_310376,Champ chemin #3,72.3,"Pêche, crue",13030,Limoneux,True,93,2021
PAR_EXP_310377_1,EXP_310377,Champ rue #1,84.1,"Raisin de cuve blanc, cru",13013,Alluvial,False,62,2015
PAR_EXP_310377_2,EXP_310377,Champ chemin #2,84.1,"Raisin de cuve rouge, cru",13012,Argilo-calcaire,False,63,2021
PAR_EXP_310377_3,EXP_310377,Champ rue #3,84.1,"Raisin de cuve blanc, cru",13013,Granitique,False,45,2016
PAR_EXP_310378_1,EXP_310378,Champ boulevard #1,31.9,"Tomate, crue",20047,Granitique,True,65,2021
PAR_EXP_310378_2,EXP_310378,Champ rue #2,31.9,"Tomate, crue",20047,Argilo-calcaire,True,86,2021
PAR_EXP_310378_3,EXP_310378,Champ chemin #3,31.9,"Tomate, crue",20047,Sableux,True,51,2017
PAR_EXP_310379_1,EXP_310379,Champ boulevard #1,83.5,Graines de tournesol,15011,Argilo-calcaire,False,70,2022
PAR_EXP_310379_2,EXP_310379,Champ avenue #2,83.5,"Pois chiche, sec",20042,Alluvial,False,50,2020
PAR_EXP_310379_3,EXP_310379,Champ rue #3,83.5,Graines de colza,15003,Limoneux,False,28,2021
PAR_EXP_310380_1,EXP_310380,Champ boulevard #1,87.1,"Pois chiche, sec",20042,Sableux,False,89,2022
PAR_EXP_310380_2,EXP_310380,Champ boulevard #2,87.1,Graines de colza,15003,Granitique,False,57,2020
PAR_EXP_310380_3,EXP_310380,Champ avenue #3,87.1,Graines de colza,15003,Sableux,False,87,2022
PAR_EXP_310381_1,EXP_310381,Champ avenue #1,61.9,"Poire, crue",13032,Alluvial,True,68,2021
PAR_EXP_310381_2,EXP_310381,Champ rue #2,61.9,"Poire, crue",13032,Sableux,True,72,2018
PAR_EXP_310381_3,EXP_310381,Champ chemin #3,61.9,"Pomme, crue",13034,Sableux,True,48,2017
PAR_EXP_310382_1,EXP_310382,Champ chemin #1,82.8,"Tomate, crue",20047,Sableux,True,68,2018
PAR_EXP_310382_2,EXP_310382,Champ chemin #2,82.8,"Carotte, crue",20008,Sableux,True,37,2016
PAR_EXP_310382_3,EXP_310382,Champ rue #3,82.8,"Carotte, crue",20008,Alluvial,True,51,2024
PAR_EXP_310383_1,EXP_310383,Champ rue #1,69.2,"Raisin de cuve rouge, cru",13012,Granitique,False,90,2021
PAR_EXP_310383_2,EXP_310383,Champ rue #2,69.2,"Raisin de cuve blanc, cru",13013,Alluvial,False,93,2016
PAR_EXP_310383_3,EXP_310383,Champ rue #3,69.2,"Raisin de cuve blanc, cru",13013,Argilo-calcaire,False,57,2019
PAR_EXP_310384_1,EXP_310384,Champ rue #1,66.4,Graines de colza,15003,Granitique,False,73,2020
PAR_EXP_310384_2,EXP_310384,Champ rue #2,66.4,Graines de colza,15003,Alluvial,True,41,2018
PAR_EXP_310384_3,EXP_310384,Champ rue #3,66.4,"Pois chiche, sec",20042,Granitique,True,32,2021
PAR_EXP_310385_1,EXP_310385,Champ chemin #1,40.2,"Pêche, crue",13030,Alluvial,True,64,2017
PAR_EXP_310385_2,EXP_310385,Champ boulevard #2,40.2,"Pomme, crue",13034,Argilo-calcaire,True,64,2015
PAR_EXP_310385_3,EXP_310385,Champ boulevard #3,40.2,"Poire, crue",13032,Sableux,True,39,2018
PAR_EXP_310386_1,EXP_310386,Champ avenue #1,53.5,"Maïs grain, cru",11015,Alluvial,True,54,2024
PAR_EXP_310386_2,EXP_310386,Champ rue #2,53.5,"Pois chiche, sec",20042,Limoneux,False,93,2020
PAR_EXP_310386_3,EXP_310386,Champ avenue #3,53.5,"Blé tendre, cru",11084,Sableux,True,59,2021
PAR_EXP_310387_1,EXP_310387,Champ rue #1,41.6,"Raisin de cuve rouge, cru",13012,Argilo-calcaire,False,50,2015
PAR_EXP_310387_2,EXP_310387,Champ rue #2,41.6,"Raisin de cuve blanc, cru",13013,Sableux,True,74,2019
PAR_EXP_310387_3,EXP_310387,Champ rue #3,41.6,"Raisin de cuve blanc, cru",13013,Sableux,False,64,2018
PAR_EXP_310388_1,EXP_310388,Champ rue #1,48.4,"Tomate, crue",20047,Granitique,True,53,2015
PAR_EXP_310388_2,EXP_310388,Champ chemin #2,48.4,"Carotte, crue",20008,Alluvial,True,57,2018
PAR_EXP_310388_3,EXP_310388,Champ avenue #3,48.4,"Carotte, crue",20008,Alluvial,True,32,2023
PAR_EXP_310389_1,EXP_310389,Champ chemin #1,91.3,"Pomme, crue",13034,Limoneux,True,32,2024
PAR_EXP_310389_2,EXP_310389,Champ rue #2,91.3,"Poire, crue",13032,Sableux,True,43,2017
PAR_EXP_310389_3,EXP_310389,Champ rue #3,91.3,"Pêche, crue",13030,Granitique,True,61,2015
PAR_EXP_310390_1,EXP_310390,Champ rue #1,106.0,"Carotte, crue",20008,Alluvial,True,45,2018
PAR_EXP_310390_2,EXP_310390,Champ avenue #2,106.0,"Tomate, crue",20047,Alluvial,True,85,2017
PAR_EXP_310390_3,EXP_310390,Champ avenue #3,106.0,"Pomme de terre, crue",20038,Sableux,True,75,2017
PAR_EXP_310391_1,EXP_310391,Champ chemin #1,13.0,"Poire, crue",13032,Granitique,True,45,2024
PAR_EXP_310391_2,EXP_310391,Champ rue #2,13.0,"Pêche, crue",13030,Alluvial,True,69,2023
PAR_EXP_310391_3,EXP_310391,Champ rue #3,13.0,"Pomme, crue",13034,Argilo-calcaire,True,60,2019
PAR_EXP_310392_1,EXP_310392,Champ chemin #1,92.6,"Poire, crue",13032,Argilo-calcaire,True,70,2019
PAR_EXP_310392_2,EXP_310392,Champ boulevard #2,92.6,"Poire, crue",13032,Sableux,True,60,2016
PAR_EXP_310392_3,EXP_310392,Champ rue #3,92.6,"Pêche, crue",13030,Limoneux,True,57,2023
PAR_EXP_310393_1,EXP_310393,Champ boulevard #1,58.1,"Raisin de cuve rouge, cru",13012,Alluvial,False,48,2015
PAR_EXP_310393_2,EXP_310393,Champ chemin #2,58.1,"Raisin de cuve rouge, cru",13012,Granitique,False,33,2023
PAR_EXP_310393_3,EXP_310393,Champ avenue #3,58.1,"Raisin de cuve rouge, cru",13012,Sableux,False,29,2015
PAR_EXP_310394_1,EXP_310394,Champ rue #1,70.3,"Pomme, crue",13034,Granitique,True,38,2016
PAR_EXP_310394_2,EXP_310394,Champ avenue #2,70.3,"Pêche, crue",13030,Granitique,True,75,2022
PAR_EXP_310394_3,EXP_310394,Champ avenue #3,70.3,"Poire, crue",13032,Alluvial,True,58,2018
PAR_EXP_310395_1,EXP_310395,Champ chemin #1,61.0,"Maïs grain, cru",11015,Sableux,True,75,2017
PAR_EXP_310395_2,EXP_310395,Champ avenue #2,61.0,"Pois chiche, sec",20042,Argilo-calcaire,False,46,2015
PAR_EXP_310395_3,EXP_310395,Champ chemin #3,61.0,"Blé tendre, cru",11084,Limoneux,False,59,2021
PAR_EXP_310396_1,EXP_310396,Champ rue #1,13.2,"Pêche, crue",13030,Sableux,True,91,2024
PAR_EXP_310396_2,EXP_310396,Champ chemin #2,13.2,"Pomme, crue",13034,Sableux,True,52,2021
PAR_EXP_310396_3,EXP_310396,Champ rue #3,13.2,"Pomme, crue",13034,Alluvial,True,49,2019
PAR_EXP_310397_1,EXP_310397,Champ avenue #1,90.1,"Raisin de cuve rouge, cru",13012,Limoneux,False,91,2021
PAR_EXP_310397_2,EXP_310397,Champ rue #2,90.1,"Raisin de cuve blanc, cru",13013,Limoneux,True,71,2016
PAR_EXP_310397_3,EXP_310397,Champ rue #3,90.1,"Raisin de cuve blanc, cru",13013,Argilo-calcaire,False,70,2016
PAR_EXP_310398_1,EXP_310398,Champ chemin #1,101.4,"Pomme, crue",13034,Argilo-calcaire,True,56,2023
PAR_EXP_310398_2,EXP_310398,Champ rue #2,101.4,"Pêche, crue",13030,Limoneux,True,62,2018
PAR_EXP_310398_3,EXP_310398,Champ rue #3,101.4,"Poire, crue",13032,Granitique,True,80,2016
PAR_EXP_310399_1,EXP_310399,Champ boulevard #1,52.7,Graines de colza,15003,Limoneux,False,32,2020
PAR_EXP_310399_2,EXP_310399,Champ rue #2,52.7,Graines de tournesol,15011,Alluvial,False,51,2016
PAR_EXP_310399_3,EXP_310399,Champ boulevard #3,52.7,"Blé tendre, cru",11084,Limoneux,False,56,2019
PAR_EXP_310400_1,EXP_310400,Champ boulevard #1,69.1,"Pomme de terre, crue",20038,Alluvial,True,48,2023
PAR_EXP_310400_2,EXP_310400,Champ avenue #2,69.1,"Tomate, crue",20047,Alluvial,True,63,2020
PAR_EXP_310400_3,EXP_310400,Champ avenue #3,69.1,"Pomme de terre, crue",20038,Argilo-calcaire,True,74,2024
PAR_EXP_310401_1,EXP_310401,Champ rue #1,26.8,"Raisin de cuve rouge, cru",13012,Granitique,False,51,2020
PAR_EXP_310401_2,EXP_310401,Champ chemin #2,26.8,"Raisin de cuve rouge, cru",13012,Argilo-calcaire,False,57,2022
PAR_EXP_310401_3,EXP_310401,Champ boulevard #3,26.8,"Raisin de cuve blanc, cru",13013,Alluvial,True,48,2023
PAR_EXP_310402_1,EXP_310402,Champ chemin #1,47.3,"Maïs grain, cru",11015,Argilo-calcaire,False,72,2016
PAR_EXP_310402_2,EXP_310402,Champ boulevard #2,47.3,"Maïs grain, cru",11015,Sableux,True,59,2015
PAR_EXP_310402_3,EXP_310402,Champ avenue #3,47.3,"Pois chiche, sec",20042,Sableux,False,63,2024
PAR_EXP_310403_1,EXP_310403,Champ avenue #1,16.1,"Raisin de cuve rouge, cru",13012,Sableux,False,95,2019
PAR_EXP_310403_2,EXP_310403,Champ chemin #2,16.1,"Raisin de cuve blanc, cru",13013,Alluvial,False,57,2016
PAR_EXP_310403_3,EXP_310403,Champ rue #3,16.1,"Raisin de cuve rouge, cru",13012,Argilo-calcaire,False,48,2024
PAR_EXP_310404_1,EXP_310404,Champ boulevard #1,38.2,"Raisin de cuve blanc, cru",13013,Argilo-calcaire,False,71,2023
PAR_EXP_310404_2,EXP_310404,Champ rue #2,38.2,"Raisin de cuve blanc, cru",13013,Limoneux,False,90,2022
PAR_EXP_310404_3,EXP_310404,Champ rue #3,38.2,"Raisin de cuve blanc, cru",13013,Argilo-calcaire,True,73,2016
PAR_EXP_310405_1,EXP_310405,Champ boulevard #1,56.6,"Raisin de cuve rouge, cru",13012,Sableux,False,71,2023
PAR_EXP_310405_2,EXP_310405,Champ chemin #2,56.6,"Raisin de cuve rouge, cru",13012,Alluvial,False,57,2015
PAR_EXP_310405_3,EXP_310405,Champ rue #3,56.6,"Raisin de cuve rouge, cru",13012,Sableux,False,68,2016
PAR_EXP_310406_1,EXP_310406,Champ avenue #1,27.5,"Blé tendre, cru",11084,Argilo-calcaire,False,93,2024
PAR_EXP_310406_2,EXP_310406,Champ rue #2,27.5,"Pois chiche, sec",20042,Sableux,False,79,2021
PAR_EXP_310406_3,EXP_310406,Champ rue #3,27.5,"Maïs grain, cru",11015,Alluvial,False,87,2024
PAR_EXP_310407_1,EXP_310407,Champ avenue #1,38.0,"Blé tendre, cru",11084,Sableux,True,68,2021
PAR_EXP_310407_2,EXP_310407,Champ rue #2,38.0,Graines de colza,15003,Limoneux,False,32,2022
PAR_EXP_310407_3,EXP_310407,Champ rue #3,38.0,"Blé tendre, cru",11084,Sableux,False,41,2024
PAR_EXP_310408_1,EXP_310408,Champ chemin #1,86.0,"Pomme de terre, crue",20038,Granitique,True,68,2015
PAR_EXP_310408_2,EXP_310408,Champ rue #2,86.0,"Pomme de terre, crue",20038,Granitique,True,49,2021
PAR_EXP_310408_3,EXP_310408,Champ rue #3,86.0,"Carotte, crue",20008,Sableux,True,74,2017
PAR_EXP_310409_1,EXP_310409,Champ rue #1,33.6,"Pomme de terre, crue",20038,Sableux,True,57,2017
PAR_EXP_310409_2,EXP_310409,Champ rue #2,33.6,"Tomate, crue",20047,Limoneux,True,83,2016
PAR_EXP_310409_3,EXP_310409,Champ chemin #3,33.6,"Tomate, crue",20047,Granitique,True,45,2024
PAR_EXP_310410_1,EXP_310410,Champ avenue #1,94.5,"Pomme, crue",13034,Sableux,True,88,2022
PAR_EXP_310410_2,EXP_310410,Champ chemin #2,94.5,"Pomme, crue",13034,Granitique,True,81,2021
PAR_EXP_310410_3,EXP_310410,Champ rue #3,94.5,"Poire, crue",13032,Granitique,True,81,2020
PAR_EXP_310411_1,EXP_310411,Champ chemin #1,8.9,"Maïs grain, cru",11015,Sableux,False,57,2018
PAR_EXP_310411_2,EXP_310411,Champ avenue #2,8.9,"Blé tendre, cru",11084,Granitique,False,87,2024
PAR_EXP_310411_3,EXP_310411,Champ rue #3,8.9,"Pois chiche, sec",20042,Limoneux,False,53,2022
PAR_EXP_310412_1,EXP_310412,Champ rue #1,58.1,"Tomate, crue",20047,Granitique,True,80,2016
PAR_EXP_310412_2,EXP_310412,Champ rue #2,58.1,"Tomate, crue",20047,Argilo-calcaire,True,87,2016
PAR_EXP_310412_3,EXP_310412,Champ rue #3,58.1,"Tomate, crue",20047,Sableux,True,68,2021
PAR_EXP_310413_1,EXP_310413,Champ rue #1,41.8,"Poire, crue",13032,Limoneux,True,63,2017
PAR_EXP_310413_2,EXP_310413,Champ chemin #2,41.8,"Pomme, crue",13034,Limoneux,True,74,2024
PAR_EXP_310413_3,EXP_310413,Champ rue #3,41.8,"Pomme, crue",13034,Sableux,True,48,2021
PAR_EXP_310414_1,EXP_310414,Champ avenue #1,35.0,"Pêche, crue",13030,Alluvial,True,41,2015
PAR_EXP_310414_2,EXP_310414,Champ boulevard #2,35.0,"Pêche, crue",13030,Alluvial,True,34,2016
PAR_EXP_310414_3,EXP_310414,Champ avenue #3,35.0,"Pomme, crue",13034,Granitique,True,39,2017
PAR_EXP_310415_1,EXP_310415,Champ avenue #1,89.6,"Raisin de cuve blanc, cru",13013,Limoneux,True,56,2022
PAR_EXP_310415_2,EXP_310415,Champ boulevard #2,89.6,"Raisin de cuve rouge, cru",13012,Limoneux,False,28,2018
PAR_EXP_310415_3,EXP_310415,Champ boulevard #3,89.6,"Raisin de cuve blanc, cru",13013,Granitique,True,32,2015
PAR_EXP_310416_1,EXP_310416,Champ boulevard #1,45.8,"Raisin de cuve blanc, cru",13013,Alluvial,False,62,2021
PAR_EXP_310416_2,EXP_310416,Champ rue #2,45.8,"Raisin de cuve blanc, cru",13013,Sableux,True,54,2015
PAR_EXP_310416_3,EXP_310416,Champ chemin #3,45.8,"Raisin de cuve rouge, cru",13012,Argilo-calcaire,True,53,2023
PAR_EXP_310417_1,EXP_310417,Champ rue #1,99.8,Graines de colza,15003,Sableux,True,40,2017
PAR_EXP_310417_2,EXP_310417,Champ chemin #2,99.8,"Maïs grain, cru",11015,Sableux,False,53,2016
PAR_EXP_310417_3,EXP_310417,Champ rue #3,99.8,"Blé tendre, cru",11084,Argilo-calcaire,False,37,2019
PAR_EXP_310418_1,EXP_310418,Champ rue #1,73.3,"Raisin de cuve rouge, cru",13012,Sableux,True,69,2021
PAR_EXP_310418_2,EXP_310418,Champ rue #2,73.3,"Raisin de cuve rouge, cru",13012,Sableux,True,75,2016
PAR_EXP_310418_3,EXP_310418,Champ avenue #3,73.3,"Raisin de cuve blanc, cru",13013,Argilo-calcaire,False,28,2024
PAR_EXP_310419_1,EXP_310419,Champ rue #1,92.1,"Raisin de cuve blanc, cru",13013,Argilo-calcaire,False,58,2017
PAR_EXP_310419_2,EXP_310419,Champ rue #2,92.1,"Raisin de cuve rouge, cru",13012,Granitique,False,53,2015
PAR_EXP_310419_3,EXP_310419,Champ avenue #3,92.1,"Raisin de cuve blanc, cru",13013,Granitique,False,62,2017
PAR_EXP_310420_1,EXP_310420,Champ avenue #1,27.6,"Raisin de cuve rouge, cru",13012,Sableux,False,71,2020
PAR_EXP_310420_2,EXP_310420,Champ rue #2,27.6,"Raisin de cuve rouge, cru",13012,Argilo-calcaire,True,93,2017
PAR_EXP_310420_3,EXP_310420,Champ boulevard #3,27.6,"Raisin de cuve rouge, cru",13012,Granitique,True,60,2016
PAR_EXP_310421_1,EXP_310421,Champ rue #1,49.9,"Raisin de cuve rouge, cru",13012,Limoneux,False,93,2018
PAR_EXP_310421_2,EXP_310421,Champ rue #2,49.9,"Raisin de cuve rouge, cru",13012,Granitique,True,65,2024
PAR_EXP_310421_3,EXP_310421,Champ rue #3,49.9,"Raisin de cuve rouge, cru",13012,Alluvial,False,56,2020
PAR_EXP_310422_1,EXP_310422,Champ boulevard #1,57.5,"Pomme de terre, crue",20038,Argilo-calcaire,True,33,2021
PAR_EXP_310422_2,EXP_310422,Champ avenue #2,57.5,"Pomme de terre, crue",20038,Limoneux,True,49,2020
PAR_EXP_310422_3,EXP_310422,Champ avenue #3,57.5,"Pomme de terre, crue",20038,Sableux,True,61,2019
