id_recolte,id_parcelle,id_exploitation,annee_campagne,quantite_recoltee_tonnes,rendement_ha_tonnes,taux_humidite_pct,score_ef_total_lot,emissions_co2_kg_eq,prix_vente_tonne_eur,statut_commercialisation
REC_PAR_EXP_310431_3_2022,PAR_EXP_310431_3,EXP_310431,2022,1975.6,24.33,14.0,0.584,1153750.4,250.83,STOCKE_FERME
REC_PAR_EXP_310431_3_2023,PAR_EXP_310431_3,EXP_310431,2023,3480.23,42.86,14.6,0.786,2735460.78,195.39,STOCKE_FERME
REC_PAR_EXP_310431_3_2024,PAR_EXP_310431_3,EXP_310431,2024,2794.9,34.42,11.6,0.777,2171637.3,294.77,STOCKE_FERME
REC_PAR_EXP_310431_3_2025,PAR_EXP_310431_3,EXP_310431,2025,2099.02,25.85,14.6,0.558,1171253.16,255.16,VENDU_COOPERATIVE
REC_PAR_EXP_310432_1_2021,PAR_EXP_310432_1,EXP_310432,2021,2368.13,35.24,12.8,0.706,1671899.78,220.28,VENDU_COOPERATIVE
REC_PAR_EXP_310432_1_2022,PAR_EXP_310432_1,EXP_310432,2022,2644.99,39.36,12.7,0.466,1232565.34,306.53,VENDU_COOPERATIVE
REC_PAR_EXP_310432_1_2023,PAR_EXP_310432_1,EXP_310432,2023,2743.1,40.82,12.3,0.586,1607456.6,243.17,VENDU_COOPERATIVE
REC_PAR_EXP_310432_1_2024,PAR_EXP_310432_1,EXP_310432,2024,2374.18,35.33,14.6,0.493,1170470.74,318.48,STOCKE_FERME
REC_PAR_EXP_310432_1_2025,PAR_EXP_310432_1,EXP_310432,2025,1002.62,14.92,14.9,0.602,603577.24,212.38,STOCKE_FERME
REC_PAR_EXP_310432_2_2021,PAR_EXP_310432_2,EXP_310432,2021,1099.39,16.36,15.1,0.512,562887.68,306.88,VENDU_COOPERATIVE
REC_PAR_EXP_310432_2_2022,PAR_EXP_310432_2,EXP_310432,2022,1441.44,21.45,13.1,0.705,1016215.2,282.79,STOCKE_FERME
REC_PAR_EXP_310432_2_2023,PAR_EXP_310432_2,EXP_310432,2023,3007.2,44.75,15.0,0.492,1479542.4,203.23,VENDU_COOPERATIVE
REC_PAR_EXP_310432_2_2024,PAR_EXP_310432_2,EXP_310432,2024,933.41,13.89,14.8,0.463,432168.83,237.38,VENDU_COOPERATIVE
REC_PAR_EXP_310432_2_2025,PAR_EXP_310432_2,EXP_310432,2025,1614.14,24.02,15.0,0.426,687623.64,266.37,VENDU_COOPERATIVE
REC_PAR_EXP_310432_3_2021,PAR_EXP_310432_3,EXP_310432,2021,1362.82,20.28,15.3,0.599,816329.18,254.81,STOCKE_FERME
REC_PAR_EXP_310432_3_2022,PAR_EXP_310432_3,EXP_310432,2022,1999.87,29.76,15.3,0.404,807947.48,215.34,VENDU_COOPERATIVE
REC_PAR_EXP_310432_3_2023,PAR_EXP_310432_3,EXP_310432,2023,1964.26,29.23,12.0,0.609,1196234.34,238.86,STOCKE_FERME
REC_PAR_EXP_310432_3_2024,PAR_EXP_310432_3,EXP_310432,2024,2100.67,31.26,13.3,0.362,760442.54,215.17,VENDU_COOPERATIVE
REC_PAR_EXP_310432_3_2025,PAR_EXP_310432_3,EXP_310432,2025,2153.09,32.04,13.5,0.591,1272476.19,301.95,VENDU_COOPERATIVE
REC_PAR_EXP_310433_1_2021,PAR_EXP_310433_1,EXP_310433,2021,411.25,16.65,12.6,0.244,100345.0,260.71,VENDU_COOPERATIVE
REC_PAR_EXP_310433_1_2022,PAR_EXP_310433_1,EXP_310433,2022,1035.42,41.92,12.0,0.317,328228.14,283.2,STOCKE_FERME
REC_PAR_EXP_310433_1_2023,PAR_EXP_310433_1,EXP_310433,2023,340.37,13.78,13.3,0.285,97005.45,281.73,VENDU_COOPERATIVE
REC_PAR_EXP_310433_1_2024,PAR_EXP_310433_1,EXP_310433,2024,1001.58,40.55,13.8,0.431,431680.98,208.5,STOCKE_FERME
REC_PAR_EXP_310433_1_2025,PAR_EXP_310433_1,EXP_310433,2025,343.58,13.91,12.1,0.329,113037.82,301.87,VENDU_COOPERATIVE
REC_PAR_EXP_310433_2_2021,PAR_EXP_310433_2,EXP_310433,2021,886.98,35.91,11.6,0.351,311329.98,264.49,STOCKE_FERME
REC_PAR_EXP_310433_2_2022,PAR_EXP_310433_2,EXP_310433,2022,638.74,25.86,14.0,0.376,240166.24,282.9,VENDU_COOPERATIVE
REC_PAR_EXP_310433_2_2023,PAR_EXP_310433_2,EXP_310433,2023,864.99,35.02,14.5,0.341,294961.59,182.29,STOCKE_FERME
REC_PAR_EXP_310433_2_2024,PAR_EXP_310433_2,EXP_310433,2024,778.54,31.52,11.7,0.424,330100.96,258.79,STOCKE_FERME
REC_PAR_EXP_310433_2_2025,PAR_EXP_310433_2,EXP_310433,2025,902.29,36.53,13.7,0.392,353697.68,295.37,STOCKE_FERME
REC_PAR_EXP_310433_3_2021,PAR_EXP_310433_3,EXP_310433,2021,1053.45,42.65,13.0,0.435,458250.75,207.71,VENDU_COOPERATIVE
REC_PAR_EXP_310433_3_2022,PAR_EXP_310433_3,EXP_310433,2022,378.4,15.32,12.2,0.134,50705.6,296.68,VENDU_COOPERATIVE
REC_PAR_EXP_310433_3_2023,PAR_EXP_310433_3,EXP_310433,2023,726.18,29.4,12.5,0.386,280305.48,217.67,VENDU_COOPERATIVE
REC_PAR_EXP_310433_3_2024,PAR_EXP_310433_3,EXP_310433,2024,1042.34,42.2,12.0,0.345,359607.3,250.47,STOCKE_FERME
REC_PAR_EXP_310433_3_2025,PAR_EXP_310433_3,EXP_310433,2025,561.68,22.74,12.3,0.204,114582.72,242.68,STOCKE_FERME
REC_PAR_EXP_310434_1_2021,PAR_EXP_310434_1,EXP_310434,2021,1576.1,38.07,11.8,0.73,1150553.0,189.51,STOCKE_FERME
REC_PAR_EXP_310434_1_2022,PAR_EXP_310434_1,EXP_310434,2022,675.65,16.32,13.3,0.827,558762.55,259.18,VENDU_COOPERATIVE
REC_PAR_EXP_310434_1_2023,PAR_EXP_310434_1,EXP_310434,2023,569.25,13.75,11.8,0.535,304548.75,232.17,VENDU_COOPERATIVE
REC_PAR_EXP_310434_1_2024,PAR_EXP_310434_1,EXP_310434,2024,832.97,20.12,13.2,0.449,374003.53,223.0,STOCKE_FERME
REC_PAR_EXP_310434_1_2025,PAR_EXP_310434_1,EXP_310434,2025,941.44,22.74,11.9,0.579,545093.76,300.74,STOCKE_FERME
REC_PAR_EXP_310434_2_2021,PAR_EXP_310434_2,EXP_310434,2021,497.63,12.02,13.7,0.628,312511.64,207.45,STOCKE_FERME
REC_PAR_EXP_310434_2_2022,PAR_EXP_310434_2,EXP_310434,2022,573.8,13.86,13.9,0.586,336246.8,281.7,VENDU_COOPERATIVE
REC_PAR_EXP_310434_2_2023,PAR_EXP_310434_2,EXP_310434,2023,581.67,14.05,13.6,0.626,364125.42,242.91,STOCKE_FERME
REC_PAR_EXP_310434_2_2024,PAR_EXP_310434_2,EXP_310434,2024,1355.85,32.75,13.9,0.53,718600.5,306.23,VENDU_COOPERATIVE
REC_PAR_EXP_310434_2_2025,PAR_EXP_310434_2,EXP_310434,2025,996.5,24.07,14.0,0.356,354754.0,265.63,STOCKE_FERME
REC_PAR_EXP_310434_3_2021,PAR_EXP_310434_3,EXP_310434,2021,522.47,12.62,13.1,0.706,368863.82,276.66,VENDU_COOPERATIVE
REC_PAR_EXP_310434_3_2022,PAR_EXP_310434_3,EXP_310434,2022,1137.67,27.48,12.3,0.764,869179.88,279.05,VENDU_COOPERATIVE
REC_PAR_EXP_310434_3_2023,PAR_EXP_310434_3,EXP_310434,2023,1329.77,32.12,13.8,0.397,527918.69,213.84,STOCKE_FERME
REC_PAR_EXP_310434_3_2024,PAR_EXP_310434_3,EXP_310434,2024,1622.05,39.18,14.1,0.791,1283041.55,243.85,VENDU_COOPERATIVE
REC_PAR_EXP_310434_3_2025,PAR_EXP_310434_3,EXP_310434,2025,1210.54,29.24,12.0,0.554,670639.16,187.45,VENDU_COOPERATIVE
REC_PAR_EXP_310435_1_2021,PAR_EXP_310435_1,EXP_310435,2021,1326.66,27.13,13.0,0.226,299825.16,301.24,VENDU_COOPERATIVE
REC_PAR_EXP_310435_1_2022,PAR_EXP_310435_1,EXP_310435,2022,1942.31,39.72,13.4,0.174,337961.94,182.68,STOCKE_FERME
REC_PAR_EXP_310435_1_2023,PAR_EXP_310435_1,EXP_310435,2023,1450.37,29.66,14.5,0.368,533736.16,264.08,STOCKE_FERME
REC_PAR_EXP_310435_1_2024,PAR_EXP_310435_1,EXP_310435,2024,1296.83,26.52,12.2,0.324,420172.92,289.18,STOCKE_FERME
REC_PAR_EXP_310435_1_2025,PAR_EXP_310435_1,EXP_310435,2025,2170.67,44.39,12.6,0.381,827025.27,181.34,STOCKE_FERME
REC_PAR_EXP_310435_2_2021,PAR_EXP_310435_2,EXP_310435,2021,1908.57,39.03,13.8,0.158,301554.06,319.6,STOCKE_FERME
REC_PAR_EXP_310435_2_2022,PAR_EXP_310435_2,EXP_310435,2022,1814.68,37.11,13.0,0.227,411932.36,274.2,STOCKE_FERME
REC_PAR_EXP_310435_2_2023,PAR_EXP_310435_2,EXP_310435,2023,1085.58,22.2,12.0,0.253,274651.74,269.93,STOCKE_FERME
REC_PAR_EXP_310435_2_2024,PAR_EXP_310435_2,EXP_310435,2024,1999.03,40.88,12.2,0.36,719650.8,238.8,VENDU_COOPERATIVE
REC_PAR_EXP_310435_2_2025,PAR_EXP_310435_2,EXP_310435,2025,1765.29,36.1,12.0,0.409,722003.61,301.68,VENDU_COOPERATIVE
REC_PAR_EXP_310435_3_2021,PAR_EXP_310435_3,EXP_310435,2021,1678.74,34.33,14.1,0.287,481798.38,208.91,VENDU_COOPERATIVE
REC_PAR_EXP_310435_3_2022,PAR_EXP_310435_3,EXP_310435,2022,1356.97,27.75,12.3,0.137,185904.89,238.59,STOCKE_FERME
REC_PAR_EXP_310435_3_2023,PAR_EXP_310435_3,EXP_310435,2023,858.2,17.55,13.3,0.245,210259.0,271.19,VENDU_COOPERATIVE
REC_PAR_EXP_310435_3_2024,PAR_EXP_310435_3,EXP_310435,2024,2136.44,43.69,14.2,0.121,258509.24,193.89,VENDU_COOPERATIVE
REC_PAR_EXP_310435_3_2025,PAR_EXP_310435_3,EXP_310435,2025,1221.52,24.98,13.8,0.39,476392.8,297.6,VENDU_COOPERATIVE
REC_PAR_EXP_310436_1_2021,PAR_EXP_310436_1,EXP_310436,2021,1239.51,37.79,13.4,0.64,793286.4,239.62,VENDU_COOPERATIVE
REC_PAR_EXP_310436_1_2022,PAR_EXP_310436_1,EXP_310436,2022,1028.94,31.37,12.0,0.706,726431.64,190.57,VENDU_COOPERATIVE
REC_PAR_EXP_310436_1_2023,PAR_EXP_310436_1,EXP_310436,2023,732.42,22.33,15.2,0.378,276854.76,196.56,STOCKE_FERME
REC_PAR_EXP_310436_1_2024,PAR_EXP_310436_1,EXP_310436,2024,1441.23,43.94,14.8,0.693,998772.39,301.75,STOCKE_FERME
REC_PAR_EXP_310436_1_2025,PAR_EXP_310436_1,EXP_310436,2025,674.04,20.55,13.0,0.63,424645.2,214.87,VENDU_COOPERATIVE
REC_PAR_EXP_310436_2_2021,PAR_EXP_310436_2,EXP_310436,2021,409.02,12.47,15.4,0.539,220461.78,285.83,STOCKE_FERME
REC_PAR_EXP_310436_2_2022,PAR_EXP_310436_2,EXP_310436,2022,768.5,23.43,14.4,0.699,537181.5,186.13,VENDU_COOPERATIVE
REC_PAR_EXP_310436_2_2023,PAR_EXP_310436_2,EXP_310436,2023,440.83,13.44,13.1,0.558,245983.14,286.6,VENDU_COOPERATIVE
REC_PAR_EXP_310436_2_2024,PAR_EXP_310436_2,EXP_310436,2024,807.86,24.63,13.9,0.643,519453.98,243.87,STOCKE_FERME
REC_PAR_EXP_310436_2_2025,PAR_EXP_310436_2,EXP_310436,2025,550.06,16.77,14.9,0.553,304183.18,247.98,VENDU_COOPERATIVE
REC_PAR_EXP_310436_3_2021,PAR_EXP_310436_3,EXP_310436,2021,1350.38,41.17,11.9,0.78,1053296.4,212.28,STOCKE_FERME
REC_PAR_EXP_310436_3_2022,PAR_EXP_310436_3,EXP_310436,2022,683.22,20.83,11.6,0.638,435894.36,242.86,STOCKE_FERME
REC_PAR_EXP_310436_3_2023,PAR_EXP_310436_3,EXP_310436,2023,514.96,15.7,14.9,0.654,336783.84,314.22,VENDU_COOPERATIVE
REC_PAR_EXP_310436_3_2024,PAR_EXP_310436_3,EXP_310436,2024,592.04,18.05,13.0,0.431,255169.24,312.03,STOCKE_FERME
REC_PAR_EXP_310436_3_2025,PAR_EXP_310436_3,EXP_310436,2025,499.22,15.22,12.7,0.555,277067.1,194.92,VENDU_COOPERATIVE
REC_PAR_EXP_310437_1_2021,PAR_EXP_310437_1,EXP_310437,2021,907.54,44.27,14.6,0.156,141576.24,214.36,VENDU_COOPERATIVE
REC_PAR_EXP_310437_1_2022,PAR_EXP_310437_1,EXP_310437,2022,473.96,23.12,12.1,0.298,141240.08,208.94,VENDU_COOPERATIVE
REC_PAR_EXP_310437_1_2023,PAR_EXP_310437_1,EXP_310437,2023,497.33,24.26,11.7,0.128,63658.24,227.83,VENDU_COOPERATIVE
REC_PAR_EXP_310437_1_2024,PAR_EXP_310437_1,EXP_310437,2024,292.74,14.28,14.2,0.363,106264.62,291.33,VENDU_COOPERATIVE
REC_PAR_EXP_310437_1_2025,PAR_EXP_310437_1,EXP_310437,2025,327.18,15.96,13.2,0.431,141014.58,230.73,STOCKE_FERME
REC_PAR_EXP_310437_2_2021,PAR_EXP_310437_2,EXP_310437,2021,414.92,20.24,13.8,0.155,64312.6,251.01,VENDU_COOPERATIVE
REC_PAR_EXP_310437_2_2022,PAR_EXP_310437_2,EXP_310437,2022,329.23,16.06,14.0,0.219,72101.37,312.22,STOCKE_FERME
REC_PAR_EXP_310437_2_2023,PAR_EXP_310437_2,EXP_310437,2023,696.38,33.97,14.1,0.295,205432.1,250.14,VENDU_COOPERATIVE
REC_PAR_EXP_310437_2_2024,PAR_EXP_310437_2,EXP_310437,2024,301.35,14.7,15.4,0.285,85884.75,243.44,STOCKE_FERME
REC_PAR_EXP_310437_2_2025,PAR_EXP_310437_2,EXP_310437,2025,689.42,33.63,13.0,0.36,248191.2,232.16,STOCKE_FERME
REC_PAR_EXP_310437_3_2021,PAR_EXP_310437_3,EXP_310437,2021,437.68,21.35,12.0,0.244,106793.92,281.11,STOCKE_FERME
REC_PAR_EXP_310437_3_2022,PAR_EXP_310437_3,EXP_310437,2022,439.72,21.45,15.0,0.224,98497.28,217.8,STOCKE_FERME
REC_PAR_EXP_310437_3_2023,PAR_EXP_310437_3,EXP_310437,2023,280.03,13.66,12.5,0.292,81768.76,267.67,VENDU_COOPERATIVE
REC_PAR_EXP_310437_3_2024,PAR_EXP_310437_3,EXP_310437,2024,641.65,31.3,13.0,0.421,270134.65,224.62,VENDU_COOPERATIVE
REC_PAR_EXP_310437_3_2025,PAR_EXP_310437_3,EXP_310437,2025,765.88,37.36,12.6,0.173,132497.24,181.23,STOCKE_FERME
REC_PAR_EXP_310438_1_2021,PAR_EXP_310438_1,EXP_310438,2021,1951.03,31.57,12.3,0.264,515071.92,199.46,STOCKE_FERME
REC_PAR_EXP_310438_1_2022,PAR_EXP_310438_1,EXP_310438,2022,1336.73,21.63,11.8,0.216,288733.68,236.65,STOCKE_FERME
REC_PAR_EXP_310438_1_2023,PAR_EXP_310438_1,EXP_310438,2023,2271.15,36.75,12.0,0.322,731310.3,270.34,VENDU_COOPERATIVE
REC_PAR_EXP_310438_1_2024,PAR_EXP_310438_1,EXP_310438,2024,1217.46,19.7,13.0,0.251,305582.46,256.85,STOCKE_FERME
REC_PAR_EXP_310438_1_2025,PAR_EXP_310438_1,EXP_310438,2025,1719.89,27.83,13.7,0.216,371496.24,277.0,STOCKE_FERME
REC_PAR_EXP_310438_2_2021,PAR_EXP_310438_2,EXP_310438,2021,2551.72,41.29,13.1,0.142,362344.24,261.13,VENDU_COOPERATIVE
REC_PAR_EXP_310438_2_2022,PAR_EXP_310438_2,EXP_310438,2022,1413.98,22.88,14.1,0.385,544382.3,273.87,STOCKE_FERME
REC_PAR_EXP_310438_2_2023,PAR_EXP_310438_2,EXP_310438,2023,2425.03,39.24,12.3,0.341,826935.23,226.59,STOCKE_FERME
REC_PAR_EXP_310438_2_2024,PAR_EXP_310438_2,EXP_310438,2024,2130.86,34.48,12.1,0.302,643519.72,288.31,STOCKE_FERME
REC_PAR_EXP_310438_2_2025,PAR_EXP_310438_2,EXP_310438,2025,2112.94,34.19,12.1,0.229,483863.26,318.74,STOCKE_FERME
REC_PAR_EXP_310438_3_2021,PAR_EXP_310438_3,EXP_310438,2021,1195.83,19.35,13.9,0.312,373098.96,265.17,STOCKE_FERME
REC_PAR_EXP_310438_3_2022,PAR_EXP_310438_3,EXP_310438,2022,2477.56,40.09,15.1,0.124,307217.44,195.37,STOCKE_FERME
REC_PAR_EXP_310438_3_2023,PAR_EXP_310438_3,EXP_310438,2023,2735.89,44.27,11.6,0.447,1222942.83,242.07,STOCKE_FERME
REC_PAR_EXP_310438_3_2024,PAR_EXP_310438_3,EXP_310438,2024,2280.42,36.9,13.4,0.344,784464.48,264.63,VENDU_COOPERATIVE
REC_PAR_EXP_310438_3_2025,PAR_EXP_310438_3,EXP_310438,2025,1936.81,31.34,11.7,0.242,468708.02,182.33,STOCKE_FERME
REC_PAR_EXP_310439_1_2021,PAR_EXP_310439_1,EXP_310439,2021,703.68,7.33,14.3,0.333,234325.44,314.35,VENDU_COOPERATIVE
REC_PAR_EXP_310439_1_2022,PAR_EXP_310439_1,EXP_310439,2022,874.56,9.11,12.8,0.305,266740.8,281.6,VENDU_COOPERATIVE
REC_PAR_EXP_310439_1_2023,PAR_EXP_310439_1,EXP_310439,2023,808.32,8.42,12.7,0.226,182680.32,212.04,VENDU_COOPERATIVE
REC_PAR_EXP_310439_1_2024,PAR_EXP_310439_1,EXP_310439,2024,815.04,8.49,12.0,0.32,260812.8,180.09,STOCKE_FERME
REC_PAR_EXP_310439_1_2025,PAR_EXP_310439_1,EXP_310439,2025,484.8,5.05,14.3,0.144,69811.2,300.71,VENDU_COOPERATIVE
REC_PAR_EXP_310439_2_2021,PAR_EXP_310439_2,EXP_310439,2021,791.04,8.24,14.7,0.302,238894.08,268.91,VENDU_COOPERATIVE
REC_PAR_EXP_310439_2_2022,PAR_EXP_310439_2,EXP_310439,2022,547.2,5.7,14.9,0.185,101232.0,243.48,STOCKE_FERME
REC_PAR_EXP_310439_2_2023,PAR_EXP_310439_2,EXP_310439,2023,458.88,4.78,13.1,0.414,189976.32,219.08,STOCKE_FERME
REC_PAR_EXP_310439_2_2024,PAR_EXP_310439_2,EXP_310439,2024,785.28,8.18,12.0,0.349,274062.72,226.58,STOCKE_FERME
REC_PAR_EXP_310439_2_2025,PAR_EXP_310439_2,EXP_310439,2025,652.8,6.8,13.1,0.13,84864.0,212.38,VENDU_COOPERATIVE
REC_PAR_EXP_310439_3_2021,PAR_EXP_310439_3,EXP_310439,2021,3370.56,35.11,14.1,0.445,1499899.2,252.88,VENDU_COOPERATIVE
REC_PAR_EXP_310439_3_2022,PAR_EXP_310439_3,EXP_310439,2022,1594.56,16.61,13.0,0.421,671309.76,221.09,VENDU_COOPERATIVE
REC_PAR_EXP_310439_3_2023,PAR_EXP_310439_3,EXP_310439,2023,2421.12,25.22,14.3,0.341,825601.92,245.91,STOCKE_FERME
REC_PAR_EXP_310439_3_2024,PAR_EXP_310439_3,EXP_310439,2024,3855.36,40.16,13.7,0.155,597580.8,242.61,STOCKE_FERME
REC_PAR_EXP_310439_3_2025,PAR_EXP_310439_3,EXP_310439,2025,3734.4,38.9,15.1,0.24,896256.0,290.75,STOCKE_FERME
REC_PAR_EXP_310440_1_2021,PAR_EXP_310440_1,EXP_310440,2021,637.43,8.78,15.3,0.132,84140.76,252.19,VENDU_COOPERATIVE
REC_PAR_EXP_310440_1_2022,PAR_EXP_310440_1,EXP_310440,2022,519.09,7.15,12.3,0.406,210750.54,313.53,VENDU_COOPERATIVE
REC_PAR_EXP_310440_1_2023,PAR_EXP_310440_1,EXP_310440,2023,563.38,7.76,13.5,0.409,230422.42,242.6,VENDU_COOPERATIVE
REC_PAR_EXP_310440_1_2024,PAR_EXP_310440_1,EXP_310440,2024,435.6,6.0,13.9,0.158,68824.8,289.62,STOCKE_FERME
REC_PAR_EXP_310440_1_2025,PAR_EXP_310440_1,EXP_310440,2025,403.66,5.56,12.3,0.223,90016.18,319.18,VENDU_COOPERATIVE
REC_PAR_EXP_310440_2_2021,PAR_EXP_310440_2,EXP_310440,2021,405.11,5.58,13.2,0.204,82642.44,296.87,STOCKE_FERME
REC_PAR_EXP_310440_2_2022,PAR_EXP_310440_2,EXP_310440,2022,659.21,9.08,11.6,0.352,232041.92,268.45,STOCKE_FERME
REC_PAR_EXP_310440_2_2023,PAR_EXP_310440_2,EXP_310440,2023,587.33,8.09,12.9,0.435,255488.55,244.27,STOCKE_FERME
REC_PAR_EXP_310440_2_2024,PAR_EXP_310440_2,EXP_310440,2024,591.69,8.15,14.5,0.37,218925.3,294.86,STOCKE_FERME
REC_PAR_EXP_310440_2_2025,PAR_EXP_310440_2,EXP_310440,2025,548.86,7.56,14.4,0.361,198138.46,220.14,VENDU_COOPERATIVE
REC_PAR_EXP_310440_3_2021,PAR_EXP_310440_3,EXP_310440,2021,503.12,6.93,13.1,0.303,152445.36,315.62,VENDU_COOPERATIVE
REC_PAR_EXP_310440_3_2022,PAR_EXP_310440_3,EXP_310440,2022,540.87,7.45,12.1,0.389,210398.43,191.71,VENDU_COOPERATIVE
REC_PAR_EXP_310440_3_2023,PAR_EXP_310440_3,EXP_310440,2023,392.77,5.41,15.3,0.306,120187.62,269.02,STOCKE_FERME
REC_PAR_EXP_310440_3_2024,PAR_EXP_310440_3,EXP_310440,2024,499.49,6.88,13.3,0.328,163832.72,191.48,VENDU_COOPERATIVE
REC_PAR_EXP_310440_3_2025,PAR_EXP_310440_3,EXP_310440,2025,651.95,8.98,11.7,0.259,168855.05,208.91,STOCKE_FERME
REC_PAR_EXP_310441_1_2021,PAR_EXP_310441_1,EXP_310441,2021,2008.8,44.64,12.9,0.391,785440.8,308.94,VENDU_COOPERATIVE
REC_PAR_EXP_310441_1_2022,PAR_EXP_310441_1,EXP_310441,2022,1984.5,44.1,14.0,0.434,861273.0,180.38,VENDU_COOPERATIVE
REC_PAR_EXP_310441_1_2023,PAR_EXP_310441_1,EXP_310441,2023,810.0,18.0,14.0,0.424,343440.0,190.38,STOCKE_FERME
REC_PAR_EXP_310441_1_2024,PAR_EXP_310441_1,EXP_310441,2024,1772.1,39.38,12.8,0.154,272903.4,247.53,STOCKE_FERME
REC_PAR_EXP_310441_1_2025,PAR_EXP_310441_1,EXP_310441,2025,880.65,19.57,14.4,0.38,334647.0,317.64,STOCKE_FERME
REC_PAR_EXP_310441_2_2021,PAR_EXP_310441_2,EXP_310441,2021,386.1,8.58,12.0,0.421,162548.1,228.94,STOCKE_FERME
REC_PAR_EXP_310441_2_2022,PAR_EXP_310441_2,EXP_310441,2022,255.6,5.68,13.9,0.142,36295.2,301.86,VENDU_COOPERATIVE
REC_PAR_EXP_310441_2_2023,PAR_EXP_310441_2,EXP_310441,2023,335.25,7.45,14.8,0.143,47940.75,227.13,VENDU_COOPERATIVE
REC_PAR_EXP_310441_2_2024,PAR_EXP_310441_2,EXP_310441,2024,306.45,6.81,15.2,0.41,125644.5,227.75,VENDU_COOPERATIVE
REC_PAR_EXP_310441_2_2025,PAR_EXP_310441_2,EXP_310441,2025,365.4,8.12,12.4,0.229,83676.6,289.63,VENDU_COOPERATIVE
REC_PAR_EXP_310441_3_2021,PAR_EXP_310441_3,EXP_310441,2021,1117.35,24.83,13.3,0.331,369842.85,197.32,STOCKE_FERME
REC_PAR_EXP_310441_3_2022,PAR_EXP_310441_3,EXP_310441,2022,1341.45,29.81,12.5,0.18,241461.0,225.55,STOCKE_FERME
REC_PAR_EXP_310441_3_2023,PAR_EXP_310441_3,EXP_310441,2023,1894.95,42.11,13.4,0.342,648072.9,276.46,STOCKE_FERME
REC_PAR_EXP_310441_3_2024,PAR_EXP_310441_3,EXP_310441,2024,561.15,12.47,12.2,0.175,98201.25,258.36,VENDU_COOPERATIVE
REC_PAR_EXP_310441_3_2025,PAR_EXP_310441_3,EXP_310441,2025,1484.55,32.99,12.8,0.26,385983.0,226.97,STOCKE_FERME
REC_PAR_EXP_310442_1_2021,PAR_EXP_310442_1,EXP_310442,2021,3311.78,33.52,11.7,0.166,549755.48,316.96,STOCKE_FERME
REC_PAR_EXP_310442_1_2022,PAR_EXP_310442_1,EXP_310442,2022,3143.82,31.82,13.7,0.147,462141.54,313.83,VENDU_COOPERATIVE
REC_PAR_EXP_310442_1_2023,PAR_EXP_310442_1,EXP_310442,2023,4145.65,41.96,14.8,0.253,1048849.45,283.86,VENDU_COOPERATIVE
REC_PAR_EXP_310442_1_2024,PAR_EXP_310442_1,EXP_310442,2024,2818.76,28.53,14.2,0.212,597577.12,218.35,VENDU_COOPERATIVE
REC_PAR_EXP_310442_1_2025,PAR_EXP_310442_1,EXP_310442,2025,3397.73,34.39,15.3,0.288,978546.24,230.5,STOCKE_FERME
REC_PAR_EXP_310442_2_2021,PAR_EXP_310442_2,EXP_310442,2021,3195.19,32.34,12.6,0.163,520815.97,266.76,STOCKE_FERME
REC_PAR_EXP_310442_2_2022,PAR_EXP_310442_2,EXP_310442,2022,2380.09,24.09,14.3,0.438,1042479.42,269.24,VENDU_COOPERATIVE
REC_PAR_EXP_310442_2_2023,PAR_EXP_310442_2,EXP_310442,2023,2541.14,25.72,14.2,0.176,447240.64,208.59,VENDU_COOPERATIVE
REC_PAR_EXP_310442_2_2024,PAR_EXP_310442_2,EXP_310442,2024,3542.97,35.86,14.9,0.226,800711.22,276.36,STOCKE_FERME
REC_PAR_EXP_310442_2_2025,PAR_EXP_310442_2,EXP_310442,2025,2925.47,29.61,12.0,0.275,804504.25,205.4,VENDU_COOPERATIVE
REC_PAR_EXP_310442_3_2021,PAR_EXP_310442_3,EXP_310442,2021,2512.48,25.43,15.3,0.421,1057754.08,297.98,VENDU_COOPERATIVE
REC_PAR_EXP_310442_3_2022,PAR_EXP_310442_3,EXP_310442,2022,3829.49,38.76,15.4,0.354,1355639.46,275.79,VENDU_COOPERATIVE
REC_PAR_EXP_310442_3_2023,PAR_EXP_310442_3,EXP_310442,2023,1956.24,19.8,13.0,0.372,727721.28,287.79,VENDU_COOPERATIVE
REC_PAR_EXP_310442_3_2024,PAR_EXP_310442_3,EXP_310442,2024,4190.11,42.41,11.7,0.147,615946.17,192.3,VENDU_COOPERATIVE
REC_PAR_EXP_310442_3_2025,PAR_EXP_310442_3,EXP_310442,2025,4275.08,43.27,11.5,0.384,1641630.72,191.09,VENDU_COOPERATIVE
REC_PAR_EXP_310443_1_2021,PAR_EXP_310443_1,EXP_310443,2021,1682.77,30.82,13.7,0.328,551948.56,233.74,VENDU_COOPERATIVE
REC_PAR_EXP_310443_1_2022,PAR_EXP_310443_1,EXP_310443,2022,1250.34,22.9,12.7,0.246,307583.64,200.62,VENDU_COOPERATIVE
REC_PAR_EXP_310443_1_2023,PAR_EXP_310443_1,EXP_310443,2023,1095.28,20.06,11.9,0.305,334060.4,200.21,STOCKE_FERME
REC_PAR_EXP_310443_1_2024,PAR_EXP_310443_1,EXP_310443,2024,1251.43,22.92,12.7,0.195,244028.85,310.91,VENDU_COOPERATIVE
REC_PAR_EXP_310443_1_2025,PAR_EXP_310443_1,EXP_310443,2025,1074.53,19.68,15.2,0.367,394352.51,195.51,VENDU_COOPERATIVE
