id_bilan,id_exploitation,annee_exercice,bilan_co2_tonnes_evitees,montant_subvention_pac_eur,montant_credits_carbone_eur,label_obtenu
BIL_EXP_310345_2023,EXP_310345,2023,236.57,24408.92,10645.65,HVE - Haute Valeur Environnementale
BIL_EXP_310345_2024,EXP_310345,2024,350.16,29278.7,15757.2,HVE - Haute Valeur Environnementale
BIL_EXP_310345_2025,EXP_310345,2025,345.67,30261.75,15555.15,HVE - Haute Valeur Environnementale
BIL_EXP_310346_2023,EXP_310346,2023,0.0,63933.22,0.0,AUCUN
BIL_EXP_310346_2024,EXP_310346,2024,0.0,72706.55,0.0,AUCUN
BIL_EXP_310346_2025,EXP_310346,2025,0.0,63234.68,0.0,AUCUN
BIL_EXP_310347_2023,EXP_310347,2023,301.34,49838.48,13560.3,LABEL_BAS_CARBONE
BIL_EXP_310347_2024,EXP_310347,2024,258.59,55671.94,11636.55,LABEL_BAS_CARBONE
BIL_EXP_310347_2025,EXP_310347,2025,537.04,43701.36,24166.8,LABEL_BAS_CARBONE
BIL_EXP_310348_2023,EXP_310348,2023,234.59,15156.28,10556.55,Bio / Agriculture Biologique
BIL_EXP_310348_2024,EXP_310348,2024,153.83,22942.27,6922.35,Bio / Agriculture Biologique
BIL_EXP_310348_2025,EXP_310348,2025,124.44,18205.45,5599.8,Bio / Agriculture Biologique
BIL_EXP_310349_2023,EXP_310349,2023,472.55,50589.83,21264.75,Bio / Agriculture Biologique
BIL_EXP_310349_2024,EXP_310349,2024,259.87,52384.37,11694.15,Bio / Agriculture Biologique
BIL_EXP_310349_2025,EXP_310349,2025,654.32,51255.39,29444.4,Bio / Agriculture Biologique
BIL_EXP_310350_2023,EXP_310350,2023,0.0,47497.24,0.0,AUCUN
BIL_EXP_310350_2024,EXP_310350,2024,0.0,56155.66,0.0,AUCUN
BIL_EXP_310350_2025,EXP_310350,2025,0.0,58744.79,0.0,AUCUN
BIL_EXP_310351_2023,EXP_310351,2023,342.26,54836.44,15401.7,LABEL_BAS_CARBONE
BIL_EXP_310351_2024,EXP_310351,2024,403.58,53287.23,18161.1,LABEL_BAS_CARBONE
BIL_EXP_310351_2025,EXP_310351,2025,353.84,52861.3,15922.8,LABEL_BAS_CARBONE
BIL_EXP_310352_2023,EXP_310352,2023,255.73,23594.18,11507.85,HVE - Haute Valeur Environnementale
BIL_EXP_310352_2024,EXP_310352,2024,293.96,32870.08,13228.2,HVE - Haute Valeur Environnementale
BIL_EXP_310352_2025,EXP_310352,2025,154.2,33774.02,6939.0,HVE - Haute Valeur Environnementale
BIL_EXP_310353_2023,EXP_310353,2023,159.15,20995.53,7161.75,LABEL_BAS_CARBONE
BIL_EXP_310353_2024,EXP_310353,2024,253.67,16095.13,11415.15,LABEL_BAS_CARBONE
BIL_EXP_310353_2025,EXP_310353,2025,204.08,16183.91,9183.6,LABEL_BAS_CARBONE
BIL_EXP_310354_2023,EXP_310354,2023,0.0,65925.9,0.0,AUCUN
BIL_EXP_310354_2024,EXP_310354,2024,0.0,82225.63,0.0,AUCUN
BIL_EXP_310354_2025,EXP_310354,2025,0.0,55400.08,0.0,AUCUN
BIL_EXP_310355_2023,EXP_310355,2023,0.0,80045.8,0.0,AUCUN
BIL_EXP_310355_2024,EXP_310355,2024,0.0,60885.23,0.0,AUCUN
BIL_EXP_310355_2025,EXP_310355,2025,0.0,61403.71,0.0,AUCUN
BIL_EXP_310356_2023,EXP_310356,2023,0.0,50073.45,0.0,AUCUN
BIL_EXP_310356_2024,EXP_310356,2024,0.0,70272.57,0.0,AUCUN
BIL_EXP_310356_2025,EXP_310356,2025,0.0,61949.05,0.0,AUCUN
BIL_EXP_310357_2023,EXP_310357,2023,199.84,30234.55,8992.8,HVE - Haute Valeur Environnementale
BIL_EXP_310357_2024,EXP_310357,2024,147.35,24102.39,6630.75,HVE - Haute Valeur Environnementale
BIL_EXP_310357_2025,EXP_310357,2025,208.56,24529.89,9385.2,HVE - Haute Valeur Environnementale
BIL_EXP_310358_2023,EXP_310358,2023,0.0,43806.0,0.0,AUCUN
BIL_EXP_310358_2024,EXP_310358,2024,0.0,58366.03,0.0,AUCUN
BIL_EXP_310358_2025,EXP_310358,2025,0.0,38809.58,0.0,AUCUN
BIL_EXP_310359_2023,EXP_310359,2023,0.0,33572.18,0.0,AUCUN
BIL_EXP_310359_2024,EXP_310359,2024,0.0,20215.13,0.0,AUCUN
BIL_EXP_310359_2025,EXP_310359,2025,0.0,25045.24,0.0,AUCUN
BIL_EXP_310360_2023,EXP_310360,2023,0.0,48277.23,0.0,AUCUN
BIL_EXP_310360_2024,EXP_310360,2024,0.0,58234.9,0.0,AUCUN
BIL_EXP_310360_2025,EXP_310360,2025,0.0,52510.53,0.0,AUCUN
BIL_EXP_310361_2023,EXP_310361,2023,136.26,12829.77,6131.7,LABEL_BAS_CARBONE
BIL_EXP_310361_2024,EXP_310361,2024,97.29,11715.99,4378.05,LABEL_BAS_CARBONE
BIL_EXP_310361_2025,EXP_310361,2025,81.55,11532.89,3669.75,LABEL_BAS_CARBONE
BIL_EXP_310362_2023,EXP_310362,2023,117.87,17888.83,5304.15,Conversion Bio
BIL_EXP_310362_2024,EXP_310362,2024,70.64,19834.56,3178.8,Conversion Bio
BIL_EXP_310362_2025,EXP_310362,2025,100.04,14783.45,4501.8,Conversion Bio
BIL_EXP_310363_2023,EXP_310363,2023,469.54,37038.32,21129.3,LABEL_BAS_CARBONE
BIL_EXP_310363_2024,EXP_310363,2024,192.43,52752.66,8659.35,LABEL_BAS_CARBONE
BIL_EXP_310363_2025,EXP_310363,2025,285.13,51964.73,12830.85,LABEL_BAS_CARBONE
BIL_EXP_310364_2023,EXP_310364,2023,615.95,98801.55,27717.75,LABEL_BAS_CARBONE
BIL_EXP_310364_2024,EXP_310364,2024,820.74,88645.22,36933.3,LABEL_BAS_CARBONE
BIL_EXP_310364_2025,EXP_310364,2025,577.65,110877.59,25994.25,LABEL_BAS_CARBONE
BIL_EXP_310365_2023,EXP_310365,2023,0.0,15285.9,0.0,AUCUN
BIL_EXP_310365_2024,EXP_310365,2024,0.0,13580.74,0.0,AUCUN
BIL_EXP_310365_2025,EXP_310365,2025,0.0,21924.68,0.0,AUCUN
BIL_EXP_310366_2023,EXP_310366,2023,184.74,23574.42,8313.3,LABEL_BAS_CARBONE
BIL_EXP_310366_2024,EXP_310366,2024,226.8,23964.92,10206.0,LABEL_BAS_CARBONE
BIL_EXP_310366_2025,EXP_310366,2025,296.78,32601.56,13355.1,LABEL_BAS_CARBONE
BIL_EXP_310367_2023,EXP_310367,2023,552.72,53637.82,24872.4,LABEL_BAS_CARBONE
BIL_EXP_310367_2024,EXP_310367,2024,274.86,52894.41,12368.7,LABEL_BAS_CARBONE
BIL_EXP_310367_2025,EXP_310367,2025,190.75,56929.24,8583.75,LABEL_BAS_CARBONE
BIL_EXP_310368_2023,EXP_310368,2023,0.0,47778.27,0.0,AUCUN
BIL_EXP_310368_2024,EXP_310368,2024,0.0,63202.17,0.0,AUCUN
BIL_EXP_310368_2025,EXP_310368,2025,0.0,67076.84,0.0,AUCUN
BIL_EXP_310369_2023,EXP_310369,2023,0.0,102339.58,0.0,AUCUN
BIL_EXP_310369_2024,EXP_310369,2024,0.0,65972.14,0.0,AUCUN
BIL_EXP_310369_2025,EXP_310369,2025,0.0,60619.5,0.0,AUCUN
BIL_EXP_310370_2023,EXP_310370,2023,874.39,66750.72,39347.55,LABEL_BAS_CARBONE
BIL_EXP_310370_2024,EXP_310370,2024,304.58,75641.64,13706.1,LABEL_BAS_CARBONE
BIL_EXP_310370_2025,EXP_310370,2025,498.02,72646.41,22410.9,LABEL_BAS_CARBONE
BIL_EXP_310371_2023,EXP_310371,2023,0.0,42047.58,0.0,AUCUN
BIL_EXP_310371_2024,EXP_310371,2024,0.0,47700.47,0.0,AUCUN
BIL_EXP_310371_2025,EXP_310371,2025,0.0,35859.7,0.0,AUCUN
BIL_EXP_310372_2023,EXP_310372,2023,823.13,92485.39,37040.85,LABEL_BAS_CARBONE
BIL_EXP_310372_2024,EXP_310372,2024,1014.37,73973.38,45646.65,LABEL_BAS_CARBONE
BIL_EXP_310372_2025,EXP_310372,2025,1097.79,76378.68,49400.55,LABEL_BAS_CARBONE
BIL_EXP_310373_2023,EXP_310373,2023,0.0,45891.11,0.0,AUCUN
BIL_EXP_310373_2024,EXP_310373,2024,0.0,40339.2,0.0,AUCUN
BIL_EXP_310373_2025,EXP_310373,2025,0.0,34123.18,0.0,AUCUN
BIL_EXP_310374_2023,EXP_310374,2023,373.44,65748.52,16804.8,LABEL_BAS_CARBONE
BIL_EXP_310374_2024,EXP_310374,2024,625.33,55247.38,28139.85,LABEL_BAS_CARBONE
BIL_EXP_310374_2025,EXP_310374,2025,497.35,80187.03,22380.75,LABEL_BAS_CARBONE
BIL_EXP_310375_2023,EXP_310375,2023,159.49,10329.41,7177.05,LABEL_BAS_CARBONE
BIL_EXP_310375_2024,EXP_310375,2024,134.03,10586.56,6031.35,LABEL_BAS_CARBONE
BIL_EXP_310375_2025,EXP_310375,2025,82.32,14315.26,3704.4,LABEL_BAS_CARBONE
BIL_EXP_310376_2023,EXP_310376,2023,561.26,81894.14,25256.7,Bio / Agriculture Biologique
BIL_EXP_310376_2024,EXP_310376,2024,404.08,59256.29,18183.6,Bio / Agriculture Biologique
BIL_EXP_310376_2025,EXP_310376,2025,604.18,70182.51,27188.1,Bio / Agriculture Biologique
BIL_EXP_310377_2023,EXP_310377,2023,0.0,69690.13,0.0,AUCUN
BIL_EXP_310377_2024,EXP_310377,2024,0.0,85950.55,0.0,AUCUN
BIL_EXP_310377_2025,EXP_310377,2025,0.0,58776.38,0.0,AUCUN
BIL_EXP_310378_2023,EXP_310378,2023,192.96,27881.88,8683.2,LABEL_BAS_CARBONE
BIL_EXP_310378_2024,EXP_310378,2024,147.59,28843.59,6641.55,LABEL_BAS_CARBONE
BIL_EXP_310378_2025,EXP_310378,2025,294.44,22890.75,13249.8,LABEL_BAS_CARBONE
BIL_EXP_310379_2023,EXP_310379,2023,0.0,57973.44,0.0,AUCUN
BIL_EXP_310379_2024,EXP_310379,2024,0.0,64312.26,0.0,AUCUN
BIL_EXP_310379_2025,EXP_310379,2025,0.0,72854.69,0.0,AUCUN
BIL_EXP_310380_2023,EXP_310380,2023,631.9,63206.34,28435.5,Conversion Bio
BIL_EXP_310380_2024,EXP_310380,2024,676.67,70980.73,30450.15,Conversion Bio
BIL_EXP_310380_2025,EXP_310380,2025,651.49,79109.3,29317.05,Conversion Bio
BIL_EXP_310381_2023,EXP_310381,2023,0.0,68697.51,0.0,AUCUN
BIL_EXP_310381_2024,EXP_310381,2024,0.0,48750.92,0.0,AUCUN
BIL_EXP_310381_2025,EXP_310381,2025,0.0,52750.81,0.0,AUCUN
BIL_EXP_310382_2023,EXP_310382,2023,0.0,91120.81,0.0,AUCUN
BIL_EXP_310382_2024,EXP_310382,2024,0.0,76696.13,0.0,AUCUN
BIL_EXP_310382_2025,EXP_310382,2025,0.0,93364.27,0.0,AUCUN
BIL_EXP_310383_2023,EXP_310383,2023,461.37,65369.61,20761.65,HVE - Haute Valeur Environnementale
BIL_EXP_310383_2024,EXP_310383,2024,582.12,56241.38,26195.4,HVE - Haute Valeur Environnementale
BIL_EXP_310383_2025,EXP_310383,2025,304.44,47193.6,13699.8,HVE - Haute Valeur Environnementale
BIL_EXP_310384_2023,EXP_310384,2023,0.0,57290.15,0.0,AUCUN
BIL_EXP_310384_2024,EXP_310384,2024,0.0,72216.57,0.0,AUCUN
BIL_EXP_310384_2025,EXP_310384,2025,0.0,73031.25,0.0,AUCUN
BIL_EXP_310385_2023,EXP_310385,2023,0.0,41838.36,0.0,AUCUN
BIL_EXP_310385_2024,EXP_310385,2024,0.0,40519.86,0.0,AUCUN
BIL_EXP_310385_2025,EXP_310385,2025,0.0,36502.39,0.0,AUCUN
BIL_EXP_310386_2023,EXP_310386,2023,484.08,49304.36,21783.6,Conversion Bio
BIL_EXP_310386_2024,EXP_310386,2024,286.55,45847.69,12894.75,Conversion Bio
BIL_EXP_310386_2025,EXP_310386,2025,527.75,48205.28,23748.75,Conversion Bio
BIL_EXP_310387_2023,EXP_310387,2023,290.79,36873.67,13085.55,LABEL_BAS_CARBONE
BIL_EXP_310387_2024,EXP_310387,2024,358.65,37650.9,16139.25,LABEL_BAS_CARBONE
BIL_EXP_310387_2025,EXP_310387,2025,323.06,31014.45,14537.7,LABEL_BAS_CARBONE
BIL_EXP_310388_2023,EXP_310388,2023,0.0,33666.14,0.0,AUCUN
BIL_EXP_310388_2024,EXP_310388,2024,0.0,31963.98,0.0,AUCUN
BIL_EXP_310388_2025,EXP_310388,2025,0.0,35288.17,0.0,AUCUN
BIL_EXP_310389_2023,EXP_310389,2023,0.0,78349.52,0.0,AUCUN
BIL_EXP_310389_2024,EXP_310389,2024,0.0,94001.58,0.0,AUCUN
BIL_EXP_310389_2025,EXP_310389,2025,0.0,81017.99,0.0,AUCUN
BIL_EXP_310390_2023,EXP_310390,2023,1081.67,88658.95,48675.15,Bio / Agriculture Biologique
BIL_EXP_310390_2024,EXP_310390,2024,550.87,115241.4,24789.15,Bio / Agriculture Biologique
BIL_EXP_310390_2025,EXP_310390,2025,786.05,96951.78,35372.25,Bio / Agriculture Biologique
BIL_EXP_310391_2023,EXP_310391,2023,108.05,12836.97,4862.25,LABEL_BAS_CARBONE
BIL_EXP_310391_2024,EXP_310391,2024,47.14,11776.45,2121.3,LABEL_BAS_CARBONE
BIL_EXP_310391_2025,EXP_310391,2025,53.12,13950.77,2390.4,LABEL_BAS_CARBONE
BIL_EXP_310392_2023,EXP_310392,2023,1011.05,72391.97,45497.25,LABEL_BAS_CARBONE
BIL_EXP_310392_2024,EXP_310392,2024,407.4,61673.96,18333.0,LABEL_BAS_CARBONE
BIL_EXP_310392_2025,EXP_310392,2025,492.73,98014.83,22172.85,LABEL_BAS_CARBONE
BIL_EXP_310393_2023,EXP_310393,2023,0.0,56068.71,0.0,AUCUN
BIL_EXP_310393_2024,EXP_310393,2024,0.0,64099.45,0.0,AUCUN
BIL_EXP_310393_2025,EXP_310393,2025,0.0,42196.52,0.0,AUCUN
BIL_EXP_310394_2023,EXP_310394,2023,0.0,74036.0,0.0,AUCUN
BIL_EXP_310394_2024,EXP_310394,2024,0.0,64862.98,0.0,AUCUN
BIL_EXP_310394_2025,EXP_310394,2025,0.0,61012.38,0.0,AUCUN
BIL_EXP_310395_2023,EXP_310395,2023,0.0,53794.38,0.0,AUCUN
BIL_EXP_310395_2024,EXP_310395,2024,0.0,61124.93,0.0,AUCUN
BIL_EXP_310395_2025,EXP_310395,2025,0.0,64564.64,0.0,AUCUN
BIL_EXP_310396_2023,EXP_310396,2023,89.47,13718.58,4026.15,Bio / Agriculture Biologique
BIL_EXP_310396_2024,EXP_310396,2024,78.48,11466.57,3531.6,Bio / Agriculture Biologique
BIL_EXP_310396_2025,EXP_310396,2025,138.59,10279.66,6236.55,Bio / Agriculture Biologique
BIL_EXP_310397_2023,EXP_310397,2023,890.38,97835.31,40067.1,Bio / Agriculture Biologique
BIL_EXP_310397_2024,EXP_310397,2024,897.96,101923.49,40408.2,Bio / Agriculture Biologique
BIL_EXP_310397_2025,EXP_310397,2025,344.21,95620.48,15489.45,Bio / Agriculture Biologique
BIL_EXP_310398_2023,EXP_310398,2023,776.68,65186.21,34950.6,Conversion Bio
BIL_EXP_310398_2024,EXP_310398,2024,852.92,114721.24,38381.4,Conversion Bio
BIL_EXP_310398_2025,EXP_310398,2025,930.74,71508.03,41883.3,Conversion Bio
BIL_EXP_310399_2023,EXP_310399,2023,0.0,34908.29,0.0,AUCUN
BIL_EXP_310399_2024,EXP_310399,2024,0.0,59808.81,0.0,AUCUN
BIL_EXP_310399_2025,EXP_310399,2025,0.0,58467.0,0.0,AUCUN
BIL_EXP_310400_2023,EXP_310400,2023,525.97,67580.01,23668.65,Conversion Bio
BIL_EXP_310400_2024,EXP_310400,2024,590.78,71776.4,26585.1,Conversion Bio
BIL_EXP_310400_2025,EXP_310400,2025,585.62,77717.03,26352.9,Conversion Bio
BIL_EXP_310401_2023,EXP_310401,2023,133.62,21065.97,6012.9,LABEL_BAS_CARBONE
BIL_EXP_310401_2024,EXP_310401,2024,213.17,28541.42,9592.65,LABEL_BAS_CARBONE
BIL_EXP_310401_2025,EXP_310401,2025,266.45,30034.75,11990.25,LABEL_BAS_CARBONE
BIL_EXP_310402_2023,EXP_310402,2023,170.96,45204.81,7693.2,HVE - Haute Valeur Environnementale
BIL_EXP_310402_2024,EXP_310402,2024,276.8,39079.29,12456.0,HVE - Haute Valeur Environnementale
BIL_EXP_310402_2025,EXP_310402,2025,338.46,40620.36,15230.7,HVE - Haute Valeur Environnementale
BIL_EXP_310403_2023,EXP_310403,2023,144.27,17941.53,6492.15,LABEL_BAS_CARBONE
BIL_EXP_310403_2024,EXP_310403,2024,118.06,13508.15,5312.7,LABEL_BAS_CARBONE
BIL_EXP_310403_2025,EXP_310403,2025,91.22,12300.58,4104.9,LABEL_BAS_CARBONE
BIL_EXP_310404_2023,EXP_310404,2023,409.09,25106.82,18409.05,LABEL_BAS_CARBONE
BIL_EXP_310404_2024,EXP_310404,2024,160.92,37669.51,7241.4,LABEL_BAS_CARBONE
BIL_EXP_310404_2025,EXP_310404,2025,354.78,26430.35,15965.1,LABEL_BAS_CARBONE
BIL_EXP_310405_2023,EXP_310405,2023,461.43,54818.89,20764.35,Bio / Agriculture Biologique
BIL_EXP_310405_2024,EXP_310405,2024,527.75,60312.22,23748.75,Bio / Agriculture Biologique
BIL_EXP_310405_2025,EXP_310405,2025,561.16,58894.29,25252.2,Bio / Agriculture Biologique
BIL_EXP_310406_2023,EXP_310406,2023,241.53,28275.7,10868.85,LABEL_BAS_CARBONE
BIL_EXP_310406_2024,EXP_310406,2024,214.52,26367.68,9653.4,LABEL_BAS_CARBONE
BIL_EXP_310406_2025,EXP_310406,2025,99.55,18082.86,4479.75,LABEL_BAS_CARBONE
BIL_EXP_310407_2023,EXP_310407,2023,0.0,43133.03,0.0,AUCUN
BIL_EXP_310407_2024,EXP_310407,2024,0.0,33141.5,0.0,AUCUN
BIL_EXP_310407_2025,EXP_310407,2025,0.0,25615.92,0.0,AUCUN
BIL_EXP_310408_2023,EXP_310408,2023,0.0,82640.06,0.0,AUCUN
BIL_EXP_310408_2024,EXP_310408,2024,0.0,57417.48,0.0,AUCUN
BIL_EXP_310408_2025,EXP_310408,2025,0.0,76168.03,0.0,AUCUN
BIL_EXP_310409_2023,EXP_310409,2023,123.3,32735.66,5548.5,Conversion Bio
BIL_EXP_310409_2024,EXP_310409,2024,236.0,25974.95,10620.0,Conversion Bio
BIL_EXP_310409_2025,EXP_310409,2025,290.08,31657.18,13053.6,Conversion Bio
BIL_EXP_310410_2023,EXP_310410,2023,678.93,98324.5,30551.85,Bio / Agriculture Biologique
BIL_EXP_310410_2024,EXP_310410,2024,401.64,72832.24,18073.8,Bio / Agriculture Biologique
BIL_EXP_310410_2025,EXP_310410,2025,577.38,67530.32,25982.1,Bio / Agriculture Biologique
BIL_EXP_310411_2023,EXP_310411,2023,75.03,6542.03,3376.35,Bio / Agriculture Biologique
BIL_EXP_310411_2024,EXP_310411,2024,93.04,6960.38,4186.8,Bio / Agriculture Biologique
BIL_EXP_310411_2025,EXP_310411,2025,44.46,9166.39,2000.7,Bio / Agriculture Biologique
BIL_EXP_310412_2023,EXP_310412,2023,222.48,60224.88,10011.6,LABEL_BAS_CARBONE
BIL_EXP_310412_2024,EXP_310412,2024,457.35,53383.43,20580.75,LABEL_BAS_CARBONE
BIL_EXP_310412_2025,EXP_310412,2025,501.47,59020.17,22566.15,LABEL_BAS_CARBONE
BIL_EXP_310413_2023,EXP_310413,2023,219.75,33180.73,9888.75,LABEL_BAS_CARBONE
BIL_EXP_310413_2024,EXP_310413,2024,405.04,45038.23,18226.8,LABEL_BAS_CARBONE
BIL_EXP_310413_2025,EXP_310413,2025,443.72,38594.71,19967.4,LABEL_BAS_CARBONE
BIL_EXP_310414_2023,EXP_310414,2023,0.0,25306.8,0.0,AUCUN
BIL_EXP_310414_2024,EXP_310414,2024,0.0,33508.87,0.0,AUCUN
BIL_EXP_310414_2025,EXP_310414,2025,0.0,35108.94,0.0,AUCUN
BIL_EXP_310415_2023,EXP_310415,2023,0.0,57111.66,0.0,AUCUN
BIL_EXP_310415_2024,EXP_310415,2024,0.0,100622.62,0.0,AUCUN
BIL_EXP_310415_2025,EXP_310415,2025,0.0,85235.27,0.0,AUCUN
BIL_EXP_310416_2023,EXP_310416,2023,419.69,41603.41,18886.05,LABEL_BAS_CARBONE
BIL_EXP_310416_2024,EXP_310416,2024,320.63,40787.56,14428.35,LABEL_BAS_CARBONE
BIL_EXP_310416_2025,EXP_310416,2025,223.46,30959.48,10055.7,LABEL_BAS_CARBONE
BIL_EXP_310417_2023,EXP_310417,2023,0.0,106458.92,0.0,AUCUN
BIL_EXP_310417_2024,EXP_310417,2024,0.0,109442.01,0.0,AUCUN
BIL_EXP_310417_2025,EXP_310417,2025,0.0,66824.61,0.0,AUCUN
BIL_EXP_310418_2023,EXP_310418,2023,0.0,51021.02,0.0,AUCUN
BIL_EXP_310418_2024,EXP_310418,2024,0.0,66343.15,0.0,AUCUN
BIL_EXP_310418_2025,EXP_310418,2025,0.0,61365.82,0.0,AUCUN
BIL_EXP_310419_2023,EXP_310419,2023,616.32,75439.62,27734.4,HVE - Haute Valeur Environnementale
BIL_EXP_310419_2024,EXP_310419,2024,981.9,69567.33,44185.5,HVE - Haute Valeur Environnementale
BIL_EXP_310419_2025,EXP_310419,2025,684.71,99613.82,30811.95,HVE - Haute Valeur Environnementale
BIL_EXP_310420_2023,EXP_310420,2023,126.78,29500.33,5705.1,Bio / Agriculture Biologique
BIL_EXP_310420_2024,EXP_310420,2024,139.2,22639.75,6264.0,Bio / Agriculture Biologique
BIL_EXP_310420_2025,EXP_310420,2025,285.12,21772.74,12830.4,Bio / Agriculture Biologique
BIL_EXP_310421_2023,EXP_310421,2023,206.75,50129.62,9303.75,LABEL_BAS_CARBONE
BIL_EXP_310421_2024,EXP_310421,2024,479.95,34040.99,21597.75,LABEL_BAS_CARBONE
BIL_EXP_310421_2025,EXP_310421,2025,483.76,44997.22,21769.2,LABEL_BAS_CARBONE
BIL_EXP_310422_2023,EXP_310422,2023,0.0,42537.15,0.0,AUCUN
BIL_EXP_310422_2024,EXP_310422,2024,0.0,39525.5,0.0,AUCUN
BIL_EXP_310422_2025,EXP_310422,2025,0.0,53275.12,0.0,AUCUN
BIL_EXP_310423_2023,EXP_310423,2023,188.83,19683.68,8497.35,LABEL_BAS_CARBONE
BIL_EXP_310423_2024,EXP_310423,2024,157.16,17542.68,7072.2,LABEL_BAS_CARBONE
BIL_EXP_310423_2025,EXP_310423,2025,77.02,18371.27,3465.9,LABEL_BAS_CARBONE
BIL_EXP_310424_2023,EXP_310424,2023,0.0,47334.45,0.0,AUCUN
BIL_EXP_310424_2024,EXP_310424,2024,0.0,57822.21,0.0,AUCUN
BIL_EXP_310424_2025,EXP_310424,2025,0.0,58954.31,0.0,AUCUN
BIL_EXP_310425_2023,EXP_310425,2023,0.0,8728.62,0.0,AUCUN
BIL_EXP_310425_2024,EXP_310425,2024,0.0,9898.58,0.0,AUCUN
BIL_EXP_310425_2025,EXP_310425,2025,0.0,11577.96,0.0,AUCUN
BIL_EXP_310426_2023,EXP_310426,2023,752.82,66584.68,33876.9,LABEL_BAS_CARBONE
BIL_EXP_310426_2024,EXP_310426,2024,663.88,49538.53,29874.6,LABEL_BAS_CARBONE
BIL_EXP_310426_2025,EXP_310426,2025,377.14,70237.76,16971.3,LABEL_BAS_CARBONE
BIL_EXP_310427_2023,EXP_310427,2023,105.97,24736.16,4768.65,HVE - Haute Valeur Environnementale
BIL_EXP_310427_2024,EXP_310427,2024,239.2,24617.79,10764.0,HVE - Haute Valeur Environnementale
BIL_EXP_310427_2025,EXP_310427,2025,146.33,26780.03,6584.85,HVE - Haute Valeur Environnementale
BIL_EXP_310428_2023,EXP_310428,2023,0.0,37119.86,0.0,AUCUN
BIL_EXP_310428_2024,EXP_310428,2024,0.0,29140.23,0.0,AUCUN
BIL_EXP_310428_2025,EXP_310428,2025,0.0,28707.82,0.0,AUCUN
BIL_EXP_310429_2023,EXP_310429,2023,134.5,20072.52,6052.5,HVE - Haute Valeur Environnementale
BIL_EXP_310429_2024,EXP_310429,2024,187.01,19912.37,8415.45,HVE - Haute Valeur Environnementale
BIL_EXP_310429_2025,EXP_310429,2025,143.08,12213.33,6438.6,HVE - Haute Valeur Environnementale
BIL_EXP_310430_2023,EXP_310430,2023,146.64,10338.18,6598.8,LABEL_BAS_CARBONE
BIL_EXP_310430_2024,EXP_310430,2024,120.88,10082.87,5439.6,LABEL_BAS_CARBONE
BIL_EXP_310430_2025,EXP_310430,2025,131.84,16508.86,5932.8,LABEL_BAS_CARBONE
BIL_EXP_310431_2023,EXP_310431,2023,0.0,66224.9,0.0,AUCUN
BIL_EXP_310431_2024,EXP_310431,2024,0.0,82860.86,0.0,AUCUN
BIL_EXP_310431_2025,EXP_310431,2025,0.0,72534.23,0.0,AUCUN
BIL_EXP_310432_2023,EXP_310432,2023,0.0,53528.22,0.0,AUCUN
BIL_EXP_310432_2024,EXP_310432,2024,0.0,47440.56,0.0,AUCUN
BIL_EXP_310432_2025,EXP_310432,2025,0.0,72005.82,0.0,AUCUN
BIL_EXP_310433_2023,EXP_310433,2023,134.99,22335.81,6074.55,HVE - Haute Valeur Environnementale
BIL_EXP_310433_2024,EXP_310433,2024,126.55,22330.56,5694.75,HVE - Haute Valeur Environnementale
BIL_EXP_310433_2025,EXP_310433,2025,221.73,22794.88,9977.85,HVE - Haute Valeur Environnementale
BIL_EXP_310434_2023,EXP_310434,2023,0.0,36518.01,0.0,AUCUN
BIL_EXP_310434_2024,EXP_310434,2024,0.0,30788.24,0.0,AUCUN
BIL_EXP_310434_2025,EXP_310434,2025,0.0,42826.92,0.0,AUCUN
BIL_EXP_310435_2023,EXP_310435,2023,386.31,36285.26,17383.95,HVE - Haute Valeur Environnementale
BIL_EXP_310435_2024,EXP_310435,2024,295.73,35190.55,13307.85,HVE - Haute Valeur Environnementale
BIL_EXP_310435_2025,EXP_310435,2025,343.13,50599.15,15440.85,HVE - Haute Valeur Environnementale
BIL_EXP_310436_2023,EXP_310436,2023,0.0,30066.41,0.0,AUCUN
BIL_EXP_310436_2024,EXP_310436,2024,0.0,24661.83,0.0,AUCUN
BIL_EXP_310436_2025,EXP_310436,2025,0.0,25471.62,0.0,AUCUN
BIL_EXP_310437_2023,EXP_310437,2023,141.19,20460.56,6353.55,Conversion Bio
BIL_EXP_310437_2024,EXP_310437,2024,181.43,13407.74,8164.35,Conversion Bio
BIL_EXP_310437_2025,EXP_310437,2025,92.87,17799.82,4179.15,Conversion Bio
BIL_EXP_310438_2023,EXP_310438,2023,330.08,45329.64,14853.6,Bio / Agriculture Biologique
BIL_EXP_310438_2024,EXP_310438,2024,237.89,57431.24,10705.05,Bio / Agriculture Biologique
BIL_EXP_310438_2025,EXP_310438,2025,452.08,62004.02,20343.6,Bio / Agriculture Biologique
BIL_EXP_310439_2023,EXP_310439,2023,668.05,86792.35,30062.25,HVE - Haute Valeur Environnementale
BIL_EXP_310439_2024,EXP_310439,2024,1018.31,73896.07,45823.95,HVE - Haute Valeur Environnementale
BIL_EXP_310439_2025,EXP_310439,2025,740.28,95444.59,33312.6,HVE - Haute Valeur Environnementale
BIL_EXP_310440_2023,EXP_310440,2023,303.37,48399.22,13651.65,Bio / Agriculture Biologique
BIL_EXP_310440_2024,EXP_310440,2024,800.98,48817.4,36044.1,Bio / Agriculture Biologique
