id_medicament,id_finess_etablissement,nom_etablissement,code_cip13,nom_substance_active,quantite_en_stock_doses,jours_autonomie_restants,statut_approvisionnement
MED-00754,60026127,IRM GIMBC SITE CH CANNES,3400930056789,Paracétamol Injectable IV 10mg/ml,3501,1,RUPTURE_AVEREE_CRITIQUE
MED-00755,40780389,CLINIQUE JEAN GIONO,3400930077777,Morphine Sulfate 10mg,7914,44,STOCK_CONFORME
MED-00756,10002251,HDJ ADULTES CHATILLON,3400930056789,Paracétamol Injectable IV 10mg/ml,8120,15,STOCK_CONFORME
MED-00757,60000544,CH DE CANNES SIMONE VEIL,3400930066666,Cefotaxime 1g Poudre Solution,6913,42,STOCK_CONFORME
MED-00758,40005209,HJ CMP CH DIGNE,3400930088888,Propofol Émulsion IV,1463,15,STOCK_CONFORME
MED-00759,40003212,CAMSP CH DIGNE,3400930066666,Cefotaxime 1g Poudre Solution,70,21,STOCK_CONFORME
MED-00760,40001778,MAS LES TERRES ROUGES CH DIGNE,3400930088888,Propofol Émulsion IV,3751,34,STOCK_CONFORME
MED-00761,20001087,CH HIRSON,3400930012345,Amoxicilline 1g,722,21,STOCK_CONFORME
MED-00762,60780665,CLINIQUE LE MERIDIEN,3400930077777,Morphine Sulfate 10mg,3001,20,STOCK_CONFORME
MED-00763,10007961,SSIAD CH HAUT-BUGEY SITE DE NANTUA,3400930056789,Paracétamol Injectable IV 10mg/ml,6455,36,STOCK_CONFORME
MED-00764,60024411,CHU DE NICE ANTENNE SMUR SITE HPNCL,3400930056789,Paracétamol Injectable IV 10mg/ml,4830,9,REAPPROVISIONNEMENT_TENDU
MED-00765,60026119,IRM SCAN GIE GRASCANNER SITE CH GRASSE,3400930099999,Insuline Rapide 100 UI/ml,5346,44,STOCK_CONFORME
MED-00766,70000047,CH DE VILLENEUVE DE BERG,3400930066666,Cefotaxime 1g Poudre Solution,4523,21,STOCK_CONFORME
MED-00767,70005046,HDJ ADULTE GUILHERAND,3400930077777,Morphine Sulfate 10mg,8351,45,STOCK_CONFORME
MED-00768,60780996,CHS SAINTE MARIE,3400930099999,Insuline Rapide 100 UI/ml,3045,22,STOCK_CONFORME
MED-00769,70000179,CH ARDECHE NORD,3400930099999,Insuline Rapide 100 UI/ml,6161,36,STOCK_CONFORME
MED-00770,20000543,ETS PUB SANTÉ MENTALE DE L'AISNE,3400930077777,Morphine Sulfate 10mg,5660,23,STOCK_CONFORME
MED-00771,20000386,CLINIQUE DE LA ROSERAIE,3400930012345,Amoxicilline 1g,3111,38,STOCK_CONFORME
MED-00772,20018909,CLIC CH LA FERE,3400930099999,Insuline Rapide 100 UI/ml,6830,12,STOCK_CONFORME
MED-00773,30009864,CEGIDD - CH DE MOULINS YZEURE,3400930077777,Morphine Sulfate 10mg,3706,10,REAPPROVISIONNEMENT_TENDU
MED-00774,60792934,IFSI/ IFAS CH SAINTE MARIE,3400930056789,Paracétamol Injectable IV 10mg/ml,7655,40,STOCK_CONFORME
MED-00775,60023751,CSAPA CHU DE NICE,3400930012345,Amoxicilline 1g,3641,5,REAPPROVISIONNEMENT_TENDU
MED-00776,20015079,CATTP CH SAINT-QUENTIN BISSON,3400930066666,Cefotaxime 1g Poudre Solution,7590,16,STOCK_CONFORME
MED-00777,60780723,CLINIQUE DU PARC IMPERIAL,3400930077777,Morphine Sulfate 10mg,5090,22,STOCK_CONFORME
MED-00778,20009809,RADIO CH SOISSONS / INSTITUT GODINOT,3400930099999,Insuline Rapide 100 UI/ml,6943,3,RUPTURE_AVEREE_CRITIQUE
MED-00779,60023702,SLD CH ANTIBES JUAN LES PINS,3400930056789,Paracétamol Injectable IV 10mg/ml,1638,25,STOCK_CONFORME
MED-00780,20009494,CENTRE EPSMD02 CHAUNY,3400930088888,Propofol Émulsion IV,643,16,STOCK_CONFORME
MED-00781,70000062,CH DE BOURG SAINT ANDEOL,3400930012345,Amoxicilline 1g,7569,24,STOCK_CONFORME
MED-00782,20018495,SCANNER CLINIQUE ST CLAUDE,3400930077777,Morphine Sulfate 10mg,1511,25,STOCK_CONFORME
MED-00783,10000115,CHI AIN VAL DE SAONE - PONT VEYLE,3400930012345,Amoxicilline 1g,3259,39,STOCK_CONFORME
MED-00784,10011641,CLINIQUE DU SOUFFLE LE PONTET,3400930012345,Amoxicilline 1g,5926,20,STOCK_CONFORME
MED-00785,70000013,CH DE PRIVAS ARDECHE,3400930066666,Cefotaxime 1g Poudre Solution,3244,5,REAPPROVISIONNEMENT_TENDU
MED-00786,60004538,ECOLE DE SAGES FEMMES CHU DE NICE,3400930088888,Propofol Émulsion IV,2543,14,STOCK_CONFORME
MED-00787,30784169,EHPAD CH COEUR DU BOURBONNAIS,3400930099999,Insuline Rapide 100 UI/ml,3727,8,REAPPROVISIONNEMENT_TENDU
MED-00788,50000488,CLINIQUE DU SOUFFLE LES ACACIAS,3400930088888,Propofol Émulsion IV,7900,43,STOCK_CONFORME
MED-00789,60780442,CLINIQUE SAINT FRANCOIS,3400930099999,Insuline Rapide 100 UI/ml,6354,31,STOCK_CONFORME
MED-00790,60787801,HOPITAL DU PETIT PARIS,3400930077777,Morphine Sulfate 10mg,3458,15,STOCK_CONFORME
MED-00791,60002102,CH LA PALMOSA DE MENTON,3400930066666,Cefotaxime 1g Poudre Solution,764,15,STOCK_CONFORME
MED-00792,20004156,CLINIQUE TEMPS DE VIE SAINT-QUENTIN,3400930088888,Propofol Émulsion IV,81,25,STOCK_CONFORME
MED-00793,50001932,EFS ALPES MEDITERRANEE CH DE BRIANCON,3400930012345,Amoxicilline 1g,3560,32,STOCK_CONFORME
MED-00794,20016366,SMUR CH SAINT-QUENTIN GUISE,3400930066666,Cefotaxime 1g Poudre Solution,3888,41,STOCK_CONFORME
MED-00795,30009237,CMP ADULTES LURCY-LÉVIS,3400930077777,Morphine Sulfate 10mg,3063,27,STOCK_CONFORME
MED-00796,40789232,HJ VILLA VERTE FORCALQUIER,3400930099999,Insuline Rapide 100 UI/ml,7175,36,STOCK_CONFORME
MED-00797,60000544,CH DE CANNES SIMONE VEIL,3400930056789,Paracétamol Injectable IV 10mg/ml,707,44,STOCK_CONFORME
MED-00798,10000107,CH DE PONT DE VAUX,3400930012345,Amoxicilline 1g,97,5,REAPPROVISIONNEMENT_TENDU
MED-00799,20015194,CATTP CH SAINT-QUENTIN BOHAIN-EN-VER,3400930077777,Morphine Sulfate 10mg,4585,11,STOCK_CONFORME
MED-00800,40006264,HJ CASA SITE MANOSQUE,3400930088888,Propofol Émulsion IV,8267,5,REAPPROVISIONNEMENT_TENDU
MED-00801,30000061,CH DE MOULINS,3400930077777,Morphine Sulfate 10mg,3128,44,STOCK_CONFORME
MED-00802,30009013,CMP ADULTES CÉRILLY,3400930066666,Cefotaxime 1g Poudre Solution,321,22,STOCK_CONFORME
MED-00803,10780195,CLINIQUE CONVERT,3400930066666,Cefotaxime 1g Poudre Solution,8145,30,STOCK_CONFORME
MED-00804,60023702,SLD CH ANTIBES JUAN LES PINS,3400930066666,Cefotaxime 1g Poudre Solution,5990,42,STOCK_CONFORME
MED-00805,10000032,CH BUGEY SUD,3400930077777,Morphine Sulfate 10mg,4509,41,STOCK_CONFORME
MED-00806,20015749,FH APEI SOISSONS HÔPITAL,3400930077777,Morphine Sulfate 10mg,8387,35,STOCK_CONFORME
MED-00807,20002739,LITS DE PROXIMITÉ EPSMD AISNE,3400930056789,Paracétamol Injectable IV 10mg/ml,5367,43,STOCK_CONFORME
MED-00808,60788742,CSAPA PREVADD ET CONSULT CH CANNES,3400930077777,Morphine Sulfate 10mg,5758,3,RUPTURE_AVEREE_CRITIQUE
MED-00809,60024395,CHU DE NICE ANTENNE SMUR SITE CH,3400930012345,Amoxicilline 1g,309,13,STOCK_CONFORME
MED-00810,20004677,USLD CH SOISSONS,3400930056789,Paracétamol Injectable IV 10mg/ml,3272,28,STOCK_CONFORME
MED-00811,40000127,EPS VALLEE DE LA BLANCHE SEYNE ALPES,3400930056789,Paracétamol Injectable IV 10mg/ml,6695,14,STOCK_CONFORME
MED-00812,70000112,CH LEOPOLD OLLIER,3400930088888,Propofol Émulsion IV,6243,14,STOCK_CONFORME
MED-00813,50000256,CENTRE HOSPITALIER D'EMBRUN,3400930077777,Morphine Sulfate 10mg,7800,18,STOCK_CONFORME
MED-00814,70006804,SSR L.ROUVEYROL CH ARDECHE MERIDIONALE,3400930066666,Cefotaxime 1g Poudre Solution,5779,32,STOCK_CONFORME
MED-00815,60004538,ECOLE DE SAGES FEMMES CHU DE NICE,3400930012345,Amoxicilline 1g,6500,25,STOCK_CONFORME
MED-00816,60780459,CLINIQUE ORSAC MONTFLEURI,3400930088888,Propofol Émulsion IV,900,21,STOCK_CONFORME
MED-00817,60790177,CHU NICE CTRE DE CONVALESCENCE TENDE,3400930077777,Morphine Sulfate 10mg,5601,40,STOCK_CONFORME
MED-00818,20000154,HJ EPSMD SAINT-QUENTIN,3400930012345,Amoxicilline 1g,3309,9,REAPPROVISIONNEMENT_TENDU
MED-00819,70005046,HDJ ADULTE GUILHERAND,3400930088888,Propofol Émulsion IV,1060,20,STOCK_CONFORME
MED-00820,40788788,SSIAD DU CH DE RIEZ,3400930066666,Cefotaxime 1g Poudre Solution,3052,30,STOCK_CONFORME
MED-00821,60787777,CMP CATTP IJ LES VIOLETTES CH CANNES,3400930099999,Insuline Rapide 100 UI/ml,4192,11,STOCK_CONFORME
MED-00822,60023751,CSAPA CHU DE NICE,3400930088888,Propofol Émulsion IV,5206,4,REAPPROVISIONNEMENT_TENDU
MED-00823,60024908,HJ ADULTE SECT3 EXTIME CH CANNES,3400930077777,Morphine Sulfate 10mg,4569,29,STOCK_CONFORME
MED-00824,70005061,HOPITAL DE JOUR ADULTES AUBENAS,3400930077777,Morphine Sulfate 10mg,7180,4,REAPPROVISIONNEMENT_TENDU
MED-00825,30009203,CMP ADULTES VALIGNY/LURCY,3400930012345,Amoxicilline 1g,4865,16,STOCK_CONFORME
MED-00826,40000135,CHI DES ALPES DU SUD SITE DE SISTERON,3400930012345,Amoxicilline 1g,2846,15,STOCK_CONFORME
MED-00827,40005209,HJ CMP CH DIGNE,3400930056789,Paracétamol Injectable IV 10mg/ml,2529,22,STOCK_CONFORME
MED-00828,70000146,CH DE LARGENTIERE,3400930012345,Amoxicilline 1g,2620,25,STOCK_CONFORME
MED-00829,70005228,IFSI-IFAS CH ARDECHE MERIDIONALE,3400930066666,Cefotaxime 1g Poudre Solution,2574,26,STOCK_CONFORME
MED-00830,20019311,CH SOISSONS,3400930066666,Cefotaxime 1g Poudre Solution,973,16,STOCK_CONFORME
MED-00831,20008793,HJ EPSMD TERGNIER,3400930077777,Morphine Sulfate 10mg,3118,8,REAPPROVISIONNEMENT_TENDU
MED-00832,70006804,SSR L.ROUVEYROL CH ARDECHE MERIDIONALE,3400930066666,Cefotaxime 1g Poudre Solution,616,15,STOCK_CONFORME
MED-00833,20009494,CENTRE EPSMD02 CHAUNY,3400930012345,Amoxicilline 1g,2857,36,STOCK_CONFORME
MED-00834,10005239,CH DU HAUT BUGEY - GEOVREISSET,3400930012345,Amoxicilline 1g,7913,28,STOCK_CONFORME
MED-00835,60024940,HJ ATELIER THERAPEUTIQUE AGRICOLE,3400930088888,Propofol Émulsion IV,229,34,STOCK_CONFORME
MED-00836,20000394,CH LAON,3400930012345,Amoxicilline 1g,4029,45,STOCK_CONFORME
MED-00837,50009182,CHI DES ALPES DU SUD,3400930099999,Insuline Rapide 100 UI/ml,7333,45,STOCK_CONFORME
MED-00838,60780749,CLINIQUE SAINT LUC,3400930012345,Amoxicilline 1g,4635,27,STOCK_CONFORME
MED-00839,60033172,CHU CCAS NICE EL NOUZAH,3400930056789,Paracétamol Injectable IV 10mg/ml,7953,27,STOCK_CONFORME
MED-00840,20000360,CLINIQUE COURLANCY SOISSONS,3400930077777,Morphine Sulfate 10mg,7102,14,STOCK_CONFORME
MED-00841,20000543,ETS PUB SANTÉ MENTALE DE L'AISNE,3400930056789,Paracétamol Injectable IV 10mg/ml,3954,41,STOCK_CONFORME
MED-00842,60785003,CHU DE NICE HOPITAL PASTEUR,3400930077777,Morphine Sulfate 10mg,4853,18,STOCK_CONFORME
MED-00843,10002129,CLINIQUE LES ARBELLES,3400930099999,Insuline Rapide 100 UI/ml,3771,31,STOCK_CONFORME
MED-00844,70000609,CH ARDECHE MERIDIONALE - AUBENAS,3400930056789,Paracétamol Injectable IV 10mg/ml,2145,14,STOCK_CONFORME
MED-00845,60792934,IFSI/ IFAS CH SAINTE MARIE,3400930066666,Cefotaxime 1g Poudre Solution,6037,25,STOCK_CONFORME
MED-00846,20000089,CH GUISE,3400930077777,Morphine Sulfate 10mg,7237,16,STOCK_CONFORME
MED-00847,20009437,CAMSP CH SOISSONS,3400930056789,Paracétamol Injectable IV 10mg/ml,3897,18,STOCK_CONFORME
MED-00848,20018248,CHU COALLIA ESSOMES SUR MARNE,3400930056789,Paracétamol Injectable IV 10mg/ml,2994,45,STOCK_CONFORME
MED-00849,30000160,CHS D'AINAY LE CHATEAU,3400930077777,Morphine Sulfate 10mg,7831,13,STOCK_CONFORME
MED-00850,20000089,CH GUISE,3400930099999,Insuline Rapide 100 UI/ml,7565,11,STOCK_CONFORME
MED-00851,20016184,CHU FVV COALLIA SOISSONS,3400930012345,Amoxicilline 1g,4040,31,STOCK_CONFORME
MED-00852,40000119,EPS LUMIERE DE RIEZ,3400930066666,Cefotaxime 1g Poudre Solution,8461,30,STOCK_CONFORME
MED-00853,20014296,EHPAD CH SAINT-QUENTIN,3400930099999,Insuline Rapide 100 UI/ml,949,16,STOCK_CONFORME
MED-00854,30785430,POLYCLINIQUE SAINT-ODILON,3400930012345,Amoxicilline 1g,3020,26,STOCK_CONFORME
MED-00855,20008173,CAMSP CH LAON,3400930066666,Cefotaxime 1g Poudre Solution,5349,6,REAPPROVISIONNEMENT_TENDU
MED-00856,60033131,CHU PACHAMAMA - ALTHO,3400930012345,Amoxicilline 1g,581,2,RUPTURE_AVEREE_CRITIQUE
MED-00857,10008852,CRF L'ORCET SITE DU CH DE FLEYRIAT,3400930012345,Amoxicilline 1g,3283,8,REAPPROVISIONNEMENT_TENDU
MED-00858,40000093,CHI DE MANOSQUE LOUIS RAFFALLI,3400930056789,Paracétamol Injectable IV 10mg/ml,1823,39,STOCK_CONFORME
MED-00859,10011112,EML VASELINA CLINIQUE CONVERT,3400930077777,Morphine Sulfate 10mg,1372,6,REAPPROVISIONNEMENT_TENDU
MED-00860,60780996,CHS SAINTE MARIE,3400930056789,Paracétamol Injectable IV 10mg/ml,6650,13,STOCK_CONFORME
MED-00861,30009864,CEGIDD - CH DE MOULINS YZEURE,3400930056789,Paracétamol Injectable IV 10mg/ml,5423,44,STOCK_CONFORME
MED-00862,40000135,CHI DES ALPES DU SUD SITE DE SISTERON,3400930099999,Insuline Rapide 100 UI/ml,3030,27,STOCK_CONFORME
MED-00863,20000097,CH LA FÈRE,3400930088888,Propofol Émulsion IV,4613,45,STOCK_CONFORME
MED-00864,10000495,CENTRE PSYCHOTHERAPIQUE DE L'AIN,3400930088888,Propofol Émulsion IV,6527,31,STOCK_CONFORME
MED-00865,20004669,EHPAD CH SOISSONS,3400930056789,Paracétamol Injectable IV 10mg/ml,3515,13,STOCK_CONFORME
MED-00866,20016184,CHU FVV COALLIA SOISSONS,3400930088888,Propofol Émulsion IV,799,30,STOCK_CONFORME
MED-00867,10007300,CLINIQUE AMBULATOIRE CENDANEG,3400930088888,Propofol Émulsion IV,151,11,STOCK_CONFORME
MED-00868,60789807,CAMSP CH CANNES,3400930012345,Amoxicilline 1g,2286,2,RUPTURE_AVEREE_CRITIQUE
MED-00869,20009874,USLD CH SAINT-QUENTIN,3400930066666,Cefotaxime 1g Poudre Solution,1700,19,STOCK_CONFORME
MED-00870,50002849,IFSI DU CH BRIANÇON,3400930088888,Propofol Émulsion IV,3546,8,REAPPROVISIONNEMENT_TENDU
MED-00871,20005088,HJ EPSMD LAON,3400930066666,Cefotaxime 1g Poudre Solution,704,40,STOCK_CONFORME
MED-00872,60789245,CHU DE NICE HOP ANNEXE DE CANTARON,3400930012345,Amoxicilline 1g,7279,24,STOCK_CONFORME
MED-00873,30009005,CATTP DU CH DAINAY LE CHATEAU,3400930077777,Morphine Sulfate 10mg,1765,13,STOCK_CONFORME
MED-00874,40006686,IFP CH DIGNE-LES-BAINS SITE MANOSQUE,3400930077777,Morphine Sulfate 10mg,2163,9,REAPPROVISIONNEMENT_TENDU
MED-00875,20000105,CH LE NOUVION-EN-THIÉRACHE,3400930077777,Morphine Sulfate 10mg,6537,19,STOCK_CONFORME
MED-00876,60004538,ECOLE DE SAGES FEMMES CHU DE NICE,3400930056789,Paracétamol Injectable IV 10mg/ml,875,12,STOCK_CONFORME
MED-00877,70000021,CH DE JOYEUSE,3400930066666,Cefotaxime 1g Poudre Solution,6640,7,REAPPROVISIONNEMENT_TENDU
MED-00878,60790094,CAMSP CH ANTIBES,3400930099999,Insuline Rapide 100 UI/ml,5460,19,STOCK_CONFORME
MED-00879,60785003,CHU DE NICE HOPITAL PASTEUR,3400930056789,Paracétamol Injectable IV 10mg/ml,3376,15,STOCK_CONFORME
MED-00880,10000107,CH DE PONT DE VAUX,3400930099999,Insuline Rapide 100 UI/ml,1113,10,REAPPROVISIONNEMENT_TENDU
MED-00881,30009849,CEGIDD - CH DE MOULINS YZEURE,3400930099999,Insuline Rapide 100 UI/ml,4226,33,STOCK_CONFORME
MED-00882,10009314,SSR HOTEL DIEU DE FLEYRIAT,3400930088888,Propofol Émulsion IV,3328,28,STOCK_CONFORME
MED-00883,40005043,HJ CH DIGNE,3400930077777,Morphine Sulfate 10mg,1355,1,RUPTURE_AVEREE_CRITIQUE
MED-00884,60780459,CLINIQUE ORSAC MONTFLEURI,3400930012345,Amoxicilline 1g,3448,45,STOCK_CONFORME
MED-00885,40000135,CHI DES ALPES DU SUD SITE DE SISTERON,3400930066666,Cefotaxime 1g Poudre Solution,5746,39,STOCK_CONFORME
MED-00886,20018248,CHU COALLIA ESSOMES SUR MARNE,3400930012345,Amoxicilline 1g,3965,32,STOCK_CONFORME
MED-00887,10780294,NEPHROCARE CH BELLEY,3400930012345,Amoxicilline 1g,6586,17,STOCK_CONFORME
MED-00888,20012605,UNITE DE PROXIMITÉ CHARLES LASEGUE,3400930066666,Cefotaxime 1g Poudre Solution,3634,11,STOCK_CONFORME
MED-00889,50000330,PSY GEN LE CHABRE LARAGNE,3400930088888,Propofol Émulsion IV,2969,20,STOCK_CONFORME
MED-00890,60790631,CH LA PALMOSA SLD DE MENTON,3400930077777,Morphine Sulfate 10mg,3865,25,STOCK_CONFORME
MED-00891,60001625,CENTRE JEAN CHANTON ROQUEBILLIERE,3400930099999,Insuline Rapide 100 UI/ml,3990,17,STOCK_CONFORME
MED-00892,30002208,CH DPT COEUR DU BOURBONNAIS TRONGET,3400930066666,Cefotaxime 1g Poudre Solution,2413,4,REAPPROVISIONNEMENT_TENDU
MED-00893,10000180,CH PUBLIC HAUTEVILLE - UNITE ESPERANCE,3400930099999,Insuline Rapide 100 UI/ml,4569,12,STOCK_CONFORME
MED-00894,60787777,CMP CATTP IJ LES VIOLETTES CH CANNES,3400930012345,Amoxicilline 1g,4725,22,STOCK_CONFORME
MED-00895,50001841,LES SABOTS DE VENUS - CH D'AIGUILLES,3400930066666,Cefotaxime 1g Poudre Solution,6393,23,STOCK_CONFORME
MED-00896,50006105,CH D'EMBRUN SLD,3400930099999,Insuline Rapide 100 UI/ml,2713,10,REAPPROVISIONNEMENT_TENDU
MED-00897,50000231,CH LES ESCARTONS A BRIANCON,3400930066666,Cefotaxime 1g Poudre Solution,8254,21,STOCK_CONFORME
MED-00898,10011120,EML SCAN/IRM DRS CLINIQUE CONVERT,3400930012345,Amoxicilline 1g,7135,12,STOCK_CONFORME
MED-00899,10007748,CHU ORSAC - HEBERGEMENT D'URGENCE,3400930012345,Amoxicilline 1g,4517,9,REAPPROVISIONNEMENT_TENDU
MED-00900,50000330,PSY GEN LE CHABRE LARAGNE,3400930056789,Paracétamol Injectable IV 10mg/ml,812,20,STOCK_CONFORME
MED-00901,60032406,CLINIQUE GRIMALDI,3400930012345,Amoxicilline 1g,1418,13,STOCK_CONFORME
MED-00902,10008993,HDJ ENFANTS LA PASSERELLE BOURG,3400930056789,Paracétamol Injectable IV 10mg/ml,7953,23,STOCK_CONFORME
MED-00903,60788957,CHU DE NICE HOPITAL DE CIMIEZ,3400930056789,Paracétamol Injectable IV 10mg/ml,6382,2,RUPTURE_AVEREE_CRITIQUE
MED-00904,60788320,CMP ADULTE SECT2 DEL PONTE CH CANNES,3400930099999,Insuline Rapide 100 UI/ml,7351,28,STOCK_CONFORME
MED-00905,10780294,NEPHROCARE CH BELLEY,3400930099999,Insuline Rapide 100 UI/ml,484,4,REAPPROVISIONNEMENT_TENDU
MED-00906,20000543,ETS PUB SANTÉ MENTALE DE L'AISNE,3400930012345,Amoxicilline 1g,3472,35,STOCK_CONFORME
MED-00907,20007183,CENTRE BORROMEE EPSM AISNE,3400930056789,Paracétamol Injectable IV 10mg/ml,2368,35,STOCK_CONFORME
MED-00908,60789807,CAMSP CH CANNES,3400930077777,Morphine Sulfate 10mg,4227,11,STOCK_CONFORME
MED-00909,30784136,EHPAD DU CH DE BOURBON L'ARCHAMBAULT,3400930066666,Cefotaxime 1g Poudre Solution,988,13,STOCK_CONFORME
MED-00910,50005701,SLD CH BUECH DURANCE LARAGNE,3400930099999,Insuline Rapide 100 UI/ml,6664,3,RUPTURE_AVEREE_CRITIQUE
MED-00911,50005628,SSIAD CH D'EMBRUN,3400930088888,Propofol Émulsion IV,7781,37,STOCK_CONFORME
MED-00912,20003919,HJ EPSMD ÉTAMPES-SUR-MARNE,3400930077777,Morphine Sulfate 10mg,7282,40,STOCK_CONFORME
MED-00913,60787587,HJ SAINT MICHEL CHS SAINTE MARIE,3400930088888,Propofol Émulsion IV,2266,39,STOCK_CONFORME
MED-00914,30007587,EML IRM - SITE CH DE MOULINS YZEURE,3400930077777,Morphine Sulfate 10mg,2635,34,STOCK_CONFORME
MED-00915,30007587,EML IRM - SITE CH DE MOULINS YZEURE,3400930077777,Morphine Sulfate 10mg,4490,32,STOCK_CONFORME
MED-00916,20000089,CH GUISE,3400930066666,Cefotaxime 1g Poudre Solution,6982,25,STOCK_CONFORME
MED-00917,10002129,CLINIQUE LES ARBELLES,3400930088888,Propofol Émulsion IV,7908,25,STOCK_CONFORME
MED-00918,40780520,CLINIQUE LE VERDON,3400930099999,Insuline Rapide 100 UI/ml,8053,8,REAPPROVISIONNEMENT_TENDU
MED-00919,20004727,USLD CH CHAUNY,3400930088888,Propofol Émulsion IV,4663,17,STOCK_CONFORME
MED-00920,70006846,HOPITAL DE JOUR ADULTES PRIVAS,3400930012345,Amoxicilline 1g,8125,8,REAPPROVISIONNEMENT_TENDU
MED-00921,30785901,SSIAD DU CH DE BOURBON L'ARCHAMBAULT,3400930056789,Paracétamol Injectable IV 10mg/ml,1391,40,STOCK_CONFORME
MED-00922,70000021,CH DE JOYEUSE,3400930077777,Morphine Sulfate 10mg,8496,43,STOCK_CONFORME
MED-00923,20000154,HJ EPSMD SAINT-QUENTIN,3400930056789,Paracétamol Injectable IV 10mg/ml,3406,7,REAPPROVISIONNEMENT_TENDU
MED-00924,20001087,CH HIRSON,3400930066666,Cefotaxime 1g Poudre Solution,1537,38,STOCK_CONFORME
MED-00925,40788580,HJ PSY IJ CHATEAU ARNOUX,3400930066666,Cefotaxime 1g Poudre Solution,7594,39,STOCK_CONFORME
MED-00926,20009486,CAMSP CH SAINT-QUENTIN,3400930077777,Morphine Sulfate 10mg,6763,7,REAPPROVISIONNEMENT_TENDU
MED-00927,50008119,IRM GIE ALPES DU SUD SITE CH BRIANCON,3400930056789,Paracétamol Injectable IV 10mg/ml,5698,4,REAPPROVISIONNEMENT_TENDU
MED-00928,20004677,USLD CH SOISSONS,3400930088888,Propofol Émulsion IV,7014,38,STOCK_CONFORME
MED-00929,60785003,CHU DE NICE HOPITAL PASTEUR,3400930066666,Cefotaxime 1g Poudre Solution,7562,2,RUPTURE_AVEREE_CRITIQUE
MED-00930,20000543,ETS PUB SANTÉ MENTALE DE L'AISNE,3400930077777,Morphine Sulfate 10mg,5008,38,STOCK_CONFORME
MED-00931,20004388,CPEF CH SAINT-QUENTIN,3400930088888,Propofol Émulsion IV,144,16,STOCK_CONFORME
MED-00932,60792728,EHPAD DU CH SAINT MAUR,3400930099999,Insuline Rapide 100 UI/ml,6741,16,STOCK_CONFORME
MED-00933,10000081,CH DU PAYS DE GEX,3400930099999,Insuline Rapide 100 UI/ml,5678,34,STOCK_CONFORME
MED-00934,70005046,HDJ ADULTE GUILHERAND,3400930056789,Paracétamol Injectable IV 10mg/ml,1867,28,STOCK_CONFORME
MED-00935,10010163,CHMS - SITE BELLEY LABO BIO MEDICALE,3400930066666,Cefotaxime 1g Poudre Solution,6367,25,STOCK_CONFORME
MED-00936,20000162,CH SAINT-QUENTIN,3400930066666,Cefotaxime 1g Poudre Solution,6960,42,STOCK_CONFORME
MED-00937,30009864,CEGIDD - CH DE MOULINS YZEURE,3400930077777,Morphine Sulfate 10mg,2099,2,RUPTURE_AVEREE_CRITIQUE
MED-00938,60024411,CHU DE NICE ANTENNE SMUR SITE HPNCL,3400930088888,Propofol Émulsion IV,5224,41,STOCK_CONFORME
MED-00939,60793734,SSIAD DE L'HÔPITAL SAINT LAZARE,3400930099999,Insuline Rapide 100 UI/ml,714,23,STOCK_CONFORME
MED-00940,10002251,HDJ ADULTES CHATILLON,3400930077777,Morphine Sulfate 10mg,2100,16,STOCK_CONFORME
MED-00941,40003808,CENTRE DE FORMATION DU CH DE DIGNE,3400930077777,Morphine Sulfate 10mg,7777,43,STOCK_CONFORME
MED-00942,40000135,CHI DES ALPES DU SUD SITE DE SISTERON,3400930066666,Cefotaxime 1g Poudre Solution,4863,26,STOCK_CONFORME
MED-00943,30784169,EHPAD CH COEUR DU BOURBONNAIS,3400930088888,Propofol Émulsion IV,8407,44,STOCK_CONFORME
MED-00944,10000131,CHI AIN VAL DE SAONE - THOISSEY,3400930077777,Morphine Sulfate 10mg,4679,13,STOCK_CONFORME
MED-00945,20009213,SSIAD CH LA FÈRE,3400930077777,Morphine Sulfate 10mg,3722,5,REAPPROVISIONNEMENT_TENDU
MED-00946,60007879,GCS UNITE EVEIL CHU NICE UGECAM SIEGE,3400930012345,Amoxicilline 1g,422,38,STOCK_CONFORME
MED-00947,50009117,SAAD DU CH D'AIGUILLES QUEYRAS,3400930012345,Amoxicilline 1g,3708,36,STOCK_CONFORME
MED-00948,20000030,EHPAD CH HIRSON,3400930099999,Insuline Rapide 100 UI/ml,6538,38,STOCK_CONFORME
MED-00949,10780294,NEPHROCARE CH BELLEY,3400930088888,Propofol Émulsion IV,4699,5,REAPPROVISIONNEMENT_TENDU
MED-00950,50008630,HJ L'ESCALE BRIANCON,3400930088888,Propofol Émulsion IV,4488,12,STOCK_CONFORME
MED-00951,10007961,SSIAD CH HAUT-BUGEY SITE DE NANTUA,3400930077777,Morphine Sulfate 10mg,1324,19,STOCK_CONFORME
MED-00952,20000089,CH GUISE,3400930099999,Insuline Rapide 100 UI/ml,2179,42,STOCK_CONFORME
MED-00953,50000348,CHI DES ALPES DU SUD SITE DE GAP,3400930099999,Insuline Rapide 100 UI/ml,3124,27,STOCK_CONFORME
MED-00954,50001841,LES SABOTS DE VENUS - CH D'AIGUILLES,3400930012345,Amoxicilline 1g,1112,7,REAPPROVISIONNEMENT_TENDU
MED-00955,40789232,HJ VILLA VERTE FORCALQUIER,3400930066666,Cefotaxime 1g Poudre Solution,2566,31,STOCK_CONFORME
