id_planning,id_finess_etablissement,nom_etablissement,categorie_personnel,effectif_present,effectif_requis_h24,taux_absenteisme_pct,nombre_heures_supplementaires_semaine,statut_garde
PLN-00660,10011112,EML VASELINA CLINIQUE CONVERT,Infirmiers IDE,16,26,38.5,17.5,SOUS_EFFECTIF_SEVERE
PLN-00661,20014502,URCA EPSMD AISNE,Infirmiers IDE,29,34,14.7,21.5,GARDE_CONFORME
PLN-00662,20004156,CLINIQUE TEMPS DE VIE SAINT-QUENTIN,Anesthésistes Réanimateurs,22,38,42.1,7.9,SOUS_EFFECTIF_SEVERE
PLN-00663,10000180,CH PUBLIC HAUTEVILLE - UNITE ESPERANCE,Infirmiers IDE,17,24,29.2,13.8,SOUS_EFFECTIF_SEVERE
PLN-00664,60007739,IFAS DU CH D'ANTIBES,Anesthésistes Réanimateurs,37,44,15.9,12.7,GARDE_CONFORME
PLN-00665,40005258,IRM GIE IRM 04 SITE CH MANOSQUE,Aides-Soignants,20,20,0.0,9.5,GARDE_CONFORME
PLN-00666,50008705,HJ PSY GEN HELENE CHAIGNEAU GAP,Anesthésistes Réanimateurs,29,39,25.6,21.3,SOUS_EFFECTIF_SEVERE
PLN-00667,30007843,HOPITAL DE JOUR ADULTE DENIS PAPIN,Infirmiers IDE,9,12,25.0,11.9,SOUS_EFFECTIF_SEVERE
PLN-00668,10007748,CHU ORSAC - HEBERGEMENT D'URGENCE,Médecins Urgentistes,41,45,8.9,22.1,GARDE_CONFORME
PLN-00669,60793932,CENTRE PLANIF GYN OBS CH CANNES,Aides-Soignants,5,8,37.5,6.5,SOUS_EFFECTIF_SEVERE
PLN-00670,60026119,IRM SCAN GIE GRASCANNER SITE CH GRASSE,Aides-Soignants,22,22,0.0,16.2,GARDE_CONFORME
PLN-00671,20002739,LITS DE PROXIMITÉ EPSMD AISNE,Infirmiers IDE,24,25,4.0,15.5,GARDE_CONFORME
PLN-00672,60781929,CLINIQUE DE LA COSTIERE,Médecins Urgentistes,25,34,26.5,9.7,SOUS_EFFECTIF_SEVERE
PLN-00673,40789232,HJ VILLA VERTE FORCALQUIER,Infirmiers IDE,23,34,32.4,10.9,SOUS_EFFECTIF_SEVERE
PLN-00674,20009809,RADIO CH SOISSONS / INSTITUT GODINOT,Anesthésistes Réanimateurs,36,37,2.7,4.8,GARDE_CONFORME
PLN-00675,20004990,CENTRE POUR ADOLESCENTS EPSMD AISNE,Infirmiers IDE,33,45,26.7,4.0,SOUS_EFFECTIF_SEVERE
PLN-00676,10788008,USLD CH PONT DE VEYLE,Infirmiers IDE,16,27,40.7,9.9,SOUS_EFFECTIF_SEVERE
PLN-00677,30785042,HOPITAL DE JOUR VICHY-OUEST,Anesthésistes Réanimateurs,29,37,21.6,19.3,SOUS_EFFECTIF_SEVERE
PLN-00678,60026150,IRM GIE GRAMO SITE CH ANTIBES,Anesthésistes Réanimateurs,22,28,21.4,12.5,SOUS_EFFECTIF_SEVERE
PLN-00679,60790094,CAMSP CH ANTIBES,Anesthésistes Réanimateurs,10,14,28.6,22.0,SOUS_EFFECTIF_SEVERE
PLN-00680,20000089,CH GUISE,Médecins Urgentistes,9,15,40.0,20.8,SOUS_EFFECTIF_SEVERE
PLN-00681,10007920,HDJ ADULTES AMBERIEU,Médecins Urgentistes,21,34,38.2,6.8,SOUS_EFFECTIF_SEVERE
PLN-00682,60023751,CSAPA CHU DE NICE,Aides-Soignants,24,34,29.4,15.7,SOUS_EFFECTIF_SEVERE
PLN-00683,50006105,CH D'EMBRUN SLD,Médecins Urgentistes,10,14,28.6,9.5,SOUS_EFFECTIF_SEVERE
PLN-00684,20004388,CPEF CH SAINT-QUENTIN,Infirmiers IDE,24,24,0.0,15.7,GARDE_CONFORME
PLN-00685,60000411,CH DU PAYS DE LA ROUDOULE PUGET,Infirmiers IDE,13,17,23.5,11.4,SOUS_EFFECTIF_SEVERE
PLN-00686,10007599,CHU ADSEA 01,Aides-Soignants,20,30,33.3,20.0,SOUS_EFFECTIF_SEVERE
PLN-00687,20001061,CH CHÂTEAU-THIERRY,Anesthésistes Réanimateurs,34,34,0.0,6.0,GARDE_CONFORME
PLN-00688,20019550,IFSI-IFAS-IFAP DU CH DE SOISSONS,Infirmiers IDE,23,36,36.1,6.1,SOUS_EFFECTIF_SEVERE
PLN-00689,60022894,EHPAD ISOLA BELLA CH CANNES,Aides-Soignants,14,16,12.5,12.8,GARDE_CONFORME
PLN-00690,60789245,CHU DE NICE HOP ANNEXE DE CANTARON,Anesthésistes Réanimateurs,27,44,38.6,5.8,SOUS_EFFECTIF_SEVERE
PLN-00691,10784510,EHPAD CH PAYS DE GEX,Aides-Soignants,28,39,28.2,10.9,SOUS_EFFECTIF_SEVERE
PLN-00692,60780541,CLINIQUE LA GRANGEA,Médecins Urgentistes,4,8,50.0,17.5,SOUS_EFFECTIF_SEVERE
PLN-00693,40788580,HJ PSY IJ CHATEAU ARNOUX,Infirmiers IDE,23,23,0.0,4.0,GARDE_CONFORME
PLN-00694,60788742,CSAPA PREVADD ET CONSULT CH CANNES,Infirmiers IDE,22,29,24.1,6.0,SOUS_EFFECTIF_SEVERE
PLN-00695,60031432,GCS CONSORT AZUR RECHERCH EXCELL SANTE,Aides-Soignants,38,45,15.6,6.9,GARDE_CONFORME
PLN-00696,10000180,CH PUBLIC HAUTEVILLE - UNITE ESPERANCE,Aides-Soignants,11,19,42.1,21.0,SOUS_EFFECTIF_SEVERE
PLN-00697,70007455,CENTRE DE SANTE CH ARDECHE MERIDIONALE,Infirmiers IDE,7,10,30.0,14.3,SOUS_EFFECTIF_SEVERE
PLN-00698,70005061,HOPITAL DE JOUR ADULTES AUBENAS,Médecins Urgentistes,25,27,7.4,5.8,GARDE_CONFORME
PLN-00699,40780520,CLINIQUE LE VERDON,Aides-Soignants,8,12,33.3,11.1,SOUS_EFFECTIF_SEVERE
PLN-00700,20006151,HJ EPSMD LA FÈRE,Médecins Urgentistes,37,37,0.0,8.8,GARDE_CONFORME
PLN-00701,60793981,CH PLANIFICATION GYN OBS DE GRASSE,Infirmiers IDE,23,34,32.4,21.9,SOUS_EFFECTIF_SEVERE
PLN-00702,30009211,CMP ADULTES SAINT BONNET TRONÇAIS,Anesthésistes Réanimateurs,28,41,31.7,6.0,SOUS_EFFECTIF_SEVERE
PLN-00703,50006105,CH D'EMBRUN SLD,Médecins Urgentistes,31,35,11.4,13.5,GARDE_CONFORME
PLN-00704,10011112,EML VASELINA CLINIQUE CONVERT,Anesthésistes Réanimateurs,24,40,40.0,16.2,SOUS_EFFECTIF_SEVERE
PLN-00705,20009007,USLD CH GUISE,Aides-Soignants,10,13,23.1,4.3,SOUS_EFFECTIF_SEVERE
PLN-00706,50002849,IFSI DU CH BRIANÇON,Infirmiers IDE,27,35,22.9,4.0,SOUS_EFFECTIF_SEVERE
PLN-00707,10002129,CLINIQUE LES ARBELLES,Infirmiers IDE,37,41,9.8,5.8,GARDE_CONFORME
PLN-00708,20009437,CAMSP CH SOISSONS,Médecins Urgentistes,17,22,22.7,7.8,SOUS_EFFECTIF_SEVERE
PLN-00709,20006151,HJ EPSMD LA FÈRE,Anesthésistes Réanimateurs,32,40,20.0,9.5,GARDE_CONFORME
PLN-00710,60032604,PSY INF JUV HJ CH ANTIBES,Aides-Soignants,19,31,38.7,9.6,SOUS_EFFECTIF_SEVERE
PLN-00711,60780723,CLINIQUE DU PARC IMPERIAL,Infirmiers IDE,32,40,20.0,6.9,GARDE_CONFORME
PLN-00712,60780442,CLINIQUE SAINT FRANCOIS,Aides-Soignants,28,37,24.3,18.2,SOUS_EFFECTIF_SEVERE
PLN-00713,60030889,CATTP IJ COEUR DE GRASSE CH CANNES,Aides-Soignants,22,29,24.1,19.2,SOUS_EFFECTIF_SEVERE
PLN-00714,20004719,EHPAD CH GUISE,Aides-Soignants,23,23,0.0,15.0,GARDE_CONFORME
PLN-00715,60788338,CMP IJ LES 4 COINS CH CANNES,Médecins Urgentistes,21,31,32.3,7.0,SOUS_EFFECTIF_SEVERE
PLN-00716,70000062,CH DE BOURG SAINT ANDEOL,Infirmiers IDE,23,38,39.5,5.3,SOUS_EFFECTIF_SEVERE
PLN-00717,70000609,CH ARDECHE MERIDIONALE - AUBENAS,Aides-Soignants,42,44,4.5,8.4,GARDE_CONFORME
PLN-00718,60780541,CLINIQUE LA GRANGEA,Anesthésistes Réanimateurs,30,41,26.8,16.0,SOUS_EFFECTIF_SEVERE
PLN-00719,60024940,HJ ATELIER THERAPEUTIQUE AGRICOLE,Aides-Soignants,38,39,2.6,18.8,GARDE_CONFORME
PLN-00720,10005239,CH DU HAUT BUGEY - GEOVREISSET,Anesthésistes Réanimateurs,5,8,37.5,11.2,SOUS_EFFECTIF_SEVERE
PLN-00721,30000012,CH DE NERIS LES BAINS,Anesthésistes Réanimateurs,36,37,2.7,19.9,GARDE_CONFORME
PLN-00722,10007508,CHU BIBIANE BELL,Anesthésistes Réanimateurs,23,26,11.5,19.9,GARDE_CONFORME
PLN-00723,60022894,EHPAD ISOLA BELLA CH CANNES,Médecins Urgentistes,6,9,33.3,12.5,SOUS_EFFECTIF_SEVERE
PLN-00724,60033131,CHU PACHAMAMA - ALTHO,Anesthésistes Réanimateurs,10,13,23.1,13.2,SOUS_EFFECTIF_SEVERE
PLN-00725,70006465,HOPITAL DE JOUR ENFANTS PRIVAS,Anesthésistes Réanimateurs,28,35,20.0,5.6,GARDE_CONFORME
PLN-00726,60024932,HJ DU CONGRES CHS SAINTE MARIE,Infirmiers IDE,34,40,15.0,8.6,GARDE_CONFORME
PLN-00727,10013134,CEGIDD - CH BOURG-EN-BRESSE FLEYRIAT,Médecins Urgentistes,26,30,13.3,5.6,GARDE_CONFORME
PLN-00728,60788338,CMP IJ LES 4 COINS CH CANNES,Anesthésistes Réanimateurs,10,13,23.1,16.0,SOUS_EFFECTIF_SEVERE
PLN-00729,20018909,CLIC CH LA FERE,Médecins Urgentistes,21,29,27.6,21.6,SOUS_EFFECTIF_SEVERE
PLN-00730,30783989,CTRE DE PEDOPSYCHIATRIE JEAN BILLAUD,Médecins Urgentistes,18,26,30.8,14.9,SOUS_EFFECTIF_SEVERE
PLN-00731,50006014,SSIAD DU CH D'AIGUILLES,Infirmiers IDE,11,16,31.2,21.6,SOUS_EFFECTIF_SEVERE
PLN-00732,60780749,CLINIQUE SAINT LUC,Aides-Soignants,39,45,13.3,7.8,GARDE_CONFORME
PLN-00733,60016508,CENTRE DE FORMATION DU CHU DE NICE,Infirmiers IDE,26,32,18.8,6.6,GARDE_CONFORME
PLN-00734,60004918,CHU DE NICE USLD DE TENDE,Médecins Urgentistes,29,30,3.3,8.5,GARDE_CONFORME
PLN-00735,20004701,EHPAD CH LA FÈRE,Médecins Urgentistes,14,16,12.5,22.2,GARDE_CONFORME
PLN-00736,40788887,HJ PSY GEN SISTERON,Médecins Urgentistes,34,37,8.1,12.1,GARDE_CONFORME
PLN-00737,20009486,CAMSP CH SAINT-QUENTIN,Aides-Soignants,19,19,0.0,4.1,GARDE_CONFORME
PLN-00738,60790177,CHU NICE CTRE DE CONVALESCENCE TENDE,Aides-Soignants,17,23,26.1,10.5,SOUS_EFFECTIF_SEVERE
PLN-00739,70000609,CH ARDECHE MERIDIONALE - AUBENAS,Aides-Soignants,13,14,7.1,8.4,GARDE_CONFORME
PLN-00740,20000030,EHPAD CH HIRSON,Anesthésistes Réanimateurs,7,9,22.2,17.6,SOUS_EFFECTIF_SEVERE
PLN-00741,50001841,LES SABOTS DE VENUS - CH D'AIGUILLES,Anesthésistes Réanimateurs,12,13,7.7,9.5,GARDE_CONFORME
PLN-00742,60000304,CENTRE HOSPITALIER DE BREIL SUR ROYA,Médecins Urgentistes,16,28,42.9,9.9,SOUS_EFFECTIF_SEVERE
PLN-00743,60023751,CSAPA CHU DE NICE,Aides-Soignants,24,37,35.1,10.7,SOUS_EFFECTIF_SEVERE
PLN-00744,40005258,IRM GIE IRM 04 SITE CH MANOSQUE,Médecins Urgentistes,17,29,41.4,8.7,SOUS_EFFECTIF_SEVERE
PLN-00745,20000386,CLINIQUE DE LA ROSERAIE,Infirmiers IDE,26,36,27.8,8.3,SOUS_EFFECTIF_SEVERE
PLN-00746,60780525,CLINIQUE LE VAL D'ESTREILLES,Anesthésistes Réanimateurs,22,24,8.3,9.8,GARDE_CONFORME
PLN-00747,20004719,EHPAD CH GUISE,Médecins Urgentistes,21,25,16.0,18.8,GARDE_CONFORME
PLN-00748,30009195,CMP ADULTES AINAY LE CHÂTEAU,Aides-Soignants,15,23,34.8,16.4,SOUS_EFFECTIF_SEVERE
PLN-00749,60026119,IRM SCAN GIE GRASCANNER SITE CH GRASSE,Anesthésistes Réanimateurs,13,17,23.5,8.7,SOUS_EFFECTIF_SEVERE
PLN-00750,10786879,CPEF DE BELLEY,Aides-Soignants,38,44,13.6,9.5,GARDE_CONFORME
PLN-00751,30783583,ULSD CH JACQUES LACARIN VICHY,Aides-Soignants,24,28,14.3,20.7,GARDE_CONFORME
PLN-00752,50000132,CH BUECH DURANCE LARAGNE,Anesthésistes Réanimateurs,26,29,10.3,13.4,GARDE_CONFORME
PLN-00753,10006526,AURAL UNITE DIALYSE CH HAUT BUGEY,Infirmiers IDE,36,43,16.3,9.5,GARDE_CONFORME
PLN-00754,40000036,EPS PIERRE GROUES DE BARCELONNETTE,Médecins Urgentistes,10,12,16.7,15.2,GARDE_CONFORME
PLN-00755,60000304,CENTRE HOSPITALIER DE BREIL SUR ROYA,Infirmiers IDE,17,22,22.7,21.6,SOUS_EFFECTIF_SEVERE
PLN-00756,70000179,CH ARDECHE NORD,Infirmiers IDE,11,12,8.3,7.3,GARDE_CONFORME
PLN-00757,20000089,CH GUISE,Anesthésistes Réanimateurs,14,18,22.2,10.7,SOUS_EFFECTIF_SEVERE
PLN-00758,60000478,CENTRE HOSPITALIER DE GRASSE,Infirmiers IDE,34,45,24.4,19.9,SOUS_EFFECTIF_SEVERE
PLN-00759,20000519,CH SOISSONS,Aides-Soignants,36,40,10.0,12.5,GARDE_CONFORME
PLN-00760,40780520,CLINIQUE LE VERDON,Aides-Soignants,26,43,39.5,10.0,SOUS_EFFECTIF_SEVERE
PLN-00761,20000360,CLINIQUE COURLANCY SOISSONS,Infirmiers IDE,16,16,0.0,14.6,GARDE_CONFORME
PLN-00762,10008852,CRF L'ORCET SITE DU CH DE FLEYRIAT,Anesthésistes Réanimateurs,25,28,10.7,9.0,GARDE_CONFORME
PLN-00763,10002251,HDJ ADULTES CHATILLON,Infirmiers IDE,28,40,30.0,10.0,SOUS_EFFECTIF_SEVERE
PLN-00764,40780389,CLINIQUE JEAN GIONO,Anesthésistes Réanimateurs,6,8,25.0,8.0,SOUS_EFFECTIF_SEVERE
PLN-00765,20012845,HJ EPSMD CROUY,Aides-Soignants,31,37,16.2,13.9,GARDE_CONFORME
PLN-00766,20004719,EHPAD CH GUISE,Anesthésistes Réanimateurs,9,14,35.7,10.1,SOUS_EFFECTIF_SEVERE
PLN-00767,30785430,POLYCLINIQUE SAINT-ODILON,Anesthésistes Réanimateurs,37,37,0.0,17.2,GARDE_CONFORME
PLN-00768,60780749,CLINIQUE SAINT LUC,Aides-Soignants,11,18,38.9,11.7,SOUS_EFFECTIF_SEVERE
PLN-00769,20012423,SSIAD CH GUISE,Médecins Urgentistes,27,36,25.0,4.8,SOUS_EFFECTIF_SEVERE
PLN-00770,20001087,CH HIRSON,Infirmiers IDE,8,11,27.3,13.6,SOUS_EFFECTIF_SEVERE
PLN-00771,60787587,HJ SAINT MICHEL CHS SAINTE MARIE,Médecins Urgentistes,20,22,9.1,14.1,GARDE_CONFORME
PLN-00772,10007961,SSIAD CH HAUT-BUGEY SITE DE NANTUA,Anesthésistes Réanimateurs,8,9,11.1,18.7,GARDE_CONFORME
PLN-00773,40003808,CENTRE DE FORMATION DU CH DE DIGNE,Médecins Urgentistes,7,8,12.5,13.6,GARDE_CONFORME
PLN-00774,50000090,POLYCLINIQUE DES ALPES DU SUD GAP,Médecins Urgentistes,29,30,3.3,20.5,GARDE_CONFORME
PLN-00775,40780520,CLINIQUE LE VERDON,Aides-Soignants,29,40,27.5,7.7,SOUS_EFFECTIF_SEVERE
PLN-00776,60787587,HJ SAINT MICHEL CHS SAINTE MARIE,Aides-Soignants,20,30,33.3,4.8,SOUS_EFFECTIF_SEVERE
PLN-00777,30009013,CMP ADULTES CÉRILLY,Aides-Soignants,13,18,27.8,21.2,SOUS_EFFECTIF_SEVERE
PLN-00778,20000394,CH LAON,Anesthésistes Réanimateurs,43,44,2.3,12.1,GARDE_CONFORME
PLN-00779,40005241,SCANNER GIE MANOSCAN SITE CH MANOSQUE,Aides-Soignants,19,24,20.8,8.6,SOUS_EFFECTIF_SEVERE
PLN-00780,20002788,CENTRE PSYCHOTHÉRAPIQUE EPSMD AISNE,Infirmiers IDE,21,21,0.0,14.6,GARDE_CONFORME
PLN-00781,60026150,IRM GIE GRAMO SITE CH ANTIBES,Anesthésistes Réanimateurs,13,13,0.0,16.1,GARDE_CONFORME
PLN-00782,10000115,CHI AIN VAL DE SAONE - PONT VEYLE,Anesthésistes Réanimateurs,7,12,41.7,4.6,SOUS_EFFECTIF_SEVERE
PLN-00783,10000032,CH BUGEY SUD,Aides-Soignants,18,25,28.0,12.6,SOUS_EFFECTIF_SEVERE
PLN-00784,50000256,CENTRE HOSPITALIER D'EMBRUN,Anesthésistes Réanimateurs,17,24,29.2,13.9,SOUS_EFFECTIF_SEVERE
PLN-00785,60000494,CH SAINT LAZARE DE TENDE,Aides-Soignants,13,19,31.6,4.1,SOUS_EFFECTIF_SEVERE
PLN-00786,10003549,ECOLE SANITAIRE DU CH FLEYRIAT,Infirmiers IDE,6,11,45.5,15.4,SOUS_EFFECTIF_SEVERE
PLN-00787,60793775,CHU DE NICE SLD DE L'HOPITAL DE CIMIEZ,Médecins Urgentistes,9,12,25.0,11.7,SOUS_EFFECTIF_SEVERE
PLN-00788,60024916,HJ LE BELLAGIO CHS SAINTE MARIE,Aides-Soignants,13,19,31.6,8.4,SOUS_EFFECTIF_SEVERE
PLN-00789,60014479,EAM L'HELIANTHE CH DE PUGET THENIERS,Médecins Urgentistes,18,31,41.9,22.4,SOUS_EFFECTIF_SEVERE
PLN-00790,60793981,CH PLANIFICATION GYN OBS DE GRASSE,Médecins Urgentistes,6,9,33.3,10.9,SOUS_EFFECTIF_SEVERE
PLN-00791,10010171,CLINIQUE DE CHATILLON,Aides-Soignants,12,14,14.3,5.2,GARDE_CONFORME
PLN-00792,60004918,CHU DE NICE USLD DE TENDE,Anesthésistes Réanimateurs,8,8,0.0,5.8,GARDE_CONFORME
PLN-00793,60021094,CLINIQUE VILLA ROMAINE,Médecins Urgentistes,12,13,7.7,15.6,GARDE_CONFORME
PLN-00794,60780541,CLINIQUE LA GRANGEA,Aides-Soignants,19,25,24.0,21.9,SOUS_EFFECTIF_SEVERE
PLN-00795,10013134,CEGIDD - CH BOURG-EN-BRESSE FLEYRIAT,Infirmiers IDE,15,17,11.8,12.3,GARDE_CONFORME
PLN-00796,60033172,CHU CCAS NICE EL NOUZAH,Aides-Soignants,32,37,13.5,21.9,GARDE_CONFORME
PLN-00797,30009203,CMP ADULTES VALIGNY/LURCY,Aides-Soignants,16,19,15.8,15.0,GARDE_CONFORME
PLN-00798,20019329,HDJ INFANTO-JUVENILE CLINIQUE ROSERAIE,Infirmiers IDE,7,9,22.2,20.8,SOUS_EFFECTIF_SEVERE
PLN-00799,60024924,HJ MARIE BEATRICE CHS SAINTE MARIE,Médecins Urgentistes,17,25,32.0,13.0,SOUS_EFFECTIF_SEVERE
PLN-00800,60023751,CSAPA CHU DE NICE,Médecins Urgentistes,42,43,2.3,6.0,GARDE_CONFORME
PLN-00801,40006264,HJ CASA SITE MANOSQUE,Aides-Soignants,24,34,29.4,18.9,SOUS_EFFECTIF_SEVERE
PLN-00802,70000195,CH DE TOURNON SUR RHONE,Anesthésistes Réanimateurs,39,43,9.3,17.6,GARDE_CONFORME
PLN-00803,30781637,SERVICE DE PSYCHIATRIE CHATELARD,Infirmiers IDE,36,36,0.0,11.5,GARDE_CONFORME
PLN-00804,20002051,FOYER THÉRAPEUTIQUE EPSM AISNE,Anesthésistes Réanimateurs,14,17,17.6,5.8,GARDE_CONFORME
PLN-00805,60007739,IFAS DU CH D'ANTIBES,Aides-Soignants,26,39,33.3,18.2,SOUS_EFFECTIF_SEVERE
PLN-00806,10000065,CH DE TREVOUX - MONTPENSIER,Médecins Urgentistes,25,30,16.7,22.1,GARDE_CONFORME
PLN-00807,10008852,CRF L'ORCET SITE DU CH DE FLEYRIAT,Anesthésistes Réanimateurs,33,37,10.8,6.7,GARDE_CONFORME
PLN-00808,20019329,HDJ INFANTO-JUVENILE CLINIQUE ROSERAIE,Aides-Soignants,20,28,28.6,18.2,SOUS_EFFECTIF_SEVERE
PLN-00809,60023751,CSAPA CHU DE NICE,Infirmiers IDE,12,15,20.0,5.9,GARDE_CONFORME
PLN-00810,20019550,IFSI-IFAS-IFAP DU CH DE SOISSONS,Anesthésistes Réanimateurs,32,36,11.1,14.3,GARDE_CONFORME
PLN-00811,20000089,CH GUISE,Aides-Soignants,11,17,35.3,18.9,SOUS_EFFECTIF_SEVERE
PLN-00812,60014529,EAM L'EOLIENNE DU CH DE BREIL,Aides-Soignants,22,30,26.7,10.0,SOUS_EFFECTIF_SEVERE
PLN-00813,50003748,PSY IJ LE CORTO MALTESE GAP,Anesthésistes Réanimateurs,13,21,38.1,5.6,SOUS_EFFECTIF_SEVERE
PLN-00814,60792728,EHPAD DU CH SAINT MAUR,Infirmiers IDE,26,27,3.7,17.8,GARDE_CONFORME
PLN-00815,60788379,HJ CAGNES SUR MER CHS SAINTE MARIE,Anesthésistes Réanimateurs,31,38,18.4,11.6,GARDE_CONFORME
PLN-00816,60024916,HJ LE BELLAGIO CHS SAINTE MARIE,Anesthésistes Réanimateurs,20,22,9.1,16.2,GARDE_CONFORME
PLN-00817,70006846,HOPITAL DE JOUR ADULTES PRIVAS,Aides-Soignants,24,33,27.3,8.5,SOUS_EFFECTIF_SEVERE
PLN-00818,50000637,CLINIQUE MONTJOY,Infirmiers IDE,14,18,22.2,9.1,SOUS_EFFECTIF_SEVERE
PLN-00819,60024411,CHU DE NICE ANTENNE SMUR SITE HPNCL,Médecins Urgentistes,15,22,31.8,6.2,SOUS_EFFECTIF_SEVERE
PLN-00820,20018271,CHU L'ESCAL'YPSO COALLIA SOISSONS,Médecins Urgentistes,10,10,0.0,6.9,GARDE_CONFORME
PLN-00821,20009882,SSIAD CH CHÂTEAU-THIERRY,Infirmiers IDE,11,19,42.1,7.6,SOUS_EFFECTIF_SEVERE
PLN-00822,20004727,USLD CH CHAUNY,Médecins Urgentistes,12,15,20.0,9.0,GARDE_CONFORME
PLN-00823,20009437,CAMSP CH SOISSONS,Médecins Urgentistes,33,33,0.0,7.3,GARDE_CONFORME
PLN-00824,60781374,INSTITUT POLYCLINIQUE DE CANNES,Aides-Soignants,22,34,35.3,13.5,SOUS_EFFECTIF_SEVERE
PLN-00825,10000024,CH DE FLEYRIAT,Aides-Soignants,14,15,6.7,7.1,GARDE_CONFORME
PLN-00826,60024908,HJ ADULTE SECT3 EXTIME CH CANNES,Anesthésistes Réanimateurs,4,8,50.0,14.0,SOUS_EFFECTIF_SEVERE
PLN-00827,20018305,CHU AEP HIRSON,Médecins Urgentistes,38,44,13.6,21.8,GARDE_CONFORME
PLN-00828,60780947,HOP PEDIATRIQUES DE NICE CHU LENVAL,Anesthésistes Réanimateurs,16,28,42.9,4.3,SOUS_EFFECTIF_SEVERE
PLN-00829,20004446,CENTRE DE FORMATION CH LAON,Médecins Urgentistes,18,24,25.0,9.0,SOUS_EFFECTIF_SEVERE
PLN-00830,10007961,SSIAD CH HAUT-BUGEY SITE DE NANTUA,Infirmiers IDE,18,29,37.9,21.3,SOUS_EFFECTIF_SEVERE
PLN-00831,20015194,CATTP CH SAINT-QUENTIN BOHAIN-EN-VER,Aides-Soignants,18,27,33.3,21.3,SOUS_EFFECTIF_SEVERE
PLN-00832,40780470,CLINIQUE TOUTES AURES,Aides-Soignants,6,10,40.0,15.6,SOUS_EFFECTIF_SEVERE
PLN-00833,30009211,CMP ADULTES SAINT BONNET TRONÇAIS,Aides-Soignants,12,17,29.4,18.3,SOUS_EFFECTIF_SEVERE
PLN-00834,60001625,CENTRE JEAN CHANTON ROQUEBILLIERE,Anesthésistes Réanimateurs,12,19,36.8,13.1,SOUS_EFFECTIF_SEVERE
PLN-00835,60788577,HJ RAIMBALDI CHS SAINTE MARIE,Anesthésistes Réanimateurs,11,16,31.2,9.5,SOUS_EFFECTIF_SEVERE
PLN-00836,20014833,CAMSP CH SOISSONS CHÂTEAU-THIERRY,Aides-Soignants,10,14,28.6,14.8,SOUS_EFFECTIF_SEVERE
PLN-00837,60788338,CMP IJ LES 4 COINS CH CANNES,Aides-Soignants,15,18,16.7,9.7,GARDE_CONFORME
PLN-00838,30783989,CTRE DE PEDOPSYCHIATRIE JEAN BILLAUD,Anesthésistes Réanimateurs,37,41,9.8,20.4,GARDE_CONFORME
PLN-00839,20014999,CAMSP CH LAON HIRSON,Anesthésistes Réanimateurs,17,19,10.5,8.0,GARDE_CONFORME
PLN-00840,60780525,CLINIQUE LE VAL D'ESTREILLES,Infirmiers IDE,13,15,13.3,21.6,GARDE_CONFORME
PLN-00841,70005202,IFSI-IFAS CH ARDÈCHE NORD,Médecins Urgentistes,13,21,38.1,11.8,SOUS_EFFECTIF_SEVERE
PLN-00842,20000360,CLINIQUE COURLANCY SOISSONS,Anesthésistes Réanimateurs,26,38,31.6,20.7,SOUS_EFFECTIF_SEVERE
PLN-00843,60792934,IFSI/ IFAS CH SAINTE MARIE,Infirmiers IDE,38,41,7.3,4.6,GARDE_CONFORME
PLN-00844,60002102,CH LA PALMOSA DE MENTON,Anesthésistes Réanimateurs,31,31,0.0,14.1,GARDE_CONFORME
PLN-00845,50009182,CHI DES ALPES DU SUD,Anesthésistes Réanimateurs,24,35,31.4,8.1,SOUS_EFFECTIF_SEVERE
PLN-00846,40005258,IRM GIE IRM 04 SITE CH MANOSQUE,Aides-Soignants,35,35,0.0,15.2,GARDE_CONFORME
PLN-00847,60780996,CHS SAINTE MARIE,Infirmiers IDE,36,41,12.2,6.0,GARDE_CONFORME
PLN-00848,60024395,CHU DE NICE ANTENNE SMUR SITE CH,Anesthésistes Réanimateurs,31,42,26.2,9.1,SOUS_EFFECTIF_SEVERE
PLN-00849,10000081,CH DU PAYS DE GEX,Aides-Soignants,16,17,5.9,17.5,GARDE_CONFORME
PLN-00850,30780589,CHS D'YZEURE,Infirmiers IDE,11,16,31.2,7.0,SOUS_EFFECTIF_SEVERE
PLN-00851,20015053,CSAPA - CH DE CHAUNY,Aides-Soignants,25,39,35.9,21.1,SOUS_EFFECTIF_SEVERE
PLN-00852,50005701,SLD CH BUECH DURANCE LARAGNE,Aides-Soignants,23,37,37.8,14.2,SOUS_EFFECTIF_SEVERE
PLN-00853,10789022,USLD CH DU PAYS DE GEX,Anesthésistes Réanimateurs,18,29,37.9,10.1,SOUS_EFFECTIF_SEVERE
PLN-00854,10010163,CHMS - SITE BELLEY LABO BIO MEDICALE,Médecins Urgentistes,7,13,46.2,16.1,SOUS_EFFECTIF_SEVERE
PLN-00855,70000112,CH LEOPOLD OLLIER,Infirmiers IDE,27,35,22.9,12.6,SOUS_EFFECTIF_SEVERE
PLN-00856,60024890,HJ ADULTE SECT2 BOSQUETS CH CANNES,Infirmiers IDE,11,19,42.1,16.8,SOUS_EFFECTIF_SEVERE
