id_finess_etablissement,nom_etablissement,categorie_etablissement,commune,code_postal,code_departement,nom_region,capacite_totale_lits,capacite_lits_reanimation,capacite_lits_urgences,latitude,longitude
10788008,USLD CH PONT DE VEYLE,Etablissement de Soins Longue Durée,PONT DE VEYLE,1290,12 - Département 12,Île-de-France,250,20,30,46.263449,4.889971
10788024,EHPAD PUBLIC LA MONTAGNE CHATILLON,Etablissement d'hébergement pour personnes âgées dépendantes,CHATILLON SUR CHALARONNE,1400,14 - Département 14,Île-de-France,210,16,25,46.116402,4.951682
10788032,EHPAD MONTREVEL-EN-BRESSE-FOISSIAT,Etablissement d'hébergement pour personnes âgées dépendantes,MONTREVEL EN BRESSE,1340,13 - Département 13,Île-de-France,166,13,19,46.340438,5.126734
10788040,EHPAD RESIDENCE AMEYZIEU TALISSIEU,Etablissement d'hébergement pour personnes âgées dépendantes,TALISSIEU,1510,15 - Département 15,Île-de-France,46,8,12,45.871606,5.708651
10788073,RESIDENCE LES BLES D'OR,Résidences autonomie,ST RAMBERT EN BUGEY,1230,12 - Département 12,Île-de-France,41,8,12,45.949703,5.442929
10788172,CHRS ADSEA 01,Centre Hébergement & Réinsertion Sociale (C.H.R.S.),PERONNAS,1960,19 - Département 19,Île-de-France,100,8,12,46.185112,5.227059
10788214,SSIAD BELLEGARDE-SUR-VALSERINE,Service de Soins Infirmiers A Domicile (S.S.I.A.D),VALSERHONE,1200,12 - Département 12,Île-de-France,51,8,12,46.108436,5.829548
10788222,SSIAD LAGNIEU,Service de Soins Infirmiers A Domicile (S.S.I.A.D),LAGNIEU,1150,11 - Département 11,Île-de-France,50,8,12,45.898225438,5.350586278
10788230,EHPAD CHATEAU DE VERNANGE,Etablissement d'hébergement pour personnes âgées dépendantes,ST ANDRE DE CORCY,1390,13 - Département 13,Île-de-France,70,8,12,45.933748,4.950648
10788248,CMP ENFANTS-ADO BELLEY,Centre Médico-Psychologique (C.M.P.),BELLEY,1300,13 - Département 13,Île-de-France,250,20,30,45.759276352,5.690827329
10788263,SSIAD MEXIMIEUX,Service de Soins Infirmiers A Domicile (S.S.I.A.D),MEXIMIEUX,1800,18 - Département 18,Île-de-France,40,8,12,45.906191625,5.194579433
10788339,ESAT BELLEGARDE INDUSTRIE,Etablissement et Service d'Aide par le Travail (E.S.A.T.),BELLEGARDE SUR VALSERINE C,1204,12 - Département 12,Île-de-France,56,8,12,46.12204324,5.807524855
10788347,CATTP ENFANTS-ADOS FERNEY-VOLTAIRE,Centre d'Accueil Thérapeutique à temps partiel (C.A.T.T.P.),FERNEY VOLTAIRE,1210,12 - Département 12,Île-de-France,250,20,30,46.255031,6.111551
10788362,UEMO BOURG-EN-BRESSE,Centre d'Action Educative (C.A.E.),BOURG EN BRESSE,1000,10 - Département 10,Île-de-France,40,8,12,46.197051311,5.220335092
10788388,FAM SOUS LA ROCHE TALISSIEU,Etab.Acc.Médicalisé en tout ou partie personnes handicapées,TALISSIEU,1510,15 - Département 15,Île-de-France,41,8,12,45.871283,5.711282
10788396,RESIDENCE DE L'IRANCE,Etablissement d'hébergement pour personnes âgées dépendantes,NEUVILLE LES DAMES,1400,14 - Département 14,Île-de-France,40,8,12,46.164448,5.002151
10788412,FOYER HEBERG LES FLORALIES,Foyer Hébergement Adultes Handicapés,VALSERHONE,1200,12 - Département 12,Île-de-France,40,8,12,46.116427785,5.813195025
10788438,EHPAD PLEIN SOLEIL LHUIS,Etablissement d'hébergement pour personnes âgées dépendantes,LHUIS,1680,16 - Département 16,Île-de-France,66,8,12,45.741237271,5.545688335
10788495,RESIDENCE GUSTAVE MONNET,Résidences autonomie,BOURG EN BRESSE,1000,10 - Département 10,Île-de-France,40,8,12,46.188521,5.2268
10788503,SAAD AMICIAL AIN,Service autonomie aide (SAA),VIRIAT,1440,14 - Département 14,Île-de-France,40,8,12,46.227425,5.220768
10788560,AP FAT-ORSAC,Entreprise adaptée,PERONNAS,1960,19 - Département 19,Île-de-France,40,8,12,46.190216024,5.212513037
10788594,SSIAD SAINT-RAMBERT-EN-BUGEY,Service de Soins Infirmiers A Domicile (S.S.I.A.D),ST RAMBERT EN BUGEY,1230,12 - Département 12,Île-de-France,40,8,12,45.949583962,5.440840162
10788610,MAISON D'ENFANTS LE GRAND LOGIS,Foyer de l'Enfance,ST MARTIN DE BAVEL,1510,15 - Département 15,Île-de-France,40,8,12,45.847787,5.685631
10788644,EHPAD CHATEAU DE VALENCE JUJURIEUX,Etablissement d'hébergement pour personnes âgées dépendantes,JUJURIEUX,1640,16 - Département 16,Île-de-France,72,8,12,46.039045143,5.410202669
10788669,EHPAD RESIDENCE CLAIRES FONTAINES,Etablissement d'hébergement pour personnes âgées dépendantes,ST VULBAS,1150,11 - Département 11,Île-de-France,53,8,12,45.836398466,5.294010928
10788677,CMP ADULTES OYONNAX,Centre Médico-Psychologique (C.M.P.),OYONNAX,1100,11 - Département 11,Île-de-France,250,20,30,46.260755,5.655908
10788743,EHPAD LA PERGOLA BOURG-EN-BRESSE,Etablissement d'hébergement pour personnes âgées dépendantes,BOURG EN BRESSE,1000,10 - Département 10,Île-de-France,95,8,12,46.204927462,5.234583615
10788750,ESAT DIENET,Etablissement et Service d'Aide par le Travail (E.S.A.T.),ST PAUL DE VARAX,1240,12 - Département 12,Île-de-France,71,8,12,46.099420502,5.12915306
10788768,EHPAD LES CYCLAMENS CHALLEX,Etablissement d'hébergement pour personnes âgées dépendantes,CHALLEX,1630,16 - Département 16,Île-de-France,80,8,12,46.180146,5.969304
10788784,AP DU BUGEY,Entreprise adaptée,ST RAMBERT EN BUGEY,1230,12 - Département 12,Île-de-France,40,8,12,45.946056,5.436092
10788792,CMP ADULTES MONTREVEL,Centre Médico-Psychologique (C.M.P.),MONTREVEL EN BRESSE,1340,13 - Département 13,Île-de-France,250,20,30,46.337193,5.129925
10788818,SSIAD DU PAYS DE GEX,Service de Soins Infirmiers A Domicile (S.S.I.A.D),ST GENIS POUILLY,1630,16 - Département 16,Île-de-France,58,8,12,46.24079,6.03369
10788826,CENTRE DE SANTE MFASSAM BOURG-EN-BRESS,Centre de Santé,BOURG EN BRESSE,1000,10 - Département 10,Île-de-France,250,20,30,46.207407,5.221295
10788883,SSIAD MONTREVEL-EN-BRESSE,Service de Soins Infirmiers A Domicile (S.S.I.A.D),MONTREVEL EN BRESSE,1340,13 - Département 13,Île-de-France,40,8,12,46.340656,5.12475
10788891,SSIAD ARTEMARE,Service de Soins Infirmiers A Domicile (S.S.I.A.D),ARTEMARE,1510,15 - Département 15,Île-de-France,40,8,12,45.873749721,5.693916184
10788909,ESAT LES TEPPES,Etablissement et Service d'Aide par le Travail (E.S.A.T.),MARBOZ,1851,18 - Département 18,Île-de-France,52,8,12,46.331855994,5.254556419
10788990,FOYER LES SOURDIERES,Etab.Accueil Non Médicalisé pour personnes handicapées,MARBOZ,1851,18 - Département 18,Île-de-France,40,8,12,46.339418,5.249259
10789006,UNITE DE DIALYSE BOURG EN BRESSE,Structure d'Alternative à la dialyse en centre,VIRIAT,1440,14 - Département 14,Île-de-France,250,20,30,46.219243579,5.209645088
10789022,USLD CH DU PAYS DE GEX,Etablissement de Soins Longue Durée,GEX CEDEX,1174,11 - Département 11,Île-de-France,250,20,30,46.322337652,6.057731421
10789030,EHPAD UTRILLO SAINT-BERNARD,Etablissement d'hébergement pour personnes âgées dépendantes,ST BERNARD,1600,16 - Département 16,Île-de-France,80,8,12,45.949757,4.739166
10789055,EHPAD VILLA ADELAIDE HAUTEVILLE,Etablissement d'hébergement pour personnes âgées dépendantes,PLATEAU D HAUTEVILLE,1110,11 - Département 11,Île-de-France,64,8,12,45.973404,5.607382
10789105,SESSAD - APF,Service d'Éducation Spéciale et de Soins à Domicile,BOURG EN BRESSE,1000,10 - Département 10,Île-de-France,40,8,12,46.191013,5.237126
10789147,LA VATTAY - MIJOUX,Foyer Hébergement Enfants et Adolescents Handicapés,MIJOUX,1410,14 - Département 14,Île-de-France,250,20,30,46.366383529,5.996724404
10789188,EHPAD DOLCEA JARDINS MEDICIS BELLEY,Etablissement d'hébergement pour personnes âgées dépendantes,BELLEY,1300,13 - Département 13,Île-de-France,70,8,12,45.749362,5.691607
10789204,EHPAD LES ANCOLIES PERONNAS,Etablissement d'hébergement pour personnes âgées dépendantes,PERONNAS,1960,19 - Département 19,Île-de-France,80,8,12,46.179079,5.20036
10789220,EHPAD RESIDENCE CAMILLE CORNIER,Etablissement d'hébergement pour personnes âgées dépendantes,CEYZERIAT,1250,12 - Département 12,Île-de-France,80,8,12,46.179320337,5.326685305
10789295,SSIAD LES MILLE ETANGS,Service de Soins Infirmiers A Domicile (S.S.I.A.D),CHALAMONT,1320,13 - Département 13,Île-de-France,40,8,12,45.996134,5.169652
10789311,CATTP ADULTES KAIROS,Centre d'Accueil Thérapeutique à temps partiel (C.A.T.T.P.),BOURG EN BRESSE,1000,10 - Département 10,Île-de-France,250,20,30,46.207577017,5.219950552
10789394,S.A.V.S. LE PASSAGE DE BOURG-EN-BRESSE,Service d'Accompagnement à la Vie Sociale (S.A.V.S.),BOURG EN BRESSE,1000,10 - Département 10,Île-de-France,100,8,12,46.212192161,5.23071444
10789402,EHPAD L'OREE DE SEILLON,Etablissement d'hébergement pour personnes âgées dépendantes,PERONNAS,1960,19 - Département 19,Île-de-France,187,14,22,46.181038,5.226345
10789410,CENTRE DE SANTE MFASSAM BELLIGNAT,Centre de Santé,BELLIGNAT,1100,11 - Département 11,Île-de-France,250,20,30,46.25085,5.634403
10789428,CENTRE DE SANTE MFASSAM MONTLUEL,Centre de Santé,MONTLUEL,1120,11 - Département 11,Île-de-France,250,20,30,45.848797,5.046903
10789451,CATTP ADULTES OYONNAX,Centre d'Accueil Thérapeutique à temps partiel (C.A.T.T.P.),OYONNAX,1100,11 - Département 11,Île-de-France,250,20,30,46.260755,5.655908
10789477,SESSAD LES SAPINS,Service d'Éducation Spéciale et de Soins à Domicile,OYONNAX,1100,11 - Département 11,Île-de-France,45,8,12,46.246153,5.651632
10789535,RESIDENCE LES PRAGNIERES,Résidences autonomie,IZERNORE,1580,15 - Département 15,Île-de-France,40,8,12,46.219446,5.552843
10789576,USLD,Etablissement de Soins Longue Durée,REYRIEUX,1600,16 - Département 16,Île-de-France,250,20,30,45.926729,4.82971
10789618,CHRS TREMPLIN,Centre Hébergement & Réinsertion Sociale (C.H.R.S.),BOURG EN BRESSE,1000,10 - Département 10,Île-de-France,52,8,12,46.192375,5.220385
10789634,CATTP ADULTES CHATILLON,Centre d'Accueil Thérapeutique à temps partiel (C.A.T.T.P.),CHATILLON SUR CHALARONNE,1400,14 - Département 14,Île-de-France,250,20,30,46.124775,4.95936
10789642,CMP ADULTES CHATILLON,Centre Médico-Psychologique (C.M.P.),CHATILLON SUR CHALARONNE,1400,14 - Département 14,Île-de-France,250,20,30,46.123449002,4.953602601
10789675,CMP ADULTES AMBERIEU,Centre Médico-Psychologique (C.M.P.),AMBERIEU EN BUGEY,1500,15 - Département 15,Île-de-France,250,20,30,45.959167,5.359715
10789691,CMP ADULTES MONTLUEL,Centre Médico-Psychologique (C.M.P.),MONTLUEL,1120,11 - Département 11,Île-de-France,250,20,30,45.849322,5.057467
10789709,CATTP ADULTES MONTLUEL,Centre d'Accueil Thérapeutique à temps partiel (C.A.T.T.P.),MONTLUEL,1120,11 - Département 11,Île-de-France,250,20,30,45.849322,5.057467
10789717,USLD CH D'OYONNAX,Etablissement de Soins Longue Durée,OYONNAX CEDEX,1108,11 - Département 11,Île-de-France,250,20,30,46.255544025,5.650451882
10789725,CMP ENFANTS-ADOS OYONNAX,Centre Médico-Psychologique (C.M.P.),OYONNAX,1100,11 - Département 11,Île-de-France,250,20,30,46.256294986,5.651748146
10789733,CATTP ENFANTS-ADOS OYONNAX,Centre d'Accueil Thérapeutique à temps partiel (C.A.T.T.P.),OYONNAX,1100,11 - Département 11,Île-de-France,250,20,30,46.256294986,5.651748146
10789758,EHPAD KORIAN LES FAUVETTES,Etablissement d'hébergement pour personnes âgées dépendantes,VILLARS LES DOMBES,1330,13 - Département 13,Île-de-France,61,8,12,46.002326,5.033515
10789790,SSIAD BRESSE-DOMBES,Service de Soins Infirmiers A Domicile (S.S.I.A.D),CHATILLON SUR CHALARONNE,1400,14 - Département 14,Île-de-France,49,8,12,46.119504204,4.95770178
10789824,SAVS DE LA FRETA,Service d'Accompagnement à la Vie Sociale (S.A.V.S.),PLATEAU D HAUTEVILLE,1110,11 - Département 11,Île-de-France,40,8,12,45.969652,5.611923
10789840,CHRS ORSAC,Centre Hébergement & Réinsertion Sociale (C.H.R.S.),AMBERIEU EN BUGEY,1500,15 - Département 15,Île-de-France,58,8,12,45.954981,5.344584
10789899,EHPAD VILLA CHARLOTTE,Etablissement d'hébergement pour personnes âgées dépendantes,OYONNAX,1100,11 - Département 11,Île-de-France,46,8,12,46.258471862,5.653135622
10789915,EHPAD LES PEUPLIERS BOURG-EN-BRESSE,Etablissement d'hébergement pour personnes âgées dépendantes,BOURG EN BRESSE,1000,10 - Département 10,Île-de-France,90,8,12,46.206703198,5.230904946
10789949,EHPAD KORIAN HOME DE CORTEFREDONE,Etablissement d'hébergement pour personnes âgées dépendantes,CURTAFOND,1310,13 - Département 13,Île-de-France,40,8,12,46.271645515,5.08868706
10789956,MAS LES MONTAINES MEILLONNAS,Maison d'Accueil Spécialisée (M.A.S.),MEILLONNAS,1370,13 - Département 13,Île-de-France,63,8,12,46.250372,5.355832
10789964,EHPAD KORIAN JARDIN DE BROU,Etablissement d'hébergement pour personnes âgées dépendantes,BOURG EN BRESSE CEDEX,1009,10 - Département 10,Île-de-France,104,8,12,46.191381,5.238064
10789980,EAM MONTANIER CORBONOD,Etab.Acc.Médicalisé en tout ou partie personnes handicapées,CORBONOD,1420,14 - Département 14,Île-de-France,40,8,12,45.969622428,5.810465055
10790004,FOYER DE VIE LA ROCHE FLEURIE,Foyer de Vie pour Adultes Handicapés,PREMEYZEL,1300,13 - Département 13,Île-de-France,85,8,12,45.682794142,5.647424192
10790012,FAM LA ROCHE FLEURIE PREMEYZEL,Etab.Acc.Médicalisé en tout ou partie personnes handicapées,PREMEYZEL,1300,13 - Département 13,Île-de-France,53,8,12,45.682794142,5.647424192
10790020,EAM SAINT JOSEPH BEAUPONT,Etab.Acc.Médicalisé en tout ou partie personnes handicapées,BEAUPONT,1270,12 - Département 12,Île-de-France,80,8,12,46.437962,5.273176
10790038,AP ADAPAYSAGE,Entreprise adaptée,VAL REVERMONT,1370,13 - Département 13,Île-de-France,40,8,12,46.283637888,5.341363115
10790046,AP LA TUILERIE,Entreprise adaptée,OYONNAX CEDEX,1105,11 - Département 11,Île-de-France,40,8,12,46.246443217,5.651686666
10790053,AP MAISON NETTE,Entreprise adaptée,VILLEREVERSURE,1250,12 - Département 12,Île-de-France,40,8,12,46.186646618,5.389738493
10790095,SERVICE AEMO - ADSEA 01,Services AEMO et AED,PERONNAS,1960,19 - Département 19,Île-de-France,747,59,89,46.185112,5.227059
10790103,DPF ADSEA 01,Service délégué aux prestations familiales,PERONNAS,1960,19 - Département 19,Île-de-France,200,16,24,46.185112,5.227059
10790343,SAVS APF FRANCE HANDICAP BOURG,Service d'Accompagnement à la Vie Sociale (S.A.V.S.),BOURG EN BRESSE,1000,10 - Département 10,Île-de-France,65,8,12,46.216867,5.217785
10790350,SERVICE ACCOMPAGMT VIE SOCIALE BUGEY,Service d'Accompagnement à la Vie Sociale (S.A.V.S.),BELLEY,1300,13 - Département 13,Île-de-France,68,8,12,45.760223,5.689481
10790376,MARPA DE DOMMARTIN,Résidences autonomie,BAGE DOMMARTIN,1380,13 - Département 13,Île-de-France,40,8,12,46.288102341,4.919187543
10790384,MARPA DE MANZIAT,Résidences autonomie,MANZIAT,1570,15 - Département 15,Île-de-France,40,8,12,46.357974,4.904252
20000030,EHPAD CH HIRSON,Etablissement d'hébergement pour personnes âgées dépendantes,HIRSON,2500,25 - Département 25,Île-de-France,101,8,12,49.924639,4.07359
20000089,CH GUISE,Centre Hospitalier (C.H.),GUISE,2120,21 - Département 21,Île-de-France,250,20,30,49.902873,3.640173
20000097,CH LA FÈRE,Centre Hospitalier (C.H.),LA FERE,2800,28 - Département 28,Île-de-France,250,20,30,49.66323972,3.36037564
20000105,CH LE NOUVION-EN-THIÉRACHE,Centre Hospitalier (C.H.),LE NOUVION EN THIERACHE,2170,21 - Département 21,Île-de-France,250,20,30,50.011106,3.77776
20000147,IME LA FEUILLAUME,Institut Médico-Educatif (I.M.E.),ST QUENTIN,2100,21 - Département 21,Île-de-France,40,8,12,49.850634,3.265653
20000154,HJ EPSMD SAINT-QUENTIN,Centre Hospitalier Spécialisé lutte Maladies Mentales,ST QUENTIN,2100,21 - Département 21,Île-de-France,250,20,30,49.842854,3.265043
20000162,CH SAINT-QUENTIN,Centre Hospitalier (C.H.),ST QUENTIN CEDEX,2321,23 - Département 23,Île-de-France,250,20,30,49.861845406,3.269152695
20000188,IME APEI SAINT-QUENTIN HOLNON,Institut Médico-Educatif (I.M.E.),HOLNON,2760,27 - Département 27,Île-de-France,55,8,12,49.857455768,3.211753066
20000204,ESAT APEI SAINT-QUENTIN,Etablissement et Service d'Aide par le Travail (E.S.A.T.),ST QUENTIN,2100,21 - Département 21,Île-de-France,135,10,16,49.835459,3.295919
20000212,IME SAVART GUISE,Institut Médico-Educatif (I.M.E.),GUISE,2120,21 - Département 21,Île-de-France,40,8,12,49.902038,3.636477
20000238,IME AEI TERGNIER,Institut Médico-Educatif (I.M.E.),TERGNIER,2700,27 - Département 27,Île-de-France,123,9,14,49.661913336,3.283695426
20000246,CH VERVINS,Centre Hospitalier (C.H.),VERVINS,2140,21 - Département 21,Île-de-France,250,20,30,49.832404,3.902774
20000303,HOPITAL VILLIERS SAINT DENIS,Etablissement de Soins Pluridisciplinaire,VILLIERS ST DENIS,2310,23 - Département 23,Île-de-France,250,20,30,48.99503,3.267506
20000360,CLINIQUE COURLANCY SOISSONS,Etablissement de Soins Chirurgicaux,SOISSONS,2200,22 - Département 22,Île-de-France,250,20,30,49.37733,3.312271
20000386,CLINIQUE DE LA ROSERAIE,Maison de Santé pour Maladies Mentales,SOISSONS,2200,22 - Département 22,Île-de-France,250,20,30,49.375415,3.317234
20000394,CH LAON,Centre Hospitalier (C.H.),LAON CEDEX,2001,20 - Département 20,Île-de-France,250,20,30,49.563715381,3.610968255
20000402,IME EPHESE LIESSE-NOTRE-DAME,Institut Médico-Educatif (I.M.E.),LIESSE NOTRE DAME,2350,23 - Département 23,Île-de-France,105,8,12,49.609652,3.803771
20000410,IME APEI-SOISSONS BELLEU,Institut Médico-Educatif (I.M.E.),BELLEU,2200,22 - Département 22,Île-de-France,105,8,12,49.36653,3.330627
20000428,IME HOVIA BLÉRANCOURT,Institut Médico-Educatif (I.M.E.),BLERANCOURT,2300,23 - Département 23,Île-de-France,45,8,12,49.515138,3.152099
20000444,IME APEI-2V COYOLLES,Institut Médico-Educatif (I.M.E.),COYOLLES,2600,26 - Département 26,Île-de-France,40,8,12,49.234263,3.042997
20000469,IME SAVART LA NEUVILLE-BOSMONT,Institut Médico-Educatif (I.M.E.),LA NEUVILLE BOSMONT,2250,22 - Département 22,Île-de-France,55,8,12,49.710887858,3.837877871
20000477,IME APEI LAON,Institut Médico-Educatif (I.M.E.),LAON,2000,20 - Département 20,Île-de-France,69,8,12,49.573654195,3.652239715
20000485,IME APEI-2V CHÂTEAU-THIERRY,Institut Médico-Educatif (I.M.E.),CHATEAU THIERRY,2400,24 - Département 24,Île-de-France,47,8,12,49.04572,3.391226
20000493,IME AED SISSONNE,Institut Médico-Educatif (I.M.E.),SISSONNE,2150,21 - Département 21,Île-de-France,45,8,12,49.570751577,3.901150578
20000519,CH SOISSONS,Centre Hospitalier (C.H.),SOISSONS CEDEX,2209,22 - Département 22,Île-de-France,250,20,30,49.370914,3.335824
20000527,IMES EPHESE PROISY,Etablissement pour Enfants ou Adolescents Polyhandicapés,PROISY,2120,21 - Département 21,Île-de-France,99,8,12,49.893804,3.743926
20000535,CH CHAUNY,Centre Hospitalier (C.H.),CHAUNY CEDEX,2303,23 - Département 23,Île-de-France,250,20,30,49.615556021,3.219477383
20000543,ETS PUB SANTÉ MENTALE DE L'AISNE,Centre Hospitalier Spécialisé lutte Maladies Mentales,PREMONTRE,2320,23 - Département 23,Île-de-France,250,20,30,49.542826,3.411593
20000634,EHPAD CRÉCY-SUR-SERRE,Etablissement d'hébergement pour personnes âgées dépendantes,CRECY SUR SERRE,2270,22 - Département 22,Île-de-France,106,8,12,49.697658,3.621933
20000915,SSR JACQUES FICHEUX SAINT-GOBAIN,Centre Hospitalier (C.H.),ST GOBAIN,2410,24 - Département 24,Île-de-France,250,20,30,49.600597,3.416861
20001061,CH CHÂTEAU-THIERRY,Centre Hospitalier (C.H.),CHATEAU THIERRY,2400,24 - Département 24,Île-de-France,250,20,30,49.050745,3.407784
20001087,CH HIRSON,Centre Hospitalier (C.H.),HIRSON,2500,25 - Département 25,Île-de-France,250,20,30,49.924639,4.07359
20001731,EA CAPTEIL LIESSE-NOTRE-DAME,Entreprise adaptée,LIESSE NOTRE DAME,2350,23 - Département 23,Île-de-France,49,8,12,49.610816271,3.80673345
20001764,ATEL. PROT. ST QUENTIN SERVICES,Entreprise adaptée,ST QUENTIN,2100,21 - Département 21,Île-de-France,40,8,12,49.852536,3.284006
